prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the man got the meal for you .,a princess caught us a motor .,PD,DO,GET,CATCH,THE,A,for,for,-48.724037170410156,"[-3.759868, -11.225351, -5.778405, -7.498661, -5.006751, -11.825551, -3.6294484]"
the man got the pie for them .,a buddy delivered a beer for us .,PD,PD,GET,DELIVER,THE,A,for,for,-38.209877014160156,"[-3.7547421, -10.892782, -10.000939, -1.1722796, -6.275798, -2.3176625, -2.960627, -0.8350445]"
the man got the pie for them .,a buddy delivered us a beer .,PD,DO,GET,DELIVER,THE,A,for,for,-36.775508880615234,"[-3.7547421, -10.892782, -10.000939, -3.8992636, -1.0564673, -5.687337, -1.4839745]"
the man got the pie for us .,a captain purchased a tea for me .,PD,PD,GET,PURCHASE,THE,A,for,for,-42.669471740722656,"[-3.7554567, -10.40102, -12.279943, -0.9849241, -8.496344, -2.1250994, -3.3057525, -1.3209335]"
the man got the pie for us .,a captain purchased me a tea .,PD,DO,GET,PURCHASE,THE,A,for,for,-43.722145080566406,"[-3.7554567, -10.40102, -12.279943, -7.273525, -0.5926842, -7.034062, -2.385452]"
the man got the pie for us .,a husband purchased a beer for them .,PD,PD,GET,PURCHASE,THE,A,for,for,-40.197059631347656,"[-3.7554567, -8.859904, -11.020919, -0.6392288, -6.9164677, -1.278953, -6.065241, -1.6608907]"
the man got the pie for us .,a husband purchased them a beer .,PD,DO,GET,PURCHASE,THE,A,for,for,-44.66421127319336,"[-3.7554567, -8.859904, -11.020919, -7.0815125, -4.857665, -6.5245094, -2.5642438]"
the man got them the ball .,a champion found a beer for her .,DO,PD,GET,FIND,THE,A,for,for,-42.47442626953125,"[-3.7202687, -9.938894, -9.591575, -1.9102746, -9.051971, -3.7770102, -2.6874745, -1.7969589]"
the man got them the ball .,a champion found her a beer .,DO,DO,GET,FIND,THE,A,for,for,-41.78544616699219,"[-3.7202687, -9.938894, -9.591575, -4.1027164, -4.930726, -7.881156, -1.6201096]"
the man got them the pie .,a buddy delivered a beer for us .,DO,PD,GET,DELIVER,THE,A,for,for,-39.21904373168945,"[-3.7505918, -10.833239, -9.881722, -1.2557725, -6.0268645, -3.3192322, -3.3249302, -0.8266916]"
the man got them the pie .,a buddy delivered us a beer .,DO,DO,GET,DELIVER,THE,A,for,for,-35.72022247314453,"[-3.7505918, -10.833239, -9.881722, -3.7556715, -1.1248215, -5.332204, -1.0419725]"
the man got us the cup .,a manager gave a guitar to you .,DO,PD,GET,GIVE,THE,A,for,to,-42.14925765991211,"[-3.7704785, -8.716382, -7.159562, -2.011823, -11.368801, -0.58880615, -7.464729, -1.0686775]"
the man got us the cup .,a manager gave you a guitar .,DO,DO,GET,GIVE,THE,A,for,to,-35.82398223876953,"[-3.7704785, -8.716382, -7.159562, -4.9130087, -0.90252936, -8.888226, -1.4737964]"
the man got us the cup .,a winner kept a coat for him .,DO,PD,GET,KEEP,THE,A,for,for,-47.502593994140625,"[-3.7704785, -10.573006, -9.625947, -3.699953, -10.501684, -3.5043023, -4.564808, -1.262418]"
the man got us the cup .,a winner kept him a coat .,DO,DO,GET,KEEP,THE,A,for,for,-46.69651794433594,"[-3.7704785, -10.573006, -9.625947, -4.993453, -4.2546706, -11.8639145, -1.615049]"
the man got us the iron .,an opponent promised a juice to you .,DO,PD,GET,PROMISE,THE,A,for,to,-48.33201599121094,"[-6.040283, -8.320371, -10.241162, -2.5256338, -10.96969, -3.487063, -5.463629, -1.284183]"
the man got us the iron .,an opponent promised you a juice .,DO,DO,GET,PROMISE,THE,A,for,to,-43.34025955200195,"[-6.040283, -8.320371, -10.241162, -5.0824223, -1.40942, -10.383667, -1.8629358]"
the man got us the meal .,a reader delivered a salad for you .,DO,PD,GET,DELIVER,THE,A,for,for,-43.54918670654297,"[-3.762331, -7.4574337, -9.6751175, -1.5475718, -12.734632, -3.0229254, -4.6004734, -0.7486992]"
the man got us the meal .,a reader delivered you a salad .,DO,DO,GET,DELIVER,THE,A,for,for,-44.744171142578125,"[-3.762331, -7.4574337, -9.6751175, -7.9779534, -2.3400786, -12.128471, -1.4027852]"
the man got us the pie .,a captain purchased a tea for me .,DO,PD,GET,PURCHASE,THE,A,for,for,-43.48112869262695,"[-3.758142, -10.347015, -12.081274, -1.0198833, -8.368309, -2.7519403, -3.825718, -1.3288488]"
the man got us the pie .,a captain purchased me a tea .,DO,DO,GET,PURCHASE,THE,A,for,for,-41.1763916015625,"[-3.758142, -10.347015, -12.081274, -5.8653746, -0.63074, -6.845614, -1.6482294]"
the man got us the pie .,a husband purchased a beer for them .,DO,PD,GET,PURCHASE,THE,A,for,for,-41.00971221923828,"[-3.758142, -8.747692, -10.925339, -0.67984855, -6.5896163, -2.086075, -6.6303253, -1.5926734]"
the man got us the pie .,a husband purchased them a beer .,DO,DO,GET,PURCHASE,THE,A,for,for,-42.696754455566406,"[-3.758142, -8.747692, -10.925339, -6.746708, -4.5282598, -6.1761813, -1.814431]"
the man got you the beer .,a lawyer made an engine for them .,DO,PD,GET,MAKE,THE,A,for,for,-41.87994384765625,"[-3.7330356, -7.072112, -7.8920407, -2.9087844, -10.30128, -2.6030955, -6.4846296, -0.88496566]"
the man got you the beer .,a lawyer made them an engine .,DO,DO,GET,MAKE,THE,A,for,for,-43.76925277709961,"[-3.7330356, -7.072112, -7.8920407, -7.67267, -4.74947, -11.464934, -1.1849904]"
the man got you the candy .,a chief designed a pot for him .,DO,PD,GET,DESIGN,THE,A,for,for,-44.68830108642578,"[-3.7511458, -9.128811, -11.464197, -2.5592918, -9.038367, -2.4820602, -5.0942736, -1.1701516]"
the man got you the candy .,a chief designed him a pot .,DO,DO,GET,DESIGN,THE,A,for,for,-42.25585174560547,"[-3.7511458, -9.128811, -11.464197, -5.717745, -2.867655, -7.7261, -1.6001953]"
the man got you the cup .,a nurse purchased a pie for us .,DO,PD,GET,PURCHASE,THE,A,for,for,-41.734962463378906,"[-3.7557828, -8.183474, -11.116705, -0.7661868, -9.036802, -1.8411827, -5.7933245, -1.2415031]"
the man got you the cup .,a nurse purchased us a pie .,DO,DO,GET,PURCHASE,THE,A,for,for,-40.83478927612305,"[-3.7557828, -8.183474, -11.116705, -7.847579, -0.62065125, -7.992568, -1.318029]"
the man got you the cup .,a band designed a key for us .,DO,PD,GET,DESIGN,THE,A,for,for,-45.54294967651367,"[-3.7557828, -7.574651, -9.701995, -6.519326, -7.7993693, -1.9179873, -6.8067703, -1.4670694]"
the man got you the cup .,a band designed us a key .,DO,DO,GET,DESIGN,THE,A,for,for,-46.772945404052734,"[-3.7557828, -7.574651, -9.701995, -11.827777, -4.4367003, -7.6720753, -1.8039652]"
the man got you the meal .,a friend showed a tea to me .,DO,PD,GET,SHOW,THE,A,for,to,-38.56548309326172,"[-3.7527585, -6.1342134, -6.859036, -4.8770924, -11.363644, -3.314102, -1.0179406, -1.246698]"
the man got you the meal .,a friend showed me a tea .,DO,DO,GET,SHOW,THE,A,for,to,-30.985004425048828,"[-3.7527585, -6.1342134, -6.859036, -0.15162669, -1.2390407, -9.71719, -3.1311383]"
the man got you the meal .,a princess caught a motor for us .,DO,PD,GET,CATCH,THE,A,for,for,-51.77577209472656,"[-3.7527585, -11.311378, -5.7103415, -3.7252622, -10.301588, -7.0197697, -9.027783, -0.9268899]"
the man got you the meal .,a princess caught us a motor .,DO,DO,GET,CATCH,THE,A,for,for,-47.58433532714844,"[-3.7527585, -11.311378, -5.7103415, -7.055218, -4.337204, -12.01467, -3.4027658]"
the man kept him the pie .,a writer sent a meal to you .,DO,PD,KEEP,SEND,THE,A,for,to,-41.802146911621094,"[-3.7635045, -8.0523, -7.1067257, -2.2623796, -11.749716, -1.1218222, -6.5350075, -1.2106894]"
the man kept him the pie .,a writer sent you a meal .,DO,DO,KEEP,SEND,THE,A,for,to,-39.282737731933594,"[-3.7635045, -8.0523, -7.1067257, -6.8099747, -1.2257128, -10.786892, -1.5376288]"
the man kept the ball for you .,a partner fed a cheese to me .,PD,PD,KEEP,FEED,THE,A,for,to,-45.15400695800781,"[-3.7565255, -9.926274, -13.306372, -1.8552389, -8.264572, -2.9168818, -4.2014956, -0.9266486]"
the man kept the ball for you .,a partner fed me a cheese .,PD,DO,KEEP,FEED,THE,A,for,to,-41.210906982421875,"[-3.7565255, -9.926274, -13.306372, -3.5118675, -1.2345759, -7.411673, -2.0636203]"
the man kept the pie for him .,a writer sent a meal to you .,PD,PD,KEEP,SEND,THE,A,for,to,-41.14950180053711,"[-3.7674432, -8.07032, -7.110991, -2.0170946, -11.498688, -0.9122424, -6.587644, -1.1850779]"
the man kept the pie for him .,a writer sent you a meal .,PD,DO,KEEP,SEND,THE,A,for,to,-39.556785583496094,"[-3.7674432, -8.07032, -7.110991, -6.7697563, -1.2992699, -10.838228, -1.7007742]"
the man kept the pie for you .,a mayor brought an instrument to them .,PD,PD,KEEP,BRING,THE,A,for,to,-47.087974548339844,"[-3.757447, -10.580495, -9.376007, -3.3859873, -8.955006, -0.92787886, -8.479456, -1.625695]"
the man kept the pie for you .,a mayor brought them an instrument .,PD,DO,KEEP,BRING,THE,A,for,to,-46.56071853637695,"[-3.757447, -10.580495, -9.376007, -6.5395803, -5.4914823, -8.46472, -2.3509862]"
the man kept you the ball .,a partner fed a cheese to me .,DO,PD,KEEP,FEED,THE,A,for,to,-46.0358772277832,"[-3.726298, -10.032033, -13.339539, -1.7926025, -8.269045, -2.7582288, -5.068132, -1.0500004]"
the man kept you the ball .,a partner fed me a cheese .,DO,DO,KEEP,FEED,THE,A,for,to,-40.94194412231445,"[-3.726298, -10.032033, -13.339539, -3.0965166, -0.95659876, -7.6527805, -2.138178]"
the man kept you the pie .,a mayor brought an instrument to them .,DO,PD,KEEP,BRING,THE,A,for,to,-47.5630989074707,"[-3.74507, -10.565886, -9.385653, -3.2566082, -9.377806, -0.94222087, -8.554473, -1.7353822]"
the man kept you the pie .,a mayor brought them an instrument .,DO,DO,KEEP,BRING,THE,A,for,to,-45.68272018432617,"[-3.74507, -10.565886, -9.385653, -6.72311, -4.5694366, -8.460002, -2.2335644]"
the man left him the tea .,an actor bought a coffee for you .,DO,PD,LEAVE,BUY,THE,A,for,for,-40.13152313232422,"[-6.0062027, -6.5371256, -8.867522, -0.8520994, -6.3520985, -2.772028, -7.564787, -1.1796589]"
the man left him the tea .,an actor bought you a coffee .,DO,DO,LEAVE,BUY,THE,A,for,for,-36.31233215332031,"[-6.0062027, -6.5371256, -8.867522, -8.348338, -0.6324002, -4.6201725, -1.3005744]"
the man left the tea for him .,an actor bought a coffee for you .,PD,PD,LEAVE,BUY,THE,A,for,for,-38.06996154785156,"[-6.065814, -6.634223, -8.953335, -0.77264035, -6.5011387, -1.3263472, -6.798542, -1.0179204]"
the man left the tea for him .,an actor bought you a coffee .,PD,DO,LEAVE,BUY,THE,A,for,for,-37.42685317993164,"[-6.065814, -6.634223, -8.953335, -8.601976, -0.54876506, -5.038204, -1.5845369]"
the man made me the coat .,an adult bought a salad for you .,DO,PD,MAKE,BUY,THE,A,for,for,-43.66725540161133,"[-6.0878057, -6.5724974, -9.560521, -1.1403818, -9.970393, -2.3000703, -6.863792, -1.1717932]"
the man made me the coat .,an adult bought you a salad .,DO,DO,MAKE,BUY,THE,A,for,for,-39.23164367675781,"[-6.0878057, -6.5724974, -9.560521, -5.489728, -0.95915484, -9.317195, -1.2447404]"
the man made me the guitar .,a candidate designed a key for them .,DO,PD,MAKE,DESIGN,THE,A,for,for,-45.27585220336914,"[-3.757902, -9.008602, -10.666273, -2.7406282, -7.937553, -2.2002244, -7.697419, -1.267251]"
the man made me the guitar .,a candidate designed them a key .,DO,DO,MAKE,DESIGN,THE,A,for,for,-47.019447326660156,"[-3.757902, -9.008602, -10.666273, -7.6811485, -6.042213, -6.9522657, -2.9110427]"
the man made the coat for me .,an adult bought a salad for you .,PD,PD,MAKE,BUY,THE,A,for,for,-41.87392807006836,"[-6.0871205, -6.529108, -9.468328, -1.0137098, -9.709291, -1.6575967, -6.371911, -1.0368613]"
the man made the coat for me .,an adult bought you a salad .,PD,DO,MAKE,BUY,THE,A,for,for,-39.98577117919922,"[-6.0871205, -6.529108, -9.468328, -6.5610714, -0.93504477, -8.862554, -1.5425444]"
the man made the coat for you .,a mayor brought a coffee to me .,PD,PD,MAKE,BRING,THE,A,for,to,-38.89851760864258,"[-3.7931588, -10.517739, -9.254345, -1.5188303, -7.4436436, -1.0725946, -3.9004388, -1.3977696]"
the man made the coat for you .,a mayor brought me a coffee .,PD,DO,MAKE,BRING,THE,A,for,to,-37.05914306640625,"[-3.7931588, -10.517739, -9.254345, -5.9114256, -1.593485, -4.4429893, -1.5460018]"
the man made the guitar for me .,a candidate designed a key for them .,PD,PD,MAKE,DESIGN,THE,A,for,for,-44.67197799682617,"[-3.7672722, -8.967943, -10.73171, -3.6397662, -7.828578, -1.769979, -6.8635597, -1.1031697]"
the man made the guitar for me .,a candidate designed them a key .,PD,DO,MAKE,DESIGN,THE,A,for,for,-48.85698699951172,"[-3.7672722, -8.967943, -10.73171, -8.323596, -6.388912, -7.557238, -3.1203165]"
the man made the guitar for us .,a teacher threw a beer to me .,PD,PD,MAKE,THROW,THE,A,for,to,-34.90287780761719,"[-3.7604086, -7.425578, -8.104355, -0.655189, -5.2529526, -3.624658, -4.5547156, -1.5250236]"
the man made the guitar for us .,a teacher threw me a beer .,PD,DO,MAKE,THROW,THE,A,for,to,-33.724525451660156,"[-3.7604086, -7.425578, -8.104355, -6.2173667, -0.7723494, -5.4637175, -1.9807491]"
the man made the guitar for you .,a prince caught a log for them .,PD,PD,MAKE,CATCH,THE,A,for,for,-46.73111343383789,"[-3.7598197, -11.214777, -6.7061167, -3.8686128, -10.2257185, -3.3415098, -6.6606135, -0.95394385]"
the man made the guitar for you .,a prince caught them a log .,PD,DO,MAKE,CATCH,THE,A,for,for,-45.698143005371094,"[-3.7598197, -11.214777, -6.7061167, -6.8089623, -5.700326, -9.69081, -1.8173311]"
the man made the plate for us .,a prince delivered an instrument for them .,PD,PD,MAKE,DELIVER,THE,A,for,for,-45.649986267089844,"[-3.7919352, -11.062082, -10.597108, -3.2024798, -8.462306, -2.0330744, -5.508283, -0.99271566]"
the man made the plate for us .,a prince delivered them an instrument .,PD,DO,MAKE,DELIVER,THE,A,for,for,-46.2674446105957,"[-3.7919352, -11.062082, -10.597108, -6.0637975, -5.1122503, -7.043747, -2.5965266]"
the man made us the guitar .,a teacher threw a beer to me .,DO,PD,MAKE,THROW,THE,A,for,to,-34.59315490722656,"[-3.7432814, -7.476184, -8.073517, -0.715099, -5.5305448, -3.4446826, -4.084815, -1.5250313]"
the man made us the guitar .,a teacher threw me a beer .,DO,DO,MAKE,THROW,THE,A,for,to,-31.466991424560547,"[-3.7432814, -7.476184, -8.073517, -4.837456, -0.41321737, -5.415305, -1.5080303]"
the man made us the plate .,a prince delivered an instrument for them .,DO,PD,MAKE,DELIVER,THE,A,for,for,-47.2201042175293,"[-3.7864752, -11.035219, -10.794362, -3.1638384, -8.547525, -2.7021189, -6.07212, -1.1184433]"
the man made us the plate .,a prince delivered them an instrument .,DO,DO,MAKE,DELIVER,THE,A,for,for,-45.0866813659668,"[-3.7864752, -11.035219, -10.794362, -5.7084665, -4.966457, -6.663166, -2.1325345]"
the man made you the coat .,a mayor brought a coffee to me .,DO,PD,MAKE,BRING,THE,A,for,to,-38.66594696044922,"[-3.7742436, -10.470701, -9.234548, -1.4287812, -7.6753044, -0.88852483, -3.7962513, -1.3975924]"
the man made you the coat .,a mayor brought me a coffee .,DO,DO,MAKE,BRING,THE,A,for,to,-36.08798599243164,"[-3.7742436, -10.470701, -9.234548, -5.494286, -0.9820272, -4.9395065, -1.1926737]"
the man made you the guitar .,a prince caught a log for them .,DO,PD,MAKE,CATCH,THE,A,for,for,-47.56062316894531,"[-3.7346394, -11.244041, -6.881521, -3.3206096, -10.331124, -3.8812823, -7.1186385, -1.0487636]"
the man made you the guitar .,a prince caught them a log .,DO,DO,MAKE,CATCH,THE,A,for,for,-44.6396484375,"[-3.7346394, -11.244041, -6.881521, -6.3719907, -5.521779, -9.232054, -1.6536207]"
the man promised me the candy .,a candidate caught a newspaper for him .,DO,PD,PROMISE,CATCH,THE,A,to,for,-48.0863151550293,"[-3.813951, -8.8188, -8.092204, -4.470116, -8.714298, -5.245678, -7.4365144, -1.4947534]"
the man promised me the candy .,a candidate caught him a newspaper .,DO,DO,PROMISE,CATCH,THE,A,to,for,-46.722434997558594,"[-3.813951, -8.8188, -8.092204, -8.042399, -5.4308367, -9.211603, -3.3126383]"
the man promised the candy to me .,a candidate caught a newspaper for him .,PD,PD,PROMISE,CATCH,THE,A,to,for,-48.8101921081543,"[-3.7963326, -8.878302, -8.292795, -4.8399143, -8.896453, -5.1938677, -7.499053, -1.4134747]"
the man promised the candy to me .,a candidate caught him a newspaper .,PD,DO,PROMISE,CATCH,THE,A,to,for,-48.108367919921875,"[-3.7963326, -8.878302, -8.292795, -8.669121, -5.4709997, -9.569827, -3.430994]"
the man promised the candy to us .,a girl purchased a log for them .,PD,PD,PROMISE,PURCHASE,THE,A,to,for,-41.67164993286133,"[-3.7957857, -6.7532864, -9.928499, -0.7142697, -9.693208, -2.5045006, -6.721307, -1.5607945]"
the man promised the candy to us .,a girl purchased them a log .,PD,DO,PROMISE,PURCHASE,THE,A,to,for,-46.776153564453125,"[-3.7957857, -6.7532864, -9.928499, -7.482088, -5.1973057, -10.842308, -2.7768826]"
the man promised us the candy .,a girl purchased a log for them .,DO,PD,PROMISE,PURCHASE,THE,A,to,for,-41.875980377197266,"[-3.8032115, -6.790885, -9.92551, -0.7879324, -9.55677, -2.6413932, -6.967367, -1.4029098]"
the man promised us the candy .,a girl purchased them a log .,DO,DO,PROMISE,PURCHASE,THE,A,to,for,-46.224464416503906,"[-3.8032115, -6.790885, -9.92551, -7.0748024, -5.078711, -11.498876, -2.052467]"
the man purchased him the juice .,a sheriff bought a motor for you .,DO,PD,PURCHASE,BUY,THE,A,for,for,-47.34693145751953,"[-3.8031862, -8.161008, -9.237078, -3.092103, -8.368191, -6.716214, -7.035152, -0.9339997]"
the man purchased him the juice .,a sheriff bought you a motor .,DO,DO,PURCHASE,BUY,THE,A,for,for,-42.948387145996094,"[-3.8031862, -8.161008, -9.237078, -6.510767, -1.144604, -9.652905, -4.4388375]"
the man purchased it the plate .,an aunt fed a meal to us .,DO,PD,PURCHASE,FEED,THE,A,for,to,-44.48369598388672,"[-5.9841413, -8.258296, -10.658579, -1.8086321, -8.567958, -0.47336966, -7.1213923, -1.611327]"
the man purchased it the plate .,an aunt fed us a meal .,DO,DO,PURCHASE,FEED,THE,A,for,to,-38.605674743652344,"[-5.9841413, -8.258296, -10.658579, -5.4573174, -1.5820307, -4.989278, -1.6760311]"
the man purchased the juice for him .,a sheriff bought a motor for you .,PD,PD,PURCHASE,BUY,THE,A,for,for,-43.890663146972656,"[-3.794403, -8.513958, -9.361017, -1.6736197, -9.140411, -4.5455303, -6.085779, -0.7759455]"
the man purchased the juice for him .,a sheriff bought you a motor .,PD,DO,PURCHASE,BUY,THE,A,for,for,-43.18061828613281,"[-3.794403, -8.513958, -9.361017, -6.328275, -0.96432626, -9.86418, -4.3544602]"
the man purchased the meal for us .,a candidate supplied a tea to them .,PD,PD,PURCHASE,SUPPLY,THE,A,for,to,-43.78337097167969,"[-3.800181, -8.792044, -11.813263, -2.3171504, -7.5634046, -2.0336115, -6.399929, -1.0637879]"
the man purchased the meal for us .,a candidate supplied them a tea .,PD,DO,PURCHASE,SUPPLY,THE,A,for,to,-42.2377815246582,"[-3.800181, -8.792044, -11.813263, -6.03043, -3.6385288, -6.251852, -1.9114841]"
the man purchased the meal for you .,a princess brought a coffee to us .,PD,PD,PURCHASE,BRING,THE,A,for,to,-37.403076171875,"[-3.7868433, -11.193522, -7.296282, -2.1821394, -7.662958, -0.87617254, -3.3871064, -1.0180533]"
the man purchased the meal for you .,a princess brought us a coffee .,PD,DO,PURCHASE,BRING,THE,A,for,to,-36.788169860839844,"[-3.7868433, -11.193522, -7.296282, -4.3080015, -1.9313166, -6.8227873, -1.4494143]"
the man purchased the plate for it .,an aunt fed a meal to us .,PD,PD,PURCHASE,FEED,THE,A,for,to,-44.57989501953125,"[-6.0235977, -8.237721, -10.924083, -1.7183858, -8.254486, -0.47009313, -7.6226664, -1.3288653]"
the man purchased the plate for it .,an aunt fed us a meal .,PD,DO,PURCHASE,FEED,THE,A,for,to,-39.598548889160156,"[-6.0235977, -8.237721, -10.924083, -6.036525, -1.5419211, -4.870122, -1.96458]"
the man purchased us the meal .,a candidate supplied a tea to them .,DO,PD,PURCHASE,SUPPLY,THE,A,for,to,-46.162742614746094,"[-3.823076, -8.894857, -11.506187, -2.583524, -8.465376, -2.4637413, -7.259677, -1.1663048]"
the man purchased us the meal .,a candidate supplied them a tea .,DO,DO,PURCHASE,SUPPLY,THE,A,for,to,-41.365901947021484,"[-3.823076, -8.894857, -11.506187, -5.7635994, -3.6289935, -6.483925, -1.2652622]"
the man purchased you the meal .,a princess brought a coffee to us .,DO,PD,PURCHASE,BRING,THE,A,for,to,-38.67609405517578,"[-3.8103633, -11.070313, -7.3112907, -2.2153041, -8.355417, -1.0902735, -3.802999, -1.0201335]"
the man purchased you the meal .,a princess brought us a coffee .,DO,DO,PURCHASE,BRING,THE,A,for,to,-36.65324401855469,"[-3.8103633, -11.070313, -7.3112907, -3.8139331, -2.0266223, -7.531004, -1.0897163]"
the man saved him the juice .,a hero got a tea for it .,DO,PD,SAVE,GET,THE,A,for,for,-41.93846893310547,"[-3.7693584, -8.489956, -7.101242, -2.0571265, -10.435234, -3.4288652, -5.9565835, -0.7001055]"
the man saved him the juice .,a hero got it a tea .,DO,DO,SAVE,GET,THE,A,for,for,-44.03981399536133,"[-3.7693584, -8.489956, -7.101242, -4.7304225, -6.3198023, -12.453685, -1.1753459]"
the man saved him the juice .,a kid showed a glass to me .,DO,PD,SAVE,SHOW,THE,A,for,to,-38.89567565917969,"[-3.7693584, -8.502074, -7.35324, -4.343499, -8.423145, -3.489284, -1.7938919, -1.221181]"
the man saved him the juice .,a kid showed me a glass .,DO,DO,SAVE,SHOW,THE,A,for,to,-33.925113677978516,"[-3.7693584, -8.502074, -7.35324, -0.9762771, -1.3265162, -7.990311, -4.007336]"
the man saved it the key .,a professor made a television for him .,DO,PD,SAVE,MAKE,THE,A,for,for,-40.65526580810547,"[-3.7481756, -7.910358, -7.533593, -1.0712856, -8.098852, -6.0308948, -4.6863446, -1.575763]"
the man saved it the key .,a professor made him a television .,DO,DO,SAVE,MAKE,THE,A,for,for,-38.443389892578125,"[-3.7481756, -7.910358, -7.533593, -5.9083886, -1.4542545, -9.385158, -2.5034618]"
the man saved the candy for you .,a band designed a key for us .,PD,PD,SAVE,DESIGN,THE,A,for,for,-44.35204315185547,"[-3.768001, -7.609684, -9.265174, -6.0422397, -7.780829, -1.8449081, -6.318406, -1.7228013]"
the man saved the candy for you .,a band designed us a key .,PD,DO,SAVE,DESIGN,THE,A,for,for,-47.51563262939453,"[-3.768001, -7.609684, -9.265174, -11.8191395, -4.462139, -7.887314, -2.7041793]"
the man saved the juice for him .,a hero got a tea for it .,PD,PD,SAVE,GET,THE,A,for,for,-41.326805114746094,"[-3.7765172, -8.607691, -7.165577, -1.8883643, -10.296754, -2.3402846, -6.5646343, -0.68698525]"
the man saved the juice for him .,a hero got it a tea .,PD,DO,SAVE,GET,THE,A,for,for,-44.99689483642578,"[-3.7765172, -8.607691, -7.165577, -4.767692, -6.3185296, -12.797492, -1.5633992]"
the man saved the juice for him .,a kid showed a glass to me .,PD,PD,SAVE,SHOW,THE,A,for,to,-38.371673583984375,"[-3.7765172, -8.565028, -7.5542336, -3.7409267, -8.396183, -3.2336597, -2.0388858, -1.066239]"
the man saved the juice for him .,a kid showed me a glass .,PD,DO,SAVE,SHOW,THE,A,for,to,-34.88116455078125,"[-3.7765172, -8.565028, -7.5542336, -1.2192345, -1.3356262, -8.034641, -4.395882]"
the man saved the juice for them .,an attorney made a plate for you .,PD,PD,SAVE,MAKE,THE,A,for,for,-40.62841796875,"[-6.0318766, -5.7243257, -8.209834, -1.2417542, -11.190173, -2.7381845, -4.4565873, -1.0356829]"
the man saved the juice for them .,an attorney made you a plate .,PD,DO,SAVE,MAKE,THE,A,for,for,-40.56312561035156,"[-6.0318766, -5.7243257, -8.209834, -7.8918414, -1.861713, -8.557837, -2.2856975]"
the man saved the key for it .,a professor made a television for him .,PD,PD,SAVE,MAKE,THE,A,for,for,-39.32062530517578,"[-3.7443683, -7.9228907, -7.51297, -0.96537256, -8.14743, -5.383374, -4.2375946, -1.4066279]"
the man saved the key for it .,a professor made him a television .,PD,DO,SAVE,MAKE,THE,A,for,for,-38.46955871582031,"[-3.7443683, -7.9228907, -7.51297, -6.054836, -1.3851783, -9.226432, -2.6228805]"
the man saved the key for you .,a sheriff took a book to us .,PD,PD,SAVE,TAKE,THE,A,for,to,-44.58763885498047,"[-3.7352514, -8.895056, -7.5313535, -1.2260777, -10.002393, -3.015461, -8.137013, -2.0450323]"
the man saved the key for you .,a sheriff took us a book .,PD,DO,SAVE,TAKE,THE,A,for,to,-45.470176696777344,"[-3.7352514, -8.895056, -7.5313535, -7.128798, -3.56394, -11.261801, -3.3539762]"
the man saved them the juice .,an attorney made a plate for you .,DO,PD,SAVE,MAKE,THE,A,for,for,-41.12671661376953,"[-6.0022693, -5.6621885, -8.014242, -1.340447, -11.377598, -3.399476, -4.21863, -1.1118659]"
the man saved them the juice .,an attorney made you a plate .,DO,DO,SAVE,MAKE,THE,A,for,for,-39.27198791503906,"[-6.0022693, -5.6621885, -8.014242, -7.66565, -1.73649, -8.182785, -2.0083637]"
the man saved you the candy .,a band designed a key for us .,DO,PD,SAVE,DESIGN,THE,A,for,for,-45.62274169921875,"[-3.781873, -7.5786715, -9.319422, -6.6519866, -7.878105, -2.1569033, -6.602065, -1.6537166]"
the man saved you the candy .,a band designed us a key .,DO,DO,SAVE,DESIGN,THE,A,for,for,-46.503639221191406,"[-3.781873, -7.5786715, -9.319422, -11.762231, -4.035076, -8.13695, -1.889416]"
the man saved you the key .,a sheriff took a book to us .,DO,PD,SAVE,TAKE,THE,A,for,to,-43.66072463989258,"[-3.7766333, -9.008725, -7.1617208, -1.231561, -9.409409, -3.030711, -8.144536, -1.8974282]"
the man saved you the key .,a sheriff took us a book .,DO,DO,SAVE,TAKE,THE,A,for,to,-39.83572006225586,"[-3.7766333, -9.008725, -7.1617208, -6.2410593, -1.7578324, -9.638453, -2.2512968]"
the man sent the juice to you .,a cop kept a bowl for us .,PD,PD,SEND,KEEP,THE,A,to,for,-43.33618927001953,"[-3.733115, -8.346859, -8.146162, -1.3701445, -9.41393, -5.4563046, -5.668685, -1.2009875]"
the man sent the juice to you .,a cop kept us a bowl .,PD,DO,SEND,KEEP,THE,A,to,for,-47.24360656738281,"[-3.733115, -8.346859, -8.146162, -5.2962956, -5.29189, -11.878896, -4.5503874]"
the man sent you the juice .,a cop kept a bowl for us .,DO,PD,SEND,KEEP,THE,A,to,for,-43.40214538574219,"[-3.7324386, -8.361652, -8.055765, -1.6872553, -9.651958, -5.275727, -5.410127, -1.227222]"
the man sent you the juice .,a cop kept us a bowl .,DO,DO,SEND,KEEP,THE,A,to,for,-44.8382682800293,"[-3.7324386, -8.361652, -8.055765, -4.6925445, -5.5174837, -10.583782, -3.8946013]"
the man showed him the coffee .,an actor delivered a pie for you .,DO,PD,SHOW,DELIVER,THE,A,to,for,-44.97102355957031,"[-6.0143375, -6.4892397, -10.241184, -0.8121273, -10.67283, -2.795844, -6.7465873, -1.1988724]"
