prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the secretary purchased the pie for me .,a candidate brought a chocolate to you .,PD,PD,PURCHASE,BRING,THE,A,for,to,-43.4001350402832,"[-3.695486, -8.269934, -8.855693, -1.9452791, -7.4171247, -5.6190977, -6.476892, -1.1206281]"
the secretary purchased the pie for me .,a candidate brought you a chocolate .,PD,DO,PURCHASE,BRING,THE,A,for,to,-41.26041030883789,"[-3.695486, -8.269934, -8.855693, -6.1936083, -2.0241325, -6.522287, -5.6992683]"
the secretary purchased the pie for them .,a colonel took a telephone to us .,PD,PD,PURCHASE,TAKE,THE,A,for,to,-45.400146484375,"[-3.6815639, -10.326494, -5.422619, -2.1869152, -7.6544704, -8.253935, -6.7264266, -1.1477246]"
the secretary purchased the pie for them .,a colonel took us a telephone .,PD,DO,PURCHASE,TAKE,THE,A,for,to,-45.72638702392578,"[-3.6815639, -10.326494, -5.422619, -5.612877, -4.786168, -8.869089, -7.027579]"
the secretary purchased the pie for us .,a chief found a chocolate for me .,PD,PD,PURCHASE,FIND,THE,A,for,for,-42.2125244140625,"[-3.6879287, -8.718481, -8.364372, -4.0051494, -9.044462, -5.919308, -1.5784736, -0.8943503]"
the secretary purchased the pie for us .,a chief found me a chocolate .,PD,DO,PURCHASE,FIND,THE,A,for,for,-43.909027099609375,"[-3.6879287, -8.718481, -8.364372, -8.18474, -2.6584764, -6.7644596, -5.530571]"
the secretary purchased them the camera .,a mother found a chocolate for you .,DO,PD,PURCHASE,FIND,THE,A,for,for,-41.76819610595703,"[-3.7024531, -6.1021385, -5.1024547, -1.8906711, -8.920649, -7.5788894, -7.1293883, -1.3415493]"
the secretary purchased them the camera .,a mother found you a chocolate .,DO,DO,PURCHASE,FIND,THE,A,for,for,-40.160560607910156,"[-3.7024531, -6.1021385, -5.1024547, -9.861166, -3.130714, -7.271612, -4.9900217]"
the secretary purchased them the pie .,a colonel took a telephone to us .,DO,PD,PURCHASE,TAKE,THE,A,for,to,-45.75749206542969,"[-3.743523, -10.221237, -5.4113955, -2.2902262, -8.040563, -8.294576, -6.6281548, -1.1278164]"
the secretary purchased them the pie .,a colonel took us a telephone .,DO,DO,PURCHASE,TAKE,THE,A,for,to,-43.2989501953125,"[-3.743523, -10.221237, -5.4113955, -5.233386, -3.498342, -9.311826, -5.879242]"
the secretary purchased us the juice .,a soldier promised a pie to me .,DO,PD,PURCHASE,PROMISE,THE,A,for,to,-41.23374557495117,"[-3.722569, -7.141707, -11.472397, -3.286219, -8.602072, -1.9564662, -3.7401237, -1.3121938]"
the secretary purchased us the juice .,a soldier promised me a pie .,DO,DO,PURCHASE,PROMISE,THE,A,for,to,-34.65498733520508,"[-3.722569, -7.141707, -11.472397, -1.9927237, -2.037106, -7.2979803, -0.99050415]"
the secretary purchased us the pie .,a chief found a chocolate for me .,DO,PD,PURCHASE,FIND,THE,A,for,for,-45.307647705078125,"[-3.7389984, -8.7328, -8.953647, -3.9500694, -9.419699, -6.791955, -2.5648012, -1.1556773]"
the secretary purchased us the pie .,a chief found me a chocolate .,DO,DO,PURCHASE,FIND,THE,A,for,for,-41.7403450012207,"[-3.7389984, -8.7328, -8.953647, -7.0026827, -2.3131697, -6.3899755, -4.6090736]"
the secretary saved the box for us .,an opponent fed a chicken to you .,PD,PD,SAVE,FEED,THE,A,for,to,-41.10962677001953,"[-5.7112293, -7.993408, -11.933347, -1.8191028, -3.210918, -2.0151873, -7.3831267, -1.0433103]"
the secretary saved the box for us .,an opponent fed you a chicken .,PD,DO,SAVE,FEED,THE,A,for,to,-40.002349853515625,"[-5.7112293, -7.993408, -11.933347, -5.8825326, -1.3280289, -4.6532316, -2.500571]"
the secretary saved us the box .,an opponent fed a chicken to you .,DO,PD,SAVE,FEED,THE,A,for,to,-41.66276550292969,"[-5.7280283, -7.960883, -11.24645, -2.5414228, -4.1486826, -2.2904449, -6.5853395, -1.161514]"
the secretary saved us the box .,an opponent fed you a chicken .,DO,DO,SAVE,FEED,THE,A,for,to,-37.33789825439453,"[-5.7280283, -7.960883, -11.24645, -4.0728617, -1.2490617, -5.22857, -1.8520453]"
the secretary sent the juice to them .,an adult took a book to him .,PD,PD,SEND,TAKE,THE,A,to,to,-35.1182861328125,"[-5.678451, -6.436391, -7.422123, -1.6881297, -7.4827967, -2.1769593, -3.186771, -1.0466642]"
the secretary sent the juice to them .,an adult took him a book .,PD,DO,SEND,TAKE,THE,A,to,to,-40.431766510009766,"[-5.678451, -6.436391, -7.422123, -3.9560387, -6.165398, -8.370975, -2.402389]"
the secretary sent the pie to you .,a business designed a motor for them .,PD,PD,SEND,DESIGN,THE,A,to,for,-48.11890411376953,"[-3.5659947, -8.132016, -8.927734, -7.458078, -7.77545, -4.9613314, -6.4754796, -0.8228174]"
the secretary sent the pie to you .,a business designed them a motor .,PD,DO,SEND,DESIGN,THE,A,to,for,-50.3805046081543,"[-3.5659947, -8.132016, -8.927734, -11.749675, -5.8024397, -9.0315075, -3.1711369]"
the secretary sent the pie to you .,a winner delivered a beer for me .,PD,PD,SEND,DELIVER,THE,A,to,for,-39.83503723144531,"[-3.5659947, -10.451115, -9.97068, -1.6826215, -6.7409873, -2.8988605, -3.7991364, -0.7256453]"
the secretary sent the pie to you .,a winner delivered me a beer .,PD,DO,SEND,DELIVER,THE,A,to,for,-38.100189208984375,"[-3.5659947, -10.451115, -9.97068, -7.011703, -1.0616348, -5.1011953, -0.93786615]"
the secretary sent the salad to you .,a champion drew a bottle for him .,PD,PD,SEND,DRAW,THE,A,to,for,-43.52625274658203,"[-3.587367, -9.50357, -10.79259, -1.3821754, -8.184729, -6.158783, -3.210194, -0.7068431]"
the secretary sent the salad to you .,a champion drew him a bottle .,PD,DO,SEND,DRAW,THE,A,to,for,-39.36516571044922,"[-3.587367, -9.50357, -10.79259, -5.2757664, -1.8890011, -5.697104, -2.6197653]"
the secretary sent the salad to you .,a colonel took a knife to me .,PD,PD,SEND,TAKE,THE,A,to,to,-34.07722854614258,"[-3.587367, -10.521983, -5.5444565, -1.6835831, -4.8455014, -1.3564374, -5.40666, -1.1312389]"
the secretary sent the salad to you .,a colonel took me a knife .,PD,DO,SEND,TAKE,THE,A,to,to,-36.79263687133789,"[-3.587367, -10.521983, -5.5444565, -3.4785013, -4.857132, -6.7820997, -2.0210984]"
the secretary sent them the juice .,an adult took a book to him .,DO,PD,SEND,TAKE,THE,A,to,to,-38.021583557128906,"[-5.689892, -6.424551, -7.649438, -1.9984059, -7.761212, -2.6486506, -4.466831, -1.3826045]"
the secretary sent them the juice .,an adult took him a book .,DO,DO,SEND,TAKE,THE,A,to,to,-36.86029815673828,"[-5.689892, -6.424551, -7.649438, -3.5362992, -3.6280737, -8.353281, -1.5787606]"
the secretary sent you the pie .,a business designed a motor for them .,DO,PD,SEND,DESIGN,THE,A,to,for,-49.93274688720703,"[-3.6045194, -8.16703, -9.071862, -7.6825733, -8.102812, -5.604824, -6.9326057, -0.76651907]"
the secretary sent you the pie .,a business designed them a motor .,DO,DO,SEND,DESIGN,THE,A,to,for,-50.581298828125,"[-3.6045194, -8.16703, -9.071862, -11.57178, -6.3462615, -9.2301, -2.5897431]"
the secretary sent you the pie .,a winner delivered a beer for me .,DO,PD,SEND,DELIVER,THE,A,to,for,-39.855499267578125,"[-3.6045194, -10.429804, -9.50974, -2.244533, -7.014617, -2.572707, -3.7080765, -0.77150446]"
the secretary sent you the pie .,a winner delivered me a beer .,DO,DO,SEND,DELIVER,THE,A,to,for,-36.35365295410156,"[-3.6045194, -10.429804, -9.50974, -6.4094577, -1.1130675, -4.6056013, -0.681461]"
the secretary sent you the salad .,a champion drew a bottle for him .,DO,PD,SEND,DRAW,THE,A,to,for,-45.488502502441406,"[-3.6441724, -9.437605, -11.156841, -1.487221, -8.986655, -6.150246, -3.750341, -0.8754184]"
the secretary sent you the salad .,a champion drew him a bottle .,DO,DO,SEND,DRAW,THE,A,to,for,-39.643348693847656,"[-3.6441724, -9.437605, -11.156841, -5.0168962, -2.1496487, -5.689672, -2.5485134]"
the secretary sent you the salad .,a colonel took a knife to me .,DO,PD,SEND,TAKE,THE,A,to,to,-34.80732727050781,"[-3.6441724, -10.406382, -5.8030252, -1.8966665, -5.153782, -1.014694, -5.34106, -1.5475434]"
the secretary sent you the salad .,a colonel took me a knife .,DO,DO,SEND,TAKE,THE,A,to,to,-35.42561340332031,"[-3.6441724, -10.406382, -5.8030252, -3.054349, -4.335418, -6.798341, -1.383923]"
the secretary showed her the meal .,a doctor got a key for him .,DO,PD,SHOW,GET,THE,A,to,for,-35.918479919433594,"[-3.6416392, -6.8077917, -7.8609324, -1.8302768, -8.350784, -2.7998786, -3.404315, -1.2228606]"
the secretary showed her the meal .,a doctor got him a key .,DO,DO,SHOW,GET,THE,A,to,for,-34.394561767578125,"[-3.6416392, -6.8077917, -7.8609324, -4.5163484, -1.4976935, -8.144491, -1.9256626]"
the secretary showed it the meal .,a professor brought a tea to them .,DO,PD,SHOW,BRING,THE,A,to,to,-34.19435119628906,"[-3.6179428, -7.2659264, -7.6318345, -2.2743773, -6.262285, -1.0809991, -5.30571, -0.755274]"
the secretary showed it the meal .,a professor brought them a tea .,DO,DO,SHOW,BRING,THE,A,to,to,-33.39130783081055,"[-3.6179428, -7.2659264, -7.6318345, -5.6264815, -2.4926524, -5.8346167, -0.9218546]"
the secretary showed me the juice .,an opponent got an engine for her .,DO,PD,SHOW,GET,THE,A,to,for,-44.82853698730469,"[-5.69565, -7.9885435, -9.033864, -4.396484, -7.8427005, -4.1806517, -2.7770236, -2.913624]"
the secretary showed me the juice .,an opponent got her an engine .,DO,DO,SHOW,GET,THE,A,to,for,-44.319786071777344,"[-5.69565, -7.9885435, -9.033864, -4.1660542, -6.8813677, -9.159101, -1.3952065]"
the secretary showed the book to you .,a brother drew a jacket for me .,PD,PD,SHOW,DRAW,THE,A,to,for,-41.05928421020508,"[-3.5523183, -8.993313, -9.3663845, -0.8208232, -9.821948, -4.938839, -2.538011, -1.0276468]"
the secretary showed the book to you .,a brother drew me a jacket .,PD,DO,SHOW,DRAW,THE,A,to,for,-39.43733215332031,"[-3.5523183, -8.993313, -9.3663845, -5.5050006, -0.92812204, -9.494, -1.5981972]"
the secretary showed the engine to us .,a priest bought a coffee for me .,PD,PD,SHOW,BUY,THE,A,to,for,-35.35996627807617,"[-3.5530224, -8.110032, -9.503415, -0.8633801, -6.061795, -2.7830184, -3.4260945, -1.0592089]"
the secretary showed the engine to us .,a priest bought me a coffee .,PD,DO,SHOW,BUY,THE,A,to,for,-32.869720458984375,"[-3.5530224, -8.110032, -9.503415, -5.3587937, -0.5216272, -4.2154865, -1.607343]"
the secretary showed the engine to you .,a bishop delivered a salad for her .,PD,PD,SHOW,DELIVER,THE,A,to,for,-45.29986572265625,"[-3.5442696, -9.306021, -7.970744, -0.89956594, -14.7342825, -2.9671457, -3.940872, -1.9369643]"
the secretary showed the engine to you .,a bishop delivered her a salad .,PD,DO,SHOW,DELIVER,THE,A,to,for,-42.78213882446289,"[-3.5442696, -9.306021, -7.970744, -5.9511976, -3.2925632, -11.157105, -1.5602362]"
the secretary showed the hat to you .,a buddy promised a newspaper to us .,PD,PD,SHOW,PROMISE,THE,A,to,to,-45.84148406982422,"[-3.576149, -10.429204, -9.923373, -3.1575408, -10.305575, -2.0726547, -5.2164, -1.1605864]"
the secretary showed the hat to you .,a buddy promised us a newspaper .,PD,DO,SHOW,PROMISE,THE,A,to,to,-41.653167724609375,"[-3.576149, -10.429204, -9.923373, -4.3301024, -1.5000409, -10.142252, -1.7520416]"
the secretary showed the juice to me .,an opponent got an engine for her .,PD,PD,SHOW,GET,THE,A,to,for,-44.889591217041016,"[-5.673995, -8.0376005, -9.188524, -4.090534, -8.038944, -4.3928747, -3.0085068, -2.4586127]"
the secretary showed the juice to me .,an opponent got her an engine .,PD,DO,SHOW,GET,THE,A,to,for,-44.911006927490234,"[-5.673995, -8.0376005, -9.188524, -4.048152, -6.5190954, -9.7160845, -1.7275543]"
the secretary showed the juice to you .,a wife left a beer for them .,PD,PD,SHOW,LEAVE,THE,A,to,for,-38.55956268310547,"[-3.5679386, -9.326836, -6.602961, -1.6217594, -7.236479, -3.902534, -4.959067, -1.3419862]"
the secretary showed the juice to you .,a wife left them a beer .,PD,DO,SHOW,LEAVE,THE,A,to,for,-37.882225036621094,"[-3.5679386, -9.326836, -6.602961, -5.5555325, -4.056706, -6.720647, -2.0516038]"
the secretary showed the meal to her .,a doctor got a key for him .,PD,PD,SHOW,GET,THE,A,to,for,-35.41191482543945,"[-3.62253, -6.9480486, -7.7375, -1.5520599, -8.412081, -2.8753445, -3.0548925, -1.209459]"
the secretary showed the meal to her .,a doctor got him a key .,PD,DO,SHOW,GET,THE,A,to,for,-34.30109405517578,"[-3.62253, -6.9480486, -7.7375, -4.498336, -1.3712499, -7.9921947, -2.1312332]"
the secretary showed the meal to it .,a professor brought a tea to them .,PD,PD,SHOW,BRING,THE,A,to,to,-31.272802352905273,"[-3.6169333, -7.389977, -7.447938, -2.1730905, -5.3446555, -0.56980836, -4.2278166, -0.5025828]"
the secretary showed the meal to it .,a professor brought them a tea .,PD,DO,SHOW,BRING,THE,A,to,to,-32.93246078491211,"[-3.6169333, -7.389977, -7.447938, -5.4433446, -2.3228252, -5.589717, -1.121726]"
the secretary showed the meal to you .,an employee left a coffee for them .,PD,PD,SHOW,LEAVE,THE,A,to,for,-35.80194854736328,"[-5.6726685, -3.8831108, -7.8832026, -1.4869937, -5.919868, -4.72557, -4.8377733, -1.3927612]"
the secretary showed the meal to you .,an employee left them a coffee .,PD,DO,SHOW,LEAVE,THE,A,to,for,-37.97215270996094,"[-5.6726685, -3.8831108, -7.8832026, -7.261692, -4.285509, -6.444756, -2.5412111]"
the secretary showed the meal to you .,an author delivered an instrument for us .,PD,PD,SHOW,DELIVER,THE,A,to,for,-47.57488250732422,"[-5.6726685, -7.792365, -8.995046, -2.5859346, -11.512895, -2.6661777, -6.2288446, -2.1209517]"
the secretary showed the meal to you .,an author delivered us an instrument .,PD,DO,SHOW,DELIVER,THE,A,to,for,-46.84019088745117,"[-5.6726685, -7.792365, -8.995046, -7.4340734, -3.0509253, -10.258727, -3.6363878]"
the secretary showed the television to them .,a cousin drew a camera for us .,PD,PD,SHOW,DRAW,THE,A,to,for,-41.1145133972168,"[-3.602461, -9.260047, -9.443031, -0.9733388, -6.6396046, -4.8996954, -5.233169, -1.0631666]"
the secretary showed the television to them .,a cousin drew us a camera .,PD,DO,SHOW,DRAW,THE,A,to,for,-41.0079345703125,"[-3.602461, -9.260047, -9.443031, -7.5084453, -1.7806536, -7.6591783, -1.754119]"
the secretary showed the television to you .,a lady brought a computer to him .,PD,PD,SHOW,BRING,THE,A,to,to,-36.33736038208008,"[-3.5866423, -8.326475, -7.8772173, -1.3754772, -7.1883974, -0.4430257, -6.7156982, -0.824427]"
the secretary showed the television to you .,a lady brought him a computer .,PD,DO,SHOW,BRING,THE,A,to,to,-37.403770446777344,"[-3.5866423, -8.326475, -7.8772173, -5.679955, -1.0951984, -9.347685, -1.490598]"
the secretary showed them the television .,a cousin drew a camera for us .,DO,PD,SHOW,DRAW,THE,A,to,for,-40.42839050292969,"[-3.6049852, -9.059966, -9.210681, -1.2064657, -6.735924, -4.4804573, -5.1659493, -0.9639642]"
the secretary showed them the television .,a cousin drew us a camera .,DO,DO,SHOW,DRAW,THE,A,to,for,-39.77180480957031,"[-3.6049852, -9.059966, -9.210681, -6.7793646, -2.4044287, -7.487259, -1.2251207]"
the secretary showed us the engine .,a priest bought a coffee for me .,DO,PD,SHOW,BUY,THE,A,to,for,-35.55950927734375,"[-3.61338, -7.941224, -9.264614, -1.0205754, -6.1479454, -3.1505284, -3.2480502, -1.1731895]"
the secretary showed us the engine .,a priest bought me a coffee .,DO,DO,SHOW,BUY,THE,A,to,for,-30.632184982299805,"[-3.61338, -7.941224, -9.264614, -3.813202, -0.59599924, -4.0662603, -1.3375049]"
the secretary showed you the book .,a brother drew a jacket for me .,DO,PD,SHOW,DRAW,THE,A,to,for,-40.89945983886719,"[-3.5673318, -8.916021, -9.214463, -0.9985458, -10.065496, -4.370871, -2.573914, -1.1928189]"
the secretary showed you the book .,a brother drew me a jacket .,DO,DO,SHOW,DRAW,THE,A,to,for,-38.19985580444336,"[-3.5673318, -8.916021, -9.214463, -4.810217, -1.277339, -9.09658, -1.3179033]"
the secretary showed you the engine .,a bishop delivered a salad for her .,DO,PD,SHOW,DELIVER,THE,A,to,for,-45.72634506225586,"[-3.5484974, -9.234609, -8.167011, -0.7687932, -15.327203, -2.4935083, -4.05258, -2.1341434]"
the secretary showed you the engine .,a bishop delivered her a salad .,DO,DO,SHOW,DELIVER,THE,A,to,for,-42.435707092285156,"[-3.5484974, -9.234609, -8.167011, -6.0319576, -1.9988661, -12.056118, -1.3986509]"
the secretary showed you the hat .,a buddy promised a newspaper to us .,DO,PD,SHOW,PROMISE,THE,A,to,to,-47.461181640625,"[-3.5834262, -10.455638, -9.722393, -3.3400197, -10.524478, -3.1928596, -5.4934454, -1.1489209]"
the secretary showed you the hat .,a buddy promised us a newspaper .,DO,DO,SHOW,PROMISE,THE,A,to,to,-41.48487854003906,"[-3.5834262, -10.455638, -9.722393, -4.3292966, -1.6215965, -10.437325, -1.3352001]"
the secretary showed you the juice .,a wife left a beer for them .,DO,PD,SHOW,LEAVE,THE,A,to,for,-40.79553985595703,"[-3.579939, -9.411907, -6.458494, -1.8357103, -7.4891453, -3.8384979, -6.862921, -1.3189242]"
the secretary showed you the juice .,a wife left them a beer .,DO,DO,SHOW,LEAVE,THE,A,to,for,-36.8569221496582,"[-3.579939, -9.411907, -6.458494, -5.7179728, -3.6741142, -6.370848, -1.643647]"
the secretary showed you the meal .,an employee left a coffee for them .,DO,PD,SHOW,LEAVE,THE,A,to,for,-36.38536071777344,"[-5.687309, -3.8138669, -7.8922434, -1.5308411, -5.7805243, -4.6779404, -5.5251713, -1.4774647]"
the secretary showed you the meal .,an employee left them a coffee .,DO,DO,SHOW,LEAVE,THE,A,to,for,-36.73175811767578,"[-5.687309, -3.8138669, -7.8922434, -7.3407736, -4.1237307, -5.9890594, -1.8847773]"
the secretary showed you the meal .,an author delivered an instrument for us .,DO,PD,SHOW,DELIVER,THE,A,to,for,-47.42747497558594,"[-5.687309, -7.754587, -9.028679, -2.6110063, -11.448006, -2.6187177, -6.107692, -2.1714797]"
the secretary showed you the meal .,an author delivered us an instrument .,DO,DO,SHOW,DELIVER,THE,A,to,for,-45.519073486328125,"[-5.687309, -7.754587, -9.028679, -6.3484826, -3.177052, -10.46995, -3.0530136]"
the secretary showed you the television .,a lady brought a computer to him .,DO,PD,SHOW,BRING,THE,A,to,to,-36.199180603027344,"[-3.591083, -8.1523, -7.3849483, -1.6823703, -7.5033655, -0.80879235, -6.187791, -0.8885276]"
the secretary showed you the television .,a lady brought him a computer .,DO,DO,SHOW,BRING,THE,A,to,to,-35.4645881652832,"[-3.591083, -8.1523, -7.3849483, -5.3093796, -1.0862868, -9.016674, -0.9239168]"
the secretary sold him the crystal .,a mayor left a pie for her .,DO,PD,SELL,LEAVE,THE,A,to,for,-41.961814880371094,"[-3.63626, -9.574744, -8.566839, -2.2130563, -9.362855, -3.2208424, -2.6860566, -2.7011633]"
the secretary sold him the crystal .,a mayor left her a pie .,DO,DO,SELL,LEAVE,THE,A,to,for,-40.70059585571289,"[-3.63626, -9.574744, -8.566839, -3.4641416, -5.381155, -8.528118, -1.5493366]"
the secretary sold it the coffee .,a sheriff bought a motor for you .,DO,PD,SELL,BUY,THE,A,to,for,-43.43956756591797,"[-3.6263955, -8.04338, -8.090145, -1.3788521, -7.9141946, -6.0860205, -7.4399433, -0.860636]"
the secretary sold it the coffee .,a sheriff bought you a motor .,DO,DO,SELL,BUY,THE,A,to,for,-40.149837493896484,"[-3.6263955, -8.04338, -8.090145, -6.8984632, -0.63484085, -9.831748, -3.0248637]"
the secretary sold me the coffee .,a nurse drew a knife for you .,DO,PD,SELL,DRAW,THE,A,to,for,-36.40370559692383,"[-3.6344743, -7.320895, -7.716203, -1.4234247, -3.065865, -5.9760776, -6.330719, -0.9360458]"
the secretary sold me the coffee .,a nurse drew you a knife .,DO,DO,SELL,DRAW,THE,A,to,for,-36.256874084472656,"[-3.6344743, -7.320895, -7.716203, -8.477424, -2.4556851, -5.8144927, -0.8377016]"
the secretary sold the coffee to it .,a sheriff bought a motor for you .,PD,PD,SELL,BUY,THE,A,to,for,-43.27935791015625,"[-3.5873168, -8.051608, -8.2352915, -1.1020446, -8.281616, -5.822593, -7.2996454, -0.89924276]"
the secretary sold the coffee to it .,a sheriff bought you a motor .,PD,DO,SELL,BUY,THE,A,to,for,-41.01374816894531,"[-3.5873168, -8.051608, -8.2352915, -7.1312575, -0.65481454, -9.477486, -3.8759747]"
the secretary sold the coffee to me .,a nurse drew a knife for you .,PD,PD,SELL,DRAW,THE,A,to,for,-37.06690979003906,"[-3.587364, -7.37368, -7.825035, -1.336414, -2.8163834, -6.828477, -6.393898, -0.9056596]"
the secretary sold the coffee to me .,a nurse drew you a knife .,PD,DO,SELL,DRAW,THE,A,to,for,-35.60274887084961,"[-3.587364, -7.37368, -7.825035, -8.609589, -1.7821692, -5.475357, -0.94955534]"
the secretary sold the crystal to him .,a mayor left a pie for her .,PD,PD,SELL,LEAVE,THE,A,to,for,-39.362083435058594,"[-3.63052, -9.56918, -8.4654045, -1.9347142, -8.740199, -3.024437, -2.09135, -1.9062757]"
the secretary sold the crystal to him .,a mayor left her a pie .,PD,DO,SELL,LEAVE,THE,A,to,for,-39.875,"[-3.63052, -9.56918, -8.4654045, -3.3419895, -4.8393354, -7.929434, -2.0991364]"
the secretary sold the guitar to them .,an employer kept a coffee for it .,PD,PD,SELL,KEEP,THE,A,to,for,-46.94584655761719,"[-5.701134, -7.4165773, -9.450278, -1.8718015, -9.384598, -6.0931573, -6.126603, -0.9016978]"
the secretary sold the guitar to them .,an employer kept it a coffee .,PD,DO,SELL,KEEP,THE,A,to,for,-47.53327178955078,"[-5.701134, -7.4165773, -9.450278, -4.5788374, -3.1296606, -13.151042, -4.105741]"
the secretary sold the guitar to you .,a singer showed a cheese to us .,PD,PD,SELL,SHOW,THE,A,to,to,-47.99842834472656,"[-3.5829346, -9.867313, -8.588394, -3.329465, -11.996659, -4.6262174, -4.90419, -1.1032561]"
the secretary sold the guitar to you .,a singer showed us a cheese .,PD,DO,SELL,SHOW,THE,A,to,to,-44.75933074951172,"[-3.5829346, -9.867313, -8.588394, -4.5357046, -1.8936107, -11.939772, -4.3516016]"
the secretary sold the gun to them .,an opponent saved a key for me .,PD,PD,SELL,SAVE,THE,A,to,for,-41.7557487487793,"[-5.7223196, -7.9758744, -11.6912155, -2.8270006, -6.2010026, -2.7019498, -3.8385615, -0.7978238]"
the secretary sold the gun to them .,an opponent saved me a key .,PD,DO,SELL,SAVE,THE,A,to,for,-43.604366302490234,"[-5.7223196, -7.9758744, -11.6912155, -5.379196, -3.1500812, -8.113955, -1.5717258]"
the secretary sold the gun to them .,a cop delivered a salad for her .,PD,PD,SELL,DELIVER,THE,A,to,for,-42.06886291503906,"[-3.5933044, -8.302184, -9.433159, -0.8245449, -12.135218, -3.5676594, -2.7571912, -1.4555999]"
the secretary sold the gun to them .,a cop delivered her a salad .,PD,DO,SELL,DELIVER,THE,A,to,for,-44.126564025878906,"[-3.5933044, -8.302184, -9.433159, -5.0842094, -5.0629926, -11.186325, -1.464391]"
the secretary sold the gun to you .,a hero brought a chocolate to it .,PD,PD,SELL,BRING,THE,A,to,to,-44.171783447265625,"[-3.5661547, -8.72431, -8.012178, -2.3728588, -10.231705, -4.0924544, -6.484085, -0.68803793]"
the secretary sold the gun to you .,a hero brought it a chocolate .,PD,DO,SELL,BRING,THE,A,to,to,-46.91349792480469,"[-3.5661547, -8.72431, -8.012178, -4.4514303, -6.9450264, -11.297328, -3.91707]"
the secretary sold them the guitar .,an employer kept a coffee for it .,DO,PD,SELL,KEEP,THE,A,to,for,-49.322566986083984,"[-5.7286825, -7.3806415, -9.59005, -2.272271, -10.224628, -6.7230506, -6.519753, -0.88348925]"
the secretary sold them the guitar .,an employer kept it a coffee .,DO,DO,SELL,KEEP,THE,A,to,for,-47.147193908691406,"[-5.7286825, -7.3806415, -9.59005, -4.3760157, -3.0382373, -13.8371935, -3.1963708]"
the secretary sold them the gun .,an opponent saved a key for me .,DO,PD,SELL,SAVE,THE,A,to,for,-42.56992721557617,"[-5.7233295, -7.9818544, -11.229603, -3.1272135, -6.276332, -2.7838066, -4.519273, -0.92851657]"
the secretary sold them the gun .,an opponent saved me a key .,DO,DO,SELL,SAVE,THE,A,to,for,-42.485084533691406,"[-5.7233295, -7.9818544, -11.229603, -5.4652195, -2.4112504, -8.207978, -1.4658477]"
the secretary sold them the gun .,a cop delivered a salad for her .,DO,PD,SELL,DELIVER,THE,A,to,for,-42.375274658203125,"[-3.6318245, -8.339003, -9.370945, -1.0416218, -12.269317, -3.3302417, -2.559783, -1.832541]"
the secretary sold them the gun .,a cop delivered her a salad .,DO,DO,SELL,DELIVER,THE,A,to,for,-43.94932556152344,"[-3.6318245, -8.339003, -9.370945, -4.405462, -5.1511006, -11.946247, -1.1047454]"
the secretary sold you the guitar .,a singer showed a cheese to us .,DO,PD,SELL,SHOW,THE,A,to,to,-52.1014404296875,"[-3.6185744, -9.975863, -8.718985, -3.8833013, -12.460987, -6.08389, -6.0162277, -1.3436103]"
the secretary sold you the guitar .,a singer showed us a cheese .,DO,DO,SELL,SHOW,THE,A,to,to,-45.03266906738281,"[-3.6185744, -9.975863, -8.718985, -4.1476035, -2.3978717, -12.478271, -3.6955023]"
the secretary sold you the gun .,a hero brought a chocolate to it .,DO,PD,SELL,BRING,THE,A,to,to,-45.902137756347656,"[-3.5936203, -8.749128, -8.002166, -2.4318883, -10.320414, -4.9632664, -7.094035, -0.74762315]"
the secretary sold you the gun .,a hero brought it a chocolate .,DO,DO,SELL,BRING,THE,A,to,to,-47.57989501953125,"[-3.5936203, -8.749128, -8.002166, -4.4573364, -6.6987634, -12.149828, -3.9290547]"
the secretary supplied him the juice .,a guy showed a beer to you .,DO,PD,SUPPLY,SHOW,THE,A,to,to,-39.99851989746094,"[-3.6873047, -7.647892, -7.1055484, -4.637845, -7.0947356, -2.131688, -6.5159025, -1.1776041]"
the secretary supplied him the juice .,a guy showed you a beer .,DO,DO,SUPPLY,SHOW,THE,A,to,to,-34.390777587890625,"[-3.6873047, -7.647892, -7.1055484, -6.4461603, -1.8121413, -6.1977043, -1.4940268]"
the secretary supplied it the beer .,a candidate threw a newspaper to them .,DO,PD,SUPPLY,THROW,THE,A,to,to,-38.47612762451172,"[-3.6677833, -8.181941, -6.9590464, -0.74041194, -6.9666963, -3.930779, -6.794621, -1.2348492]"
the secretary supplied it the beer .,a candidate threw them a newspaper .,DO,DO,SUPPLY,THROW,THE,A,to,to,-37.858211517333984,"[-3.6677833, -8.181941, -6.9590464, -7.8448296, -1.4571748, -7.978544, -1.7688932]"
the secretary supplied the beer to it .,a candidate threw a newspaper to them .,PD,PD,SUPPLY,THROW,THE,A,to,to,-36.645103454589844,"[-3.6288447, -8.225609, -7.1579475, -0.6944195, -6.765791, -3.6616268, -5.507583, -1.0032799]"
the secretary supplied the beer to it .,a candidate threw them a newspaper .,PD,DO,SUPPLY,THROW,THE,A,to,to,-40.42163848876953,"[-3.6288447, -8.225609, -7.1579475, -8.027608, -3.604735, -7.1925526, -2.584341]"
