text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
a corporation designed a band a key .,DO,DESIGN,A,for,-67.44243621826172,▁A|▁corpor|ation|▁designed|▁a|▁band|▁a|▁key|.,"[-11.423389434814453, -8.648885726928711, -1.5977094173431396, -9.197467803955078, -4.427135467529297, -11.529519081115723, -7.884095191955566, -7.7542219161987305, -4.980013370513916]"
a guy designed a computer for a lawyer .,PD,DESIGN,A,for,-55.27800750732422,▁A|▁gu|y|▁designed|▁a|▁computer|▁for|▁a|▁lawyer|.,"[-11.423389434814453, -8.132781982421875, -1.4616398811340332, -9.72938346862793, -0.41013583540916443, -5.042475700378418, -6.322006702423096, -2.1420233249664307, -9.07959270477295, -1.534575343132019]"
a guy designed a lawyer a computer .,DO,DESIGN,A,for,-61.25475311279297,▁A|▁gu|y|▁designed|▁a|▁lawyer|▁a|▁computer|.,"[-11.423389434814453, -8.132781982421875, -1.4616398811340332, -9.72938346862793, -0.4101356267929077, -12.496417045593262, -6.923700332641602, -5.052565574645996, -5.624741077423096]"
a club designed a key for a corporation .,PD,DESIGN,A,for,-64.48027038574219,▁A|▁club|▁designed|▁a|▁key|▁for|▁a|▁corpor|ation|.,"[-11.423389434814453, -9.391440391540527, -6.102794647216797, -9.41809368133545, -9.50058364868164, -3.734159231185913, -1.1423250436782837, -9.458086013793945, -2.3848888874053955, -1.92450749874115]"
a club designed a corporation a key .,DO,DESIGN,A,for,-67.00059509277344,▁A|▁club|▁designed|▁a|▁corpor|ation|▁a|▁key|.,"[-11.423389434814453, -9.391440391540527, -6.102794647216797, -9.41809368133545, -8.80504035949707, -4.388016700744629, -6.028804779052734, -6.700854301452637, -4.742158889770508]"
a son designed an engine for a captain .,PD,DESIGN,A,for,-59.79449081420898,▁A|▁son|▁designed|▁an|▁engine|▁for|▁a|▁captain|.,"[-11.423389434814453, -8.65710163116455, -12.730706214904785, -2.5704174041748047, -9.156662940979004, -1.2181990146636963, -1.0785259008407593, -9.966431617736816, -2.9930574893951416]"
a son designed a captain an engine .,DO,DESIGN,A,for,-65.54149627685547,▁A|▁son|▁designed|▁a|▁captain|▁an|▁engine|.,"[-11.423389434814453, -8.65710163116455, -12.730707168579102, -0.9732503294944763, -13.03140640258789, -9.067561149597168, -6.4666643142700195, -3.191415309906006]"
an administration designed a pot for a club .,PD,DESIGN,A,for,-65.34256744384766,▁An|▁administration|▁designed|▁a|▁pot|▁for|▁a|▁club|.,"[-11.601554870605469, -8.966485977172852, -8.311412811279297, -7.964421272277832, -8.814533233642578, -6.404689788818359, -2.027101516723633, -9.203974723815918, -2.0483944416046143]"
an administration designed a club a pot .,DO,DESIGN,A,for,-68.43132781982422,▁An|▁administration|▁designed|▁a|▁club|▁a|▁pot|.,"[-11.601554870605469, -8.966485977172852, -8.311413764953613, -7.964419364929199, -9.755268096923828, -7.481533527374268, -9.144820213317871, -5.2058329582214355]"
a club designed a ball for an army .,PD,DESIGN,A,for,-61.11006164550781,▁A|▁club|▁designed|▁a|▁ball|▁for|▁an|▁army|.,"[-11.423389434814453, -9.391440391540527, -6.102794647216797, -9.41809368133545, -6.865109443664551, -2.068448305130005, -5.210666656494141, -7.33878231048584, -3.291337251663208]"
a club designed an army a ball .,DO,DESIGN,A,for,-66.38233184814453,▁A|▁club|▁designed|▁an|▁army|▁a|▁ball|.,"[-11.423389434814453, -9.391440391540527, -6.102795600891113, -11.16748332977295, -9.561897277832031, -7.3512349128723145, -8.286702156066895, -3.097388744354248]"
an attorney designed a flower for an opponent .,PD,DESIGN,A,for,-63.20478820800781,▁An|▁att|orney|▁designed|▁a|▁flower|▁for|▁an|▁oppon|ent|.,"[-11.601554870605469, -7.158085823059082, -0.40636783838272095, -11.91821575164795, -3.3486084938049316, -10.353019714355469, -4.358184814453125, -4.515519142150879, -7.205328941345215, -0.0022501645144075155, -2.337651252746582]"
an attorney designed an opponent a flower .,DO,DESIGN,A,for,-66.39900207519531,▁An|▁att|orney|▁designed|▁an|▁oppon|ent|▁a|▁flower|.,"[-11.601554870605469, -7.158085823059082, -0.4063689410686493, -11.918216705322266, -5.202967643737793, -11.053257942199707, -0.1550818830728531, -7.324199676513672, -9.050287246704102, -2.5289838314056396]"
a corporation designed a gun for an administration .,PD,DESIGN,A,for,-67.62818145751953,▁A|▁corpor|ation|▁designed|▁a|▁gun|▁for|▁an|▁administration|.,"[-11.423389434814453, -8.648885726928711, -1.5977094173431396, -9.197467803955078, -4.427134037017822, -10.834315299987793, -3.6094202995300293, -5.126309871673584, -9.378608703613281, -3.3849408626556396]"
a corporation designed an administration a gun .,DO,DESIGN,A,for,-68.45872497558594,▁A|▁corpor|ation|▁designed|▁an|▁administration|▁a|▁gun|.,"[-11.423389434814453, -8.648885726928711, -1.5977094173431396, -9.197467803955078, -5.738340377807617, -7.558588981628418, -9.187871932983398, -12.055072784423828, -3.0513999462127686]"
a band designed a key for a corporation .,PD,DESIGN,A,for,-64.29716491699219,▁A|▁band|▁designed|▁a|▁key|▁for|▁a|▁corpor|ation|.,"[-11.423389434814453, -9.174565315246582, -10.038874626159668, -7.25562858581543, -8.621209144592285, -4.247603416442871, -1.2760123014450073, -8.446697235107422, -2.1418421268463135, -1.6713443994522095]"
a band designed a corporation a key .,DO,DESIGN,A,for,-69.18936157226562,▁A|▁band|▁designed|▁a|▁corpor|ation|▁a|▁key|.,"[-11.423389434814453, -9.174565315246582, -10.038874626159668, -7.25562858581543, -9.406376838684082, -4.029552459716797, -6.3001885414123535, -6.692358016967773, -4.868431091308594]"
an uncle designed an iron for a manager .,PD,DESIGN,A,for,-65.87787628173828,▁An|▁uncle|▁designed|▁an|▁iron|▁for|▁a|▁manager|.,"[-11.601554870605469, -9.93321418762207, -11.503915786743164, -2.8990695476531982, -7.471340179443359, -4.769919395446777, -2.859163761138916, -11.73466682434082, -3.1050267219543457]"
an uncle designed a manager an iron .,DO,DESIGN,A,for,-67.08112335205078,▁An|▁uncle|▁designed|▁a|▁manager|▁an|▁iron|.,"[-11.601554870605469, -9.93321418762207, -11.503913879394531, -1.0235846042633057, -13.399524688720703, -7.494500160217285, -8.277555465698242, -3.8472747802734375]"
a child designed a bell for an uncle .,PD,DESIGN,A,for,-62.759056091308594,▁A|▁child|▁designed|▁a|▁bell|▁for|▁an|▁uncle|.,"[-11.423389434814453, -7.594030380249023, -11.671046257019043, -3.185210943222046, -10.02829360961914, -2.7939813137054443, -4.16480827331543, -8.924826622009277, -2.973470687866211]"
a child designed an uncle a bell .,DO,DESIGN,A,for,-67.2203140258789,▁A|▁child|▁designed|▁an|▁uncle|▁a|▁bell|.,"[-11.423389434814453, -7.594030380249023, -11.671043395996094, -5.343272686004639, -11.518102645874023, -6.480374813079834, -10.464200973510742, -2.725907325744629]"
a business designed a crystal for a club .,PD,DESIGN,A,for,-70.09484100341797,▁A|▁business|▁designed|▁a|▁cry|stal|▁for|▁a|▁club|.,"[-11.423389434814453, -7.827207565307617, -10.911091804504395, -6.594034671783447, -10.803894996643066, -0.7241459488868713, -6.07014799118042, -2.095369815826416, -11.27800178527832, -2.3675570487976074]"
a business designed a club a crystal .,DO,DESIGN,A,for,-72.00563049316406,▁A|▁business|▁designed|▁a|▁club|▁a|▁cry|stal|.,"[-11.423389434814453, -7.827207565307617, -10.911091804504395, -6.594034671783447, -10.62258243560791, -8.284505844116211, -11.726935386657715, -0.8298197388648987, -3.786062002182007]"
a club designed a hat for a business .,PD,DESIGN,A,for,-59.07737731933594,▁A|▁club|▁designed|▁a|▁hat|▁for|▁a|▁business|.,"[-11.423389434814453, -9.391440391540527, -6.102794647216797, -9.41809368133545, -8.26251220703125, -1.6275010108947754, -1.6614714860916138, -7.507575988769531, -3.6825947761535645]"
a club designed a business a hat .,DO,DESIGN,A,for,-66.01432800292969,▁A|▁club|▁designed|▁a|▁business|▁a|▁hat|.,"[-11.423389434814453, -9.391440391540527, -6.102795600891113, -9.418092727661133, -6.964383125305176, -9.74790096282959, -10.721355438232422, -2.244974136352539]"
an administration designed a cup for a band .,PD,DESIGN,A,for,-66.5209732055664,▁An|▁administration|▁designed|▁a|▁cup|▁for|▁a|▁band|.,"[-11.601554870605469, -8.966485977172852, -8.311412811279297, -7.964421272277832, -10.435343742370605, -3.1567938327789307, -2.5352821350097656, -11.0370512008667, -2.5126266479492188]"
an administration designed a band a cup .,DO,DESIGN,A,for,-70.43228149414062,▁An|▁administration|▁designed|▁a|▁band|▁a|▁cup|.,"[-11.601554870605469, -8.966485977172852, -8.311413764953613, -7.964419364929199, -11.000640869140625, -6.963561534881592, -11.865702629089355, -3.758500576019287]"
a business designed a motor for a band .,PD,DESIGN,A,for,-65.76484680175781,▁A|▁business|▁designed|▁a|▁motor|▁for|▁a|▁band|.,"[-11.423389434814453, -7.827207565307617, -10.911091804504395, -6.594034671783447, -8.813739776611328, -4.44470739364624, -0.6159462332725525, -9.757099151611328, -5.377630233764648]"
a business designed a band a motor .,DO,DESIGN,A,for,-70.88357543945312,▁A|▁business|▁designed|▁a|▁band|▁a|▁motor|.,"[-11.423389434814453, -7.827207565307617, -10.911092758178711, -6.594032287597656, -12.226227760314941, -7.886959075927734, -9.978128433227539, -4.036534309387207]"
a candidate designed a coat for a sheriff .,PD,DESIGN,A,for,-65.02938842773438,▁A|▁candidate|▁designed|▁a|▁coat|▁for|▁a|▁sh|er|iff|.,"[-11.423389434814453, -9.274084091186523, -10.215320587158203, -2.966620683670044, -8.319671630859375, -5.580353736877441, -1.1336112022399902, -8.422709465026855, -2.2546939849853516, -1.920912504196167, -3.51802396774292]"
a candidate designed a sheriff a coat .,DO,DESIGN,A,for,-71.80961608886719,▁A|▁candidate|▁designed|▁a|▁sh|er|iff|▁a|▁coat|.,"[-11.423389434814453, -9.274084091186523, -10.215319633483887, -2.966618537902832, -7.8415327072143555, -7.898958683013916, -0.8175266981124878, -10.284533500671387, -7.113888740539551, -3.973759651184082]"
an administration designed an anchor for a company .,PD,DESIGN,A,for,-59.99657440185547,▁An|▁administration|▁designed|▁an|▁anchor|▁for|▁a|▁company|.,"[-11.601554870605469, -8.966485977172852, -8.311412811279297, -9.252202987670898, -9.6073579788208, -3.261976957321167, -0.8649384379386902, -5.932825088500977, -2.1978158950805664]"
an administration designed a company an anchor .,DO,DESIGN,A,for,-65.272705078125,▁An|▁administration|▁designed|▁a|▁company|▁an|▁anchor|.,"[-11.601554870605469, -8.966485977172852, -8.311413764953613, -7.964419364929199, -6.968897342681885, -8.639927864074707, -9.466558456420898, -3.353449583053589]"
a hero designed a bottle for a king .,PD,DESIGN,A,for,-64.71891021728516,▁A|▁hero|▁designed|▁a|▁bott|le|▁for|▁a|▁king|.,"[-11.423389434814453, -9.334790229797363, -12.988073348999023, -6.545154094696045, -8.231246948242188, -0.025800099596381187, -2.6758158206939697, -2.0943408012390137, -9.481319427490234, -1.9189783334732056]"
a hero designed a king a bottle .,DO,DESIGN,A,for,-70.28865814208984,▁A|▁hero|▁designed|▁a|▁king|▁a|▁bott|le|.,"[-11.423389434814453, -9.334790229797363, -12.988073348999023, -6.545154094696045, -11.231171607971191, -6.5947370529174805, -8.590705871582031, -0.02996978908777237, -3.5506701469421387]"
a princess designed a jacket for a prince .,PD,DESIGN,A,for,-51.67607116699219,▁A|▁prin|cess|▁designed|▁a|▁jack|et|▁for|▁a|▁prince|.,"[-11.423389434814453, -10.609856605529785, -0.016750169917941093, -10.671451568603516, -1.8972309827804565, -8.907126426696777, -0.008983787149190903, -1.5229543447494507, -1.4874916076660156, -4.003632545471191, -1.1272023916244507]"
a princess designed a prince a jacket .,DO,DESIGN,A,for,-56.45603942871094,▁A|▁prin|cess|▁designed|▁a|▁prince|▁a|▁jack|et|.,"[-11.423389434814453, -10.609856605529785, -0.016750169917941093, -10.671453475952148, -1.8972291946411133, -8.594106674194336, -4.458219528198242, -7.279532432556152, -0.0063211978413164616, -1.4991803169250488]"
a corporation designed a box for a business .,PD,DESIGN,A,for,-58.74718475341797,▁A|▁corpor|ation|▁designed|▁a|▁box|▁for|▁a|▁business|.,"[-11.423389434814453, -8.648885726928711, -1.5977094173431396, -9.197467803955078, -4.427134037017822, -9.989652633666992, -2.6700735092163086, -2.056694507598877, -6.274559020996094, -2.461618423461914]"
a corporation designed a business a box .,DO,DESIGN,A,for,-65.21755981445312,▁A|▁corpor|ation|▁designed|▁a|▁business|▁a|▁box|.,"[-11.423389434814453, -8.648885726928711, -1.5977094173431396, -9.197467803955078, -4.427135467529297, -6.609755516052246, -9.661023139953613, -10.581748962402344, -3.0704431533813477]"
a scientist designed a box for a prince .,PD,DESIGN,A,for,-57.33735275268555,▁A|▁scient|ist|▁designed|▁a|▁box|▁for|▁a|▁prince|.,"[-11.423389434814453, -9.1234769821167, -0.006854827981442213, -8.361806869506836, -0.44950610399246216, -7.876779079437256, -5.010144233703613, -1.929691195487976, -11.181180953979492, -1.9745227098464966]"
a scientist designed a prince a box .,DO,DESIGN,A,for,-61.758670806884766,▁A|▁scient|ist|▁designed|▁a|▁prince|▁a|▁box|.,"[-11.423389434814453, -9.1234769821167, -0.006854827981442213, -8.361806869506836, -0.4495062530040741, -15.114845275878906, -5.973058700561523, -8.062352180480957, -3.243384838104248]"
an opponent designed a coat for a nurse .,PD,DESIGN,A,for,-63.40426254272461,▁An|▁oppon|ent|▁designed|▁a|▁coat|▁for|▁a|▁nur|se|.,"[-11.601554870605469, -10.052813529968262, -0.0019139796495437622, -11.34348201751709, -2.8193202018737793, -8.203510284423828, -5.323363780975342, -1.9071589708328247, -9.936209678649902, -0.024906212463974953, -2.1900253295898438]"
an opponent designed a nurse a coat .,DO,DESIGN,A,for,-68.47283935546875,▁An|▁oppon|ent|▁designed|▁a|▁nur|se|▁a|▁coat|.,"[-11.601554870605469, -10.052813529968262, -0.0019139796495437622, -11.343482971191406, -2.8193199634552, -11.349632263183594, -0.4043445587158203, -5.946478366851807, -11.133614540100098, -3.8196821212768555]"
a candidate designed a key for a kid .,PD,DESIGN,A,for,-63.6204833984375,▁A|▁candidate|▁designed|▁a|▁key|▁for|▁a|▁kid|.,"[-11.423389434814453, -9.274084091186523, -10.215319633483887, -2.966618537902832, -10.221569061279297, -2.6776998043060303, -0.3134458661079407, -10.384875297546387, -6.14348030090332]"
a candidate designed a kid a key .,DO,DESIGN,A,for,-70.71894073486328,▁A|▁candidate|▁designed|▁a|▁kid|▁a|▁key|.,"[-11.423389434814453, -9.274084091186523, -10.215320587158203, -2.966620683670044, -11.341146469116211, -12.188555717468262, -8.66896915435791, -4.640857219696045]"
an opponent designed an anchor for a chief .,PD,DESIGN,A,for,-65.80076599121094,▁An|▁oppon|ent|▁designed|▁an|▁anchor|▁for|▁a|▁chief|.,"[-11.601554870605469, -10.052813529968262, -0.0019139796495437622, -11.343482971191406, -4.201932907104492, -7.802616596221924, -3.087916374206543, -1.3054081201553345, -11.856149673461914, -4.546975135803223]"
an opponent designed a chief an anchor .,DO,DESIGN,A,for,-67.23009490966797,▁An|▁oppon|ent|▁designed|▁a|▁chief|▁an|▁anchor|.,"[-11.601554870605469, -10.052813529968262, -0.0019139796495437622, -11.343482971191406, -2.8193202018737793, -11.3074951171875, -7.801125526428223, -9.391836166381836, -2.9105491638183594]"
the administration designed the coat for the club .,PD,DESIGN,THE,for,-62.70320892333984,▁The|▁administration|▁designed|▁the|▁coat|▁for|▁the|▁club|.,"[-11.048931121826172, -9.42778205871582, -12.168569564819336, -0.8002082109451294, -11.375936508178711, -4.981705665588379, -1.3883501291275024, -8.484085083007812, -3.027641773223877]"
the administration designed the club the coat .,DO,DESIGN,THE,for,-68.62133026123047,▁The|▁administration|▁designed|▁the|▁club|▁the|▁coat|.,"[-11.048931121826172, -9.42778205871582, -12.168570518493652, -0.8002088665962219, -9.410910606384277, -9.02985954284668, -12.097679138183594, -4.637391090393066]"
the army designed the engine for the band .,PD,DESIGN,THE,for,-56.47311019897461,▁The|▁army|▁designed|▁the|▁engine|▁for|▁the|▁band|.,"[-11.048931121826172, -10.193937301635742, -10.458765983581543, -0.8789414763450623, -8.634710311889648, -2.473883628845215, -0.9218636155128479, -9.043395042419434, -2.818678379058838]"
the army designed the band the engine .,DO,DESIGN,THE,for,-64.79141235351562,▁The|▁army|▁designed|▁the|▁band|▁the|▁engine|.,"[-11.048931121826172, -10.193937301635742, -10.458767890930176, -0.8789407014846802, -8.793461799621582, -7.2019853591918945, -10.34302043914795, -5.872364521026611]"
the band designed the bell for the administration .,PD,DESIGN,THE,for,-63.31747817993164,▁The|▁band|▁designed|▁the|▁bell|▁for|▁the|▁administration|.,"[-11.048931121826172, -8.189382553100586, -10.347766876220703, -1.0304009914398193, -8.883318901062012, -4.747211456298828, -0.574552059173584, -11.523662567138672, -6.972252368927002]"
the band designed the administration the bell .,DO,DESIGN,THE,for,-64.81494903564453,▁The|▁band|▁designed|▁the|▁administration|▁the|▁bell|.,"[-11.048931121826172, -8.189382553100586, -10.347766876220703, -1.0303996801376343, -12.787447929382324, -8.353324890136719, -9.311131477355957, -3.7465648651123047]"
the captain designed the bell for the author .,PD,DESIGN,THE,for,-59.91321563720703,▁The|▁captain|▁designed|▁the|▁bell|▁for|▁the|▁author|.,"[-11.048931121826172, -10.151854515075684, -12.044241905212402, -0.7875016331672668, -7.906664848327637, -3.777071714401245, -0.5709806084632874, -11.541437149047852, -2.0845255851745605]"
the captain designed the author the bell .,DO,DESIGN,THE,for,-63.95149993896485,▁The|▁captain|▁designed|▁the|▁author|▁the|▁bell|.,"[-11.048931121826172, -10.151854515075684, -12.044241905212402, -0.7875012755393982, -10.556150436401367, -8.248543739318848, -8.433412551879883, -2.6808626651763916]"
the band designed the cup for the administration .,PD,DESIGN,THE,for,-62.40192794799805,▁The|▁band|▁designed|▁the|▁cup|▁for|▁the|▁administration|.,"[-11.048931121826172, -8.189382553100586, -10.347766876220703, -1.0304009914398193, -10.946757316589355, -3.2721495628356934, -0.6887420415878296, -11.80465316772461, -5.073147296905518]"
the band designed the administration the cup .,DO,DESIGN,THE,for,-64.7533187866211,▁The|▁band|▁designed|▁the|▁administration|▁the|▁cup|.,"[-11.048931121826172, -8.189382553100586, -10.347766876220703, -1.0303996801376343, -12.787447929382324, -8.353324890136719, -9.0681734085083, -3.9278924465179443]"
the administration designed the cigarette for the club .,PD,DESIGN,THE,for,-68.66561126708984,▁The|▁administration|▁designed|▁the|▁cig|aret|te|▁for|▁the|▁club|.,"[-11.048931121826172, -9.42778205871582, -12.168570518493652, -0.8002088665962219, -13.411144256591797, -0.17128421366214752, -7.390948667307384e-06, -6.8860979080200195, -1.7703526020050049, -9.322277069091797, -3.6589536666870117]"
the administration designed the club the cigarette .,DO,DESIGN,THE,for,-69.38573455810547,▁The|▁administration|▁designed|▁the|▁club|▁the|▁cig|aret|te|.,"[-11.048931121826172, -9.42778205871582, -12.168569564819336, -0.8002082109451294, -9.410913467407227, -9.029858589172363, -12.397218704223633, -1.2958260774612427, -7.60526381782256e-05, -3.8063488006591797]"
the business designed the gun for the corporation .,PD,DESIGN,THE,for,-58.71772003173828,▁The|▁business|▁designed|▁the|▁gun|▁for|▁the|▁corpor|ation|.,"[-11.048931121826172, -8.31120777130127, -11.749311447143555, -2.017949104309082, -10.868597030639648, -2.3105525970458984, -1.4790760278701782, -7.489230155944824, -0.8512371182441711, -2.5916271209716797]"
the business designed the corporation the gun .,DO,DESIGN,THE,for,-65.18801879882812,▁The|▁business|▁designed|▁the|▁corpor|ation|▁the|▁gun|.,"[-11.048931121826172, -8.31120777130127, -11.749311447143555, -2.017949104309082, -7.083792209625244, -2.9112801551818848, -7.699397563934326, -11.434103965759277, -2.9320449829101562]"
the band designed the card for the business .,PD,DESIGN,THE,for,-55.89669799804688,▁The|▁band|▁designed|▁the|▁card|▁for|▁the|▁business|.,"[-11.048931121826172, -8.189382553100586, -10.347766876220703, -1.0304009914398193, -8.435482025146484, -2.719461679458618, -0.9682320356369019, -9.931622505187988, -3.225421905517578]"
the band designed the business the card .,DO,DESIGN,THE,for,-61.90900421142578,▁The|▁band|▁designed|▁the|▁business|▁the|▁card|.,"[-11.048931121826172, -8.189382553100586, -10.347766876220703, -1.0303996801376343, -9.666849136352539, -8.817757606506348, -7.958963871002197, -4.848955154418945]"
the writer designed the machine for the bishop .,PD,DESIGN,THE,for,-58.27301788330078,▁The|▁writer|▁designed|▁the|▁machine|▁for|▁the|▁bishop|.,"[-11.048931121826172, -9.825599670410156, -10.42204761505127, -0.9274922013282776, -7.573113441467285, -3.689915180206299, -1.5303281545639038, -11.045506477355957, -2.2100844383239746]"
the writer designed the bishop the machine .,DO,DESIGN,THE,for,-66.3577880859375,▁The|▁writer|▁designed|▁the|▁bishop|▁the|▁machine|.,"[-11.048931121826172, -9.825599670410156, -10.42204761505127, -0.9274915456771851, -13.502801895141602, -8.804601669311523, -9.316810607910156, -2.509506940841675]"
the administration designed the jacket for the band .,PD,DESIGN,THE,for,-62.53849411010742,▁The|▁administration|▁designed|▁the|▁jack|et|▁for|▁the|▁band|.,"[-11.048931121826172, -9.42778205871582, -12.168569564819336, -0.8002082109451294, -11.47903823852539, -0.6331778168678284, -2.6969552040100098, -1.4389907121658325, -9.17808723449707, -3.666745185852051]"
the administration designed the band the jacket .,DO,DESIGN,THE,for,-63.99519729614258,▁The|▁administration|▁designed|▁the|▁band|▁the|▁jack|et|.,"[-11.048931121826172, -9.42778205871582, -12.168569564819336, -0.8002082109451294, -9.991416931152344, -7.312440872192383, -9.579778671264648, -0.7757687568664551, -2.890303373336792]"
the husband designed the card for the physician .,PD,DESIGN,THE,for,-58.88522338867188,▁The|▁husband|▁designed|▁the|▁card|▁for|▁the|▁phys|ician|.,"[-11.048931121826172, -10.154526710510254, -12.164753913879395, -0.8161737322807312, -6.961308479309082, -2.779737949371338, -1.9016005992889404, -9.759037971496582, -0.624364972114563, -2.674790859222412]"
the husband designed the physician the card .,DO,DESIGN,THE,for,-64.01129913330078,▁The|▁husband|▁designed|▁the|▁phys|ician|▁the|▁card|.,"[-11.048931121826172, -10.154526710510254, -12.164753913879395, -0.8161737322807312, -11.607248306274414, -2.177773952484131, -7.049227714538574, -6.233373641967773, -2.7592930793762207]"
the administration designed the bag for the club .,PD,DESIGN,THE,for,-63.10502243041992,▁The|▁administration|▁designed|▁the|▁bag|▁for|▁the|▁club|.,"[-11.048931121826172, -9.42778205871582, -12.168569564819336, -0.8002082109451294, -11.369997024536133, -4.284201622009277, -1.597960352897644, -9.137676239013672, -3.26969838142395]"
the administration designed the club the bag .,DO,DESIGN,THE,for,-66.6693115234375,▁The|▁administration|▁designed|▁the|▁club|▁the|▁bag|.,"[-11.048931121826172, -9.42778205871582, -12.168570518493652, -0.8002088665962219, -9.410910606384277, -9.02985954284668, -11.089067459106445, -3.6939821243286133]"
the company designed the ball for the business .,PD,DESIGN,THE,for,-54.57901763916016,▁The|▁company|▁designed|▁the|▁ball|▁for|▁the|▁business|.,"[-11.048931121826172, -6.206460952758789, -8.808658599853516, -1.1922879219055176, -9.10823917388916, -3.1839113235473633, -1.0155425071716309, -9.956588745117188, -4.0584001541137695]"
the company designed the business the ball .,DO,DESIGN,THE,for,-59.384090423583984,▁The|▁company|▁designed|▁the|▁business|▁the|▁ball|.,"[-11.048931121826172, -6.206460952758789, -8.8086576461792, -1.1922876834869385, -8.22954273223877, -9.670266151428223, -9.611584663391113, -4.616363525390625]"
the guest designed the crystal for the adult .,PD,DESIGN,THE,for,-64.1425552368164,▁The|▁guest|▁designed|▁the|▁cry|stal|▁for|▁the|▁adult|.,"[-11.048931121826172, -9.804283142089844, -11.831257820129395, -1.5978219509124756, -8.440113067626953, -0.11415334045886993, -4.930392742156982, -0.6523881554603577, -10.706636428833008, -5.016581058502197]"
the guest designed the adult the crystal .,DO,DESIGN,THE,for,-66.72046661376953,▁The|▁guest|▁designed|▁the|▁adult|▁the|▁cry|stal|.,"[-11.048931121826172, -9.804283142089844, -11.831257820129395, -1.5978219509124756, -11.109675407409668, -7.5298638343811035, -9.150810241699219, -0.6933081150054932, -3.9545187950134277]"
the mother designed the glass for the attorney .,PD,DESIGN,THE,for,-65.3418960571289,▁The|▁mother|▁designed|▁the|▁glass|▁for|▁the|▁att|orney|.,"[-11.048931121826172, -8.790108680725098, -14.269181251525879, -1.127512812614441, -7.623970985412598, -5.330953598022461, -1.1998059749603271, -9.042572021484375, -4.583158016204834, -2.325704574584961]"
the mother designed the attorney the glass .,DO,DESIGN,THE,for,-68.2543716430664,▁The|▁mother|▁designed|▁the|▁att|orney|▁the|▁glass|.,"[-11.048931121826172, -8.790108680725098, -14.269181251525879, -1.127512812614441, -7.744565010070801, -6.933680057525635, -6.4056830406188965, -6.79022216796875, -5.1444902420043945]"
the club designed the flower for the band .,PD,DESIGN,THE,for,-57.46037673950195,▁The|▁club|▁designed|▁the|▁flower|▁for|▁the|▁band|.,"[-11.048931121826172, -8.607264518737793, -10.266485214233398, -1.775395393371582, -8.88283920288086, -4.447012901306152, -0.5458077192306519, -8.247291564941406, -3.6393496990203857]"
the club designed the band the flower .,DO,DESIGN,THE,for,-62.61204147338867,▁The|▁club|▁designed|▁the|▁band|▁the|▁flower|.,"[-11.048931121826172, -8.607264518737793, -10.266485214233398, -1.775397539138794, -9.809837341308594, -7.481431007385254, -10.39456558227539, -3.2281267642974854]"
the company designed the iron for the corporation .,PD,DESIGN,THE,for,-59.31168365478516,▁The|▁company|▁designed|▁the|▁iron|▁for|▁the|▁corpor|ation|.,"[-11.048931121826172, -6.206460952758789, -8.808658599853516, -1.1922879219055176, -11.242790222167969, -5.461802005767822, -1.9493767023086548, -8.976385116577148, -2.434959650039673, -1.9900314807891846]"
the company designed the corporation the iron .,DO,DESIGN,THE,for,-66.04774475097656,▁The|▁company|▁designed|▁the|▁corpor|ation|▁the|▁iron|.,"[-11.048931121826172, -6.206460952758789, -8.808658599853516, -1.1922879219055176, -8.795571327209473, -5.51090145111084, -7.403520107269287, -11.180425643920898, -5.900990009307861]"
the prince designed the card for the buddy .,PD,DESIGN,THE,for,-66.70746612548828,▁The|▁prince|▁designed|▁the|▁card|▁for|▁the|▁bud|dy|.,"[-11.048931121826172, -10.413107872009277, -11.612893104553223, -1.2111608982086182, -7.237841606140137, -4.169952869415283, -1.084216833114624, -10.79224681854248, -5.212655544281006, -3.9244601726531982]"
the prince designed the buddy the card .,DO,DESIGN,THE,for,-71.27578735351562,▁The|▁prince|▁designed|▁the|▁bud|dy|▁the|▁card|.,"[-11.048931121826172, -10.413107872009277, -11.612893104553223, -1.2111608982086182, -11.531365394592285, -4.340837478637695, -8.097681045532227, -9.018913269042969, -4.000897407531738]"
the manager designed the camera for the attorney .,PD,DESIGN,THE,for,-63.234031677246094,▁The|▁manager|▁designed|▁the|▁camera|▁for|▁the|▁att|orney|.,"[-11.048931121826172, -9.748395919799805, -11.137737274169922, -1.1078464984893799, -9.506985664367676, -3.7755486965179443, -1.7051249742507935, -8.231962203979492, -4.528890609741211, -2.4426112174987793]"
the manager designed the attorney the camera .,DO,DESIGN,THE,for,-67.14891052246094,▁The|▁manager|▁designed|▁the|▁att|orney|▁the|▁camera|.,"[-11.048931121826172, -9.748395919799805, -11.137737274169922, -1.1078464984893799, -9.107829093933105, -6.3484063148498535, -6.366898059844971, -10.019185066223145, -2.2636783123016357]"
the winner designed the hat for the physician .,PD,DESIGN,THE,for,-67.79326629638672,▁The|▁winner|▁designed|▁the|▁hat|▁for|▁the|▁phys|ician|.,"[-11.048931121826172, -9.067668914794922, -15.799795150756836, -2.7489614486694336, -8.76912784576416, -1.350920557975769, -0.8201894760131836, -12.201700210571289, -2.5540060997009277, -3.4319682121276855]"
