rt,set_id,participant_id,theme_type,recipient_id,verb_id,theme_id,DOsentence,PDsentence,frequency_rank,classification,trial_index,DOpreference,verb
7183,0,7078-38bdec02-c397-4201-99d5-42193a4a2429,def,longDefinite,75,2,Maria grumbled the man from work instructions,Maria grumbled instructions to the man from work,75,non-alternating,49,19,grumbled
12361.990000001242,81,6347-a3f77695-8e23-4bb7-aad5-5352591644bc,indef,longDefinite,125,4,John promised the woman from work a car,John promised a car to the woman from work,25,alternating,11,56,promised
7118,33,6703-0032bb94-7ebe-4f90-9586-15b160c64257,def,shortIndefinite,61,1,Linda denounced a woman the rules,Linda denounced the rules to a woman,61,non-alternating,45,5,denounced
3600.0549999989453,43,7459-30c7f1fd-466f-4c88-a683-7e5d98e4a267,def,shortDefinite,94,1,Maria crooned the man the song,Maria crooned the song to the man,94,non-alternating,55,33,crooned
18808.415000035893,85,7557-03484ad2-e1ab-4155-a0a3-aec068e9e6bb,def,longDefinite,100,1,Alice drawled the man who was from work the order,Alice drawled the order to the man who was from work,100,non-alternating,56,51,drawled
10200.834999908693,51,8823-7bcf6ff3-e44d-4f87-8375-d16b1c25b05f,def,longIndefinite,172,1,Michael leased a man who was from work the apartment,Michael leased the apartment to a man who was from work,72,alternating,24,0,leased
5447.369999950752,35,3452-5558ed34-09e7-444f-b107-31a06bcaa13f,def,pronoun,58,1,John barked her the instructions,John barked the instructions to her,58,non-alternating,44,0,barked
15856.995000038296,4,0842-f37e06fe-622f-49cf-84ca-2d6fc228ffec,def,longIndefinite,172,2,Linda leased a man who was from work the home,Linda leased the home to a man who was from work,72,alternating,23,0,leased
9352.435000007972,75,3191-75645383-702a-4d51-8c94-6c84cea9763d,indef,shortIndefinite,144,3,Linda rented a woman a room,Linda rented a room to a woman,44,alternating,16,22,rented
14165.099999999977,73,9950-97b90b11-8d52-4a0a-a2d6-a717c6f4d020,def,shortDefinite,154,1,Bob slapped the man the packet,Bob slapped the packet to the man,54,alternating,18,38,slapped
11679.62500010617,94,2610-f18bce92-253e-4a2c-8f8d-7379b9ad9c2b,def,longIndefinite,78,1,John entrusted a man from work the child,John entrusted the child to a man from work,78,non-alternating,51,7,entrusted
6461.999999824911,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,def,pronoun,9,2,Mary stated him the facts,Mary stated the facts to him,9,non-alternating,32,32,stated
13293,71,5447-ab8b916e-a528-477a-af96-10d3b7831c8f,indef,longDefinite,134,4,Bob dragged the man wearing the hat a seat,Bob dragged a seat to the man wearing the hat,34,alternating,12,27,dragged
49081.04000007734,27,6201-9449ac47-8bb0-44a8-92f3-aa9502108d29,def,pronoun,167,2,Bob chucked her the baseball,Bob chucked the baseball to her,67,alternating,23,11,chucked
5423.310000216588,30,6123-9e13cca8-aa15-4f31-9d64-43999a403944,indef,shortDefinite,99,4,Alice warbled the man a greeting,Alice warbled a greeting to the man,99,non-alternating,56,39,warbled
5270.085000025574,63,8560-d9b383ed-c41c-4373-9739-040a6be42e65,something,shortDefinite,59,5,Alice recounted the woman something,Alice recounted something to the woman,59,non-alternating,46,11,recounted
11523.704999999609,96,5673-e75f7d59-e114-49bf-a332-5746cc6c1494,indef,shortIndefinite,29,4,Maria displayed a man a painting,Maria displayed a painting to a man,29,non-alternating,38,0,displayed
12209.239999996498,87,8866-0da19ad4-cff7-4499-953f-7e3e64b038ec,def,shortIndefinite,3,2,Linda reported a woman the information,Linda reported the information to a woman,3,non-alternating,29,10,reported
5192.719999999099,43,7459-30c7f1fd-466f-4c88-a683-7e5d98e4a267,indef,shortDefinite,100,3,Bob drawled the man a compliment,Bob drawled a compliment to the man,100,non-alternating,56,24,drawled
8890.460000024177,84,6925-fce3a003-aee5-4941-8855-4e68c0c88b33,def,longDefinite,129,1,Juan granted the woman wearing the hat the opportunity,Juan granted the opportunity to the woman wearing the hat,29,alternating,12,21,granted
3949.0000000223517,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,indef,pronoun,15,4,John admitted her a slip-up,John admitted a slip-up to her,15,non-alternating,33,20,admitted
9482.464999891818,14,9893-3c4c504a-abea-4f01-8f74-85b3e7b2b937,indef,shortDefinite,56,4,Mary muttered the woman a reply,Mary muttered a reply to the woman,56,non-alternating,44,49,muttered
15604,64,2574-70a30762-b528-4d86-baf7-54e0ac886c88,def,longDefinite,163,2,Maria phoned the man who was from work the greetings,Maria phoned the greetings to the man who was from work,63,alternating,20,5,phoned
6523.615000071004,35,3452-5558ed34-09e7-444f-b107-31a06bcaa13f,def,shortDefinite,61,2,Maria denounced the man the decision,Maria denounced the decision to the man,61,non-alternating,45,0,denounced
7053.505000076257,51,8823-7bcf6ff3-e44d-4f87-8375-d16b1c25b05f,def,pronoun,175,2,Juan faxed her the copy,Juan faxed the copy to her,75,alternating,25,49,faxed
7913,0,7078-38bdec02-c397-4201-99d5-42193a4a2429,indef,longIndefinite,78,3,Maria entrusted a woman from work a secret,Maria entrusted a secret to a woman from work,78,non-alternating,50,42,entrusted
16012.199999999953,46,6978-11ea9e70-df7d-46e0-af26-c458fabb980c,def,shortDefinite,52,2,Michael dictated the man the letter,Michael dictated the letter to the man,52,non-alternating,42,49,dictated
13288.454999994428,53,8076-fe7dd22d-fdcd-4ccb-8843-9c5c535eab5c,def,longIndefinite,56,1,Juan muttered a woman who was from work the remarks,Juan muttered the remarks to a woman who was from work,56,non-alternating,45,25,muttered
13275.009999983013,79,5250-4a0995d4-9671-473b-a0d2-f66f7edd39d1,indef,pronoun,128,4,Linda extended him a warm welcome,Linda extended a warm welcome to him,28,alternating,12,53,extended
9918.340000000171,81,6347-a3f77695-8e23-4bb7-aad5-5352591644bc,def,longDefinite,132,1,Michael handed the woman who was wearing the hat the sandwich,Michael handed the sandwich to the woman who was wearing the hat,32,alternating,12,35,handed
18043.53000014089,86,0365-e6877846-dc2c-4765-8a81-6b2c7ed196cc,indef,shortIndefinite,106,3,John wrote a woman a check,John wrote a check to a woman,6,alternating,6,50,wrote
9058.799999999988,73,9950-97b90b11-8d52-4a0a-a2d6-a717c6f4d020,indef,shortDefinite,160,3,Mary emailed the man some instructions,Mary emailed some instructions to the man,60,alternating,19,32,emailed
8132.949999999255,94,2610-f18bce92-253e-4a2c-8f8d-7379b9ad9c2b,def,pronoun,81,2,Michael hollered her the instructions,Michael hollered the instructions to her,81,non-alternating,52,0,hollered
4321.7700000386685,63,8560-d9b383ed-c41c-4373-9739-040a6be42e65,indef,shortIndefinite,69,3,John mumbled a man some news,John mumbled some news to a man,69,non-alternating,48,10,mumbled
14896.804999996675,52,3210-f45fd7a3-1db9-4a85-9049-10efdc5ffa8b,def,pronoun,117,2,Juan taught her the piece,Juan taught the piece to her,17,alternating,9,100,taught
5381.000000052154,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,something,shortDefinite,18,5,Mary delivered the woman something,Mary delivered something to the woman,18,non-alternating,34,43,delivered
9326.945000095293,27,6201-9449ac47-8bb0-44a8-92f3-aa9502108d29,indef,pronoun,173,4,Maria hurled him a necklace,Maria hurled a necklace to him,73,alternating,24,0,hurled
4494.020000005548,53,8076-fe7dd22d-fdcd-4ccb-8843-9c5c535eab5c,def,pronoun,59,2,Juan recounted her the tale,Juan recounted the tale to her,59,non-alternating,46,36,recounted
6553.025000030175,35,3452-5558ed34-09e7-444f-b107-31a06bcaa13f,indef,shortIndefinite,64,3,Mary recited a man a prayer,Mary recited a prayer to a man,64,non-alternating,46,0,recited
7622.680000029504,14,9893-3c4c504a-abea-4f01-8f74-85b3e7b2b937,something,shortIndefinite,59,5,Michael recounted a man something,Michael recounted something to a man,59,non-alternating,45,0,recounted
24862.604999972973,69,9353-a0c02147-86be-40f8-9f82-d954ceebbfb2,indef,pronoun,137,4,Maria slid him a drink,Maria slid a drink to him,37,alternating,14,53,slid
15968.735000002198,22,0701-59199b28-f4af-4215-ad24-a4615ea9e673,def,pronoun,12,1,Linda revealed him the end,Linda revealed the end to him,12,non-alternating,33,20,revealed
10054.694999998901,96,5673-e75f7d59-e114-49bf-a332-5746cc6c1494,def,longDefinite,33,1,John yelled the woman from work the news,John yelled the news to the woman from work,33,non-alternating,39,0,yelled
17830.72000008542,40,3326-ee336ed7-6218-4402-95bf-59cc6b652c28,indef,shortIndefinite,48,4,Juan credited a man a miracle,Juan credited a miracle to a man,48,non-alternating,42,0,credited
14017.969999928027,75,3191-75645383-702a-4d51-8c94-6c84cea9763d,something,shortIndefinite,150,5,Michael awarded a man something,Michael awarded something to a man,50,alternating,17,33,awarded
3149.0000002086163,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,def,shortIndefinite,22,1,Bob demonstrated a woman the software,Bob demonstrated the software to a woman,22,non-alternating,35,25,demonstrated
8751.604999997653,51,8823-7bcf6ff3-e44d-4f87-8375-d16b1c25b05f,indef,pronoun,181,4,Michael slung her a bag,Michael slung a bag to her,81,alternating,26,49,slung
7383.059999905527,79,5250-4a0995d4-9671-473b-a0d2-f66f7edd39d1,something,shortDefinite,131,5,Alice slipped the woman something,Alice slipped something to the woman,31,alternating,13,85,slipped
8675.400000000023,46,6978-11ea9e70-df7d-46e0-af26-c458fabb980c,indef,shortIndefinite,55,3,Juan groaned a woman a response,Juan groaned a response to a woman,55,non-alternating,43,1,groaned
6897.599999999977,33,6703-0032bb94-7ebe-4f90-9586-15b160c64257,indef,longDefinite,64,3,Michael recited the man wearing the hat a prayer,Michael recited a prayer to the man wearing the hat,64,non-alternating,47,0,recited
7114.255000000412,81,6347-a3f77695-8e23-4bb7-aad5-5352591644bc,def,longIndefinite,135,2,Mary owed a man from work the funds,Mary owed the funds to a man from work,35,alternating,13,28,owed
10894,64,2574-70a30762-b528-4d86-baf7-54e0ac886c88,indef,longIndefinite,166,3,Mary tugged a man who was from work a kayak,Mary tugged a kayak to a man who was from work,66,alternating,21,5,tugged
6625.094999966677,63,8560-d9b383ed-c41c-4373-9739-040a6be42e65,something,longDefinite,72,5,Bob hissed the man from work something,Bob hissed something to the man from work,72,non-alternating,49,2,hissed
10889,0,7078-38bdec02-c397-4201-99d5-42193a4a2429,something,longIndefinite,84,5,Bob forfeited a woman who was from work something,Bob forfeited something to a woman who was from work,84,non-alternating,51,24,forfeited
113844.54499999993,77,8854-f54c8010-a537-49a6-8d8e-66d7b2790f44,indef,longIndefinite,144,4,Bob rented a man wearing a hat some equipment,Bob rented some equipment to a man wearing a hat,44,alternating,15,54,rented
6897.749999996449,53,8076-fe7dd22d-fdcd-4ccb-8843-9c5c535eab5c,indef,pronoun,65,4,Mary moaned him a name,Mary moaned a name to him,65,non-alternating,47,28,moaned
21189.310000278056,1,9450-f1bf451b-0f17-40e4-844d-bd416f343e26,indef,shortIndefinite,36,3,Michael illustrated a woman a concept,Michael illustrated a concept to a woman,36,non-alternating,40,15,illustrated
10046.679999912158,94,2610-f18bce92-253e-4a2c-8f8d-7379b9ad9c2b,indef,pronoun,87,4,Alice screeched him a thought,Alice screeched a thought to him,87,non-alternating,53,84,screeched
17669,71,5447-ab8b916e-a528-477a-af96-10d3b7831c8f,something,longIndefinite,137,5,Bob slid a woman who was from work something,Bob slid something to a woman who was from work,37,alternating,13,38,slid
5822.0000001601875,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,indef,longDefinite,25,3,Bob repeated the man wearing the hat some words,Bob repeated some words to the man wearing the hat,25,non-alternating,36,3,repeated
7514.8300000000745,35,3452-5558ed34-09e7-444f-b107-31a06bcaa13f,something,shortIndefinite,70,5,Linda growled a woman something,Linda growled something to a woman,70,non-alternating,47,0,growled
8479.724999982864,87,8866-0da19ad4-cff7-4499-953f-7e3e64b038ec,indef,longDefinite,6,4,John returned the man who was wearing the hat a favor,John returned a favor to the man who was wearing the hat,6,non-alternating,31,41,returned
5958.479999997508,81,6347-a3f77695-8e23-4bb7-aad5-5352591644bc,indef,pronoun,138,3,John tossed her a glance,John tossed a glance to her,38,alternating,14,74,tossed
11102.465000003576,27,6201-9449ac47-8bb0-44a8-92f3-aa9502108d29,something,shortDefinite,176,5,Linda relayed the woman something,Linda relayed something to the woman,76,alternating,25,7,relayed
5543.600000033621,63,8560-d9b383ed-c41c-4373-9739-040a6be42e65,def,longIndefinite,76,1,John shrieked a man wearing a hat the directions,John shrieked the directions to a man wearing a hat,76,non-alternating,50,4,shrieked
14595.144999912009,86,0365-e6877846-dc2c-4765-8a81-6b2c7ed196cc,something,shortIndefinite,112,5,John passed a woman something,John passed something to a woman,12,alternating,7,51,passed
8473.504999885336,79,5250-4a0995d4-9671-473b-a0d2-f66f7edd39d1,def,shortDefinite,138,2,John tossed the man the ball,John tossed the ball to the man,38,alternating,14,26,tossed
8768.29999999993,33,6703-0032bb94-7ebe-4f90-9586-15b160c64257,indef,longIndefinite,67,4,Alice dispatched a team from work some meals,Alice dispatched some meals to a team from work,67,non-alternating,48,1,dispatched
8098,64,2574-70a30762-b528-4d86-baf7-54e0ac886c88,something,longIndefinite,172,5,Mary leased a man who was from work something,Mary leased something to a man who was from work,72,alternating,22,8,leased
5290.594999911264,94,2610-f18bce92-253e-4a2c-8f8d-7379b9ad9c2b,something,shortDefinite,90,5,John babbled the woman something,John babbled something to the woman,90,non-alternating,54,0,babbled
20269.194999942556,84,6925-fce3a003-aee5-4941-8855-4e68c0c88b33,def,longIndefinite,132,2,Bob handed a man who was from work the note,Bob handed the note to a man who was from work,32,alternating,13,22,handed
11653.98499998264,69,9353-a0c02147-86be-40f8-9f82-d954ceebbfb2,something,shortDefinite,140,5,Maria advanced the man something,Maria advanced something to the man,40,alternating,15,34,advanced
9819.200000000012,46,6978-11ea9e70-df7d-46e0-af26-c458fabb980c,something,longDefinite,58,5,Juan barked the woman who was from work something,Juan barked something to the woman who was from work,58,non-alternating,44,2,barked
8105,0,7078-38bdec02-c397-4201-99d5-42193a4a2429,def,pronoun,88,1,Linda snarled him the directions,Linda snarled the directions to him,88,non-alternating,52,26,snarled
12330.19999996759,14,9893-3c4c504a-abea-4f01-8f74-85b3e7b2b937,def,longDefinite,63,2,Maria murmured the man who was from work her hello,Maria murmured her hello to the man who was from work,63,non-alternating,46,49,murmured
7780.204999995476,77,8854-f54c8010-a537-49a6-8d8e-66d7b2790f44,something,pronoun,147,5,Bob shipped her something,Bob shipped something to her,47,alternating,16,34,shipped
3702.9900001361966,27,6201-9449ac47-8bb0-44a8-92f3-aa9502108d29,def,shortIndefinite,180,1,Linda towed a man the truck,Linda towed the truck to a man,80,alternating,26,8,towed
6641.999999992549,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,something,longDefinite,31,5,Maria shouted the woman who was wearing the hat something,Maria shouted something to the woman who was wearing the hat,31,non-alternating,37,13,shouted
6689.015000010841,35,3452-5558ed34-09e7-444f-b107-31a06bcaa13f,def,longDefinite,74,2,Bob wailed the man who was from work the name,Bob wailed the name to the man who was from work,74,non-alternating,48,0,wailed
13093.869999982417,40,3326-ee336ed7-6218-4402-95bf-59cc6b652c28,def,shortIndefinite,55,1,Mary groaned a woman her discomfort,Mary groaned her discomfort to a woman,55,non-alternating,43,0,groaned
13550.955000013346,22,0701-59199b28-f4af-4215-ad24-a4615ea9e673,def,shortDefinite,15,2,Michael admitted the man the error,Michael admitted the error to the man,15,non-alternating,34,6,admitted
8468,71,5447-ab8b916e-a528-477a-af96-10d3b7831c8f,def,pronoun,141,1,Bob guaranteed her the job,Bob guaranteed the job to her,41,alternating,14,65,guaranteed
5327.464999980293,63,8560-d9b383ed-c41c-4373-9739-040a6be42e65,def,pronoun,79,2,Alice grunted him the instructions,Alice grunted the instructions to him,79,non-alternating,51,29,grunted
14297.865000087768,75,3191-75645383-702a-4d51-8c94-6c84cea9763d,def,longDefinite,154,2,Juan slapped the woman wearing the hat the ball,Juan slapped the ball to the woman wearing the hat,54,alternating,18,7,slapped
18643.465000001015,52,3210-f45fd7a3-1db9-4a85-9049-10efdc5ffa8b,indef,pronoun,123,4,Maria flew them some weapons,Maria flew some weapons to them,23,alternating,10,100,flew
7813.529999999446,81,6347-a3f77695-8e23-4bb7-aad5-5352591644bc,indef,shortDefinite,141,4,John guaranteed the man a refund,John guaranteed a refund to the man,41,alternating,15,78,guaranteed
8917.804999975488,87,8866-0da19ad4-cff7-4499-953f-7e3e64b038ec,something,longIndefinite,9,5,Michael stated a man from work something,Michael stated something to a man from work,9,non-alternating,32,11,stated
29829.940000083297,4,0842-f37e06fe-622f-49cf-84ca-2d6fc228ffec,indef,longIndefinite,178,4,John rowed a woman who was wearing a hat some goods,John rowed some goods to a woman who was wearing a hat,78,alternating,24,13,rowed
5257,64,2574-70a30762-b528-4d86-baf7-54e0ac886c88,def,pronoun,176,1,Juan relayed her the message,Juan relayed the message to her,76,alternating,23,46,relayed
11824.910000003001,53,8076-fe7dd22d-fdcd-4ccb-8843-9c5c535eab5c,something,shortDefinite,68,5,Bob tweeted the woman something,Bob tweeted something to the woman,68,non-alternating,48,45,tweeted
11767.609999980778,1,9450-f1bf451b-0f17-40e4-844d-bd416f343e26,something,shortIndefinite,42,5,Linda asserted a man something,Linda asserted something to a man,42,non-alternating,41,21,asserted
5076.15000000078,77,8854-f54c8010-a537-49a6-8d8e-66d7b2790f44,def,shortDefinite,151,1,Alice signaled the woman her intentions,Alice signaled her intentions to the woman,51,alternating,17,58,signaled
16727.749999961816,51,8823-7bcf6ff3-e44d-4f87-8375-d16b1c25b05f,something,shortDefinite,184,5,Michael peddled the woman something,Michael peddled something to the woman,84,alternating,27,50,peddled
5765.000000130385,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,def,longIndefinite,35,1,Bob communicated a man who was wearing a hat the idea,Bob communicated the idea to a man who was wearing a hat,35,non-alternating,38,8,communicated
10007.49499979429,86,0365-e6877846-dc2c-4765-8a81-6b2c7ed196cc,def,longDefinite,116,2,Juan pulled the woman wearing the hat the boat,Juan pulled the boat to the woman wearing the hat,16,alternating,8,0,pulled
11439,73,9950-97b90b11-8d52-4a0a-a2d6-a717c6f4d020,indef,shortIndefinite,163,4,Maria phoned a woman a request,Maria phoned a request to a woman,63,alternating,21,27,phoned
8739.640000043437,94,2610-f18bce92-253e-4a2c-8f8d-7379b9ad9c2b,def,shortIndefinite,94,1,Maria crooned a woman the song,Maria crooned the song to a woman,94,non-alternating,55,0,crooned
8209.155000047758,14,9893-3c4c504a-abea-4f01-8f74-85b3e7b2b937,indef,longIndefinite,66,3,Alice whistled a man wearing a hat a tune,Alice whistled a tune to a man wearing a hat,66,non-alternating,47,49,whistled
8383,0,7078-38bdec02-c397-4201-99d5-42193a4a2429,def,shortDefinite,91,2,Bob cackled the woman the threat,Bob cackled the threat to the woman,91,non-alternating,53,30,cackled
9559.5,33,6703-0032bb94-7ebe-4f90-9586-15b160c64257,something,pronoun,70,5,Juan growled her something,Juan growled something to her,70,non-alternating,49,48,growled
6617.324999999255,22,0701-59199b28-f4af-4215-ad24-a4615ea9e673,indef,shortIndefinite,18,3,Juan delivered a woman a book,Juan delivered a book to a woman,18,non-alternating,35,3,delivered
6737.384999985807,63,8560-d9b383ed-c41c-4373-9739-040a6be42e65,indef,pronoun,85,4,Mary delegated him a deadline,Mary delegated a deadline to him,85,non-alternating,52,32,delegated
5452.949999948032,87,8866-0da19ad4-cff7-4499-953f-7e3e64b038ec,def,pronoun,13,1,John addressed her the speech,John addressed the speech to her,13,non-alternating,33,13,addressed
10631.484999961685,69,9353-a0c02147-86be-40f8-9f82-d954ceebbfb2,def,shortIndefinite,144,1,Alice rented a man the apartment,Alice rented the apartment to a man,44,alternating,16,21,rented
9178.985000005923,40,3326-ee336ed7-6218-4402-95bf-59cc6b652c28,indef,longDefinite,58,3,Juan barked the man wearing the hat an order,Juan barked an order to the man wearing the hat,58,non-alternating,44,0,barked
7124.83000010252,4,0842-f37e06fe-622f-49cf-84ca-2d6fc228ffec,something,pronoun,181,5,Mary slung him something,Mary slung something to him,81,alternating,25,25,slung
11034.875000012107,35,3452-5558ed34-09e7-444f-b107-31a06bcaa13f,indef,longIndefinite,77,3,Juan narrated a woman who was from work a show,Juan narrated a show to a woman who was from work,77,non-alternating,49,0,narrated
14929.280000040308,79,5250-4a0995d4-9671-473b-a0d2-f66f7edd39d1,indef,shortIndefinite,141,3,John guaranteed a man a spot,John guaranteed a spot to a man,41,alternating,15,54,guaranteed
6198.00000009127,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,def,pronoun,38,2,Juan whispered her the news,Juan whispered the news to her,38,non-alternating,39,23,whispered
12199.16500011459,27,6201-9449ac47-8bb0-44a8-92f3-aa9502108d29,indef,longDefinite,183,3,John loaned the man who was wearing the hat a space,John loaned a space to the man who was wearing the hat,83,alternating,27,49,loaned
3697.4300000001676,63,8560-d9b383ed-c41c-4373-9739-040a6be42e65,something,shortDefinite,88,5,Alice snarled the man something,Alice snarled something to the man,88,non-alternating,53,12,snarled
9015,64,2574-70a30762-b528-4d86-baf7-54e0ac886c88,def,shortDefinite,179,2,Michael heaved the man the suitcase,Michael heaved the suitcase to the man,79,alternating,24,34,heaved
7511.9149999227375,51,8823-7bcf6ff3-e44d-4f87-8375-d16b1c25b05f,def,shortIndefinite,188,1,John alloted a man two tickets,John alloted two tickets to a man,88,alternating,28,0,alloted
13804.29999999993,46,6978-11ea9e70-df7d-46e0-af26-c458fabb980c,def,longIndefinite,62,1,Alice chanted a man from work the song,Alice chanted the song to a man from work,62,non-alternating,45,2,chanted
8133.264999996754,77,8854-f54c8010-a537-49a6-8d8e-66d7b2790f44,def,shortIndefinite,154,2,Michael slapped a man the ball,Michael slapped the ball to a man,54,alternating,18,32,slapped
11028.56999999858,81,6347-a3f77695-8e23-4bb7-aad5-5352591644bc,def,shortIndefinite,151,2,Michael signaled a man the time,Michael signaled the time to a man,51,alternating,16,28,signaled
12424.189999932423,75,3191-75645383-702a-4d51-8c94-6c84cea9763d,indef,longIndefinite,157,3,Mary hauled a man who was wearing a hat a shipment,Mary hauled a shipment to a man who was wearing a hat,57,alternating,19,6,hauled
10406.624999828637,1,9450-f1bf451b-0f17-40e4-844d-bd416f343e26,def,longDefinite,46,2,Juan confessed the man who was wearing the hat the transgression,Juan confessed the transgression to the man who was wearing the hat,46,non-alternating,42,13,confessed
13924,71,5447-ab8b916e-a528-477a-af96-10d3b7831c8f,indef,pronoun,147,3,Michael shipped her a package,Michael shipped a package to her,47,alternating,15,52,shipped
6482.085000003281,53,8076-fe7dd22d-fdcd-4ccb-8843-9c5c535eab5c,def,shortIndefinite,72,1,Maria hissed a man the response,Maria hissed the response to a man,72,non-alternating,50,37,hissed
8189.19999996433,87,8866-0da19ad4-cff7-4499-953f-7e3e64b038ec,indef,pronoun,19,3,Bob expressed her a sentiment,Bob expressed a sentiment to her,19,non-alternating,34,18,expressed
9880.199999999953,73,9950-97b90b11-8d52-4a0a-a2d6-a717c6f4d020,def,longDefinite,167,1,Linda chucked the woman wearing the hat the ball,Linda chucked the ball to the woman wearing the hat,67,alternating,22,29,chucked
4988.999999826774,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,indef,shortDefinite,41,3,Mary distributed the team some books,Mary distributed some books to the team,41,non-alternating,40,28,distributed
29938.555000000633,96,5673-e75f7d59-e114-49bf-a332-5746cc6c1494,def,longIndefinite,36,2,Mary illustrated a woman from work the article,Mary illustrated the article to a woman from work,36,non-alternating,40,49,illustrated
10439.110000006622,22,0701-59199b28-f4af-4215-ad24-a4615ea9e673,something,shortIndefinite,24,5,Juan lifted a woman something,Juan lifted something to a woman,24,non-alternating,36,17,lifted
19777.6699999813,84,6925-fce3a003-aee5-4941-8855-4e68c0c88b33,indef,longIndefinite,138,4,Juan tossed a woman wearing a hat a key,Juan tossed a key to a woman wearing a hat,38,alternating,14,15,tossed
7471.004999941215,35,3452-5558ed34-09e7-444f-b107-31a06bcaa13f,indef,pronoun,80,4,John stuttered her a reply,John stuttered a reply to her,80,non-alternating,50,0,stuttered
11995.859999908134,86,0365-e6877846-dc2c-4765-8a81-6b2c7ed196cc,indef,longIndefinite,119,3,John threw a woman wearing a hat a book,John threw a book to a woman wearing a hat,19,alternating,9,81,threw
12346.589999971911,94,2610-f18bce92-253e-4a2c-8f8d-7379b9ad9c2b,indef,longDefinite,97,3,Juan remitted the man from work a percentage,Juan remitted a percentage to the man from work,97,non-alternating,56,44,remitted
9994.975000037812,69,9353-a0c02147-86be-40f8-9f82-d954ceebbfb2,indef,longDefinite,147,3,Alice shipped the man who was wearing the hat a package,Alice shipped a package to the man who was wearing the hat,47,alternating,17,11,shipped
3501.000000163913,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,indef,shortIndefinite,44,4,John exhibited a woman a painting,John exhibited a painting to a woman,44,non-alternating,41,21,exhibited
7939.774999998917,77,8854-f54c8010-a537-49a6-8d8e-66d7b2790f44,indef,longDefinite,157,4,Maria hauled the woman from work some furniture,Maria hauled some furniture to the woman from work,57,alternating,19,19,hauled
5338.320000002568,53,8076-fe7dd22d-fdcd-4ccb-8843-9c5c535eab5c,indef,longDefinite,75,3,Bob grumbled the man from work some directions,Bob grumbled some directions to the man from work,75,non-alternating,51,6,grumbled
4367.715000000317,96,5673-e75f7d59-e114-49bf-a332-5746cc6c1494,indef,longIndefinite,42,4,Michael asserted a woman wearing a hat a belief,Michael asserted a belief to a woman wearing a hat,42,non-alternating,41,49,asserted
6025.184999976773,63,8560-d9b383ed-c41c-4373-9739-040a6be42e65,def,shortIndefinite,92,1,Michael chirped a woman the melody,Michael chirped the melody to a woman,92,non-alternating,55,19,chirped
14737.199999999953,33,6703-0032bb94-7ebe-4f90-9586-15b160c64257,def,shortDefinite,74,1,Bob wailed the man the song,Bob wailed the song to the man,74,non-alternating,50,25,wailed
9890,64,2574-70a30762-b528-4d86-baf7-54e0ac886c88,indef,shortIndefinite,182,3,Michael forwarded a woman an email,Michael forwarded an email to a woman,82,alternating,25,7,forwarded
12835.190000012517,40,3326-ee336ed7-6218-4402-95bf-59cc6b652c28,indef,longIndefinite,61,4,Linda denounced a man from work a position,Linda denounced a position to a man from work,61,non-alternating,45,0,denounced
4239.969999995083,84,6925-fce3a003-aee5-4941-8855-4e68c0c88b33,something,pronoun,141,5,Maria guaranteed him something,Maria guaranteed something to him,41,alternating,15,76,guaranteed
4707.129999995232,35,3452-5558ed34-09e7-444f-b107-31a06bcaa13f,something,shortDefinite,83,5,Mary squealed the woman something,Mary squealed something to the woman,83,non-alternating,51,0,squealed
6717.245000007097,87,8866-0da19ad4-cff7-4499-953f-7e3e64b038ec,indef,shortDefinite,22,4,John demonstrated the man a move,John demonstrated a move to the man,22,non-alternating,35,7,demonstrated
10979.775000014342,51,8823-7bcf6ff3-e44d-4f87-8375-d16b1c25b05f,indef,longDefinite,191,3,Juan carted the team from work some medicine,Juan carted some medicine to the team from work,91,alternating,29,0,carted
8426,0,7078-38bdec02-c397-4201-99d5-42193a4a2429,indef,shortIndefinite,94,3,Mary crooned a man a lullaby,Mary crooned a lullaby to a man,94,non-alternating,55,9,crooned
4813.000000081956,78,3272-4b109126-d89b-4f26-8cec-5cb173a01868,def,shortIndefinite,51,1,Michael surrendered a man the road,Michael surrendered the road to a man,51,non-alternating,42,34,surrendered
3817.9399999789894,63,8560-d9b383ed-c41c-4373-9739-040a6be42e65,indef,longDefinite,95,3,Juan stammered the man who was from work a question,Juan stammered a question to the man who was from work,95,non-alternating,56,15,stammered
11608.634999996866,81,6347-a3f77695-8e23-4bb7-aad5-5352591644bc,indef,longDefinite,154,4,John slapped the man wearing the hat a ticket,John slapped a ticket to the man wearing the hat,54,alternating,17,21,slapped
14184.840000001714,79,5250-4a0995d4-9671-473b-a0d2-f66f7edd39d1,something,longDefinite,144,5,Maria rented the woman wearing the hat something,Maria rented something to the woman wearing the hat,44,alternating,16,43,rented
