prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
an adult drew an aunt a gun .,the brother supplied the physician the beer .,DO,DO,DRAW,SUPPLY,A,THE,for,to,-48.84332275390625,"[-3.0613015, -9.128433, -13.22164, -1.3650169, -11.0426, -2.6918173, -7.2186136, -1.113902]"
an adult drew an aunt a gun .,the daughter bought the tea for the father .,DO,PD,DRAW,BUY,A,THE,for,for,-44.955039978027344,"[-3.0613015, -8.856308, -11.396317, -1.642, -8.987535, -2.861312, -2.3092527, -4.1616635, -1.6793487]"
an adult drew an aunt a gun .,the daughter bought the father the tea .,DO,DO,DRAW,BUY,A,THE,for,for,-45.1420783996582,"[-3.0613015, -8.856308, -11.396317, -1.642, -6.6898427, -3.5771906, -8.509985, -1.4091349]"
an adult drew an iron for a club .,the mayor showed the bag to the army .,PD,PD,DRAW,SHOW,A,THE,for,to,-45.30510330200195,"[-3.0304997, -7.4930477, -9.834456, -2.6298544, -8.385507, -2.2531252, -1.3341585, -8.439449, -1.9050075]"
an adult drew an iron for a club .,the mayor showed the army the bag .,PD,DO,DRAW,SHOW,A,THE,for,to,-44.8748779296875,"[-3.0304997, -7.4930477, -9.834456, -2.6298544, -9.082043, -2.3973513, -7.3825684, -3.0250592]"
an adult fed a candy to a chief .,the author made the engine for the corporation .,PD,PD,FEED,MAKE,A,THE,to,for,-47.4160041809082,"[-3.0617275, -6.9701614, -6.6146035, -1.8106073, -12.231587, -3.4378343, -0.7413162, -10.277868, -2.270298]"
an adult fed a candy to a chief .,the author made the corporation the engine .,PD,DO,FEED,MAKE,A,THE,to,for,-46.06591033935547,"[-3.0617275, -6.9701614, -6.6146035, -1.8106073, -13.313772, -3.3339834, -7.035718, -3.9253354]"
an adult fed a candy to a chief .,the professor sent the tea to the band .,PD,PD,FEED,SEND,A,THE,to,to,-43.025535583496094,"[-3.0617275, -9.199503, -7.3110814, -1.8627815, -9.739753, -0.54304004, -1.169509, -8.64984, -1.488301]"
an adult fed a candy to a chief .,the professor sent the band the tea .,PD,DO,FEED,SEND,A,THE,to,to,-45.126285552978516,"[-3.0617275, -9.199503, -7.3110814, -1.8627815, -9.791321, -3.094047, -9.319359, -1.4864656]"
an adult fed a candy to a chief .,the leader took the instrument to the son .,PD,PD,FEED,TAKE,A,THE,to,to,-47.00889205932617,"[-3.0617275, -7.3033323, -11.446512, -1.6646861, -9.619804, -1.7277392, -0.75075287, -8.668499, -2.765838]"
an adult fed a candy to a chief .,the leader took the son the instrument .,PD,DO,FEED,TAKE,A,THE,to,to,-53.45559310913086,"[-3.0617275, -7.3033323, -11.446512, -1.6646861, -9.276428, -7.38984, -11.232789, -2.08028]"
an adult fed a candy to a son .,the priest kept the coffee for the employee .,PD,PD,FEED,KEEP,A,THE,to,for,-48.99110794067383,"[-3.0679467, -10.299778, -8.031207, -1.9503778, -8.885832, -3.8573833, -1.9473655, -9.694668, -1.2565475]"
an adult fed a candy to a son .,the priest kept the employee the coffee .,PD,DO,FEED,KEEP,A,THE,to,for,-50.19548034667969,"[-3.0679467, -10.299778, -8.031207, -1.9503778, -10.540054, -6.900486, -7.6733427, -1.7322876]"
an adult fed a candy to a son .,the guy showed the juice to the father .,PD,PD,FEED,SHOW,A,THE,to,to,-42.87065887451172,"[-3.0679467, -8.246057, -8.297077, -3.1989777, -9.234404, -1.2197179, -1.8344488, -6.90085, -0.8711816]"
an adult fed a candy to a son .,the guy showed the father the juice .,PD,DO,FEED,SHOW,A,THE,to,to,-43.62649154663086,"[-3.0679467, -8.246057, -8.297077, -3.1989777, -8.814535, -1.5612085, -9.28161, -1.1590782]"
an adult fed a chicken to a teacher .,the girl showed the plate to the reader .,PD,PD,FEED,SHOW,A,THE,to,to,-41.64659118652344,"[-3.0655677, -8.096804, -7.4411607, -2.598569, -9.619843, -0.9146701, -1.2980258, -7.7098074, -0.9021412]"
an adult fed a chicken to a teacher .,the girl showed the reader the plate .,PD,DO,FEED,SHOW,A,THE,to,to,-42.25020980834961,"[-3.0655677, -8.096804, -7.4411607, -2.598569, -7.742375, -1.7875836, -9.347156, -2.1709938]"
an adult fed a chicken to a teacher .,the cop delivered the key for the hero .,PD,PD,FEED,DELIVER,A,THE,to,for,-45.178916931152344,"[-3.0655677, -10.020145, -10.340018, -1.4472425, -5.4152403, -4.457382, -0.5732694, -8.693548, -1.166499]"
an adult fed a chicken to a teacher .,the cop delivered the hero the key .,PD,DO,FEED,DELIVER,A,THE,to,for,-47.07766342163086,"[-3.0655677, -10.020145, -10.340018, -1.4472425, -8.871189, -5.7988014, -5.6490116, -1.885686]"
an adult fed a chief a candy .,the author made the engine for the corporation .,DO,PD,FEED,MAKE,A,THE,to,for,-47.97053909301758,"[-3.039352, -6.934539, -6.595743, -1.8719738, -12.084404, -3.5842834, -0.7912033, -10.559156, -2.509884]"
an adult fed a chief a candy .,the author made the corporation the engine .,DO,DO,FEED,MAKE,A,THE,to,for,-45.383697509765625,"[-3.039352, -6.934539, -6.595743, -1.8719738, -13.208488, -3.2897224, -6.976266, -3.4676123]"
an adult fed a chief a candy .,the professor sent the tea to the band .,DO,PD,FEED,SEND,A,THE,to,to,-43.0621452331543,"[-3.039352, -9.178333, -7.2247143, -1.9441023, -9.6268215, -0.96884775, -1.2629099, -8.373415, -1.4436495]"
an adult fed a chief a candy .,the professor sent the band the tea .,DO,DO,FEED,SEND,A,THE,to,to,-44.11154556274414,"[-3.039352, -9.178333, -7.2247143, -1.9441023, -9.2556925, -3.123281, -9.311759, -1.0343119]"
an adult fed a chief a candy .,the leader took the instrument to the son .,DO,PD,FEED,TAKE,A,THE,to,to,-46.32310485839844,"[-3.039352, -7.3681254, -11.551844, -1.6402292, -9.334055, -1.9414284, -0.793007, -8.469619, -2.1854458]"
an adult fed a chief a candy .,the leader took the son the instrument .,DO,DO,FEED,TAKE,A,THE,to,to,-52.37950134277344,"[-3.039352, -7.3681254, -11.551844, -1.6402292, -8.988766, -7.0449905, -11.023166, -1.723032]"
an adult fed a manager a pie .,the captain saved the cheese for the minister .,DO,PD,FEED,SAVE,A,THE,to,for,-49.38756561279297,"[-3.0283554, -8.894304, -10.168032, -0.98141325, -11.10575, -3.2918656, -1.1364537, -9.695993, -1.0853965]"
an adult fed a manager a pie .,the captain saved the minister the cheese .,DO,DO,FEED,SAVE,A,THE,to,for,-52.59181213378906,"[-3.0283554, -8.894304, -10.168032, -0.98141325, -10.934417, -4.136895, -13.2201805, -1.2282124]"
an adult fed a manager a pie .,the winner designed the hat for the physician .,DO,PD,FEED,DESIGN,A,THE,to,for,-51.31413269042969,"[-3.0283554, -8.4107685, -12.870271, -0.9289693, -6.9024677, -2.7687654, -0.95230424, -14.06551, -1.3867246]"
an adult fed a manager a pie .,the winner designed the physician the hat .,DO,DO,FEED,DESIGN,A,THE,to,for,-54.34187316894531,"[-3.0283554, -8.4107685, -12.870271, -0.9289693, -14.746538, -6.6906924, -6.3498917, -1.3163869]"
an adult fed a pie to a manager .,the captain saved the cheese for the minister .,PD,PD,FEED,SAVE,A,THE,to,for,-49.596553802490234,"[-3.05705, -8.893002, -10.124549, -0.9463513, -11.866859, -2.7532415, -1.0694909, -9.731865, -1.1541481]"
an adult fed a pie to a manager .,the captain saved the minister the cheese .,PD,DO,FEED,SAVE,A,THE,to,for,-54.08633041381836,"[-3.05705, -8.893002, -10.124549, -0.9463513, -11.51641, -5.1754594, -12.7228985, -1.6506132]"
an adult fed a pie to a manager .,the winner designed the hat for the physician .,PD,PD,FEED,DESIGN,A,THE,to,for,-51.665992736816406,"[-3.05705, -8.435954, -13.134986, -0.84697765, -6.8331785, -2.5306673, -0.88152826, -14.535657, -1.4099939]"
an adult fed a pie to a manager .,the winner designed the physician the hat .,PD,DO,FEED,DESIGN,A,THE,to,for,-55.0469856262207,"[-3.05705, -8.435954, -13.134986, -0.84697765, -14.943944, -7.415916, -5.9100523, -1.3021057]"
an adult fed a pie to a priest .,the attorney kept the cheese for the administration .,PD,PD,FEED,KEEP,A,THE,to,for,-52.0897331237793,"[-3.0619636, -8.552252, -12.253198, -2.3098211, -10.10388, -3.5923917, -1.9972223, -8.979628, -1.2393758]"
an adult fed a pie to a priest .,the attorney kept the administration the cheese .,PD,DO,FEED,KEEP,A,THE,to,for,-56.63331985473633,"[-3.0619636, -8.552252, -12.253198, -2.3098211, -9.62837, -7.6482267, -11.886997, -1.292492]"
an adult fed a pie to a priest .,the woman made the hat for the prince .,PD,PD,FEED,MAKE,A,THE,to,for,-41.613365173339844,"[-3.0619636, -7.006451, -7.2821703, -1.9820645, -9.581328, -3.578729, -1.0284039, -6.9715366, -1.1207168]"
an adult fed a pie to a priest .,the woman made the prince the hat .,PD,DO,FEED,MAKE,A,THE,to,for,-47.203941345214844,"[-3.0619636, -7.006451, -7.2821703, -1.9820645, -11.936331, -4.7095346, -9.223162, -2.002264]"
an adult fed a pie to a priest .,the boy bought the coat for the doctor .,PD,PD,FEED,BUY,A,THE,to,for,-42.925437927246094,"[-3.0619636, -7.870215, -9.581893, -1.8580989, -8.278359, -2.5198236, -1.8903003, -6.3661423, -1.4986402]"
an adult fed a pie to a priest .,the boy bought the doctor the coat .,PD,DO,FEED,BUY,A,THE,to,for,-46.28131103515625,"[-3.0619636, -7.870215, -9.581893, -1.8580989, -9.64123, -3.761518, -8.367725, -2.138668]"
an adult fed a priest a pie .,the attorney kept the cheese for the administration .,DO,PD,FEED,KEEP,A,THE,to,for,-53.495853424072266,"[-3.0457268, -8.505143, -12.100612, -2.474635, -10.14045, -4.2662325, -2.0522764, -9.616236, -1.2945405]"
an adult fed a priest a pie .,the attorney kept the administration the cheese .,DO,DO,FEED,KEEP,A,THE,to,for,-55.650169372558594,"[-3.0457268, -8.505143, -12.100612, -2.474635, -9.203406, -7.563679, -11.678507, -1.0784565]"
an adult fed a priest a pie .,the woman made the hat for the prince .,DO,PD,FEED,MAKE,A,THE,to,for,-41.435829162597656,"[-3.0457268, -7.028814, -7.227238, -2.1616468, -9.330335, -3.8669722, -1.2875596, -6.4213123, -1.0662277]"
an adult fed a priest a pie .,the woman made the prince the hat .,DO,DO,FEED,MAKE,A,THE,to,for,-45.941688537597656,"[-3.0457268, -7.028814, -7.227238, -2.1616468, -11.020933, -4.666306, -8.911813, -1.8792074]"
an adult fed a priest a pie .,the boy bought the coat for the doctor .,DO,PD,FEED,BUY,A,THE,to,for,-43.077850341796875,"[-3.0457268, -7.836427, -9.324291, -1.943744, -8.204087, -2.5464358, -2.162416, -6.5431366, -1.4715844]"
an adult fed a priest a pie .,the boy bought the doctor the coat .,DO,DO,FEED,BUY,A,THE,to,for,-44.888221740722656,"[-3.0457268, -7.836427, -9.324291, -1.943744, -9.322777, -3.5651884, -8.110701, -1.7393694]"
an adult fed a son a candy .,the priest kept the coffee for the employee .,DO,PD,FEED,KEEP,A,THE,to,for,-48.92256164550781,"[-3.0652194, -10.247267, -7.819522, -1.9700929, -9.152069, -4.152418, -1.9165703, -9.376691, -1.2227151]"
an adult fed a son a candy .,the priest kept the employee the coffee .,DO,DO,FEED,KEEP,A,THE,to,for,-49.04804229736328,"[-3.0652194, -10.247267, -7.819522, -1.9700929, -10.182419, -6.710229, -7.7011747, -1.3521218]"
an adult fed a son a candy .,the guy showed the juice to the father .,DO,PD,FEED,SHOW,A,THE,to,to,-44.06501770019531,"[-3.0652194, -8.149537, -8.170514, -3.1594844, -9.234408, -2.2216444, -1.8128121, -7.362197, -0.88920027]"
an adult fed a son a candy .,the guy showed the father the juice .,DO,DO,FEED,SHOW,A,THE,to,to,-42.79206085205078,"[-3.0652194, -8.149537, -8.170514, -3.1594844, -8.3322735, -1.5985333, -9.450685, -0.86581606]"
an adult fed a teacher a chicken .,the girl showed the plate to the reader .,DO,PD,FEED,SHOW,A,THE,to,to,-42.921348571777344,"[-3.02792, -7.94177, -7.4829354, -2.423099, -10.312666, -1.6040914, -1.3377552, -7.764989, -1.0261219]"
an adult fed a teacher a chicken .,the girl showed the reader the plate .,DO,DO,FEED,SHOW,A,THE,to,to,-41.77812194824219,"[-3.02792, -7.94177, -7.4829354, -2.423099, -7.48276, -1.8972712, -9.489262, -2.0331051]"
an adult fed a teacher a chicken .,the cop delivered the key for the hero .,DO,PD,FEED,DELIVER,A,THE,to,for,-44.26902770996094,"[-3.02792, -9.8575945, -10.189714, -1.5514575, -5.3080635, -4.3130493, -0.6780395, -8.316855, -1.0263343]"
an adult fed a teacher a chicken .,the cop delivered the hero the key .,DO,DO,FEED,DELIVER,A,THE,to,for,-44.268043518066406,"[-3.02792, -9.8575945, -10.189714, -1.5514575, -8.304892, -4.3582067, -5.45338, -1.5248783]"
an adult found a band a salad .,the author gave the chocolate to the wife .,DO,PD,FIND,GIVE,A,THE,for,to,-44.31689453125,"[-2.9657373, -7.1034775, -7.254554, -1.745627, -11.783695, -3.4083657, -1.7269571, -6.3355393, -1.9929446]"
an adult found a band a salad .,the author gave the wife the chocolate .,DO,DO,FIND,GIVE,A,THE,for,to,-41.4230842590332,"[-2.9657373, -7.1034775, -7.254554, -1.745627, -9.481502, -2.41806, -8.747139, -1.7069862]"
an adult found a band a salad .,the soldier sent the camera to the parent .,DO,PD,FIND,SEND,A,THE,for,to,-46.41333770751953,"[-2.9657373, -9.91163, -7.497329, -1.8904196, -6.6581497, -1.2675611, -1.4192781, -11.286518, -3.5167158]"
an adult found a band a salad .,the soldier sent the parent the camera .,DO,DO,FIND,SEND,A,THE,for,to,-47.22206115722656,"[-2.9657373, -9.91163, -7.497329, -1.8904196, -11.766461, -3.8209023, -7.6274633, -1.7421188]"
an adult found a band a salad .,the buddy supplied the tea to the army .,DO,PD,FIND,SUPPLY,A,THE,for,to,-52.66332244873047,"[-2.9657373, -13.128144, -11.896823, -1.5080712, -8.324076, -3.5583417, -1.1657844, -8.849424, -1.266919]"
an adult found a band a salad .,the buddy supplied the army the tea .,DO,DO,FIND,SUPPLY,A,THE,for,to,-52.35807418823242,"[-2.9657373, -13.128144, -11.896823, -1.5080712, -9.4477005, -4.462374, -7.9775357, -0.97168756]"
an adult found a beer for a prince .,the mayor gave the juice to the boy .,PD,PD,FIND,GIVE,A,THE,for,to,-43.226600646972656,"[-3.0196683, -7.5306845, -8.450301, -1.7455554, -11.959351, -0.17700216, -0.83213645, -7.572653, -1.9392498]"
an adult found a beer for a prince .,the mayor gave the boy the juice .,PD,DO,FIND,GIVE,A,THE,for,to,-42.835845947265625,"[-3.0196683, -7.5306845, -8.450301, -1.7455554, -8.958309, -3.0166998, -8.579908, -1.5347203]"
an adult found a beer for a prince .,the lady bought the cup for the child .,PD,PD,FIND,BUY,A,THE,for,for,-42.2936897277832,"[-3.0196683, -9.820891, -9.617241, -1.8284897, -5.8938437, -2.6123242, -2.316864, -6.1637726, -1.0205939]"
an adult found a beer for a prince .,the lady bought the child the cup .,PD,DO,FIND,BUY,A,THE,for,for,-44.671295166015625,"[-3.0196683, -9.820891, -9.617241, -1.8284897, -7.3031836, -4.1655216, -6.61176, -2.3045404]"
an adult found a beer for a prince .,the physician promised the juice to the writer .,PD,PD,FIND,PROMISE,A,THE,for,to,-50.94100570678711,"[-3.0196683, -10.901657, -8.914183, -2.9112458, -10.711184, -2.9481344, -1.7009976, -8.588577, -1.2453594]"
an adult found a beer for a prince .,the physician promised the writer the juice .,PD,DO,FIND,PROMISE,A,THE,for,to,-49.805870056152344,"[-3.0196683, -10.901657, -8.914183, -2.9112458, -9.3358965, -3.3812993, -9.495617, -1.846303]"
an adult found a book for an actress .,the child kept the beer for the wife .,PD,PD,FIND,KEEP,A,THE,for,for,-42.91862487792969,"[-3.017143, -7.9868574, -8.451969, -2.721868, -7.8185463, -3.249554, -2.18095, -6.4868274, -1.0049093]"
an adult found a book for an actress .,the child kept the wife the beer .,PD,DO,FIND,KEEP,A,THE,for,for,-45.744773864746094,"[-3.017143, -7.9868574, -8.451969, -2.721868, -7.991912, -6.778825, -7.597635, -1.1985651]"
an adult found a book for an actress .,the girl showed the plate to the reader .,PD,PD,FIND,SHOW,A,THE,for,to,-42.07206726074219,"[-3.017143, -8.0708, -7.619149, -2.5031588, -9.694588, -1.7411429, -1.2996005, -7.1826725, -0.9438117]"
an adult found a book for an actress .,the girl showed the reader the plate .,PD,DO,FIND,SHOW,A,THE,for,to,-41.92871856689453,"[-3.017143, -8.0708, -7.619149, -2.5031588, -7.36844, -1.7615875, -9.479443, -2.1089964]"
an adult found a chocolate for an administration .,the reader left the chicken for the club .,PD,PD,FIND,LEAVE,A,THE,for,for,-48.383628845214844,"[-3.0266762, -9.459908, -8.7021675, -1.5208203, -11.041353, -3.1502326, -1.0939367, -9.404469, -0.9840635]"
an adult found a chocolate for an administration .,the reader left the club the chicken .,PD,DO,FIND,LEAVE,A,THE,for,for,-52.77710723876953,"[-3.0266762, -9.459908, -8.7021675, -1.5208203, -9.605177, -5.778086, -13.007532, -1.6767386]"
an adult found a daughter a juice .,the guy drew the newspaper for the administration .,DO,PD,FIND,DRAW,A,THE,for,for,-49.64239501953125,"[-3.0121212, -8.338678, -9.858078, -1.9324368, -9.480115, -3.6798375, -1.1624175, -11.097233, -1.0814776]"
an adult found a daughter a juice .,the guy drew the administration the newspaper .,DO,DO,FIND,DRAW,A,THE,for,for,-51.91670608520508,"[-3.0121212, -8.338678, -9.858078, -1.9324368, -12.19288, -5.414253, -9.16716, -2.0010982]"
an adult found a daughter a juice .,the captain gave the coffee to the brother .,DO,PD,FIND,GIVE,A,THE,for,to,-44.24036407470703,"[-3.0121212, -8.893178, -7.4142184, -1.5052134, -10.864264, -1.4452971, -1.139348, -8.053886, -1.9128352]"
an adult found a daughter a juice .,the captain gave the brother the coffee .,DO,DO,FIND,GIVE,A,THE,for,to,-42.28900909423828,"[-3.0121212, -8.893178, -7.4142184, -1.5052134, -9.774454, -2.858478, -7.7154903, -1.1158539]"
an adult found a daughter a juice .,the worker caught the camera for the manager .,DO,PD,FIND,CATCH,A,THE,for,for,-42.600433349609375,"[-3.0121212, -9.912334, -6.5859346, -1.4698688, -5.108901, -3.6802506, -1.058635, -10.277165, -1.495225]"
an adult found a daughter a juice .,the worker caught the manager the camera .,DO,DO,FIND,CATCH,A,THE,for,for,-42.85026550292969,"[-3.0121212, -9.912334, -6.5859346, -1.4698688, -7.3965673, -6.1511936, -6.916876, -1.4053689]"
an adult found a juice for a daughter .,the guy drew the newspaper for the administration .,PD,PD,FIND,DRAW,A,THE,for,for,-48.72195816040039,"[-3.0372643, -8.349539, -9.852694, -1.8922901, -9.345484, -3.2720127, -1.2139139, -10.783403, -0.97535753]"
an adult found a juice for a daughter .,the guy drew the administration the newspaper .,PD,DO,FIND,DRAW,A,THE,for,for,-53.04156494140625,"[-3.0372643, -8.349539, -9.852694, -1.8922901, -12.197363, -6.254815, -9.095864, -2.3617373]"
an adult found a juice for a daughter .,the captain gave the coffee to the brother .,PD,PD,FIND,GIVE,A,THE,for,to,-43.4344367980957,"[-3.0372643, -8.995296, -7.25429, -1.4990273, -10.8198, -1.1132421, -1.1098065, -7.843259, -1.7624527]"
an adult found a juice for a daughter .,the captain gave the brother the coffee .,PD,DO,FIND,GIVE,A,THE,for,to,-43.19923400878906,"[-3.0372643, -8.995296, -7.25429, -1.4990273, -9.799708, -2.8831453, -8.321418, -1.409085]"
an adult found a juice for a daughter .,the worker caught the camera for the manager .,PD,PD,FIND,CATCH,A,THE,for,for,-42.51136016845703,"[-3.0372643, -9.927966, -6.7152, -1.4737946, -5.380766, -3.0049722, -1.060782, -10.595664, -1.3149533]"
an adult found a juice for a daughter .,the worker caught the manager the camera .,PD,DO,FIND,CATCH,A,THE,for,for,-44.76291275024414,"[-3.0372643, -9.927966, -6.7152, -1.4737946, -7.7431507, -6.9417763, -7.169341, -1.7544194]"
an adult found a prince a beer .,the mayor gave the juice to the boy .,DO,PD,FIND,GIVE,A,THE,for,to,-42.60663604736328,"[-2.9845765, -7.514842, -8.018726, -1.7731627, -12.000708, -0.24620624, -0.92017126, -7.2975354, -1.8507103]"
an adult found a prince a beer .,the mayor gave the boy the juice .,DO,DO,FIND,GIVE,A,THE,for,to,-41.13581085205078,"[-2.9845765, -7.514842, -8.018726, -1.7731627, -8.780199, -3.1013374, -7.9237046, -1.0392606]"
an adult found a prince a beer .,the lady bought the cup for the child .,DO,PD,FIND,BUY,A,THE,for,for,-42.44975280761719,"[-2.9845765, -9.695427, -9.304199, -1.8129778, -5.8969426, -3.7025533, -2.4081879, -5.5888205, -1.0560663]"
an adult found a prince a beer .,the lady bought the child the cup .,DO,DO,FIND,BUY,A,THE,for,for,-42.40386962890625,"[-2.9845765, -9.695427, -9.304199, -1.8129778, -7.142078, -3.86312, -5.5043406, -2.097153]"
an adult found a prince a beer .,the physician promised the juice to the writer .,DO,PD,FIND,PROMISE,A,THE,for,to,-51.08741760253906,"[-2.9845765, -10.823385, -8.908267, -2.887218, -10.812609, -3.0124722, -1.8920768, -8.555164, -1.2116503]"
an adult found a prince a beer .,the physician promised the writer the juice .,DO,DO,FIND,PROMISE,A,THE,for,to,-48.518310546875,"[-2.9845765, -10.823385, -8.908267, -2.887218, -8.958328, -3.3937888, -9.154129, -1.4086186]"
an adult found a salad for a band .,the author gave the chocolate to the wife .,PD,PD,FIND,GIVE,A,THE,for,to,-43.71800231933594,"[-3.0103498, -6.89699, -7.4802756, -1.8261049, -11.716497, -2.6353927, -1.7026607, -6.5789223, -1.8708079]"
an adult found a salad for a band .,the author gave the wife the chocolate .,PD,DO,FIND,GIVE,A,THE,for,to,-41.77464294433594,"[-3.0103498, -6.89699, -7.4802756, -1.8261049, -9.553305, -2.457971, -8.798871, -1.7507792]"
an adult found a salad for a band .,the soldier sent the camera to the parent .,PD,PD,FIND,SEND,A,THE,for,to,-46.810089111328125,"[-3.0103498, -10.0223255, -7.4463987, -2.2999935, -6.865206, -1.1147416, -1.432348, -11.181236, -3.4374876]"
an adult found a salad for a band .,the soldier sent the parent the camera .,PD,DO,FIND,SEND,A,THE,for,to,-49.137794494628906,"[-3.0103498, -10.0223255, -7.4463987, -2.2999935, -11.885463, -5.078162, -7.6770124, -1.7180908]"
an adult found a salad for a band .,the buddy supplied the tea to the army .,PD,PD,FIND,SUPPLY,A,THE,for,to,-51.48334503173828,"[-3.0103498, -13.141267, -11.821814, -1.5282828, -8.627092, -3.3938284, -1.0369449, -7.8795385, -1.0442268]"
an adult found a salad for a band .,the buddy supplied the army the tea .,PD,DO,FIND,SUPPLY,A,THE,for,to,-54.240325927734375,"[-3.0103498, -13.141267, -11.821814, -1.5282828, -9.346428, -5.232453, -8.971633, -1.1881005]"
an adult found an actress a book .,the child kept the beer for the wife .,DO,PD,FIND,KEEP,A,THE,for,for,-45.01261520385742,"[-3.0187933, -8.009031, -8.350752, -2.9229841, -7.6954265, -4.0515423, -2.6341295, -7.2419705, -1.0879837]"
an adult found an actress a book .,the child kept the wife the beer .,DO,DO,FIND,KEEP,A,THE,for,for,-43.86188507080078,"[-3.0187933, -8.009031, -8.350752, -2.9229841, -7.7924333, -6.37219, -6.42029, -0.97541356]"
an adult found an actress a book .,the girl showed the plate to the reader .,DO,PD,FIND,SHOW,A,THE,for,to,-42.09376525878906,"[-3.0187933, -8.068557, -7.612243, -2.5704865, -9.8400545, -1.6491688, -1.2234776, -7.1714635, -0.93952143]"
an adult found an actress a book .,the girl showed the reader the plate .,DO,DO,FIND,SHOW,A,THE,for,to,-41.567073822021484,"[-3.0187933, -8.068557, -7.612243, -2.5704865, -6.957348, -1.795096, -9.61697, -1.9275801]"
an adult found an administration a chocolate .,the reader left the chicken for the club .,DO,PD,FIND,LEAVE,A,THE,for,for,-49.397117614746094,"[-3.0015628, -9.515668, -8.632301, -1.6448014, -11.160478, -4.145131, -1.1137712, -9.283099, -0.90030396]"
an adult found an administration a chocolate .,the reader left the club the chicken .,DO,DO,FIND,LEAVE,A,THE,for,for,-51.48051452636719,"[-3.0015628, -9.515668, -8.632301, -1.6448014, -9.395695, -5.560512, -12.55547, -1.1745027]"
an adult gave a club a coffee .,the girl drew the instrument for the administration .,DO,PD,GIVE,DRAW,A,THE,to,for,-47.69648742675781,"[-3.004469, -7.996596, -7.60232, -2.2840705, -8.555998, -4.586666, -1.2539458, -11.094277, -1.3181435]"
an adult gave a club a coffee .,the girl drew the administration the instrument .,DO,DO,GIVE,DRAW,A,THE,to,for,-51.71524429321289,"[-3.004469, -7.996596, -7.60232, -2.2840705, -12.556992, -6.312351, -10.122673, -1.8357725]"
an adult gave a club a coffee .,the colonel saved the pie for the employer .,DO,PD,GIVE,SAVE,A,THE,to,for,-50.53483581542969,"[-3.004469, -11.640987, -10.568943, -0.9789269, -9.845016, -3.281879, -1.2517872, -9.192762, -0.7700697]"
an adult gave a club a coffee .,the colonel saved the employer the pie .,DO,DO,GIVE,SAVE,A,THE,to,for,-55.546119689941406,"[-3.004469, -11.640987, -10.568943, -0.9789269, -11.144138, -5.8632994, -11.466634, -0.878723]"
an adult gave a coffee to a club .,the girl drew the instrument for the administration .,PD,PD,GIVE,DRAW,A,THE,to,for,-48.38251876831055,"[-3.0404615, -8.230425, -7.792164, -2.275219, -8.964731, -4.3860836, -1.1061988, -11.234412, -1.3528235]"
an adult gave a coffee to a club .,the girl drew the administration the instrument .,PD,DO,GIVE,DRAW,A,THE,to,for,-53.494789123535156,"[-3.0404615, -8.230425, -7.792164, -2.275219, -12.721566, -6.562428, -10.50189, -2.3706365]"
an adult gave a coffee to a club .,the colonel saved the pie for the employer .,PD,PD,GIVE,SAVE,A,THE,to,for,-50.502723693847656,"[-3.0404615, -11.804425, -10.627214, -1.0097299, -9.884973, -2.9023123, -1.2808595, -9.193111, -0.7596363]"
an adult gave a coffee to a club .,the colonel saved the employer the pie .,PD,DO,GIVE,SAVE,A,THE,to,for,-57.313941955566406,"[-3.0404615, -11.804425, -10.627214, -1.0097299, -11.557307, -6.0166144, -12.230666, -1.0275235]"
an adult gave a guest a meal .,the guy brought the iron to the author .,DO,PD,GIVE,BRING,A,THE,to,to,-44.694740295410156,"[-3.0486693, -8.29595, -7.6728516, -1.9715377, -8.4754715, -1.8881663, -0.6884417, -11.410555, -1.2430975]"
an adult gave a guest a meal .,the guy brought the author the iron .,DO,DO,GIVE,BRING,A,THE,to,to,-47.56966018676758,"[-3.0486693, -8.29595, -7.6728516, -1.9715377, -10.51549, -3.3282728, -10.83211, -1.9047763]"
an adult gave a guest a meal .,the scientist kept the chicken for the corporation .,DO,PD,GIVE,KEEP,A,THE,to,for,-51.56062316894531,"[-3.0486693, -10.187027, -8.551661, -2.4475384, -7.9377418, -3.8484714, -2.6718063, -11.515953, -1.3517578]"
an adult gave a guest a meal .,the scientist kept the corporation the chicken .,DO,DO,GIVE,KEEP,A,THE,to,for,-53.5075798034668,"[-3.0486693, -10.187027, -8.551661, -2.4475384, -11.309235, -7.0679283, -9.490155, -1.4053658]"
an adult gave a guest a meal .,the brother made the flower for the captain .,DO,PD,GIVE,MAKE,A,THE,to,for,-48.20545196533203,"[-3.0486693, -9.425299, -8.384136, -1.9478916, -11.458293, -3.676765, -1.1907378, -7.814777, -1.2588836]"
an adult gave a guest a meal .,the brother made the captain the flower .,DO,DO,GIVE,MAKE,A,THE,to,for,-50.11994934082031,"[-3.0486693, -9.425299, -8.384136, -1.9478916, -9.682589, -4.844058, -11.093722, -1.6935841]"
an adult gave a meal to a guest .,the guy brought the iron to the author .,PD,PD,GIVE,BRING,A,THE,to,to,-45.11848449707031,"[-3.054917, -8.367218, -7.6496196, -1.8744603, -8.279839, -2.0824049, -0.5974457, -11.86942, -1.3431576]"
