prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a guest bought a physician a meal .,the teacher found the instrument for the army .,DO,PD,BUY,FIND,A,THE,for,for,-46.335777282714844,"[-3.2252963, -9.209131, -5.947011, -1.8820466, -8.030411, -4.6010237, -1.4067647, -9.604168, -2.4299228]"
a guest bought a physician a meal .,the teacher found the army the instrument .,DO,DO,BUY,FIND,A,THE,for,for,-54.975704193115234,"[-3.2252965, -9.209131, -5.947014, -1.882047, -11.204717, -7.2003555, -11.102285, -5.2048583]"
a guest bought a pie for a bishop .,the child kept the beer for the wife .,PD,PD,BUY,KEEP,A,THE,for,for,-43.70866012573242,"[-3.2462711, -8.33569, -8.023205, -3.0782194, -7.6382027, -3.417245, -2.1441126, -6.6229634, -1.2027488]"
a guest bought a pie for a bishop .,the child kept the wife the beer .,PD,DO,BUY,KEEP,A,THE,for,for,-46.46705627441406,"[-3.2462716, -8.335691, -8.023206, -3.0782228, -7.9828377, -6.709835, -7.66608, -1.4249097]"
a guest brought a candy to a mother .,the aunt delivered the chicken for the king .,PD,PD,BRING,DELIVER,A,THE,to,for,-49.453739166259766,"[-3.216112, -12.213326, -11.311086, -1.5165026, -7.711815, -4.6791253, -0.8363289, -7.165188, -0.8042571]"
a guest brought a candy to a mother .,the aunt delivered the king the chicken .,PD,DO,BRING,DELIVER,A,THE,to,for,-50.22773742675781,"[-3.2161126, -12.2133255, -11.311086, -1.5165043, -9.281788, -4.567756, -6.781602, -1.3395663]"
a guest brought a candy to a woman .,the doctor kept the beer for the company .,PD,PD,BRING,KEEP,A,THE,to,for,-43.758216857910156,"[-3.213045, -8.70611, -7.0186524, -2.4562993, -7.684648, -3.5700932, -2.4343426, -7.426571, -1.2484556]"
a guest brought a candy to a woman .,the doctor kept the company the beer .,PD,DO,BRING,KEEP,A,THE,to,for,-45.00426483154297,"[-3.2130437, -8.70611, -7.018653, -2.4562984, -7.6357837, -6.3889723, -8.117023, -1.4683812]"
a guest brought a candy to a woman .,the king fed the chicken to the lady .,PD,PD,BRING,FEED,A,THE,to,to,-39.38482666015625,"[-3.213045, -8.341896, -11.125476, -1.1189361, -6.922894, -1.7726116, -0.7475917, -5.0597734, -1.0826058]"
a guest brought a candy to a woman .,the king fed the lady the chicken .,PD,DO,BRING,FEED,A,THE,to,to,-40.9625358581543,"[-3.2130437, -8.341898, -11.125479, -1.1189355, -6.614233, -3.3601236, -5.648737, -1.5400871]"
a guest brought a candy to an administration .,the student purchased the cheese for the club .,PD,PD,BRING,PURCHASE,A,THE,to,for,-45.66703796386719,"[-3.2308054, -8.043626, -11.044146, -1.3941715, -9.832863, -2.7135859, -1.5687312, -6.6053066, -1.2338032]"
a guest brought a candy to an administration .,the student purchased the club the cheese .,PD,DO,BRING,PURCHASE,A,THE,to,for,-53.604156494140625,"[-3.230806, -8.043626, -11.044147, -1.3941731, -7.3523235, -5.296382, -15.166507, -2.0761893]"
a guest brought a candy to an administration .,the lawyer delivered the juice for the buddy .,PD,PD,BRING,DELIVER,A,THE,to,for,-54.04814529418945,"[-3.2308054, -9.486385, -9.975258, -1.4490023, -12.825721, -4.229091, -0.7658678, -11.029104, -1.0569087]"
a guest brought a candy to an administration .,the lawyer delivered the buddy the juice .,PD,DO,BRING,DELIVER,A,THE,to,for,-54.41372299194336,"[-3.230806, -9.486384, -9.975259, -1.4490032, -15.038448, -4.2091494, -9.964163, -1.0605116]"
a guest brought a club a gun .,the nurse showed the crystal to the brother .,DO,PD,BRING,SHOW,A,THE,to,to,-46.59316635131836,"[-3.164804, -11.021753, -7.530067, -2.2220316, -10.983464, -1.9386852, -0.8786674, -7.286268, -1.5674244]"
a guest brought a club a gun .,the nurse showed the brother the crystal .,DO,DO,BRING,SHOW,A,THE,to,to,-45.089942932128906,"[-3.1648035, -11.021753, -7.5300655, -2.2220302, -8.210697, -2.2757053, -9.175237, -1.4896498]"
a guest brought a club a gun .,the manager fed the cheese to the employee .,DO,PD,BRING,FEED,A,THE,to,to,-47.45022201538086,"[-3.164804, -9.0887985, -12.675671, -1.2064095, -10.265409, -1.7135159, -0.7098991, -7.422529, -1.2031844]"
a guest brought a club a gun .,the manager fed the employee the cheese .,DO,DO,BRING,FEED,A,THE,to,to,-45.38139724731445,"[-3.1648035, -9.088798, -12.6756735, -1.2064112, -8.140009, -2.353448, -7.5714507, -1.1808056]"
a guest brought a club a meal .,the actress gave the glass to the company .,DO,PD,BRING,GIVE,A,THE,to,to,-45.79140090942383,"[-3.1653523, -9.886023, -6.4769487, -2.0643327, -11.141309, -1.655891, -1.5092635, -7.5354753, -2.3568056]"
a guest brought a club a meal .,the actress gave the company the glass .,DO,DO,BRING,GIVE,A,THE,to,to,-44.59103012084961,"[-3.1653526, -9.886021, -6.4769454, -2.0643334, -6.6939473, -2.2769003, -10.6686535, -3.358876]"
a guest brought a club a meal .,the scientist made the motor for the administration .,DO,PD,BRING,MAKE,A,THE,to,for,-50.484073638916016,"[-3.1653523, -10.516226, -5.857071, -1.6966513, -11.68403, -3.8012927, -0.47456178, -11.234864, -2.054025]"
a guest brought a club a meal .,the scientist made the administration the motor .,DO,DO,BRING,MAKE,A,THE,to,for,-53.206886291503906,"[-3.1653526, -10.516225, -5.857073, -1.6966486, -11.985378, -3.798433, -11.533491, -4.654284]"
a guest brought a coffee to a corporation .,the nurse drew the log for the physician .,PD,PD,BRING,DRAW,A,THE,to,for,-48.31925582885742,"[-3.235838, -11.0237255, -7.9544206, -2.488864, -9.977703, -4.0483394, -0.9239427, -7.629628, -1.0367951]"
a guest brought a coffee to a corporation .,the nurse drew the physician the log .,PD,DO,BRING,DRAW,A,THE,to,for,-49.13569259643555,"[-3.2358363, -11.0237255, -7.95442, -2.4888616, -8.342171, -5.560409, -8.903353, -1.6269181]"
a guest brought a coffee to a corporation .,the cop supplied the candy to the band .,PD,PD,BRING,SUPPLY,A,THE,to,to,-46.54326629638672,"[-3.235838, -10.326004, -11.747276, -1.0210974, -8.969418, -1.8935536, -0.634121, -7.853354, -0.86260176]"
a guest brought a coffee to a corporation .,the cop supplied the band the candy .,PD,DO,BRING,SUPPLY,A,THE,to,to,-47.44152069091797,"[-3.2358363, -10.326005, -11.747276, -1.0211004, -8.658419, -3.2385755, -8.1838, -1.0305115]"
a guest brought a coffee to a corporation .,the scientist took the camera to the priest .,PD,PD,BRING,TAKE,A,THE,to,to,-42.66133499145508,"[-3.235838, -10.453353, -6.12642, -1.9739062, -5.2215996, -1.8566705, -1.2247826, -10.6331005, -1.9356638]"
a guest brought a coffee to a corporation .,the scientist took the priest the camera .,PD,DO,BRING,TAKE,A,THE,to,to,-47.946800231933594,"[-3.2358363, -10.453353, -6.1264167, -1.9739044, -10.300789, -6.0006347, -7.7290096, -2.1268594]"
a guest brought a coffee to a corporation .,the secretary delivered the book for the candidate .,PD,PD,BRING,DELIVER,A,THE,to,for,-49.603553771972656,"[-3.235838, -9.887724, -11.540906, -1.7138408, -7.7644677, -3.9704866, -0.8849331, -9.060161, -1.5451972]"
a guest brought a coffee to a corporation .,the secretary delivered the candidate the book .,PD,DO,BRING,DELIVER,A,THE,to,for,-47.3849983215332,"[-3.2358363, -9.887726, -11.540906, -1.7138381, -10.823374, -3.0862694, -5.6455946, -1.4514549]"
a guest brought a corporation a coffee .,the nurse drew the log for the physician .,DO,PD,BRING,DRAW,A,THE,to,for,-48.61933898925781,"[-3.1948524, -10.952553, -7.857717, -2.479243, -10.247147, -3.9691076, -1.0461333, -7.7807198, -1.0918677]"
a guest brought a corporation a coffee .,the nurse drew the physician the log .,DO,DO,BRING,DRAW,A,THE,to,for,-48.208641052246094,"[-3.1948516, -10.952553, -7.857714, -2.4792416, -8.188349, -4.749128, -9.351643, -1.4351606]"
a guest brought a corporation a coffee .,the cop supplied the candy to the band .,DO,PD,BRING,SUPPLY,A,THE,to,to,-47.13764953613281,"[-3.1948524, -10.3110695, -11.660943, -1.1256387, -9.077673, -2.2842479, -0.75737435, -7.7416363, -0.9842159]"
a guest brought a corporation a coffee .,the cop supplied the band the candy .,DO,DO,BRING,SUPPLY,A,THE,to,to,-46.601802825927734,"[-3.1948516, -10.311069, -11.660944, -1.1256385, -8.217365, -3.1296449, -8.005552, -0.9567385]"
a guest brought a corporation a coffee .,the scientist took the camera to the priest .,DO,PD,BRING,TAKE,A,THE,to,to,-42.99612808227539,"[-3.1948524, -10.431765, -6.0641885, -1.9536424, -5.2869415, -2.0216887, -1.0688187, -10.867227, -2.1070065]"
a guest brought a corporation a coffee .,the scientist took the priest the camera .,DO,DO,BRING,TAKE,A,THE,to,to,-46.853111267089844,"[-3.1948516, -10.431765, -6.064188, -1.9536415, -10.084617, -5.161527, -7.990947, -1.9715714]"
a guest brought a corporation a coffee .,the secretary delivered the book for the candidate .,DO,PD,BRING,DELIVER,A,THE,to,for,-49.36781311035156,"[-3.1948524, -9.753687, -11.668472, -1.747567, -7.630804, -3.7301977, -1.0293028, -8.8861065, -1.7268205]"
a guest brought a corporation a coffee .,the secretary delivered the candidate the book .,DO,DO,BRING,DELIVER,A,THE,to,for,-46.52851104736328,"[-3.1948516, -9.753688, -11.668472, -1.7475657, -10.5019, -2.786732, -5.533941, -1.3413612]"
a guest brought a gun to a club .,the nurse showed the crystal to the brother .,PD,PD,BRING,SHOW,A,THE,to,to,-47.34412384033203,"[-3.2216046, -11.007752, -7.6121216, -2.5951133, -11.386327, -1.7108924, -1.070031, -7.1900854, -1.5501952]"
a guest brought a gun to a club .,the nurse showed the brother the crystal .,PD,DO,BRING,SHOW,A,THE,to,to,-46.77043914794922,"[-3.221602, -11.007753, -7.612122, -2.595114, -8.453215, -2.5950866, -9.552708, -1.7328357]"
a guest brought a gun to a club .,the manager fed the cheese to the employee .,PD,PD,BRING,FEED,A,THE,to,to,-47.056190490722656,"[-3.2216046, -9.048619, -12.702169, -1.3471031, -10.54459, -1.4342437, -0.825867, -6.8863745, -1.0456192]"
a guest brought a gun to a club .,the manager fed the employee the cheese .,PD,DO,BRING,FEED,A,THE,to,to,-45.69345474243164,"[-3.221602, -9.04862, -12.702168, -1.3471036, -8.218758, -2.3851538, -7.556245, -1.2138039]"
a guest brought a juice to a leader .,the parent fed the cheese to the priest .,PD,PD,BRING,FEED,A,THE,to,to,-48.092227935791016,"[-3.216714, -9.319513, -12.099474, -1.3176459, -9.995616, -1.20619, -0.6820009, -9.470759, -0.7843137]"
a guest brought a juice to a leader .,the parent fed the priest the cheese .,PD,DO,BRING,FEED,A,THE,to,to,-47.11486053466797,"[-3.2167141, -9.319512, -12.099473, -1.3176469, -9.430059, -2.4800985, -8.193149, -1.0582063]"
a guest brought a juice to a leader .,the husband promised the plate to the friend .,PD,PD,BRING,PROMISE,A,THE,to,to,-46.65591049194336,"[-3.216714, -9.594999, -9.184332, -2.9631207, -11.730228, -1.2369701, -1.1031798, -6.026184, -1.6001831]"
a guest brought a juice to a leader .,the husband promised the friend the plate .,PD,DO,BRING,PROMISE,A,THE,to,to,-46.955039978027344,"[-3.2167141, -9.594998, -9.184331, -2.9631217, -6.1676617, -3.6871305, -10.136215, -2.004867]"
a guest brought a juice to a leader .,the teacher promised the bag to the son .,PD,PD,BRING,PROMISE,A,THE,to,to,-42.40928649902344,"[-3.216714, -9.350943, -8.9629135, -2.7332323, -8.430292, -1.3762879, -1.1385553, -5.673155, -1.5271938]"
a guest brought a juice to a leader .,the teacher promised the son the bag .,PD,DO,BRING,PROMISE,A,THE,to,to,-44.596107482910156,"[-3.2167141, -9.350941, -8.962913, -2.733232, -6.2110605, -3.4980795, -8.214031, -2.4091392]"
a guest brought a leader a juice .,the parent fed the cheese to the priest .,DO,PD,BRING,FEED,A,THE,to,to,-50.0299072265625,"[-3.167019, -9.273078, -12.043573, -1.4162291, -9.714394, -2.5595152, -0.90552145, -10.040207, -0.91037154]"
a guest brought a leader a juice .,the parent fed the priest the cheese .,DO,DO,BRING,FEED,A,THE,to,to,-46.02128982543945,"[-3.1670182, -9.273079, -12.043572, -1.4162289, -9.411222, -2.3830163, -7.4469347, -0.8802178]"
a guest brought a leader a juice .,the husband promised the plate to the friend .,DO,PD,BRING,PROMISE,A,THE,to,to,-47.5074348449707,"[-3.167019, -9.578985, -9.019486, -2.8847146, -11.727196, -1.9056108, -1.3274012, -6.036922, -1.8600997]"
a guest brought a leader a juice .,the husband promised the friend the plate .,DO,DO,BRING,PROMISE,A,THE,to,to,-45.9066162109375,"[-3.1670182, -9.578983, -9.019489, -2.8847153, -6.2629833, -3.5009012, -9.746443, -1.7460866]"
a guest brought a leader a juice .,the teacher promised the bag to the son .,DO,PD,BRING,PROMISE,A,THE,to,to,-43.448974609375,"[-3.167019, -9.365735, -8.935955, -2.6176903, -8.445758, -2.3675003, -1.3843275, -5.453829, -1.7111597]"
a guest brought a leader a juice .,the teacher promised the son the bag .,DO,DO,BRING,PROMISE,A,THE,to,to,-43.776763916015625,"[-3.1670182, -9.365735, -8.935955, -2.617691, -6.239668, -3.3471136, -8.012712, -2.090871]"
a guest brought a meal to a club .,the actress gave the glass to the company .,PD,PD,BRING,GIVE,A,THE,to,to,-45.318458557128906,"[-3.2229657, -9.878781, -6.494472, -2.125156, -11.367722, -0.93037593, -1.806503, -7.264921, -2.227561]"
a guest brought a meal to a club .,the actress gave the company the glass .,PD,DO,BRING,GIVE,A,THE,to,to,-45.71101760864258,"[-3.2229662, -9.878782, -6.494473, -2.1251564, -7.108651, -2.330072, -10.869343, -3.6815734]"
a guest brought a meal to a club .,the scientist made the motor for the administration .,PD,PD,BRING,MAKE,A,THE,to,for,-50.398963928222656,"[-3.2229657, -10.499773, -5.944066, -1.6320755, -11.926104, -3.5564933, -0.5139166, -11.19994, -1.9036283]"
a guest brought a meal to a club .,the scientist made the administration the motor .,PD,DO,BRING,MAKE,A,THE,to,for,-53.42320251464844,"[-3.2229662, -10.49977, -5.9440684, -1.6320755, -12.035223, -4.014841, -11.478764, -4.595493]"
a guest brought a meal to an administration .,the son showed the crystal to the colonel .,PD,PD,BRING,SHOW,A,THE,to,to,-46.86743927001953,"[-3.224385, -8.557783, -9.059333, -2.3955083, -11.394596, -1.2905008, -1.31769, -8.586663, -1.0409796]"
a guest brought a meal to an administration .,the son showed the colonel the crystal .,PD,DO,BRING,SHOW,A,THE,to,to,-47.45446014404297,"[-3.2243862, -8.557783, -9.059339, -2.3955083, -9.890456, -1.9713975, -10.428485, -1.9271078]"
a guest brought a meal to an administration .,the minister bought the chicken for the brother .,PD,PD,BRING,BUY,A,THE,to,for,-49.16120147705078,"[-3.224385, -9.303984, -11.342988, -1.2699624, -7.7009916, -2.1277971, -1.799749, -9.530183, -2.8611593]"
a guest brought a meal to an administration .,the minister bought the brother the chicken .,PD,DO,BRING,BUY,A,THE,to,for,-51.61517333984375,"[-3.2243862, -9.303983, -11.34299, -1.2699637, -10.537933, -6.5992775, -7.139956, -2.196682]"
a guest brought a mother a candy .,the aunt delivered the chicken for the king .,DO,PD,BRING,DELIVER,A,THE,to,for,-49.14429473876953,"[-3.1822703, -12.283866, -11.169089, -1.6429405, -7.9157257, -4.150229, -0.98553276, -7.03528, -0.7793576]"
a guest brought a mother a candy .,the aunt delivered the king the chicken .,DO,DO,BRING,DELIVER,A,THE,to,for,-49.16232681274414,"[-3.182268, -12.283867, -11.169091, -1.6429405, -9.122026, -4.130564, -6.6216974, -1.0098726]"
a guest brought a woman a candy .,the doctor kept the beer for the company .,DO,PD,BRING,KEEP,A,THE,to,for,-44.46671676635742,"[-3.1712735, -8.75206, -7.0649366, -2.5094848, -8.128772, -3.659061, -2.518253, -7.469129, -1.1937466]"
a guest brought a woman a candy .,the doctor kept the company the beer .,DO,DO,BRING,KEEP,A,THE,to,for,-44.38959503173828,"[-3.1712725, -8.752058, -7.064931, -2.5094824, -7.5088997, -6.2452135, -7.9093804, -1.2283608]"
a guest brought a woman a candy .,the king fed the chicken to the lady .,DO,PD,BRING,FEED,A,THE,to,to,-41.168251037597656,"[-3.1712735, -8.397216, -11.144431, -1.1903248, -7.033615, -2.764472, -0.7531137, -5.4890385, -1.2247633]"
a guest brought a woman a candy .,the king fed the lady the chicken .,DO,DO,BRING,FEED,A,THE,to,to,-40.38691329956055,"[-3.1712725, -8.397214, -11.14443, -1.1903268, -6.728077, -2.7473178, -5.7343235, -1.2739495]"
a guest brought an administration a candy .,the student purchased the cheese for the club .,DO,PD,BRING,PURCHASE,A,THE,to,for,-46.65576171875,"[-3.1760948, -8.066957, -11.127277, -1.3439357, -10.055283, -2.7486007, -1.7665746, -7.002184, -1.368852]"
a guest brought an administration a candy .,the student purchased the club the cheese .,DO,DO,BRING,PURCHASE,A,THE,to,for,-52.082672119140625,"[-3.1760921, -8.066959, -11.127276, -1.3439355, -7.17671, -4.761173, -14.57768, -1.852844]"
a guest brought an administration a candy .,the lawyer delivered the juice for the buddy .,DO,PD,BRING,DELIVER,A,THE,to,for,-54.311973571777344,"[-3.1760948, -9.493301, -10.147091, -1.5795265, -13.15744, -3.611466, -0.8640827, -11.157852, -1.1251171]"
a guest brought an administration a candy .,the lawyer delivered the buddy the juice .,DO,DO,BRING,DELIVER,A,THE,to,for,-53.109153747558594,"[-3.1760921, -9.493301, -10.147093, -1.5795249, -15.057896, -3.6182566, -9.220645, -0.8163485]"
a guest brought an administration a meal .,the son showed the crystal to the colonel .,DO,PD,BRING,SHOW,A,THE,to,to,-48.377994537353516,"[-3.1669176, -8.520172, -9.224467, -2.381437, -11.506293, -1.5926769, -1.4409704, -9.326248, -1.218811]"
a guest brought an administration a meal .,the son showed the colonel the crystal .,DO,DO,BRING,SHOW,A,THE,to,to,-48.34183883666992,"[-3.1669176, -8.52017, -9.22447, -2.3814363, -10.38771, -2.0232646, -10.6220455, -2.0158224]"
a guest brought an administration a meal .,the minister bought the chicken for the brother .,DO,PD,BRING,BUY,A,THE,to,for,-50.191993713378906,"[-3.1669176, -9.2699795, -11.449524, -1.287771, -7.817913, -2.168261, -1.9293934, -9.599046, -3.5031881]"
a guest brought an administration a meal .,the minister bought the brother the chicken .,DO,DO,BRING,BUY,A,THE,to,for,-51.41071319580078,"[-3.1669176, -9.2699795, -11.449522, -1.2877712, -10.401165, -6.688744, -7.16601, -1.9806061]"
a guest caught a bottle for a scientist .,the woman got the pie for the administration .,PD,PD,CATCH,GET,A,THE,for,for,-47.15793991088867,"[-3.2331138, -7.7593236, -6.6841226, -3.037133, -9.14614, -3.1201239, -1.7245579, -11.394684, -1.0587424]"
a guest caught a bottle for a scientist .,the woman got the administration the pie .,PD,DO,CATCH,GET,A,THE,for,for,-49.42601776123047,"[-3.2331176, -7.7593246, -6.684122, -3.0371304, -10.870794, -5.4011893, -11.172184, -1.2681528]"
a guest caught a bowl for a professor .,the opponent purchased the beer for the aunt .,PD,PD,CATCH,PURCHASE,A,THE,for,for,-48.87440872192383,"[-3.231536, -10.442949, -11.330196, -0.98432827, -6.5759735, -2.9968648, -1.1997018, -10.870079, -1.2427808]"
a guest caught a bowl for a professor .,the opponent purchased the aunt the beer .,PD,DO,CATCH,PURCHASE,A,THE,for,for,-56.86015701293945,"[-3.2315345, -10.442949, -11.330196, -0.98433024, -14.052255, -6.4648895, -8.8292, -1.5248036]"
a guest caught a bowl for a professor .,the colonel sent the iron to the boy .,PD,PD,CATCH,SEND,A,THE,for,to,-46.1676025390625,"[-3.231536, -11.786588, -6.1485395, -1.9012003, -10.854555, -3.2487307, -0.96205366, -6.6209536, -1.4134445]"
a guest caught a bowl for a professor .,the colonel sent the boy the iron .,PD,DO,CATCH,SEND,A,THE,for,to,-49.62355041503906,"[-3.2315345, -11.786589, -6.1485405, -1.9012008, -5.9598274, -6.1668634, -11.098663, -3.330329]"
a guest caught a bowl for a professor .,the candidate supplied the candy to the employee .,PD,PD,CATCH,SUPPLY,A,THE,for,to,-46.986148834228516,"[-3.231536, -9.664238, -11.153582, -1.5267233, -10.537343, -2.5657187, -1.0861897, -6.239867, -0.98095113]"
a guest caught a bowl for a professor .,the candidate supplied the employee the candy .,PD,DO,CATCH,SUPPLY,A,THE,for,to,-47.77823257446289,"[-3.2315345, -9.664238, -11.1535845, -1.5267258, -9.034501, -2.9070153, -9.04558, -1.2150519]"
a guest caught a bowl for a professor .,the aunt delivered the chicken for the king .,PD,PD,CATCH,DELIVER,A,THE,for,for,-48.24700164794922,"[-3.231536, -12.341662, -11.67919, -1.585331, -7.851613, -3.3677802, -1.0441145, -6.3380194, -0.8077557]"
a guest caught a bowl for a professor .,the aunt delivered the king the chicken .,PD,DO,CATCH,DELIVER,A,THE,for,for,-50.43303680419922,"[-3.2315345, -12.341661, -11.6791935, -1.5853319, -8.977194, -4.600155, -6.6383557, -1.3796115]"
a guest caught a professor a bowl .,the opponent purchased the beer for the aunt .,DO,PD,CATCH,PURCHASE,A,THE,for,for,-50.61681365966797,"[-3.1899552, -10.459895, -11.422707, -0.99189126, -6.437352, -3.474087, -1.518585, -11.723237, -1.3991064]"
a guest caught a professor a bowl .,the opponent purchased the aunt the beer .,DO,DO,CATCH,PURCHASE,A,THE,for,for,-54.131370544433594,"[-3.1899517, -10.459894, -11.422707, -0.9918935, -13.930702, -5.485576, -7.3601284, -1.2905176]"
a guest caught a professor a bowl .,the colonel sent the iron to the boy .,DO,PD,CATCH,SEND,A,THE,for,to,-45.87645721435547,"[-3.1899552, -11.70705, -6.1614695, -1.8474321, -10.815205, -3.2178519, -1.0041947, -6.5393505, -1.3939487]"
a guest caught a professor a bowl .,the colonel sent the boy the iron .,DO,DO,CATCH,SEND,A,THE,for,to,-48.004886627197266,"[-3.1899517, -11.70705, -6.1614676, -1.8474326, -5.9664936, -5.417654, -10.758349, -2.9564872]"
a guest caught a professor a bowl .,the candidate supplied the candy to the employee .,DO,PD,CATCH,SUPPLY,A,THE,for,to,-48.52799987792969,"[-3.1899552, -9.617027, -11.177872, -1.7430979, -11.554603, -2.3177397, -1.2534258, -6.560622, -1.113657]"
a guest caught a professor a bowl .,the candidate supplied the employee the candy .,DO,DO,CATCH,SUPPLY,A,THE,for,to,-48.73493194580078,"[-3.1899517, -9.617027, -11.177874, -1.7430978, -9.346241, -2.9491827, -9.482622, -1.2289368]"
a guest caught a professor a bowl .,the aunt delivered the chicken for the king .,DO,PD,CATCH,DELIVER,A,THE,for,for,-50.21615219116211,"[-3.1899552, -12.346723, -11.790879, -1.6288695, -8.78455, -4.022483, -1.1262323, -6.4243155, -0.9021466]"
a guest caught a professor a bowl .,the aunt delivered the king the chicken .,DO,DO,CATCH,DELIVER,A,THE,for,for,-50.20643997192383,"[-3.1899517, -12.34672, -11.790877, -1.6288679, -8.91649, -4.1079364, -6.900444, -1.3251525]"
a guest caught a scientist a bottle .,the woman got the pie for the administration .,DO,PD,CATCH,GET,A,THE,for,for,-49.778568267822266,"[-3.1921396, -7.739555, -6.563436, -3.1285, -9.525315, -3.9260218, -2.0004678, -12.478641, -1.2244912]"
a guest caught a scientist a bottle .,the woman got the administration the pie .,DO,DO,CATCH,GET,A,THE,for,for,-47.7630500793457,"[-3.1921432, -7.739554, -6.5634365, -3.1285024, -10.678936, -4.4974737, -10.929893, -1.0331148]"
a guest delivered a beer for a colonel .,the friend drew the log for the professor .,PD,PD,DELIVER,DRAW,A,THE,for,for,-49.186763763427734,"[-3.2233038, -9.930153, -9.843193, -2.2126465, -9.257551, -3.7560196, -1.0326116, -8.868988, -1.0622964]"
a guest delivered a beer for a colonel .,the friend drew the professor the log .,PD,DO,DELIVER,DRAW,A,THE,for,for,-50.622962951660156,"[-3.2233036, -9.930153, -9.843194, -2.212644, -8.877307, -5.5741167, -9.39925, -1.562994]"
a guest delivered a beer for a colonel .,the teacher found the instrument for the army .,PD,PD,DELIVER,FIND,A,THE,for,for,-44.15858459472656,"[-3.2233038, -9.435917, -6.1306467, -1.6892911, -7.585966, -3.8787687, -1.0947412, -8.200801, -2.9191475]"
a guest delivered a beer for a colonel .,the teacher found the army the instrument .,PD,DO,DELIVER,FIND,A,THE,for,for,-55.044189453125,"[-3.2233036, -9.435918, -6.130648, -1.6892908, -10.627921, -7.4093046, -10.76926, -5.758543]"
a guest delivered a beer for a colonel .,the minister fed the meal to the boy .,PD,PD,DELIVER,FEED,A,THE,for,to,-44.197486877441406,"[-3.2233038, -9.244146, -12.020742, -1.3851577, -8.472091, -1.7737803, -1.5750983, -4.925034, -1.578136]"
a guest delivered a beer for a colonel .,the minister fed the boy the meal .,PD,DO,DELIVER,FEED,A,THE,for,to,-43.30312728881836,"[-3.2233036, -9.244144, -12.020748, -1.3851572, -6.178638, -3.7436247, -5.747874, -1.7596369]"
a guest delivered a beer for a daughter .,the actress found the instrument for the professor .,PD,PD,DELIVER,FIND,A,THE,for,for,-51.02252960205078,"[-3.2114236, -9.6308975, -7.290696, -2.7536545, -9.307535, -2.693826, -1.5471464, -11.330958, -3.2563899]"
a guest delivered a beer for a daughter .,the actress found the professor the instrument .,PD,DO,DELIVER,FIND,A,THE,for,for,-53.779991149902344,"[-3.2114263, -9.630898, -7.290695, -2.7536561, -9.597332, -5.786929, -11.513102, -3.9959507]"
a guest delivered a beer for a daughter .,the friend sent the pie to the administration .,PD,PD,DELIVER,SEND,A,THE,for,to,-49.161277770996094,"[-3.2114236, -9.916895, -7.133608, -2.783102, -9.480727, -1.2734382, -1.683359, -12.347429, -1.331296]"
a guest delivered a beer for a daughter .,the friend sent the administration the pie .,PD,DO,DELIVER,SEND,A,THE,for,to,-50.0279541015625,"[-3.2114263, -9.916894, -7.133607, -2.7831018, -12.168362, -2.903366, -10.631949, -1.2792474]"
a guest delivered a beer for a daughter .,the opponent took the engine to the actor .,PD,PD,DELIVER,TAKE,A,THE,for,to,-50.14362716674805,"[-3.2114236, -10.578981, -6.104643, -1.3689508, -10.176975, -3.2762773, -0.51244724, -12.853633, -2.0602956]"
a guest delivered a beer for a daughter .,the opponent took the actor the engine .,PD,DO,DELIVER,TAKE,A,THE,for,to,-54.081111907958984,"[-3.2114263, -10.578981, -6.104639, -1.3689497, -12.600785, -6.69646, -11.808528, -1.7113435]"
a guest delivered a chicken for a soldier .,the father saved the beer for the professor .,PD,PD,DELIVER,SAVE,A,THE,for,for,-50.219425201416016,"[-3.2053685, -8.005771, -14.119528, -1.2310562, -9.643995, -2.2414198, -1.4807613, -9.215977, -1.0755483]"
a guest delivered a chicken for a soldier .,the father saved the professor the beer .,PD,DO,DELIVER,SAVE,A,THE,for,for,-55.35082244873047,"[-3.2053654, -8.005773, -14.119529, -1.2310565, -9.514812, -6.6907787, -11.062594, -1.5209129]"
a guest delivered a chicken for a soldier .,the guy supplied the coffee to the scientist .,PD,PD,DELIVER,SUPPLY,A,THE,for,to,-46.219512939453125,"[-3.2053685, -8.468282, -12.271411, -0.87768626, -6.925627, -3.640666, -0.73366183, -8.978227, -1.1185812]"
a guest delivered a chicken for a soldier .,the guy supplied the scientist the coffee .,PD,DO,DELIVER,SUPPLY,A,THE,for,to,-47.68124771118164,"[-3.2053654, -8.468279, -12.271409, -0.87768567, -11.967441, -3.297437, -6.674927, -0.9187035]"
a guest delivered a chicken for a soldier .,the leader took the iron to the reader .,PD,PD,DELIVER,TAKE,A,THE,for,to,-47.19300842285156,"[-3.2053685, -7.3614, -10.746223, -1.7402412, -9.06375, -3.5117433, -0.93889153, -9.437788, -1.1876007]"
a guest delivered a chicken for a soldier .,the leader took the reader the iron .,PD,DO,DELIVER,TAKE,A,THE,for,to,-56.19403076171875,"[-3.2053654, -7.361399, -10.746231, -1.7402414, -11.042362, -7.428123, -11.245739, -3.4245665]"
