text,structure,verb,sen_prob,perplexity
the daughter showed the administration the chocolate .,DO,SHOW,-54.50848388671875,2408.90283203125
the chief fed the mayor the pie .,DO,FEED,-54.19270324707031,2302.648193359375
a husband kept a brother a chicken .,DO,KEEP,-44.8763542175293,608.4459228515625
a president sold a captain a meal .,DO,SELL,-51.085899353027344,1477.321533203125
the club designed the corporation the bottle .,DO,DESIGN,-49.217315673828125,1131.212646484375
the administration designed the band the pot .,DO,DESIGN,-53.6838264465332,2141.193115234375
the writer found the administration the gun .,DO,FIND,-50.782928466796875,1414.7447509765625
an attorney threw a chief a juice .,DO,THROW,-55.86949920654297,2925.900146484375
a minister sent a corporation a beer .,DO,SEND,-50.48476028442383,1355.7484130859375
a buddy delivered a prince a candy .,DO,DELIVER,-56.737457275390625,3312.1455078125
the aunt threw the worker the candy .,DO,THROW,-51.827938079833984,1642.527587890625
a writer drew an aunt a bell .,DO,DRAW,-52.36681365966797,1773.96728515625
a husband bought an opponent a juice .,DO,BUY,-58.044281005859375,3991.971435546875
the colonel supplied the prince the cheese .,DO,SUPPLY,-52.7568473815918,1875.61669921875
a girl gave a company a juice .,DO,GIVE,-47.320037841796875,862.6470947265625
the man made the employer the coat .,DO,MAKE,-45.810096740722656,695.2697143554688
the priest supplied the club the salad .,DO,SUPPLY,-54.23147964477539,2315.43896484375
the employee sent the administration the meal .,DO,SEND,-48.68566131591797,1048.4779052734375
the priest sold the band the beer .,DO,SELL,-45.58605194091797,673.3690185546875
the husband showed the adult the cup .,DO,SHOW,-48.9920654296875,1095.39111328125
an adult fed a chief a candy .,DO,FEED,-55.28749465942383,2692.46875
a friend drew a club a flower .,DO,DRAW,-48.624935150146484,1039.4215087890625
the cousin sent the princess the box .,DO,SEND,-46.734642028808594,793.4398193359375
a teacher found a wife a juice .,DO,FIND,-50.710880279541016,1400.258056640625
the captain sold the woman the bottle .,DO,SELL,-44.328495025634766,562.641357421875
the nurse sent the manager the juice .,DO,SEND,-48.70722961425781,1051.7135009765625
a cop left a parent a beer .,DO,LEAVE,-55.7245979309082,2865.955810546875
a winner made a manager a newspaper .,DO,MAKE,-46.552127838134766,773.01953125
the nurse designed the bishop the anchor .,DO,DESIGN,-56.84608459472656,3363.94482421875
a cop fed a prince a salad .,DO,FEED,-53.85906982421875,2195.473876953125
the adult gave the secretary the button .,DO,GIVE,-52.024070739746094,1689.2000732421875
a secretary fed a worker a cheese .,DO,FEED,-54.289794921875,2334.808837890625
the buddy purchased the corporation the coffee .,DO,PURCHASE,-56.83638381958008,3359.2861328125
a father gave a band a tea .,DO,GIVE,-43.366973876953125,490.4298400878906
the brother sent the chief the juice .,DO,SEND,-50.35664367675781,1331.16064453125
the physician brought the princess the camera .,DO,BRING,-50.900352478027344,1438.677001953125
an author threw a guest a bag .,DO,THROW,-47.248207092285156,853.8402709960938
the son saved the student the button .,DO,SAVE,-55.10392761230469,2622.77978515625
a reader saved an opponent a meal .,DO,SAVE,-52.81736373901367,1891.902099609375
an employee threw a teacher a chicken .,DO,THROW,-47.62545394897461,901.1183471679688
the chief got the club the beer .,DO,GET,-45.08609390258789,626.9525756835938
a prince sent a boy a beer .,DO,SEND,-46.77318572998047,797.82080078125
the lady promised the uncle the iron .,DO,PROMISE,-51.43288040161133,1552.395751953125
a woman supplied a boy a cheese .,DO,SUPPLY,-47.790748596191406,922.650146484375
the leader left the employee the computer .,DO,LEAVE,-48.539306640625,1026.7841796875
the employer sent the band the television .,DO,SEND,-46.527488708496094,770.3033447265625
the champion drew the buddy the cup .,DO,DRAW,-54.34971618652344,2354.881103515625
the friend drew the woman the iron .,DO,DRAW,-50.11715316772461,1286.3880615234375
a writer saved a nurse a crystal .,DO,SAVE,-54.76364517211914,2498.331298828125
a husband made a soldier a book .,DO,MAKE,-44.811744689941406,602.8558349609375
a student brought a princess a chicken .,DO,BRING,-47.41176986694336,874.0260620117188
a secretary drew a bishop a hat .,DO,DRAW,-54.24990463256836,2321.54150390625
a manager saved a secretary a candy .,DO,SAVE,-60.22636032104492,5452.15478515625
the physician showed the army the juice .,DO,SHOW,-51.33652877807617,1531.1741943359375
an opponent made an army a computer .,DO,MAKE,-43.64640808105469,510.4034118652344
a wife supplied an administration a plate .,DO,SUPPLY,-56.921974182128906,3400.61279296875
a cousin made an army a knife .,DO,MAKE,-45.928382873535156,707.1182250976562
a hero caught a woman a coat .,DO,CATCH,-46.64958190917969,783.8567504882812
the teacher brought the administration the juice .,DO,BRING,-53.409202575683594,2058.816162109375
the uncle gave the princess the tea .,DO,GIVE,-44.07363510131836,542.5248413085938
the singer sent the worker the machine .,DO,SEND,-49.032470703125,1101.732177734375
the hero fed the leader the chocolate .,DO,FEED,-52.2775993347168,1751.501708984375
the husband designed the physician the card .,DO,DESIGN,-54.84199142456055,2526.450439453125
the girl sold the worker the tea .,DO,SELL,-48.6151123046875,1037.9639892578125
a priest fed a teacher a pie .,DO,FEED,-50.81285858154297,1420.8067626953125
the man drew the band the bottle .,DO,DRAW,-43.41984558105469,494.1481628417969
the soldier caught the sheriff the knife .,DO,CATCH,-48.91911315917969,1084.0345458984375
a cousin supplied a man a box .,DO,SUPPLY,-47.02836608886719,827.4414672851562
a physician caught a guy a card .,DO,CATCH,-49.343544006347656,1151.7962646484375
a father brought a business a beer .,DO,BRING,-48.22714614868164,982.001220703125
an employee took a mother an instrument .,DO,TAKE,-46.65840530395508,784.8453979492188
the partner caught the teacher the television .,DO,CATCH,-53.97814178466797,2233.138671875
the daughter made the aunt the engine .,DO,MAKE,-53.29229736328125,2024.7178955078125
a girl supplied a club a meal .,DO,SUPPLY,-49.01985549926758,1099.74853515625
an attorney kept a priest a coffee .,DO,KEEP,-50.65821838378906,1389.7630615234375
the uncle brought the pilot the candy .,DO,BRING,-49.833900451660156,1235.3739013671875
a husband sold a band a coffee .,DO,SELL,-51.435447692871094,1552.9652099609375
an author fed a buddy a salad .,DO,FEED,-53.29718017578125,2026.1307373046875
a professor showed a corporation a chocolate .,DO,SHOW,-52.20587921142578,1733.6478271484375
the manager supplied the guy the tea .,DO,SUPPLY,-52.796287536621094,1886.2142333984375
a priest threw a boy a pie .,DO,THROW,-45.908809661865234,705.1437377929688
a girl kept a club a newspaper .,DO,KEEP,-44.928733825683594,613.015869140625
a professor threw a reader a juice .,DO,THROW,-55.77323913574219,2885.93994140625
an employer took a colonel a television .,DO,TAKE,-50.67841339111328,1393.7784423828125
the actress threw the girl the chocolate .,DO,THROW,-50.295745849609375,1319.6302490234375
an employer caught a leader a telephone .,DO,CATCH,-52.27519226074219,1750.8994140625
a pilot supplied a club a pie .,DO,SUPPLY,-54.61845397949219,2447.04541015625
a leader fed a wife a chicken .,DO,FEED,-48.810081481933594,1067.2806396484375
the kid sold the manager the log .,DO,SELL,-53.91724395751953,2213.79541015625
the boy found the club the iron .,DO,FIND,-45.97248840332031,711.5877075195312
the teacher threw the candidate the tea .,DO,THROW,-51.92765808105469,1666.093994140625
a boy found a president a coffee .,DO,FIND,-49.787445068359375,1227.2025146484375
the candidate brought the band the camera .,DO,BRING,-44.85411834716797,606.5161743164062
a candidate purchased a guy a tea .,DO,PURCHASE,-53.740848541259766,2158.70654296875
an author sent a child a chocolate .,DO,SEND,-47.68891143798828,909.324462890625
the son took the lawyer the box .,DO,TAKE,-52.939903259277344,1925.312744140625
the physician showed the corporation the juice .,DO,SHOW,-51.19209289550781,1499.9041748046875
the employer bought the chief the juice .,DO,BUY,-51.30641174316406,1524.6005859375
an actor gave a kid a chocolate .,DO,GIVE,-45.72959518432617,687.3197631835938
the uncle made the administration the iron .,DO,MAKE,-51.0479850769043,1469.341552734375
a king drew a corporation a key .,DO,DRAW,-50.4119873046875,1341.7269287109375
a father brought a corporation a beer .,DO,BRING,-49.577850341796875,1191.002197265625
the child supplied the corporation the beer .,DO,SUPPLY,-51.55757141113281,1580.2962646484375
the buddy purchased the company the pie .,DO,PURCHASE,-53.67426300048828,2138.26953125
a doctor promised an attorney a juice .,DO,PROMISE,-52.255348205566406,1745.9429931640625
a colonel threw a physician a salad .,DO,THROW,-55.47820281982422,2766.8310546875
a priest left a man a tea .,DO,LEAVE,-47.597347259521484,897.5073852539062
the priest fed the guest the salad .,DO,FEED,-53.86605453491211,2197.665771484375
the kid sold the club the motor .,DO,SELL,-51.731300354003906,1620.007568359375
a parent showed a sheriff a tea .,DO,SHOW,-55.07402801513672,2611.600830078125
a student threw a professor a guitar .,DO,THROW,-48.36412048339844,1001.4060668945312
the friend sent the woman the salad .,DO,SEND,-48.936954498291016,1086.8011474609375
the friend found the band the salad .,DO,FIND,-48.0245475769043,953.98681640625
a champion found an adult a machine .,DO,FIND,-50.18110275268555,1298.1939697265625
a teacher threw a father a tea .,DO,THROW,-47.55957794189453,892.6778564453125
the pilot made the club the bottle .,DO,MAKE,-49.174110412597656,1124.2520751953125
the parent kept the wife the beer .,DO,KEEP,-51.64128112792969,1599.307861328125
the lady got the administration the beer .,DO,GET,-52.795745849609375,1886.068359375
a guest sold an actress a coffee .,DO,SELL,-54.842124938964844,2526.49853515625
the cousin drew the club the key .,DO,DRAW,-50.39729690551758,1338.9140625
the minister kept the author the meal .,DO,KEEP,-51.7034912109375,1613.5845947265625
a reader brought an administration a guitar .,DO,BRING,-56.80173110961914,3342.697265625
an adult bought a cousin an engine .,DO,BUY,-50.19349670410156,1300.4945068359375
the lawyer sold the business the telephone .,DO,SELL,-47.496517181396484,884.672119140625
a woman sold a business a coffee .,DO,SELL,-44.462799072265625,573.54052734375
the uncle promised the captain the chicken .,DO,PROMISE,-49.02457809448242,1100.49072265625
a president fed a woman a candy .,DO,FEED,-50.56367492675781,1371.1190185546875
the woman found the army the tea .,DO,FIND,-48.71821594238281,1053.3653564453125
a writer showed a man a ball .,DO,SHOW,-41.034881591796875,351.47064208984375
the club designed the business the cigarette .,DO,DESIGN,-50.0382080078125,1271.9617919921875
the employee promised the worker the beer .,DO,PROMISE,-47.13125991821289,839.6939086914062
a singer sent a teacher a card .,DO,SEND,-47.188541412353516,846.5933227539062
an author left a corporation a gun .,DO,LEAVE,-47.097408294677734,835.6429443359375
the king caught the colonel the cup .,DO,CATCH,-49.19139099121094,1127.03076171875
the father drew the company the cigarette .,DO,DRAW,-48.553138732910156,1028.8150634765625
the buddy got the army the coat .,DO,GET,-52.94354248046875,1926.31396484375
the actor made the band the bowl .,DO,MAKE,-44.27372360229492,558.2561645507812
a colonel fed a scientist a pie .,DO,FEED,-52.216182708740234,1736.2015380859375
a manager bought a hero a juice .,DO,BUY,-56.24248123168945,3086.029296875
the parent took the friend the television .,DO,TAKE,-49.512855529785156,1179.994873046875
the cop found the chief the pie .,DO,FIND,-54.28276062011719,2332.4638671875
an actor fed a teacher a candy .,DO,FEED,-51.330589294433594,1529.8756103515625
the employer purchased the kid the salad .,DO,PURCHASE,-58.63397979736328,4342.83740234375
the guy drew the prince the crystal .,DO,DRAW,-53.332035064697266,2036.2445068359375
a champion fed a student a meal .,DO,FEED,-48.425376892089844,1010.2077026367188
a brother bought a scientist a pie .,DO,BUY,-51.29209899902344,1521.4864501953125
the cop fed the guy the meal .,DO,FEED,-50.6839714050293,1394.8856201171875
a writer caught a lady a bottle .,DO,CATCH,-44.965003967285156,616.200439453125
the father bought the princess the juice .,DO,BUY,-52.43394470214844,1791.061767578125
the parent drew the administration the coat .,DO,DRAW,-58.91682815551758,4521.91162109375
the guest caught the lawyer the log .,DO,CATCH,-57.076393127441406,3476.46337890625
an author got a kid a cigarette .,DO,GET,-48.64413070678711,1042.2757568359375
a scientist drew a cop a book .,DO,DRAW,-53.625431060791016,2123.40478515625
the mayor bought the student the book .,DO,BUY,-50.383384704589844,1336.255615234375
the man caught the guest the glass .,DO,CATCH,-46.537254333496094,771.3787231445312
a writer gave a buddy a chicken .,DO,GIVE,-49.5319938659668,1183.2254638671875
a student sent a club a candy .,DO,SEND,-49.552589416503906,1186.7119140625
the leader supplied the employee the salad .,DO,SUPPLY,-55.420082092285156,2743.953125
a manager fed a princess a chicken .,DO,FEED,-51.0875244140625,1477.66455078125
a woman bought a winner a juice .,DO,BUY,-54.19267272949219,2302.63818359375
a professor sold a business a tea .,DO,SELL,-51.593692779541016,1588.47216796875
a priest saved a parent a box .,DO,SAVE,-50.538639068603516,1366.223876953125
a prince supplied an adult a juice .,DO,SUPPLY,-56.868492126464844,3374.730224609375
a teacher fed an aunt a salad .,DO,FEED,-51.58984375,1587.598876953125
a king promised an actor a juice .,DO,PROMISE,-52.646202087402344,1846.2030029296875
a mayor threw a physician a juice .,DO,THROW,-54.73545837402344,2488.29150390625
the chief brought the army the tea .,DO,BRING,-50.4268798828125,1344.5845947265625
the singer threw the son the chicken .,DO,THROW,-51.723358154296875,1618.1705322265625
a priest saved an administration a pie .,DO,SAVE,-56.21437072753906,3073.661376953125
an employer purchased a corporation a pot .,DO,PURCHASE,-46.96026611328125,819.4306640625
the chief threw the husband the button .,DO,THROW,-55.19157409667969,2655.825927734375
a bishop promised an adult an anchor .,DO,PROMISE,-50.579139709472656,1374.151611328125
a lady supplied a club a beer .,DO,SUPPLY,-51.34178161621094,1532.323486328125
the lady promised the buddy the chocolate .,DO,PROMISE,-53.43171310424805,2065.447509765625
a colonel delivered an employee a salad .,DO,DELIVER,-53.801116943359375,2177.372802734375
the son promised the parent the salad .,DO,PROMISE,-53.1377067565918,1980.493408203125
the actress showed the champion the chicken .,DO,SHOW,-48.45036697387695,1013.8206176757812
an aunt drew a band a plate .,DO,DRAW,-52.890869140625,1911.8731689453125
the uncle caught the worker the television .,DO,CATCH,-54.34909439086914,2354.672119140625
a teacher gave a company a beer .,DO,GIVE,-42.83898162841797,454.79864501953125
a teacher brought an author a juice .,DO,BRING,-52.212562561035156,1735.3038330078125
a buddy sent an attorney an instrument .,DO,SEND,-51.604347229003906,1590.8917236328125
a husband designed a parent a card .,DO,DESIGN,-53.29607391357422,2025.8104248046875
an actress showed a business a salad .,DO,SHOW,-48.39627456665039,1006.0165405273438
the adult brought the business the log .,DO,BRING,-52.213966369628906,1735.6519775390625
a nurse threw a writer a machine .,DO,THROW,-52.37618637084961,1776.34423828125
a doctor promised a mother a chicken .,DO,PROMISE,-44.76877212524414,599.166259765625
a partner sold a corporation a bell .,DO,SELL,-47.286800384521484,858.5607299804688
a lawyer threw a teacher a chocolate .,DO,THROW,-56.821414947509766,3352.1103515625
a pilot made a wife a motor .,DO,MAKE,-47.15614700317383,842.6845703125
the adult showed the woman the candy .,DO,SHOW,-47.267921447753906,856.2483520507812
the writer bought the uncle the camera .,DO,BUY,-50.966102600097656,1452.2540283203125
the woman threw the wife the candy .,DO,THROW,-47.92363739013672,940.3330688476562
the lady got the lawyer the tea .,DO,GET,-52.126251220703125,1714.03857421875
the guy purchased the son the pie .,DO,PURCHASE,-52.24498748779297,1743.360595703125
a husband promised a son a beer .,DO,PROMISE,-46.731689453125,793.1052856445312
the champion left the teacher the beer .,DO,LEAVE,-50.461944580078125,1351.336669921875
a leader sent a guy a tea .,DO,SEND,-50.690513610839844,1396.18994140625
a worker threw a cousin a pie .,DO,THROW,-50.25016403198242,1311.0650634765625
a colonel caught a manager a flower .,DO,CATCH,-55.190406799316406,2655.383056640625
the sheriff bought the author the juice .,DO,BUY,-54.95233917236328,2566.5927734375
the minister kept the corporation the salad .,DO,KEEP,-56.530799865722656,3215.7919921875
an aunt brought an administration a cup .,DO,BRING,-53.0214729309082,1947.8790283203125
a guy drew an administration a bottle .,DO,DRAW,-51.75077819824219,1624.5216064453125
a hero drew an employer an engine .,DO,DRAW,-53.2837028503418,2022.2335205078125
a mayor sent a professor a meal .,DO,SEND,-49.92796325683594,1252.0863037109375
a husband drew a company a wire .,DO,DRAW,-48.939788818359375,1087.2412109375
a brother saved a corporation a chicken .,DO,SAVE,-52.280147552490234,1752.139404296875
the cousin brought the partner the beer .,DO,BRING,-49.85969543457031,1239.9346923828125
an aunt promised an employee a tea .,DO,PROMISE,-49.448368072509766,1169.174072265625
a boy supplied a child a candy .,DO,SUPPLY,-50.521080017089844,1362.801025390625
a buddy made a doctor a plate .,DO,MAKE,-48.904632568359375,1081.79443359375
a minister threw a boy a book .,DO,THROW,-46.653175354003906,784.25927734375
a worker drew an uncle a key .,DO,DRAW,-51.842323303222656,1645.906494140625
the parent fed the chief the cheese .,DO,FEED,-53.939247131347656,2220.76513671875
a singer caught a worker a pot .,DO,CATCH,-49.588172912597656,1192.759765625
an actress supplied a pilot a coffee .,DO,SUPPLY,-53.381935119628906,2050.81201171875
a sheriff gave a boy an engine .,DO,GIVE,-44.8510627746582,606.2515258789062
the son made the parent the instrument .,DO,MAKE,-48.657928466796875,1044.332275390625
the kid supplied the parent the tea .,DO,SUPPLY,-56.0661506652832,3009.262939453125
the buddy promised the manager the tea .,DO,PROMISE,-53.32536315917969,2034.3045654296875
the writer brought the parent the engine .,DO,BRING,-49.7375602722168,1218.488037109375
a husband fed a cop a salad .,DO,FEED,-55.56830978393555,2802.677001953125
an employer brought a hero a juice .,DO,BRING,-52.64668273925781,1846.3297119140625
a mayor got a company a log .,DO,GET,-51.44375228881836,1554.8087158203125
the mayor fed the actor the meal .,DO,FEED,-52.227996826171875,1739.13427734375
the priest left the corporation the camera .,DO,LEAVE,-51.60379409790039,1590.7659912109375
an opponent sold a club a coffee .,DO,SELL,-48.40203094482422,1006.84423828125
a husband showed a club a knife .,DO,SHOW,-47.62059783935547,900.4934692382812
a buddy promised a lawyer a tea .,DO,PROMISE,-51.57502746582031,1584.2421875
the daughter left the winner the beer .,DO,LEAVE,-52.104835510253906,1708.802734375
a priest saved a club a tea .,DO,SAVE,-54.68051528930664,2468.837158203125
the partner fed the attorney the cheese .,DO,FEED,-58.522430419921875,4274.18017578125
an actor left an administration a coffee .,DO,LEAVE,-55.02606964111328,2593.769287109375
the guy made the chief the ball .,DO,MAKE,-43.937740325927734,532.0941162109375
the parent kept the corporation the meal .,DO,KEEP,-54.31194305419922,2342.2080078125
the mayor gave the boy the juice .,DO,GIVE,-42.45967102050781,430.8101501464844
the king found the business the cheese .,DO,FIND,-44.727603912353516,595.6527709960938
a secretary supplied a champion an iron .,DO,SUPPLY,-59.26679992675781,4753.73583984375
the writer bought the daughter the knife .,DO,BUY,-50.05271530151367,1274.6007080078125
a hero gave a business a juice .,DO,GIVE,-49.86872482299805,1241.5350341796875
the guest sent the business the cheese .,DO,SEND,-50.878662109375,1434.22607421875
an administration designed a band a crystal .,DO,DESIGN,-52.281314849853516,1752.431640625
the partner sold the band the key .,DO,SELL,-47.28947067260742,858.8883666992188
a writer showed a president a tea .,DO,SHOW,-49.44187545776367,1168.0902099609375
a scientist supplied a singer a cheese .,DO,SUPPLY,-59.817020416259766,5142.4716796875
a prince drew a corporation an instrument .,DO,DRAW,-52.575653076171875,1827.6895751953125
an attorney supplied a minister a tea .,DO,SUPPLY,-56.6875114440918,3288.59716796875
the captain saved the cousin the motor .,DO,SAVE,-55.62812805175781,2826.72998046875
a champion threw a worker a chicken .,DO,THROW,-50.10245132446289,1283.689208984375
the husband took the nurse the book .,DO,TAKE,-46.649330139160156,783.8285522460938
the child drew the corporation the gun .,DO,DRAW,-50.65161895751953,1388.45361328125
a brother took a manager a motor .,DO,TAKE,-49.665916442871094,1206.08056640625
a minister left a teacher a coffee .,DO,LEAVE,-53.97517395019531,2232.1923828125
a cousin kept a business a beer .,DO,KEEP,-48.145904541015625,970.6700439453125
a president delivered a lawyer a salad .,DO,DELIVER,-51.87307357788086,1653.152587890625
a worker showed a captain a meal .,DO,SHOW,-44.94519805908203,614.4594116210938
a champion gave a husband a beer .,DO,GIVE,-42.84572219848633,455.2367858886719
the professor promised the son the coffee .,DO,PROMISE,-51.20979309082031,1503.7015380859375
a physician fed a prince a meal .,DO,FEED,-49.408382415771484,1162.5145263671875
the friend bought the brother the pie .,DO,BUY,-51.19996643066406,1501.5921630859375
a buddy caught a guy a glass .,DO,CATCH,-49.15186309814453,1120.6845703125
a worker left a teacher a juice .,DO,LEAVE,-55.80206298828125,2897.847900390625
an employee made a corporation a plate .,DO,MAKE,-42.66490173339844,443.6279602050781
the princess saved the corporation the chicken .,DO,SAVE,-59.08650588989258,4632.8603515625
a writer left an uncle a bottle .,DO,LEAVE,-50.385643005371094,1336.6868896484375
a king purchased a company a gun .,DO,PURCHASE,-45.3111572265625,647.4378051757812
the wife got the club the glass .,DO,GET,-48.449790954589844,1013.7372436523438
a daughter showed a corporation a box .,DO,SHOW,-49.008766174316406,1098.0078125
the boy left the lawyer the salad .,DO,LEAVE,-54.216514587402344,2310.494140625
the brother sold the club the beer .,DO,SELL,-45.00093078613281,619.37109375
a mother designed a colonel a wire .,DO,DESIGN,-56.290740966796875,3107.37841796875
a princess made a club a machine .,DO,MAKE,-49.68670654296875,1209.6680908203125
the kid found the corporation the juice .,DO,FIND,-53.54181671142578,2098.19189453125
the guest sent the club the juice .,DO,SEND,-47.68722152709961,909.1049194335938
a student gave an administration a meal .,DO,GIVE,-43.479373931884766,498.3683166503906
a kid drew an employee a computer .,DO,DRAW,-50.591033935546875,1376.4884033203125
a kid threw an employer a candy .,DO,THROW,-55.918704986572266,2946.5400390625
the student designed the manager the glass .,DO,DESIGN,-50.84503173828125,1427.3519287109375
an army designed a business a key .,DO,DESIGN,-48.204254150390625,978.7950439453125
a cop drew an army a television .,DO,DRAW,-52.586238861083984,1830.4556884765625
a buddy fed a king a candy .,DO,FEED,-57.27800369262695,3578.046875
the lady brought the leader the tea .,DO,BRING,-46.637054443359375,782.4552001953125
the buddy purchased the band the wire .,DO,PURCHASE,-56.30567932128906,3114.01708984375
a parent gave a hero a cheese .,DO,GIVE,-45.803367614746094,694.6016845703125
a woman sold a band a telephone .,DO,SELL,-45.064727783203125,625.0418090820312
a kid threw a father a beer .,DO,THROW,-47.185157775878906,846.1842651367188
a woman made a business a glass .,DO,MAKE,-42.318260192871094,422.1944580078125
a worker fed a hero a pie .,DO,FEED,-49.54499816894531,1185.4256591796875
a sheriff brought a prince a meal .,DO,BRING,-51.224159240722656,1506.7908935546875
a guy made a chief a newspaper .,DO,MAKE,-45.81791305541992,696.0464477539062
a brother promised a teacher a cheese .,DO,PROMISE,-51.45171356201172,1556.578125
a winner saved a wife a salad .,DO,SAVE,-52.98542022705078,1937.87255859375
a king delivered a priest a button .,DO,DELIVER,-48.90752029418945,1082.24072265625
the singer found the secretary the log .,DO,FIND,-56.16249465942383,3050.967041015625
the husband took the daughter the iron .,DO,TAKE,-48.475738525390625,1017.5018920898438
the priest delivered the worker the chicken .,DO,DELIVER,-49.80988311767578,1231.142578125
a partner sold a guy a beer .,DO,SELL,-49.71442413330078,1214.4674072265625
the father saved the bishop the knife .,DO,SAVE,-52.58722686767578,1830.7139892578125
a wife drew an administration an iron .,DO,DRAW,-59.514896392822266,4925.24072265625
the buddy brought the president the chicken .,DO,BRING,-53.50868225097656,2088.28369140625
a mother saved a company a candy .,DO,SAVE,-52.484642028808594,1804.08056640625
the leader promised the actress the salad .,DO,PROMISE,-51.08180236816406,1476.4571533203125
a sheriff sent a company an instrument .,DO,SEND,-47.91947937011719,939.7747802734375
the reader bought the author the telephone .,DO,BUY,-48.993858337402344,1095.6717529296875
the colonel fed the writer the meal .,DO,FEED,-52.21266174316406,1735.3284912109375
an author gave a band a computer .,DO,GIVE,-41.782684326171875,391.0968322753906
a kid gave a business a candy .,DO,GIVE,-50.37678909301758,1334.9971923828125
an actress sent an army a bell .,DO,SEND,-45.60595703125,675.2864990234375
the president bought the nurse the chicken .,DO,BUY,-54.696414947509766,2474.451171875
the candidate brought the leader the bowl .,DO,BRING,-48.89093017578125,1079.6788330078125
a student designed a winner an iron .,DO,DESIGN,-53.345672607421875,2040.21533203125
the prince kept the president the book .,DO,KEEP,-45.951812744140625,709.489013671875
the nurse left the pilot the engine .,DO,LEAVE,-48.80570602416992,1066.6136474609375
a lady sent a club a beer .,DO,SEND,-47.83042907714844,927.8950805664062
an employer fed a daughter a cheese .,DO,FEED,-53.48748779296875,2081.970458984375
a brother fed a guy a salad .,DO,FEED,-49.486785888671875,1175.6085205078125
a scientist threw a professor a cheese .,DO,THROW,-57.23583221435547,3556.5556640625
the prince kept the leader the glass .,DO,KEEP,-48.204063415527344,978.7683715820312
the buddy sent the boy the tea .,DO,SEND,-51.11091613769531,1482.610595703125
a mayor delivered a writer a salad .,DO,DELIVER,-54.20201110839844,2305.7119140625
a mayor bought a man a juice .,DO,BUY,-51.93815612792969,1668.594482421875
the student drew the company the cup .,DO,DRAW,-49.15336608886719,1120.92529296875
a soldier bought a manager a cheese .,DO,BUY,-50.045223236083984,1273.2371826171875
a professor fed a worker a salad .,DO,FEED,-53.499061584472656,2085.41552734375
a singer threw a buddy a coffee .,DO,THROW,-55.17247009277344,2648.587646484375
a partner left an army a cheese .,DO,LEAVE,-51.38469314575195,1541.7459716796875
the singer found the band the bowl .,DO,FIND,-46.01597595214844,716.022216796875
a buddy saved a company a juice .,DO,SAVE,-55.18207550048828,2652.224609375
a champion found a prince a juice .,DO,FIND,-52.2005615234375,1732.331298828125
the physician caught the student the instrument .,DO,CATCH,-52.910072326660156,1917.125244140625
a prince found a company a log .,DO,FIND,-47.851837158203125,930.7372436523438
the princess drew the administration the telephone .,DO,DRAW,-57.10038375854492,3488.398193359375
the guy supplied the army the coffee .,DO,SUPPLY,-51.29780578613281,1522.727294921875
a nurse showed a worker a bowl .,DO,SHOW,-52.681785583496094,1855.6116943359375
a winner threw a guest a pie .,DO,THROW,-51.37528991699219,1539.67626953125
a wife showed an army a pie .,DO,SHOW,-51.100276947021484,1480.35888671875
the minister caught the reader the camera .,DO,CATCH,-48.302207946777344,992.5880737304688
the worker showed the boy the tea .,DO,SHOW,-46.725318908691406,792.3837280273438
an uncle made an administration a flower .,DO,MAKE,-46.61981964111328,780.5310668945312
a son left an adult a cheese .,DO,LEAVE,-49.616600036621094,1197.6134033203125
the child sold the army the box .,DO,SELL,-50.9632453918457,1451.6612548828125
an opponent supplied a singer a meal .,DO,SUPPLY,-47.824684143066406,927.1339111328125
the colonel fed the actress the meal .,DO,FEED,-54.51258850097656,2410.315673828125
the minister threw the colonel the bell .,DO,THROW,-51.868412017822266,1652.0521240234375
the girl saved the prince the chicken .,DO,SAVE,-52.16319274902344,1723.108154296875
the student purchased the club the cheese .,DO,PURCHASE,-50.84976577758789,1428.317626953125
an adult got a club a juice .,DO,GET,-55.11505126953125,2626.950927734375
the leader purchased the guest the beer .,DO,PURCHASE,-52.74992752075195,1873.7635498046875
a kid gave a business a tea .,DO,GIVE,-49.368709564208984,1155.944580078125
the club designed the band the camera .,DO,DESIGN,-45.77815246582031,692.1041259765625
the prince took the actress the card .,DO,TAKE,-46.692726135253906,788.7029418945312
a child left a hero a motor .,DO,LEAVE,-50.62004852294922,1382.205810546875
the prince sent the business the log .,DO,SEND,-48.391387939453125,1005.314453125
a teacher gave a company a cheese .,DO,GIVE,-45.04709243774414,623.4690551757812
the president promised the guy the book .,DO,PROMISE,-48.184967041015625,976.1019287109375
a physician bought a buddy a tea .,DO,BUY,-56.188697814941406,3062.4091796875
a singer made a president a motor .,DO,MAKE,-50.668174743652344,1391.7413330078125
a princess drew a company a glass .,DO,DRAW,-52.44528579711914,1793.9658203125
a bishop left an actress a pie .,DO,LEAVE,-53.873748779296875,2200.08251953125
the actor fed the minister the chicken .,DO,FEED,-52.80739212036133,1889.208984375
a prince caught a manager a pot .,DO,CATCH,-53.23255157470703,2007.51025390625
the child bought the friend the juice .,DO,BUY,-50.1251106262207,1287.8511962890625
the physician fed the father the chocolate .,DO,FEED,-52.98099899291992,1936.6490478515625
a brother kept a physician a tea .,DO,KEEP,-49.94054412841797,1254.3387451171875
a worker brought a company a chicken .,DO,BRING,-49.32341003417969,1148.4881591796875
