prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a kid showed you a cigarette .,SHOW,A,to,the champion drew us the knife .,DRAW,THE,for,-43.328834533691406,-43.04223251342773,-44.13752365112305,-41.84625244140625
a kid showed you a glass .,SHOW,A,to,the author made them the engine .,MAKE,THE,for,-42.20884704589844,-40.26588439941406,-41.94976425170898,-39.84578704833984
a kid sold him a beer .,SELL,A,to,the princess delivered you the candy .,DELIVER,THE,for,-41.631160736083984,-40.249420166015625,-41.24722671508789,-38.911746978759766
a kid sold him a coat .,SELL,A,to,the actress gave it the glass .,GIVE,THE,to,-41.51707077026367,-41.51730346679688,-42.54002380371094,-41.77076721191406
a kid sold it a coat .,SELL,A,to,the priest brought him the pot .,BRING,THE,to,-34.030704498291016,-35.620811462402344,-34.85824203491211,-35.26093673706055
a kid sold me a tea .,SELL,A,to,the minister bought him the chicken .,BUY,THE,for,-40.0153694152832,-39.54119873046875,-40.76357650756836,-38.15288162231445
a kid sold them a candy .,SELL,A,to,the king sent me the beer .,SEND,THE,to,-36.65748977661133,-35.05023193359375,-37.2532958984375,-34.65019989013672
a kid sold them a candy .,SELL,A,to,the author promised me the anchor .,PROMISE,THE,to,-45.89825820922852,-41.90003204345703,-47.71858215332031,-41.92835235595703
a kid sold us a ball .,SELL,A,to,the bishop kept him the card .,KEEP,THE,for,-37.71505737304688,-41.46128082275391,-38.865379333496094,-41.49577331542969
a kid sold us a candy .,SELL,A,to,the teacher left you the chicken .,LEAVE,THE,for,-38.46706771850586,-37.52777099609375,-38.41934585571289,-36.63984680175781
a kid sold you a beer .,SELL,A,to,the father drew us the card .,DRAW,THE,for,-37.85337829589844,-38.105560302734375,-38.00421142578125,-36.8895149230957
a kid sold you a coat .,SELL,A,to,the lawyer got me the salad .,GET,THE,for,-40.03379821777344,-39.0771484375,-40.1182861328125,-37.98724365234375
a kid supplied him a knife .,SUPPLY,A,to,the sheriff threw me the salad .,THROW,THE,to,-40.70621490478516,-42.14844512939453,-42.06578826904297,-40.93791198730469
a kid supplied it a beer .,SUPPLY,A,to,the opponent saved them the meal .,SAVE,THE,for,-40.9525032043457,-44.36235046386719,-41.65993881225586,-41.54874420166016
a kid supplied us a knife .,SUPPLY,A,to,the champion found you the camera .,FIND,THE,for,-41.59519958496094,-41.751914978027344,-43.14878845214844,-40.637786865234375
a kid supplied you a knife .,SUPPLY,A,to,the pilot saved me the beer .,SAVE,THE,for,-39.45149993896485,-40.65055465698242,-39.89510726928711,-39.24641799926758
a kid threw him a knife .,THROW,A,to,the husband sent you the coffee .,SEND,THE,to,-40.36196899414063,-36.978981018066406,-41.684600830078125,-36.69518280029297
a kid threw it a beer .,THROW,A,to,the lawyer found him the juice .,FIND,THE,for,-45.0240478515625,-43.15792846679688,-46.01470184326172,-41.977783203125
a kid threw it a coffee .,THROW,A,to,the mother sent you the juice .,SEND,THE,to,-39.99869537353516,-38.359859466552734,-39.04450225830078,-36.05406951904297
a kid threw me a candy .,THROW,A,to,the author gave them the chocolate .,GIVE,THE,to,-39.95966339111328,-36.90113830566406,-41.81578826904297,-35.505088806152344
a kid threw me an anchor .,THROW,A,to,the reader found her the wire .,FIND,THE,for,-43.78009796142578,-42.18087005615234,-45.61359405517578,-42.74372863769531
a kid threw me an instrument .,THROW,A,to,the colonel saved you the candy .,SAVE,THE,for,-44.962989807128906,-45.53101348876953,-45.91411590576172,-45.073524475097656
a kid threw them a knife .,THROW,A,to,the actress gave it the glass .,GIVE,THE,to,-42.07876968383789,-41.83624267578125,-42.8563346862793,-40.35324096679688
a kid threw us a cigarette .,THROW,A,to,the employer fed you the meal .,FEED,THE,to,-41.86753082275391,-37.02814865112305,-42.100860595703125,-35.7252197265625
a kid threw you a beer .,THROW,A,to,the king got us the candy .,GET,THE,for,-37.56611633300781,-36.775634765625,-37.50919342041016,-35.21919631958008
a kid threw you a coffee .,THROW,A,to,the professor gave them the card .,GIVE,THE,to,-33.608577728271484,-32.36085510253906,-34.994590759277344,-31.763784408569336
a kid threw you an instrument .,THROW,A,to,the student found me the hat .,FIND,THE,for,-35.50498962402344,-37.13949203491211,-37.315311431884766,-36.76751708984375
a kid took her a hat .,TAKE,A,to,the partner sold you the coffee .,SELL,THE,to,-40.76215362548828,-38.053993225097656,-40.95368957519531,-36.79228591918945
a kid took him a hat .,TAKE,A,to,the worker got us the cheese .,GET,THE,for,-40.86760711669922,-39.44684982299805,-41.17113494873047,-38.18307876586914
a kid took us a hat .,TAKE,A,to,the teacher caught me the iron .,CATCH,THE,for,-41.13458251953125,-44.059906005859375,-41.54793548583984,-40.78775787353516
a kid took you a telephone .,TAKE,A,to,the chief saved us the coat .,SAVE,THE,for,-44.363128662109375,-47.62872314453125,-44.83671188354492,-44.30597686767578
a kid took you a telephone .,TAKE,A,to,the secretary delivered him the pie .,DELIVER,THE,for,-49.42683410644531,-45.53995132446289,-48.66012573242188,-44.63800811767578
a king bought it a pie .,BUY,A,for,the husband promised you the plate .,PROMISE,THE,to,-41.60552215576172,-39.52895736694336,-42.47158432006836,-38.89430236816406
a king bought us a pie .,BUY,A,for,the employee threw you the cheese .,THROW,THE,to,-40.47709655761719,-39.57428359985352,-40.552825927734375,-38.04346466064453
a king bought us an engine .,BUY,A,for,the lady promised me the meal .,PROMISE,THE,to,-38.38888168334961,-34.147789001464844,-40.528804779052734,-35.107383728027344
a king bought you a meal .,BUY,A,for,the physician got me the tea .,GET,THE,for,-37.5167236328125,-36.29985046386719,-39.50635147094727,-35.13459777832031
a king bought you a pie .,BUY,A,for,the priest sold me the wire .,SELL,THE,to,-41.53424835205078,-40.818992614746094,-42.11065673828125,-39.51457214355469
a king bought you a salad .,BUY,A,for,the girl drew us the instrument .,DRAW,THE,for,-39.62161636352539,-42.82010269165039,-41.05997467041016,-41.71083068847656
a king brought her a card .,BRING,A,to,the professor found it the candy .,FIND,THE,for,-44.84569549560547,-42.93795394897461,-44.70375061035156,-42.28527069091797
a king brought him a card .,BRING,A,to,the physician purchased them the cheese .,PURCHASE,THE,for,-45.97126770019531,-49.17073822021485,-46.499271392822266,-48.43131256103516
a king brought him a cheese .,BRING,A,to,the president took us the telephone .,TAKE,THE,to,-36.75408935546875,-39.43380355834961,-38.00560760498047,-37.70400619506836
a king brought him a chocolate .,BRING,A,to,the opponent sold you the iron .,SELL,THE,to,-41.51287078857422,-42.08512878417969,-42.96001052856445,-41.61285400390625
a king brought him a chocolate .,BRING,A,to,the employer bought you the pie .,BUY,THE,for,-42.90062713623047,-42.4164924621582,-43.06744384765625,-41.077247619628906
a king brought him a pie .,BRING,A,to,the partner took you the ball .,TAKE,THE,to,-39.30713272094727,-42.2488899230957,-39.91294097900391,-41.69367218017578
a king brought it a glass .,BRING,A,to,the business designed them the gun .,DESIGN,THE,for,-40.82950973510742,-44.33638381958008,-40.52806091308594,-43.19768524169922
a king brought me a card .,BRING,A,to,the leader saved you the anchor .,SAVE,THE,for,-45.438438415527344,-50.37389755249024,-45.8962516784668,-49.550384521484375
a king brought me a pie .,BRING,A,to,the actress found us the tea .,FIND,THE,for,-41.7447624206543,-42.50817108154297,-43.05174255371094,-41.90893173217773
a king brought me a pie .,BRING,A,to,the sheriff gave it the anchor .,GIVE,THE,to,-44.786407470703125,-41.12750244140625,-45.76873016357422,-41.050384521484375
a king brought me a pie .,BRING,A,to,the manager designed you the camera .,DESIGN,THE,for,-39.92576217651367,-42.53996276855469,-40.36581802368164,-41.82250213623047
a king brought them a card .,BRING,A,to,the reader sent him the chicken .,SEND,THE,to,-40.73914337158203,-41.14673614501953,-43.06377410888672,-40.52476501464844
a king brought them a chocolate .,BRING,A,to,the sheriff showed me the bowl .,SHOW,THE,to,-37.78874206542969,-35.09879684448242,-39.58153533935547,-34.472900390625
a king brought us a glass .,BRING,A,to,the colonel sent me the iron .,SEND,THE,to,-36.62977600097656,-37.49164962768555,-38.80788040161133,-35.03566360473633
a king brought you a cheese .,BRING,A,to,the adult delivered them the pie .,DELIVER,THE,for,-43.48507690429688,-42.37079620361328,-44.11095428466797,-41.43507385253906
a king brought you a chocolate .,BRING,A,to,the candidate left him the knife .,LEAVE,THE,for,-41.1473388671875,-40.13089370727539,-41.35639572143555,-39.879188537597656
a king brought you a chocolate .,BRING,A,to,the priest purchased them the meal .,PURCHASE,THE,for,-40.49937438964844,-46.50931930541992,-40.98309326171875,-45.34996032714844
a king brought you a meal .,BRING,A,to,the parent took us the gun .,TAKE,THE,to,-39.77529144287109,-41.82253646850586,-41.25992584228516,-41.02700805664063
a king caught her a crystal .,CATCH,A,for,the teacher left you the chicken .,LEAVE,THE,for,-37.244117736816406,-38.89701461791992,-39.70024871826172,-38.01904296875
a king caught it a book .,CATCH,A,for,the champion found you the camera .,FIND,THE,for,-43.45204925537109,-40.9213981628418,-43.8090705871582,-40.46818923950195
a king caught it a crystal .,CATCH,A,for,the husband promised you the plate .,PROMISE,THE,to,-43.57589721679688,-41.42075347900391,-43.76118469238281,-41.24004364013672
a king caught them a crystal .,CATCH,A,for,the secretary fed us the chicken .,FEED,THE,to,-43.3465690612793,-42.469032287597656,-45.27752685546875,-42.64653778076172
a king caught them an instrument .,CATCH,A,for,the lady made him the engine .,MAKE,THE,for,-39.98792266845703,-41.21673202514648,-42.51651763916016,-39.45608901977539
a king caught them an instrument .,CATCH,A,for,the man promised you the candy .,PROMISE,THE,to,-36.82080841064453,-34.96110916137695,-37.22877502441406,-35.00062561035156
a king caught us a crystal .,CATCH,A,for,the buddy showed it the cigarette .,SHOW,THE,to,-51.43255615234375,-48.26667022705078,-50.43660736083984,-45.98473358154297
a king caught you a book .,CATCH,A,for,the child kept me the gun .,KEEP,THE,for,-34.683937072753906,-39.74629592895508,-37.131927490234375,-36.636863708496094
a king caught you a crystal .,CATCH,A,for,the mother sold me the pot .,SELL,THE,to,-36.9713020324707,-37.676605224609375,-36.77427673339844,-36.35995101928711
a king caught you an instrument .,CATCH,A,for,the physician promised them the juice .,PROMISE,THE,to,-44.96128082275391,-40.60668182373047,-45.229454040527344,-40.44256591796875
a king delivered him a chicken .,DELIVER,A,for,the guest caught us the crystal .,CATCH,THE,for,-45.31172561645508,-51.98655319213867,-46.07720184326172,-51.18492126464844
a king delivered it a juice .,DELIVER,A,for,the reader caught me the television .,CATCH,THE,for,-43.97740173339844,-45.51679611206055,-44.72711944580078,-43.26924514770508
a king delivered me a chicken .,DELIVER,A,for,the sheriff kept you the plate .,KEEP,THE,for,-40.8626708984375,-49.08489227294922,-42.884239196777344,-48.78239440917969
a king delivered me a chicken .,DELIVER,A,for,the author saved us the juice .,SAVE,THE,for,-40.3228645324707,-42.17095565795898,-41.77002716064453,-40.73899459838867
a king delivered me a salad .,DELIVER,A,for,the bishop promised you the coffee .,PROMISE,THE,to,-41.72229766845703,-36.78355026245117,-43.63734817504883,-36.36378479003906
a king delivered us a button .,DELIVER,A,for,the actor kept them the juice .,KEEP,THE,for,-44.91733551025391,-46.63113784790039,-46.9748420715332,-46.348289489746094
a king delivered us a salad .,DELIVER,A,for,the president sold him the machine .,SELL,THE,to,-38.11265182495117,-37.1620979309082,-38.31378936767578,-39.25917816162109
a king delivered us a salad .,DELIVER,A,for,the professor sent me the tea .,SEND,THE,to,-34.30599594116211,-32.06840133666992,-35.903846740722656,-30.973594665527344
a king delivered you a juice .,DELIVER,A,for,the actress sent him the candy .,SEND,THE,to,-39.19938278198242,-38.35784912109375,-39.1021614074707,-36.50318908691406
a king designed me a log .,DESIGN,A,for,the opponent sold you the salad .,SELL,THE,to,-42.28824996948242,-40.6369743347168,-42.88399124145508,-38.968841552734375
a king designed me a plate .,DESIGN,A,for,the parent fed us the chocolate .,FEED,THE,to,-41.74102783203125,-39.74066162109375,-43.678070068359375,-41.34098815917969
a king designed us a telephone .,DESIGN,A,for,the manager bought me the cheese .,BUY,THE,for,-37.94525909423828,-40.10055541992188,-40.576927185058594,-39.35974884033203
a king designed you a log .,DESIGN,A,for,the writer bought us the pie .,BUY,THE,for,-41.206085205078125,-42.71768951416016,-42.93534469604492,-41.13106536865234
a king designed you a wire .,DESIGN,A,for,the partner purchased him the salad .,PURCHASE,THE,for,-43.735687255859375,-44.30606460571289,-44.27915573120117,-43.39506530761719
a king designed you an anchor .,DESIGN,A,for,the lawyer supplied us the plate .,SUPPLY,THE,to,-43.63825225830078,-43.09227752685547,-46.67356872558594,-43.78913879394531
a king drew him a camera .,DRAW,A,for,the pilot fed you the pie .,FEED,THE,to,-44.97301483154297,-42.76860427856445,-45.17464447021485,-41.61374282836914
a king drew him a key .,DRAW,A,for,the professor purchased us the beer .,PURCHASE,THE,for,-39.77285003662109,-43.3282585144043,-40.55352783203125,-42.22209930419922
a king drew him a key .,DRAW,A,for,the administration designed me the cigarette .,DESIGN,THE,for,-44.49896240234375,-45.8664665222168,-45.06142425537109,-43.62928009033203
a king drew it an iron .,DRAW,A,for,the reader found us the tea .,FIND,THE,for,-44.16375732421875,-44.513427734375,-45.53634262084961,-43.256744384765625
a king drew me a bottle .,DRAW,A,for,the hero threw him the beer .,THROW,THE,to,-35.01834487915039,-34.504844665527344,-35.6851806640625,-32.533164978027344
a king drew me a key .,DRAW,A,for,the lawyer supplied us the plate .,SUPPLY,THE,to,-41.70293426513672,-40.783958435058594,-43.00056457519531,-39.39889907836914
a king drew me a telephone .,DRAW,A,for,the mother designed you the glass .,DESIGN,THE,for,-39.33050537109375,-42.95760345458984,-41.742218017578125,-41.85752487182617
a king drew them a camera .,DRAW,A,for,the friend bought you the beer .,BUY,THE,for,-37.046348571777344,-36.214691162109375,-39.75183868408203,-36.55179214477539
a king drew them a camera .,DRAW,A,for,the cop delivered you the key .,DELIVER,THE,for,-39.19082260131836,-38.73701477050781,-40.513282775878906,-38.13035202026367
a king drew them a cigarette .,DRAW,A,for,the guest caught him the bag .,CATCH,THE,for,-41.50312805175781,-43.20055389404297,-44.34601974487305,-41.379913330078125
a king drew you a camera .,DRAW,A,for,the child kept me the gun .,KEEP,THE,for,-34.62498474121094,-40.03761672973633,-37.77107238769531,-38.77066040039063
a king fed him a candy .,FEED,A,to,the buddy delivered you the bowl .,DELIVER,THE,for,-45.76679992675781,-43.71731948852539,-45.51142120361328,-42.63580703735352
a king fed him a chicken .,FEED,A,to,the husband showed you the coffee .,SHOW,THE,to,-43.63813018798828,-39.2573356628418,-46.216915130615234,-38.38124084472656
a king fed me a cheese .,FEED,A,to,the candidate threw us the jacket .,THROW,THE,to,-43.113800048828125,-42.60939025878906,-45.85074615478516,-42.214454650878906
a king fed me a chicken .,FEED,A,to,the uncle took you the plate .,TAKE,THE,to,-38.30116653442383,-44.23096084594727,-40.491004943847656,-44.36099243164063
a king fed us a cheese .,FEED,A,to,the man bought them the meal .,BUY,THE,for,-35.56361389160156,-36.55328369140625,-38.00234222412109,-36.56673812866211
a king fed you a candy .,FEED,A,to,the candidate left him the knife .,LEAVE,THE,for,-42.072879791259766,-40.54571533203125,-42.59521484375,-40.60199737548828
a king found it a cheese .,FIND,A,for,the leader drew you the telephone .,DRAW,THE,for,-50.07099151611328,-62.24771499633789,-52.497188568115234,-72.71217346191406
a king found me a coffee .,FIND,A,for,the man purchased them the juice .,PURCHASE,THE,for,-38.85198974609375,-43.615264892578125,-40.97792816162109,-42.04035186767578
a king found me a coffee .,FIND,A,for,the minister threw you the bell .,THROW,THE,to,-44.79182434082031,-44.15895462036133,-45.24584197998047,-43.61949920654297
a king found you a cheese .,FIND,A,for,the scientist made us the motor .,MAKE,THE,for,-42.28474426269531,-42.545677185058594,-44.07382583618164,-40.814247131347656
a king found you a coffee .,FIND,A,for,the wife bought me the chicken .,BUY,THE,for,-35.774932861328125,-39.54389953613281,-37.87012481689453,-37.52896881103516
a king found you a coffee .,FIND,A,for,the teacher promised me the candy .,PROMISE,THE,to,-40.57509231567383,-38.19699096679688,-40.537696838378906,-35.663780212402344
a king found you a pot .,FIND,A,for,the club designed us the engine .,DESIGN,THE,for,-37.08159255981445,-44.41266632080078,-40.93061828613281,-42.846622467041016
a king gave her a juice .,GIVE,A,to,the manager fed us the cheese .,FEED,THE,to,-39.31531524658203,-38.50792694091797,-41.42472457885742,-38.19512176513672
a king gave it a coffee .,GIVE,A,to,the friend took you the motor .,TAKE,THE,to,-42.4772834777832,-44.803810119628906,-42.51294708251953,-43.99306106567383
a king gave me a juice .,GIVE,A,to,the priest saved us the meal .,SAVE,THE,for,-38.44698715209961,-40.19033050537109,-40.06437683105469,-40.60253143310547
a king gave me a salad .,GIVE,A,to,the opponent saved them the meal .,SAVE,THE,for,-40.6605339050293,-43.30831527709961,-41.88674545288086,-42.54583740234375
a king gave me a tea .,GIVE,A,to,the soldier got us the log .,GET,THE,for,-38.79397964477539,-39.47001647949219,-40.179195404052734,-39.79771041870117
a king gave them a juice .,GIVE,A,to,the bishop promised you the coffee .,PROMISE,THE,to,-39.94523620605469,-38.25767517089844,-41.97159576416016,-36.8394775390625
a king gave us a coffee .,GIVE,A,to,the captain designed them the bell .,DESIGN,THE,for,-41.53726959228516,-47.72906494140625,-42.30427932739258,-46.94036865234375
a king gave you a tea .,GIVE,A,to,the author designed us the instrument .,DESIGN,THE,for,-38.52021026611328,-42.20014190673828,-39.25925064086914,-41.607025146484375
a king got it a pot .,GET,A,for,the attorney gave you the instrument .,GIVE,THE,to,-45.85792541503906,-42.34799957275391,-45.90183639526367,-41.08224487304688
a king got us a gun .,GET,A,for,the father fed them the pie .,FEED,THE,to,-41.9521484375,-39.30701446533203,-43.680419921875,-39.33187103271485
a king got you a pot .,GET,A,for,the nurse drew them the log .,DRAW,THE,for,-45.06511688232422,-45.34259796142578,-46.72540664672852,-45.01229476928711
a king kept him an iron .,KEEP,A,for,the manager designed you the camera .,DESIGN,THE,for,-37.885066986083984,-43.37592315673828,-40.33430480957031,-42.68917083740234
a king kept me a juice .,KEEP,A,for,the partner showed them the television .,SHOW,THE,to,-41.8684196472168,-38.43523406982422,-42.64370346069336,-37.97997283935547
a king kept them a salad .,KEEP,A,for,the candidate sold me the book .,SELL,THE,to,-35.157249450683594,-34.915985107421875,-35.230220794677734,-35.06922912597656
a king kept us a juice .,KEEP,A,for,the doctor promised me the jacket .,PROMISE,THE,to,-38.18452072143555,-37.48583221435547,-39.30957794189453,-36.81681442260742
a king kept us an iron .,KEEP,A,for,the partner caught them the box .,CATCH,THE,for,-44.01150131225586,-43.47959899902344,-45.41305160522461,-41.53204727172852
a king kept you a juice .,KEEP,A,for,the nurse left it the camera .,LEAVE,THE,for,-41.175289154052734,-42.05729675292969,-41.92237091064453,-40.578609466552734
a king kept you a salad .,KEEP,A,for,the brother got me the guitar .,GET,THE,for,-38.57030487060547,-38.48452377319336,-39.09163284301758,-37.08879089355469
a king left him a bowl .,LEAVE,A,for,the lady threw you the chicken .,THROW,THE,to,-38.22184753417969,-38.05509185791016,-38.40299987792969,-37.13623809814453
a king left it a bowl .,LEAVE,A,for,the mayor saved us the chicken .,SAVE,THE,for,-40.86488342285156,-43.53108978271485,-41.17958831787109,-42.51384735107422
a king left it a bowl .,LEAVE,A,for,the employee took him the cigarette .,TAKE,THE,to,-39.13352966308594,-38.70075225830078,-39.784461975097656,-39.023094177246094
a king left us a salad .,LEAVE,A,for,the secretary brought them the beer .,BRING,THE,to,-41.37719345092773,-40.39390563964844,-43.76251983642578,-40.950469970703125
a king left you a bowl .,LEAVE,A,for,the opponent purchased me the beer .,PURCHASE,THE,for,-41.35213851928711,-43.33429336547852,-40.89460754394531,-41.614967346191406
a king left you a candy .,LEAVE,A,for,the parent fed us the chocolate .,FEED,THE,to,-40.46992111206055,-40.67757034301758,-42.47636413574219,-38.940574645996094
a king left you a flower .,LEAVE,A,for,the bishop found him the juice .,FIND,THE,for,-39.38798904418945,-41.52174377441406,-41.96289443969727,-41.54674530029297
a king made him a cup .,MAKE,A,for,the guy drew us the iron .,DRAW,THE,for,-40.47822570800781,-40.83602142333984,-40.773887634277344,-40.17054748535156
a king made me a television .,MAKE,A,for,the soldier got us the log .,GET,THE,for,-39.21754455566406,-39.13350296020508,-41.37389373779297,-39.43486785888672
a king made me an anchor .,MAKE,A,for,the adult delivered them the pie .,DELIVER,THE,for,-45.028438568115234,-42.7708740234375,-45.63087463378906,-41.84904479980469
a king made them a card .,MAKE,A,for,the teacher sent us the juice .,SEND,THE,to,-39.80487060546875,-38.24021530151367,-39.928932189941406,-37.36653137207031
a king made them a cup .,MAKE,A,for,the sheriff kept you the plate .,KEEP,THE,for,-40.32357025146485,-48.62907409667969,-41.48194122314453,-46.6579704284668
a king made us a gun .,MAKE,A,for,the doctor got you the juice .,GET,THE,for,-34.095054626464844,-34.185447692871094,-36.85899353027344,-33.61532211303711
a king made us an anchor .,MAKE,A,for,the aunt saved you the meal .,SAVE,THE,for,-44.78385925292969,-49.36588287353516,-46.64109802246094,-47.36391830444336
a king made you a television .,MAKE,A,for,the guest caught us the crystal .,CATCH,THE,for,-43.57713317871094,-51.083274841308594,-45.63875579833984,-50.41400146484375
a king promised him a juice .,PROMISE,A,to,the candidate gave you the bag .,GIVE,THE,to,-39.86233139038086,-37.60977935791016,-40.92260360717773,-36.93022918701172
a king promised me a juice .,PROMISE,A,to,the prince delivered you the instrument .,DELIVER,THE,for,-42.66163635253906,-41.71965026855469,-42.91643524169922,-40.73182678222656
a king promised them a meal .,PROMISE,A,to,the teacher sent us the juice .,SEND,THE,to,-37.59119415283203,-35.69554138183594,-39.311317443847656,-35.41001892089844
a king promised them a plate .,PROMISE,A,to,the band designed it the gun .,DESIGN,THE,for,-37.85187530517578,-40.935020446777344,-38.710575103759766,-40.39599609375
a king promised us a chocolate .,PROMISE,A,to,the physician sent it the computer .,SEND,THE,to,-41.883277893066406,-42.47626495361328,-42.30271911621094,-42.89295196533203
a king promised us a coffee .,PROMISE,A,to,the boy left me the bag .,LEAVE,THE,for,-31.660011291503903,-31.19852066040039,-33.142669677734375,-31.61647224426269
a king promised you a juice .,PROMISE,A,to,the woman got them the motor .,GET,THE,for,-41.37124633789063,-40.629493713378906,-41.58908462524414,-40.28472518920898
a king promised you a juice .,PROMISE,A,to,the pilot made it the coat .,MAKE,THE,for,-44.91496276855469,-44.17226791381836,-45.37012100219727,-43.464134216308594
a king promised you a plate .,PROMISE,A,to,the friend saved us the salad .,SAVE,THE,for,-42.19117736816406,-44.767189025878906,-42.84989929199219,-43.20164108276367
a king promised you a tea .,PROMISE,A,to,the father bought him the juice .,BUY,THE,for,-39.848899841308594,-37.9043197631836,-40.49983978271485,-36.6717414855957
a king purchased her a meal .,PURCHASE,A,for,the chief gave me the instrument .,GIVE,THE,to,-41.96030807495117,-41.58137512207031,-42.3517951965332,-41.058372497558594
a king purchased him a flower .,PURCHASE,A,for,the student sold us the salad .,SELL,THE,to,-40.1562728881836,-41.60447692871094,-40.95827865600586,-39.95153045654297
a king purchased it a newspaper .,PURCHASE,A,for,the buddy supplied me the tea .,SUPPLY,THE,to,-43.24797058105469,-41.536041259765625,-42.89606475830078,-40.42814254760742
a king purchased me an anchor .,PURCHASE,A,for,the colonel caught them the cup .,CATCH,THE,for,-45.54806518554688,-44.3881950378418,-46.82654571533203,-42.54806137084961
a king purchased them a gun .,PURCHASE,A,for,the guest delivered us the tea .,DELIVER,THE,for,-38.210968017578125,-39.30398178100586,-40.79838562011719,-38.51683044433594
a king purchased us a button .,PURCHASE,A,for,the writer kept you the chocolate .,KEEP,THE,for,-41.47608184814453,-47.0870361328125,-44.754676818847656,-45.822731018066406
a king purchased us a button .,PURCHASE,A,for,the child left me the beer .,LEAVE,THE,for,-35.83049011230469,-36.0335807800293,-37.796234130859375,-34.091636657714844
a king purchased you a button .,PURCHASE,A,for,the nurse took us the box .,TAKE,THE,to,-37.63518905639648,-38.39837265014648,-38.61207580566406,-36.50645065307617
a king purchased you a chicken .,PURCHASE,A,for,the friend sent them the pie .,SEND,THE,to,-39.93003082275391,-39.186302185058594,-40.90903472900391,-38.11235046386719
a king purchased you a chicken .,PURCHASE,A,for,the manager fed us the cheese .,FEED,THE,to,-41.36892318725586,-38.87704849243164,-43.085227966308594,-37.71942138671875
a king purchased you a newspaper .,PURCHASE,A,for,the uncle caught me the gun .,CATCH,THE,for,-40.38131332397461,-44.8143196105957,-40.77366256713867,-41.93316650390625
a king saved him a machine .,SAVE,A,for,the partner caught you the ball .,CATCH,THE,for,-36.81107711791992,-38.41712951660156,-38.25304412841797,-38.074703216552734
a king saved me a machine .,SAVE,A,for,the guest made us the jacket .,MAKE,THE,for,-40.08315658569336,-42.56921005249024,-41.49935531616211,-40.240509033203125
a king saved us a machine .,SAVE,A,for,the kid got you the tea .,GET,THE,for,-37.94373321533203,-37.59358978271485,-39.63720703125,-36.8040885925293
a king saved us a motor .,SAVE,A,for,the reader caught me the television .,CATCH,THE,for,-40.14767074584961,-44.00862121582031,-41.926414489746094,-42.5345458984375
a king saved us an engine .,SAVE,A,for,the singer found you the coffee .,FIND,THE,for,-41.20244598388672,-41.8956413269043,-43.94158172607422,-39.83688735961914
a king saved you a motor .,SAVE,A,for,the doctor supplied us the button .,SUPPLY,THE,to,-41.64498519897461,-41.74217224121094,-42.724456787109375,-40.231815338134766
a king saved you a motor .,SAVE,A,for,the teacher caught it the wire .,CATCH,THE,for,-42.1061897277832,-43.56258010864258,-41.68474197387695,-41.98083114624024
a king sent them a beer .,SEND,A,to,the kid got you the tea .,GET,THE,for,-38.82493209838867,-36.97117614746094,-40.2451400756836,-35.10013961791992
a king sent you a beer .,SEND,A,to,the manager fed us the cheese .,FEED,THE,to,-41.52657318115234,-40.006492614746094,-43.62999725341797,-37.83198547363281
a king sent you a machine .,SEND,A,to,the pilot gave me the beer .,GIVE,THE,to,-36.48786163330078,-34.5826416015625,-38.9150505065918,-34.480445861816406
a king showed her a tea .,SHOW,A,to,the worker brought us the pie .,BRING,THE,to,-35.73463439941406,-36.223934173583984,-34.76094055175781,-34.722869873046875
a king showed her a tea .,SHOW,A,to,the employer left me the ball .,LEAVE,THE,for,-40.84730529785156,-38.64338684082031,-40.66796112060547,-37.769981384277344
a king showed her an anchor .,SHOW,A,to,the student sold us the salad .,SELL,THE,to,-40.99941635131836,-42.04547119140625,-43.06096649169922,-42.18656539916992
a king showed you a cheese .,SHOW,A,to,the teacher found them the instrument .,FIND,THE,for,-40.53654098510742,-43.21306610107422,-40.688961029052734,-43.299835205078125
a king showed you a tea .,SHOW,A,to,the man saved it the juice .,SAVE,THE,for,-42.1225814819336,-42.39413833618164,-43.38347625732422,-42.84288024902344
a king showed you a tea .,SHOW,A,to,the lady bought me the cup .,BUY,THE,for,-33.667381286621094,-34.92311096191406,-34.60540771484375,-34.730506896972656
a king showed you an anchor .,SHOW,A,to,the child left me the beer .,LEAVE,THE,for,-38.33048248291016,-36.30452728271485,-38.918731689453125,-35.84794616699219
a king sold him a bottle .,SELL,A,to,the father saved us the beer .,SAVE,THE,for,-42.002960205078125,-44.264434814453125,-43.650489807128906,-45.09938049316406
a king sold him a bottle .,SELL,A,to,the actor saved us the hat .,SAVE,THE,for,-41.93478393554688,-42.805213928222656,-43.119720458984375,-42.81090545654297
a king sold us a chocolate .,SELL,A,to,the reader left him the log .,LEAVE,THE,for,-40.55696105957031,-40.53097534179688,-42.08549118041992,-42.76739501953125
a king sold you a hat .,SELL,A,to,the president took us the telephone .,TAKE,THE,to,-36.755348205566406,-40.83900833129883,-38.6334114074707,-41.08002853393555
a king supplied him a coffee .,SUPPLY,A,to,the champion brought me the hat .,BRING,THE,to,-36.190216064453125,-38.20188903808594,-38.69734954833984,-37.84685516357422
a king supplied you a card .,SUPPLY,A,to,the soldier got us the log .,GET,THE,for,-39.784423828125,-38.36472702026367,-40.029083251953125,-37.42326736450195
