prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a husband sold a cheese to us .,the scientist kept them the anchor .,PD,DO,SELL,KEEP,A,THE,to,for,-50.303321838378906,"[-2.9112098, -9.903722, -8.85318, -6.918561, -6.1065025, -13.483965, -2.1261814]"
a husband sold a coat to them .,the priest promised the coffee to us .,PD,PD,SELL,PROMISE,A,THE,to,to,-43.23783493041992,"[-2.9291167, -10.221446, -8.308565, -3.0637708, -10.702849, -1.6381359, -5.616786, -0.7571656]"
a husband sold a coat to them .,the priest promised us the coffee .,PD,DO,SELL,PROMISE,A,THE,to,to,-40.020118713378906,"[-2.9291167, -10.221446, -8.308565, -5.290548, -2.5986004, -9.428146, -1.2436973]"
a husband sold a coat to you .,the priest purchased the meal for them .,PD,PD,SELL,PURCHASE,A,THE,to,for,-40.25138092041016,"[-2.9264886, -10.349382, -10.117549, -1.4281201, -7.5057993, -2.2801933, -4.503033, -1.1408119]"
a husband sold a coat to you .,the priest purchased them the meal .,PD,DO,SELL,PURCHASE,A,THE,to,for,-44.76679611206055,"[-2.9264886, -10.349382, -10.117549, -6.126305, -5.315957, -8.345644, -1.5854696]"
a husband sold a coffee to us .,the parent fed the chocolate to him .,PD,PD,SELL,FEED,A,THE,to,to,-37.35717391967773,"[-2.8956208, -8.518528, -11.458729, -1.7214345, -6.8793063, -0.9091236, -4.398531, -0.5759028]"
a husband sold a coffee to us .,the parent fed him the chocolate .,PD,DO,SELL,FEED,A,THE,to,to,-36.14915466308594,"[-2.8956208, -8.518528, -11.458729, -4.4898424, -2.6226845, -5.007225, -1.156523]"
a husband sold a glass to him .,the son left the juice for her .,PD,PD,SELL,LEAVE,A,THE,to,for,-40.44894027709961,"[-2.888663, -7.6539035, -7.4426303, -1.66818, -11.164284, -3.8474643, -4.761665, -1.0221486]"
a husband sold a glass to him .,the son left her the juice .,PD,DO,SELL,LEAVE,A,THE,to,for,-36.744895935058594,"[-2.888663, -7.6539035, -7.4426303, -4.5572915, -3.8799186, -8.73133, -1.5911609]"
a husband sold a glass to me .,the cop threw the beer to you .,PD,PD,SELL,THROW,A,THE,to,to,-39.62274932861328,"[-2.88458, -10.185987, -8.932426, -1.5083172, -5.7183533, -3.1684883, -6.5754237, -0.6491707]"
a husband sold a glass to me .,the cop threw you the beer .,PD,DO,SELL,THROW,A,THE,to,to,-38.28696060180664,"[-2.88458, -10.185987, -8.932426, -6.8794746, -2.9225996, -5.5906944, -0.89119726]"
a husband sold a glass to them .,the guy showed the juice to us .,PD,PD,SELL,SHOW,A,THE,to,to,-35.70378494262695,"[-2.8791823, -8.059849, -7.989744, -3.4553936, -8.532434, -1.1354197, -2.9735057, -0.6782552]"
a husband sold a glass to them .,the guy showed us the juice .,PD,DO,SELL,SHOW,A,THE,to,to,-34.007469177246094,"[-2.8791823, -8.059849, -7.989744, -2.96716, -1.7684828, -9.209066, -1.1339849]"
a husband sold a glass to us .,the man drew the coat for them .,PD,PD,SELL,DRAW,A,THE,to,for,-39.74062347412109,"[-2.8829856, -5.4065485, -8.738815, -2.3433785, -8.370428, -5.0540733, -5.726242, -1.2181538]"
a husband sold a glass to us .,the man drew them the coat .,PD,DO,SELL,DRAW,A,THE,to,for,-39.1064453125,"[-2.8829856, -5.4065485, -8.738815, -7.2087474, -4.5550537, -8.124734, -2.1895602]"
a husband sold a glass to us .,the administration designed the coat for you .,PD,PD,SELL,DESIGN,A,THE,to,for,-43.864013671875,"[-2.8829856, -8.125317, -10.358656, -0.8575351, -11.718881, -2.8346891, -6.2728863, -0.8130629]"
a husband sold a glass to us .,the administration designed you the coat .,PD,DO,SELL,DESIGN,A,THE,to,for,-48.52202606201172,"[-2.8829856, -8.125317, -10.358656, -8.666951, -5.4150896, -11.570088, -1.5029371]"
a husband sold a glass to you .,the wife showed the beer to me .,PD,PD,SELL,SHOW,A,THE,to,to,-33.89185333251953,"[-2.8834903, -7.8327136, -8.908099, -2.6763968, -9.055047, -0.60924035, -1.1442153, -0.7826525]"
a husband sold a glass to you .,the wife showed me the beer .,PD,DO,SELL,SHOW,A,THE,to,to,-32.100364685058594,"[-2.8834903, -7.8327136, -8.908099, -1.2131286, -1.4049397, -8.6067295, -1.2512593]"
a husband sold a juice to me .,the priest gave the tea to us .,PD,PD,SELL,GIVE,A,THE,to,to,-33.43522262573242,"[-2.9171624, -10.19744, -5.8907, -2.0265884, -8.0395775, -0.3677822, -3.3757548, -0.62021655]"
a husband sold a juice to me .,the priest gave us the tea .,PD,DO,SELL,GIVE,A,THE,to,to,-31.89719581604004,"[-2.9171624, -10.19744, -5.8907, -3.5644808, -1.6432805, -6.7002664, -0.98386604]"
a husband sold a juice to them .,the administration designed the cigarette for me .,PD,PD,SELL,DESIGN,A,THE,to,for,-43.83235168457031,"[-2.9140036, -8.0394745, -10.564958, -0.9669256, -10.173888, -4.0598965, -6.295207, -0.81799966]"
a husband sold a juice to them .,the administration designed me the cigarette .,PD,DO,SELL,DESIGN,A,THE,to,for,-44.57878494262695,"[-2.9140036, -8.0394745, -10.564958, -9.373181, -3.9220052, -8.6742325, -1.0909303]"
a husband sold a tea to you .,the scientist purchased the coffee for us .,PD,PD,SELL,PURCHASE,A,THE,to,for,-39.75379180908203,"[-2.8894167, -9.947556, -11.9486, -1.7102419, -5.749682, -3.1358695, -3.242725, -1.1296997]"
a husband sold a tea to you .,the scientist purchased us the coffee .,PD,DO,SELL,PURCHASE,A,THE,to,for,-43.270652770996094,"[-2.8894167, -9.947556, -11.9486, -8.542465, -3.4595041, -5.3499503, -1.1331599]"
a husband sold an anchor to him .,the worker brought the coffee to them .,PD,PD,SELL,BRING,A,THE,to,to,-32.752288818359375,"[-2.9460669, -9.855733, -6.2439394, -1.9327068, -5.9916954, -0.88066727, -4.2776275, -0.6238524]"
a husband sold an anchor to him .,the worker brought them the coffee .,PD,DO,SELL,BRING,A,THE,to,to,-33.26683807373047,"[-2.9460669, -9.855733, -6.2439394, -5.011198, -3.493435, -4.7450523, -0.9714136]"
a husband sold an anchor to you .,the opponent supplied the candy to it .,PD,PD,SELL,SUPPLY,A,THE,to,to,-44.69345474243164,"[-2.918059, -10.352226, -10.309849, -1.4215074, -9.661007, -2.0902114, -7.2703905, -0.6702042]"
a husband sold an anchor to you .,the opponent supplied it the candy .,PD,DO,SELL,SUPPLY,A,THE,to,to,-44.95036315917969,"[-2.918059, -10.352226, -10.309849, -4.895251, -6.223632, -9.216863, -1.0344853]"
a husband sold him a glass .,the son left the juice for her .,DO,PD,SELL,LEAVE,A,THE,to,for,-41.21149444580078,"[-2.921861, -7.4416184, -7.2479954, -2.093153, -11.708118, -3.9478788, -4.6944985, -1.1563722]"
a husband sold him a glass .,the son left her the juice .,DO,DO,SELL,LEAVE,A,THE,to,for,-34.83373260498047,"[-2.921861, -7.4416184, -7.2479954, -3.7727184, -4.37757, -8.026979, -1.0449886]"
a husband sold him an anchor .,the worker brought the coffee to them .,DO,PD,SELL,BRING,A,THE,to,to,-34.484397888183594,"[-2.9691408, -9.76629, -6.164335, -2.1171937, -5.9080267, -1.7207786, -5.0067263, -0.83190525]"
a husband sold him an anchor .,the worker brought them the coffee .,DO,DO,SELL,BRING,A,THE,to,to,-32.45326232910156,"[-2.9691408, -9.76629, -6.164335, -4.4171386, -3.5173402, -4.7839017, -0.83511484]"
a husband sold me a glass .,the cop threw the beer to you .,DO,PD,SELL,THROW,A,THE,to,to,-41.9560775756836,"[-2.9090853, -10.1012335, -9.146945, -1.7794383, -5.9066477, -4.13843, -7.2516522, -0.722645]"
a husband sold me a glass .,the cop threw you the beer .,DO,DO,SELL,THROW,A,THE,to,to,-38.41704177856445,"[-2.9090853, -10.1012335, -9.146945, -5.9896755, -3.5882113, -6.038299, -0.6435914]"
a husband sold me a juice .,the priest gave the tea to us .,DO,PD,SELL,GIVE,A,THE,to,to,-36.438926696777344,"[-2.92376, -10.199057, -5.9046164, -2.5193279, -8.682821, -0.9437101, -4.533576, -0.7320574]"
a husband sold me a juice .,the priest gave us the tea .,DO,DO,SELL,GIVE,A,THE,to,to,-30.763214111328125,"[-2.92376, -10.199057, -5.9046164, -3.2186763, -1.8769743, -5.976289, -0.66383874]"
a husband sold them a coat .,the priest promised the coffee to us .,DO,PD,SELL,PROMISE,A,THE,to,to,-45.85679626464844,"[-2.9556508, -10.2726555, -8.449082, -3.2973738, -10.60146, -3.3027222, -6.1118045, -0.8660454]"
a husband sold them a coat .,the priest promised us the coffee .,DO,DO,SELL,PROMISE,A,THE,to,to,-39.172794342041016,"[-2.9556508, -10.2726555, -8.449082, -5.0270157, -2.777088, -8.826159, -0.8651449]"
a husband sold them a glass .,the guy showed the juice to us .,DO,PD,SELL,SHOW,A,THE,to,to,-38.487754821777344,"[-2.9103448, -8.009545, -7.9566517, -3.777516, -8.945126, -2.4309812, -3.7179093, -0.7396834]"
a husband sold them a glass .,the guy showed us the juice .,DO,DO,SELL,SHOW,A,THE,to,to,-33.68789291381836,"[-2.9103448, -8.009545, -7.9566517, -2.8792892, -1.8555791, -9.194588, -0.8818959]"
a husband sold them a juice .,the administration designed the cigarette for me .,DO,PD,SELL,DESIGN,A,THE,to,for,-45.14176940917969,"[-2.924881, -7.878386, -10.459312, -0.8408592, -10.839247, -5.004348, -6.1729574, -1.0217769]"
a husband sold them a juice .,the administration designed me the cigarette .,DO,DO,SELL,DESIGN,A,THE,to,for,-43.261375427246094,"[-2.924881, -7.878386, -10.459312, -9.369747, -3.6443737, -8.31659, -0.66808337]"
a husband sold us a cheese .,the scientist kept the anchor for them .,DO,PD,SELL,KEEP,A,THE,to,for,-47.03874206542969,"[-2.9389372, -9.859031, -8.622683, -3.3303032, -10.889305, -4.075122, -6.2912364, -1.0321246]"
a husband sold us a cheese .,the scientist kept them the anchor .,DO,DO,SELL,KEEP,A,THE,to,for,-48.902530670166016,"[-2.9389372, -9.859031, -8.622683, -6.850506, -6.171191, -12.92299, -1.537193]"
a husband sold us a coffee .,the parent fed the chocolate to him .,DO,PD,SELL,FEED,A,THE,to,to,-40.79779052734375,"[-2.9384198, -8.442625, -11.349485, -2.0837512, -7.742094, -3.5192695, -4.0732665, -0.64887756]"
a husband sold us a coffee .,the parent fed him the chocolate .,DO,DO,SELL,FEED,A,THE,to,to,-35.18525695800781,"[-2.9384198, -8.442625, -11.349485, -3.8722243, -3.3766766, -4.354399, -0.8514258]"
a husband sold us a glass .,the man drew the coat for them .,DO,PD,SELL,DRAW,A,THE,to,for,-40.4126205444336,"[-2.9382293, -5.4860716, -8.685093, -2.3720918, -8.396032, -5.1118307, -6.136616, -1.2866586]"
a husband sold us a glass .,the man drew them the coat .,DO,DO,SELL,DRAW,A,THE,to,for,-38.62163543701172,"[-2.9382293, -5.4860716, -8.685093, -6.665916, -4.761881, -8.49558, -1.5888621]"
a husband sold us a glass .,the administration designed the coat for you .,DO,PD,SELL,DESIGN,A,THE,to,for,-43.70698547363281,"[-2.9382293, -8.171617, -10.094531, -0.93992144, -11.763389, -2.8049257, -6.211447, -0.7829251]"
a husband sold us a glass .,the administration designed you the coat .,DO,DO,SELL,DESIGN,A,THE,to,for,-46.63332748413086,"[-2.9382293, -8.171617, -10.094531, -8.043059, -5.2623644, -11.15854, -0.9649866]"
a husband sold you a coat .,the priest purchased the meal for them .,DO,PD,SELL,PURCHASE,A,THE,to,for,-39.46601867675781,"[-2.9567575, -10.276085, -9.994102, -1.5734981, -6.6137886, -2.2552295, -4.712018, -1.0845425]"
a husband sold you a coat .,the priest purchased them the meal .,DO,DO,SELL,PURCHASE,A,THE,to,for,-41.63567733764648,"[-2.9567575, -10.276085, -9.994102, -5.607779, -4.49937, -7.2438335, -1.0577521]"
a husband sold you a glass .,the wife showed the beer to me .,DO,PD,SELL,SHOW,A,THE,to,to,-35.93609619140625,"[-2.9149325, -7.6541805, -8.778098, -3.3730874, -9.25597, -1.6165313, -1.6020579, -0.74123883]"
a husband sold you a glass .,the wife showed me the beer .,DO,DO,SELL,SHOW,A,THE,to,to,-31.198596954345703,"[-2.9149325, -7.6541805, -8.778098, -1.1451219, -1.5581275, -8.236956, -0.91117984]"
a husband sold you a tea .,the scientist purchased the coffee for us .,DO,PD,SELL,PURCHASE,A,THE,to,for,-40.4062728881836,"[-2.909921, -9.94181, -11.902044, -1.8575463, -5.8901653, -3.2363634, -3.5405931, -1.1278291]"
a husband sold you a tea .,the scientist purchased us the coffee .,DO,DO,SELL,PURCHASE,A,THE,to,for,-39.93218231201172,"[-2.909921, -9.94181, -11.902044, -6.116471, -4.064808, -4.3407383, -0.65639067]"
a husband sold you an anchor .,the opponent supplied the candy to it .,DO,PD,SELL,SUPPLY,A,THE,to,to,-45.279541015625,"[-2.9557111, -10.285673, -10.09789, -1.79589, -9.343094, -3.2357914, -6.9352503, -0.6302411]"
a husband sold you an anchor .,the opponent supplied it the candy .,DO,DO,SELL,SUPPLY,A,THE,to,to,-44.47103500366211,"[-2.9557111, -10.285673, -10.09789, -4.8349867, -6.2769594, -9.146547, -0.87326795]"
a husband supplied a chicken to me .,the leader made the television for you .,PD,PD,SUPPLY,MAKE,A,THE,to,for,-49.80876541137695,"[-2.9000983, -7.110932, -12.835493, -1.4279413, -10.266156, -6.7460585, -7.5931892, -0.9288969]"
a husband supplied a chicken to me .,the leader made you the television .,PD,DO,SUPPLY,MAKE,A,THE,to,for,-48.70091247558594,"[-2.9000983, -7.110932, -12.835493, -8.024016, -3.6411288, -10.799833, -3.3894117]"
a husband supplied a chicken to you .,the employer left the ball for me .,PD,PD,SUPPLY,LEAVE,A,THE,to,for,-41.40873718261719,"[-2.9068274, -9.601391, -9.034882, -1.6448057, -8.536438, -5.4652905, -3.3496897, -0.86941135]"
a husband supplied a chicken to you .,the employer left me the ball .,PD,DO,SUPPLY,LEAVE,A,THE,to,for,-37.63516998291016,"[-2.9068274, -9.601391, -9.034882, -4.0931787, -3.3698766, -7.3996086, -1.2294077]"
a husband supplied a coat to her .,the girl caught the bag for it .,PD,PD,SUPPLY,CATCH,A,THE,to,for,-37.117958068847656,"[-2.9425876, -7.797212, -7.0275054, -1.6865592, -6.2892075, -4.5892267, -5.6779804, -1.1076765]"
a husband supplied a coat to her .,the girl caught it the bag .,PD,DO,SUPPLY,CATCH,A,THE,to,for,-40.00478363037109,"[-2.9425876, -7.797212, -7.0275054, -4.6030135, -7.0173283, -9.064716, -1.5524204]"
a husband supplied a coat to us .,the doctor got the juice for you .,PD,PD,SUPPLY,GET,A,THE,to,for,-38.46239471435547,"[-2.9451294, -8.287573, -6.9175754, -2.6092846, -8.52274, -4.3659573, -4.1203713, -0.6937615]"
a husband supplied a coat to us .,the doctor got you the juice .,PD,DO,SUPPLY,GET,A,THE,to,for,-37.74042892456055,"[-2.9451294, -8.287573, -6.9175754, -7.6688375, -3.7905054, -7.17039, -0.9604181]"
a husband supplied a coat to us .,the physician promised the juice to them .,PD,PD,SUPPLY,PROMISE,A,THE,to,to,-42.01270294189453,"[-2.9451294, -10.1015415, -8.155213, -3.5203223, -10.126671, -1.4988394, -4.785056, -0.8799283]"
a husband supplied a coat to us .,the physician promised them the juice .,PD,DO,SUPPLY,PROMISE,A,THE,to,to,-39.85978698730469,"[-2.9451294, -10.1015415, -8.155213, -5.978269, -3.0949364, -8.02062, -1.564079]"
a husband supplied a newspaper to us .,the student purchased the cheese for you .,PD,PD,SUPPLY,PURCHASE,A,THE,to,for,-43.528167724609375,"[-2.8956537, -8.105476, -10.843546, -2.0160155, -9.082938, -2.980643, -6.9357867, -0.6681066]"
a husband supplied a newspaper to us .,the student purchased you the cheese .,PD,DO,SUPPLY,PURCHASE,A,THE,to,for,-45.49649810791016,"[-2.8956537, -8.105476, -10.843546, -10.496034, -3.316143, -8.273721, -1.5659273]"
a husband supplied a salad to it .,the champion threw the engine to me .,PD,PD,SUPPLY,THROW,A,THE,to,to,-47.37273406982422,"[-2.9328449, -10.362617, -9.224866, -2.7039404, -11.027259, -2.3428473, -7.524897, -1.2534622]"
a husband supplied a salad to it .,the champion threw me the engine .,PD,DO,SUPPLY,THROW,A,THE,to,to,-47.98513412475586,"[-2.9328449, -10.362617, -9.224866, -7.408725, -3.2289877, -13.31682, -1.5102752]"
a husband supplied a salad to me .,the reader found the tea for us .,PD,PD,SUPPLY,FIND,A,THE,to,for,-40.97111892700195,"[-2.9438787, -8.962582, -6.037224, -1.891158, -10.773716, -5.081776, -4.128149, -1.1526366]"
a husband supplied a salad to me .,the reader found us the tea .,PD,DO,SUPPLY,FIND,A,THE,to,for,-40.41014099121094,"[-2.9438787, -8.962582, -6.037224, -7.5740595, -4.8719306, -8.462194, -1.5582705]"
a husband supplied a tea to me .,the parent brought the chocolate to you .,PD,PD,SUPPLY,BRING,A,THE,to,to,-38.07183074951172,"[-2.9048436, -8.6331215, -10.318117, -2.715221, -6.4555454, -0.78646827, -5.7288713, -0.52964365]"
a husband supplied a tea to me .,the parent brought you the chocolate .,PD,DO,SUPPLY,BRING,A,THE,to,to,-38.38689422607422,"[-2.9048436, -8.6331215, -10.318117, -5.610934, -2.2037218, -6.8947554, -1.8213997]"
a husband supplied a tea to us .,the uncle made the iron for you .,PD,PD,SUPPLY,MAKE,A,THE,to,for,-42.38920593261719,"[-2.9181838, -10.646187, -6.9717913, -2.283962, -9.296063, -5.5141115, -4.0314198, -0.7274833]"
a husband supplied a tea to us .,the uncle made you the iron .,PD,DO,SUPPLY,MAKE,A,THE,to,for,-42.96075820922852,"[-2.9181838, -10.646187, -6.9717913, -6.5620065, -4.1263866, -9.604674, -2.131527]"
a husband supplied her a coat .,the girl caught the bag for it .,DO,PD,SUPPLY,CATCH,A,THE,to,for,-37.42294692993164,"[-2.9637847, -7.9798098, -6.967327, -2.151618, -5.9334073, -4.532174, -6.0547314, -0.8400966]"
a husband supplied her a coat .,the girl caught it the bag .,DO,DO,SUPPLY,CATCH,A,THE,to,for,-39.376991271972656,"[-2.9637847, -7.9798098, -6.967327, -4.8285675, -6.950972, -8.4523535, -1.2341775]"
a husband supplied it a salad .,the champion threw the engine to me .,DO,PD,SUPPLY,THROW,A,THE,to,to,-47.29261016845703,"[-2.9500768, -10.379448, -9.598375, -2.6747384, -10.834677, -2.9898014, -6.5378747, -1.3276213]"
a husband supplied it a salad .,the champion threw me the engine .,DO,DO,SUPPLY,THROW,A,THE,to,to,-47.64913940429688,"[-2.9500768, -10.379448, -9.598375, -7.274649, -3.2163572, -13.076187, -1.1540446]"
a husband supplied me a chicken .,the leader made the television for you .,DO,PD,SUPPLY,MAKE,A,THE,to,for,-51.609893798828125,"[-2.9265301, -7.1022644, -12.664151, -1.4727519, -11.407662, -6.865054, -7.985134, -1.1863483]"
a husband supplied me a chicken .,the leader made you the television .,DO,DO,SUPPLY,MAKE,A,THE,to,for,-48.45642852783203,"[-2.9265301, -7.1022644, -12.664151, -8.153314, -3.265836, -11.100914, -3.2434196]"
a husband supplied me a salad .,the reader found the tea for us .,DO,PD,SUPPLY,FIND,A,THE,to,for,-42.12596893310547,"[-2.975225, -8.910236, -6.1951094, -2.084843, -10.814959, -4.989399, -4.866251, -1.2899457]"
a husband supplied me a salad .,the reader found us the tea .,DO,DO,SUPPLY,FIND,A,THE,to,for,-38.329776763916016,"[-2.975225, -8.910236, -6.1951094, -7.394239, -4.3610096, -7.568561, -0.92539525]"
a husband supplied me a tea .,the parent brought the chocolate to you .,DO,PD,SUPPLY,BRING,A,THE,to,to,-41.417240142822266,"[-2.939149, -8.5129385, -10.753434, -3.3236222, -7.0363293, -1.9052426, -6.2531233, -0.69339925]"
a husband supplied me a tea .,the parent brought you the chocolate .,DO,DO,SUPPLY,BRING,A,THE,to,to,-38.32435607910156,"[-2.939149, -8.5129385, -10.753434, -5.513928, -2.438904, -6.74984, -1.416163]"
a husband supplied us a coat .,the doctor got the juice for you .,DO,PD,SUPPLY,GET,A,THE,to,for,-38.77802658081055,"[-2.9976144, -8.28133, -6.8311205, -2.7230747, -8.489093, -4.47517, -4.2703915, -0.7102333]"
a husband supplied us a coat .,the doctor got you the juice .,DO,DO,SUPPLY,GET,A,THE,to,for,-36.544166564941406,"[-2.9976144, -8.28133, -6.8311205, -7.0171537, -3.7912927, -6.9176383, -0.7080136]"
a husband supplied us a coat .,the physician promised the juice to them .,DO,PD,SUPPLY,PROMISE,A,THE,to,to,-44.18675994873047,"[-2.9976144, -10.132691, -8.035093, -3.5950656, -9.934686, -2.6544924, -5.745386, -1.091732]"
a husband supplied us a coat .,the physician promised them the juice .,DO,DO,SUPPLY,PROMISE,A,THE,to,to,-38.56428909301758,"[-2.9976144, -10.132691, -8.035093, -5.5444837, -3.291362, -7.497019, -1.0660245]"
a husband supplied us a newspaper .,the student purchased the cheese for you .,DO,PD,SUPPLY,PURCHASE,A,THE,to,for,-45.311744689941406,"[-2.9395816, -8.156544, -10.820112, -2.227498, -9.495651, -3.073637, -7.7884865, -0.81023157]"
a husband supplied us a newspaper .,the student purchased you the cheese .,DO,DO,SUPPLY,PURCHASE,A,THE,to,for,-45.15018081665039,"[-2.9395816, -8.156544, -10.820112, -10.093846, -3.494915, -8.420305, -1.2248772]"
a husband supplied us a tea .,the uncle made the iron for you .,DO,PD,SUPPLY,MAKE,A,THE,to,for,-43.09713363647461,"[-2.9520986, -10.537767, -7.0778008, -2.297016, -9.618214, -5.5929127, -4.1868196, -0.8345045]"
a husband supplied us a tea .,the uncle made you the iron .,DO,DO,SUPPLY,MAKE,A,THE,to,for,-42.05669403076172,"[-2.9520986, -10.537767, -7.0778008, -5.781905, -4.0023503, -9.786508, -1.918262]"
a husband supplied you a chicken .,the employer left the ball for me .,DO,PD,SUPPLY,LEAVE,A,THE,to,for,-41.83525085449219,"[-2.9300835, -9.509781, -8.970841, -2.2188265, -8.749411, -5.336582, -3.279776, -0.8399508]"
a husband supplied you a chicken .,the employer left me the ball .,DO,DO,SUPPLY,LEAVE,A,THE,to,for,-36.50765609741211,"[-2.9300835, -9.509781, -8.970841, -3.8646815, -2.9341621, -7.363758, -0.93434775]"
a husband threw a beer to me .,the friend promised the chocolate to you .,PD,PD,THROW,PROMISE,A,THE,to,to,-42.24263000488281,"[-2.968458, -9.61025, -9.006127, -4.471465, -7.947983, -2.7229886, -4.820482, -0.69487756]"
a husband threw a beer to me .,the friend promised you the chocolate .,PD,DO,THROW,PROMISE,A,THE,to,to,-38.14129638671875,"[-2.968458, -9.61025, -9.006127, -4.7402563, -3.4211247, -7.1111703, -1.2839092]"
a husband threw a beer to you .,the writer bought the motor for me .,PD,PD,THROW,BUY,A,THE,to,for,-37.31240081787109,"[-2.951019, -7.677953, -9.741462, -2.1844637, -8.239276, -2.5197947, -2.9747727, -1.0236585]"
a husband threw a beer to you .,the writer bought me the motor .,PD,DO,THROW,BUY,A,THE,to,for,-39.42026138305664,"[-2.951019, -7.677953, -9.741462, -4.066798, -3.4513936, -9.577592, -1.9540442]"
a husband threw a bell to him .,the guy drew the iron for us .,PD,PD,THROW,DRAW,A,THE,to,for,-40.89247894287109,"[-2.982564, -7.7681365, -8.787641, -2.1628652, -8.504122, -6.3893747, -3.62857, -0.66920364]"
a husband threw a bell to him .,the guy drew us the iron .,PD,DO,THROW,DRAW,A,THE,to,for,-40.42150115966797,"[-2.982564, -7.7681365, -8.787641, -5.899342, -3.3502913, -8.921112, -2.7124171]"
a husband threw a bell to it .,the singer promised the salad to you .,PD,PD,THROW,PROMISE,A,THE,to,to,-45.81136322021485,"[-2.9275215, -8.703922, -8.09483, -3.7366045, -12.217194, -2.6668315, -6.16477, -1.2996882]"
a husband threw a bell to it .,the singer promised you the salad .,PD,DO,THROW,PROMISE,A,THE,to,to,-42.74134063720703,"[-2.9275215, -8.703922, -8.09483, -6.1832933, -3.1472933, -12.015527, -1.6689568]"
a husband threw a bell to us .,the nurse fed the candy to you .,PD,PD,THROW,FEED,A,THE,to,to,-41.96767425537109,"[-2.984716, -9.8849945, -10.131391, -1.9199162, -9.139869, -0.91414124, -6.421715, -0.57093394]"
a husband threw a bell to us .,the nurse fed you the candy .,PD,DO,THROW,FEED,A,THE,to,to,-37.49932861328125,"[-2.984716, -9.8849945, -10.131391, -4.6733007, -3.0022473, -5.8678675, -0.95481217]"
a husband threw a chocolate to me .,the chief got the juice for us .,PD,PD,THROW,GET,A,THE,to,for,-42.140472412109375,"[-2.9467685, -7.1816635, -10.585975, -3.1246824, -8.995651, -3.069315, -5.4208484, -0.8155705]"
a husband threw a chocolate to me .,the chief got us the juice .,PD,DO,THROW,GET,A,THE,to,for,-38.99748611450195,"[-2.9467685, -7.1816635, -10.585975, -5.779952, -3.588083, -7.933383, -0.9816605]"
a husband threw a chocolate to you .,the adult gave the coffee to me .,PD,PD,THROW,GIVE,A,THE,to,to,-35.49512481689453,"[-2.9331882, -9.75037, -8.931218, -2.5025082, -8.010603, -0.8910562, -1.75572, -0.72046036]"
a husband threw a chocolate to you .,the adult gave me the coffee .,PD,DO,THROW,GIVE,A,THE,to,to,-33.69062805175781,"[-2.9331882, -9.75037, -8.931218, -2.0189877, -2.370222, -6.722142, -0.96450263]"
a husband threw a chocolate to you .,the student sold the salad to us .,PD,PD,THROW,SELL,A,THE,to,to,-39.43947219848633,"[-2.9331882, -7.9529276, -10.333862, -1.6906207, -9.805975, -1.0291663, -4.864813, -0.8289193]"
a husband threw a chocolate to you .,the student sold us the salad .,PD,DO,THROW,SELL,A,THE,to,to,-41.31683349609375,"[-2.9331882, -7.9529276, -10.333862, -6.6530237, -2.888233, -9.488371, -1.06723]"
a husband threw a coffee to you .,the physician purchased the cheese for them .,PD,PD,THROW,PURCHASE,A,THE,to,for,-44.91234588623047,"[-2.939777, -10.348938, -11.771914, -1.3947532, -8.8181925, -2.5828676, -6.045493, -1.0104113]"
a husband threw a coffee to you .,the physician purchased them the cheese .,PD,DO,THROW,PURCHASE,A,THE,to,for,-47.020145416259766,"[-2.939777, -10.348938, -11.771914, -6.0599537, -5.392304, -9.192245, -1.3150132]"
a husband threw a hat to it .,the attorney supplied the meal to you .,PD,PD,THROW,SUPPLY,A,THE,to,to,-46.96632385253906,"[-2.932267, -8.172361, -13.22407, -1.6849334, -11.16967, -1.8143795, -7.3356304, -0.6330101]"
a husband threw a hat to it .,the attorney supplied you the meal .,PD,DO,THROW,SUPPLY,A,THE,to,to,-49.61780548095703,"[-2.932267, -8.172361, -13.22407, -6.8008604, -5.677582, -11.4592285, -1.351435]"
a husband threw a hat to us .,the mayor caught the button for you .,PD,PD,THROW,CATCH,A,THE,to,for,-41.439414978027344,"[-2.9596977, -7.2441587, -10.164467, -1.9698356, -11.480738, -3.7412295, -3.2201846, -0.6591072]"
a husband threw a hat to us .,the mayor caught you the button .,PD,DO,THROW,CATCH,A,THE,to,for,-41.34623718261719,"[-2.9596977, -7.2441587, -10.164467, -4.622148, -5.7980103, -9.559022, -0.9987314]"
a husband threw a hat to you .,the manager fed the cheese to us .,PD,PD,THROW,FEED,A,THE,to,to,-41.50405883789063,"[-2.9477344, -8.632338, -12.694609, -1.7748989, -9.173164, -1.3969711, -4.1918225, -0.69252217]"
a husband threw a hat to you .,the manager fed us the cheese .,PD,DO,THROW,FEED,A,THE,to,to,-39.721466064453125,"[-2.9477344, -8.632338, -12.694609, -4.6214795, -2.48243, -7.46556, -0.8773171]"
a husband threw a jacket to it .,the doctor supplied the button to us .,PD,PD,THROW,SUPPLY,A,THE,to,to,-43.360965728759766,"[-2.9705737, -8.414663, -10.706955, -1.7945473, -10.884676, -1.7822973, -6.053424, -0.75382984]"
a husband threw a jacket to it .,the doctor supplied us the button .,PD,DO,THROW,SUPPLY,A,THE,to,to,-42.08229064941406,"[-2.9705737, -8.414663, -10.706955, -3.834782, -4.3384633, -10.216506, -1.6003484]"
