prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a parent threw us a cigarette .,the leader found him the tea .,DO,DO,THROW,FIND,A,THE,to,for,-39.26256942749024,"[-3.2410634, -7.602474, -8.367071, -4.6943293, -4.565856, -9.350225, -1.441551]"
a parent threw you a cigarette .,the reader found the tea for us .,DO,PD,THROW,FIND,A,THE,to,for,-42.30670928955078,"[-3.2389154, -8.933207, -6.675725, -1.7398921, -10.656134, -5.09811, -4.785841, -1.1788886]"
a parent threw you a cigarette .,the reader found us the tea .,DO,DO,THROW,FIND,A,THE,to,for,-40.31671142578125,"[-3.2389154, -8.933207, -6.675725, -6.426029, -4.2992067, -9.21914, -1.5244894]"
a parent took a book to it .,the brother kept the wire for me .,PD,PD,TAKE,KEEP,A,THE,to,for,-43.23180389404297,"[-3.1378393, -9.446455, -10.026974, -2.2049072, -9.189209, -4.5771904, -3.7451339, -0.90409625]"
a parent took a book to it .,the brother kept me the wire .,PD,DO,TAKE,KEEP,A,THE,to,for,-47.53916549682617,"[-3.1378393, -9.446455, -10.026974, -5.539281, -6.462771, -11.507581, -1.4182638]"
a parent took a book to us .,the guest left the juice for you .,PD,PD,TAKE,LEAVE,A,THE,to,for,-44.417442321777344,"[-3.1529398, -9.910541, -9.68881, -1.6506193, -12.522222, -3.922417, -2.974159, -0.5957321]"
a parent took a book to us .,the guest left you the juice .,PD,DO,TAKE,LEAVE,A,THE,to,for,-42.94152069091797,"[-3.1529398, -9.910541, -9.68881, -5.305456, -3.6076906, -10.245415, -1.0306655]"
a parent took a book to you .,the father gave the hat to me .,PD,PD,TAKE,GIVE,A,THE,to,to,-32.089725494384766,"[-3.154219, -7.496421, -7.5335226, -1.803777, -8.771617, -0.22320153, -2.2060676, -0.90090036]"
a parent took a book to you .,the father gave me the hat .,PD,DO,TAKE,GIVE,A,THE,to,to,-31.06905746459961,"[-3.154219, -7.496421, -7.5335226, -1.9607804, -1.8885894, -7.9119043, -1.1236212]"
a parent took a book to you .,the leader bought the tea for us .,PD,PD,TAKE,BUY,A,THE,to,for,-45.15317535400391,"[-3.154219, -7.470747, -17.006338, -1.2122979, -8.585325, -2.7997646, -4.123129, -0.8013557]"
a parent took a book to you .,the leader bought us the tea .,PD,DO,TAKE,BUY,A,THE,to,for,-46.31623840332031,"[-3.154219, -7.470747, -17.006338, -6.617821, -3.05648, -8.110793, -0.8998398]"
a parent took a guitar to me .,the reader left the chicken for it .,PD,PD,TAKE,LEAVE,A,THE,to,for,-44.61596298217773,"[-3.1708481, -9.268522, -8.236115, -1.6970955, -10.595173, -4.24568, -6.492579, -0.9099499]"
a parent took a guitar to me .,the reader left it the chicken .,PD,DO,TAKE,LEAVE,A,THE,to,for,-41.13656234741211,"[-3.1708481, -9.268522, -8.236115, -3.8448825, -5.956582, -9.089885, -1.569729]"
a parent took a guitar to us .,the secretary brought the juice to her .,PD,PD,TAKE,BRING,A,THE,to,to,-42.082298278808594,"[-3.169857, -9.215021, -11.1156225, -1.9283441, -11.528712, -0.6414476, -2.8057141, -1.6775798]"
a parent took a guitar to us .,the secretary brought her the juice .,PD,DO,TAKE,BRING,A,THE,to,to,-41.46865081787109,"[-3.169857, -9.215021, -11.1156225, -3.4703736, -4.5602374, -8.792984, -1.1445568]"
a parent took a newspaper to him .,the secretary brought the beer to them .,PD,PD,TAKE,BRING,A,THE,to,to,-41.06139373779297,"[-3.1638105, -9.153313, -11.321932, -1.86431, -9.553207, -0.6254406, -4.5586987, -0.8206837]"
a parent took a newspaper to him .,the secretary brought them the beer .,PD,DO,TAKE,BRING,A,THE,to,to,-40.545509338378906,"[-3.1638105, -9.153313, -11.321932, -5.3002377, -3.6968708, -6.894286, -1.015057]"
a parent took a newspaper to him .,the administration designed the coat for you .,PD,PD,TAKE,DESIGN,A,THE,to,for,-46.59474182128906,"[-3.1638105, -7.7361593, -10.897467, -0.6494419, -12.550844, -3.4992504, -7.229327, -0.8684411]"
a parent took a newspaper to him .,the administration designed you the coat .,PD,DO,TAKE,DESIGN,A,THE,to,for,-49.37087631225586,"[-3.1638105, -7.7361593, -10.897467, -8.715271, -5.2708087, -12.000825, -1.5865352]"
a parent took a newspaper to him .,the pilot fed the pie to you .,PD,PD,TAKE,FEED,A,THE,to,to,-45.49745559692383,"[-3.1638105, -8.636044, -11.87683, -1.3985797, -10.668295, -1.6549692, -7.2858353, -0.8130919]"
a parent took a newspaper to him .,the pilot fed you the pie .,PD,DO,TAKE,FEED,A,THE,to,to,-43.40068817138672,"[-3.1638105, -8.636044, -11.87683, -6.7175903, -2.151575, -9.846752, -1.0080887]"
a parent took a newspaper to me .,the opponent saved the meal for them .,PD,PD,TAKE,SAVE,A,THE,to,for,-42.4161376953125,"[-3.17278, -10.337813, -11.159951, -1.1304941, -10.152531, -2.2697966, -3.5341997, -0.6585712]"
a parent took a newspaper to me .,the opponent saved them the meal .,PD,DO,TAKE,SAVE,A,THE,to,for,-44.76631164550781,"[-3.17278, -10.337813, -11.159951, -4.8146, -4.174967, -10.26231, -0.84388995]"
a parent took a newspaper to me .,the mayor threw the juice to you .,PD,PD,TAKE,THROW,A,THE,to,to,-44.38899230957031,"[-3.17278, -7.699472, -9.460201, -2.6760669, -10.7335, -3.4568334, -6.4250298, -0.7651093]"
a parent took a newspaper to me .,the mayor threw you the juice .,PD,DO,TAKE,THROW,A,THE,to,to,-43.16004180908203,"[-3.17278, -7.699472, -9.460201, -8.856606, -2.8212523, -10.228657, -0.9210745]"
a parent took a newspaper to you .,the author bought the card for us .,PD,PD,TAKE,BUY,A,THE,to,for,-37.94779968261719,"[-3.1599398, -6.8311205, -10.334014, -1.5889535, -6.788116, -2.5058177, -5.290466, -1.4493728]"
a parent took a newspaper to you .,the author bought us the card .,PD,DO,TAKE,BUY,A,THE,to,for,-38.79692077636719,"[-3.1599398, -6.8311205, -10.334014, -6.982138, -3.0259728, -6.9487123, -1.5150207]"
a parent took an iron to you .,the woman kept the beer for us .,PD,PD,TAKE,KEEP,A,THE,to,for,-38.22002410888672,"[-3.1748598, -7.1732597, -7.9146414, -2.7913408, -6.849697, -4.269077, -5.191333, -0.85581267]"
a parent took an iron to you .,the woman kept us the beer .,PD,DO,TAKE,KEEP,A,THE,to,for,-40.87124252319336,"[-3.1748598, -7.1732597, -7.9146414, -6.7226076, -6.4514723, -8.022853, -1.4115473]"
a parent took an iron to you .,the nurse showed the crystal to me .,PD,PD,TAKE,SHOW,A,THE,to,to,-39.25851440429688,"[-3.1748598, -10.418182, -7.472952, -2.42139, -10.608133, -1.3387667, -2.9529896, -0.87124]"
a parent took an iron to you .,the nurse showed me the crystal .,PD,DO,TAKE,SHOW,A,THE,to,to,-35.394981384277344,"[-3.1748598, -10.418182, -7.472952, -1.6381937, -1.6192329, -9.555969, -1.5155939]"
a parent took him a newspaper .,the secretary brought the beer to them .,DO,PD,TAKE,BRING,A,THE,to,to,-41.54144287109375,"[-3.1605844, -9.102263, -11.119631, -2.085267, -8.813235, -1.0940192, -5.2018986, -0.96454406]"
a parent took him a newspaper .,the secretary brought them the beer .,DO,DO,TAKE,BRING,A,THE,to,to,-38.35385894775391,"[-3.1605844, -9.102263, -11.119631, -4.6923466, -2.7446904, -6.6775913, -0.8567521]"
a parent took him a newspaper .,the administration designed the coat for you .,DO,PD,TAKE,DESIGN,A,THE,to,for,-45.71566009521485,"[-3.1605844, -7.839977, -10.534924, -0.74094, -12.129123, -3.3291826, -7.089544, -0.8913864]"
a parent took him a newspaper .,the administration designed you the coat .,DO,DO,TAKE,DESIGN,A,THE,to,for,-46.527442932128906,"[-3.1605844, -7.839977, -10.534924, -8.477852, -4.036656, -11.125711, -1.3517363]"
a parent took him a newspaper .,the pilot fed the pie to you .,DO,PD,TAKE,FEED,A,THE,to,to,-46.155181884765625,"[-3.1605844, -8.526195, -11.620862, -1.5352463, -10.288431, -2.2472901, -7.886205, -0.8903669]"
a parent took him a newspaper .,the pilot fed you the pie .,DO,DO,TAKE,FEED,A,THE,to,to,-42.64252471923828,"[-3.1605844, -8.526195, -11.620862, -6.4476542, -2.1077023, -9.841403, -0.93812615]"
a parent took it a book .,the brother kept the wire for me .,DO,PD,TAKE,KEEP,A,THE,to,for,-43.38446807861328,"[-3.1399653, -9.358525, -10.318825, -2.2821796, -9.10363, -4.434903, -3.7577882, -0.9886497]"
a parent took it a book .,the brother kept me the wire .,DO,DO,TAKE,KEEP,A,THE,to,for,-47.18446350097656,"[-3.1399653, -9.358525, -10.318825, -5.2806377, -6.2268248, -11.618649, -1.2410371]"
a parent took me a guitar .,the reader left the chicken for it .,DO,PD,TAKE,LEAVE,A,THE,to,for,-44.62108612060547,"[-3.17882, -9.023319, -8.23959, -2.0522335, -10.531141, -4.120118, -6.551512, -0.92435217]"
a parent took me a guitar .,the reader left it the chicken .,DO,DO,TAKE,LEAVE,A,THE,to,for,-40.572025299072266,"[-3.17882, -9.023319, -8.23959, -3.7826526, -6.0595117, -8.731861, -1.5562723]"
a parent took me a newspaper .,the opponent saved the meal for them .,DO,PD,TAKE,SAVE,A,THE,to,for,-42.721153259277344,"[-3.1560824, -10.247572, -10.831886, -1.3854107, -10.057658, -2.4994783, -3.7850366, -0.7580317]"
a parent took me a newspaper .,the opponent saved them the meal .,DO,DO,TAKE,SAVE,A,THE,to,for,-42.13660430908203,"[-3.1560824, -10.247572, -10.831886, -4.7050376, -3.6582355, -8.638592, -0.89920104]"
a parent took me a newspaper .,the mayor threw the juice to you .,DO,PD,TAKE,THROW,A,THE,to,to,-45.07977294921875,"[-3.1560824, -7.6632257, -9.018348, -2.8382301, -10.535759, -3.9205952, -7.0037956, -0.9437357]"
a parent took me a newspaper .,the mayor threw you the juice .,DO,DO,TAKE,THROW,A,THE,to,to,-41.57931518554688,"[-3.1560824, -7.6632257, -9.018348, -8.430697, -2.5444863, -9.771121, -0.9953545]"
a parent took us a book .,the guest left the juice for you .,DO,PD,TAKE,LEAVE,A,THE,to,for,-44.55452728271485,"[-3.175786, -9.894745, -9.667742, -1.7334234, -12.44944, -3.9483805, -2.937232, -0.74778265]"
a parent took us a book .,the guest left you the juice .,DO,DO,TAKE,LEAVE,A,THE,to,for,-41.06311798095703,"[-3.175786, -9.894745, -9.667742, -4.517478, -3.0828183, -9.730696, -0.9938513]"
a parent took us a guitar .,the secretary brought the juice to her .,DO,PD,TAKE,BRING,A,THE,to,to,-43.23385238647461,"[-3.1944478, -9.287233, -11.131825, -2.109027, -11.361311, -1.1548235, -2.5480576, -2.4471252]"
a parent took us a guitar .,the secretary brought her the juice .,DO,DO,TAKE,BRING,A,THE,to,to,-40.923099517822266,"[-3.1944478, -9.287233, -11.131825, -3.6018133, -3.9707313, -8.635607, -1.1014419]"
a parent took you a book .,the father gave the hat to me .,DO,PD,TAKE,GIVE,A,THE,to,to,-32.48921203613281,"[-3.1715436, -7.5295973, -7.0328865, -2.0876043, -9.03215, -0.4431494, -2.135218, -1.0570599]"
a parent took you a book .,the father gave me the hat .,DO,DO,TAKE,GIVE,A,THE,to,to,-29.66103744506836,"[-3.1715436, -7.5295973, -7.0328865, -1.4744365, -1.8969684, -7.544033, -1.0115702]"
a parent took you a book .,the leader bought the tea for us .,DO,PD,TAKE,BUY,A,THE,to,for,-44.59288024902344,"[-3.1715436, -7.4949045, -15.508911, -1.0997558, -8.868949, -3.061696, -4.3656993, -1.0214211]"
a parent took you a book .,the leader bought us the tea .,DO,DO,TAKE,BUY,A,THE,to,for,-43.77837371826172,"[-3.1715436, -7.4949045, -15.508911, -5.7961535, -2.710763, -8.14835, -0.9477508]"
a parent took you a newspaper .,the author bought the card for us .,DO,PD,TAKE,BUY,A,THE,to,for,-38.48993682861328,"[-3.1762793, -6.826544, -10.10232, -1.7441096, -6.6483774, -2.7900834, -5.514318, -1.6879022]"
a parent took you a newspaper .,the author bought us the card .,DO,DO,TAKE,BUY,A,THE,to,for,-37.85881423950195,"[-3.1762793, -6.826544, -10.10232, -6.714025, -2.7540305, -6.770336, -1.5152801]"
a parent took you an iron .,the woman kept the beer for us .,DO,PD,TAKE,KEEP,A,THE,to,for,-38.39671325683594,"[-3.171053, -7.2118487, -7.7204647, -2.7486262, -6.935671, -3.9811907, -5.607983, -1.0198771]"
a parent took you an iron .,the woman kept us the beer .,DO,DO,TAKE,KEEP,A,THE,to,for,-37.72578430175781,"[-3.171053, -7.2118487, -7.7204647, -6.5147815, -5.866767, -5.8590593, -1.381813]"
a parent took you an iron .,the nurse showed the crystal to me .,DO,PD,TAKE,SHOW,A,THE,to,to,-39.564544677734375,"[-3.171053, -10.313656, -7.263637, -2.6003804, -10.387785, -1.6383656, -3.2242763, -0.9653884]"
a parent took you an iron .,the nurse showed me the crystal .,DO,DO,TAKE,SHOW,A,THE,to,to,-33.81758117675781,"[-3.171053, -10.313656, -7.263637, -1.2009892, -1.7418381, -8.93759, -1.1888154]"
a partner bought a cheese for me .,the adult showed the candy to him .,PD,PD,BUY,SHOW,A,THE,for,to,-42.08156967163086,"[-3.2483847, -10.074218, -9.867378, -3.081702, -8.862766, -2.0948396, -3.8503845, -1.0018963]"
a partner bought a cheese for me .,the adult showed him the candy .,PD,DO,BUY,SHOW,A,THE,for,to,-37.425777435302734,"[-3.2483847, -10.074218, -9.867378, -4.1827116, -1.8236144, -6.7663083, -1.4631639]"
a partner bought a key for them .,the captain purchased the television for you .,PD,PD,BUY,PURCHASE,A,THE,for,for,-41.30414962768555,"[-3.21032, -9.08238, -10.980995, -1.3999507, -7.85089, -1.3961302, -6.656047, -0.7274382]"
a partner bought a key for them .,the captain purchased you the television .,PD,DO,BUY,PURCHASE,A,THE,for,for,-45.548439025878906,"[-3.21032, -9.08238, -10.980995, -9.178732, -2.4128637, -9.055397, -1.6277493]"
a partner bought a key for you .,the winner designed the gun for him .,PD,PD,BUY,DESIGN,A,THE,for,for,-38.89279174804688,"[-3.2129002, -8.1831665, -12.685395, -0.86828125, -7.179499, -1.8286042, -4.250465, -0.68448126]"
a partner bought a key for you .,the winner designed him the gun .,PD,DO,BUY,DESIGN,A,THE,for,for,-44.5615234375,"[-3.2129002, -8.1831665, -12.685395, -8.584555, -4.257622, -6.423292, -1.2145952]"
a partner bought a machine for us .,the employee drew the motor for him .,PD,PD,BUY,DRAW,A,THE,for,for,-39.96033477783203,"[-3.2436762, -9.556126, -7.909668, -2.4615173, -9.222291, -3.2992163, -3.169913, -1.0979263]"
a partner bought a machine for us .,the employee drew him the motor .,PD,DO,BUY,DRAW,A,THE,for,for,-42.95355224609375,"[-3.2436762, -9.556126, -7.909668, -5.7295427, -4.061728, -9.447695, -3.005114]"
a partner bought a meal for you .,the hero showed the pie to him .,PD,PD,BUY,SHOW,A,THE,for,to,-42.41380310058594,"[-3.2386072, -9.88914, -8.701883, -2.904953, -10.571267, -2.1570966, -3.9757833, -0.9750688]"
a partner bought a meal for you .,the hero showed him the pie .,PD,DO,BUY,SHOW,A,THE,for,to,-38.13941955566406,"[-3.2386072, -9.88914, -8.701883, -4.2497854, -1.6358892, -9.14127, -1.282845]"
a partner bought me a cheese .,the adult showed the candy to him .,DO,PD,BUY,SHOW,A,THE,for,to,-42.85899353027344,"[-3.2415934, -10.099831, -9.567459, -3.443121, -9.210447, -2.4405804, -3.7996614, -1.0562987]"
a partner bought me a cheese .,the adult showed him the candy .,DO,DO,BUY,SHOW,A,THE,for,to,-37.07344436645508,"[-3.2415934, -10.099831, -9.567459, -4.0233183, -1.8679162, -7.1581073, -1.1152201]"
a partner bought them a key .,the captain purchased the television for you .,DO,PD,BUY,PURCHASE,A,THE,for,for,-42.59005737304688,"[-3.207213, -9.057999, -10.745578, -1.2209558, -8.094887, -2.2926736, -7.075178, -0.8955733]"
a partner bought them a key .,the captain purchased you the television .,DO,DO,BUY,PURCHASE,A,THE,for,for,-42.78864288330078,"[-3.207213, -9.057999, -10.745578, -6.9416466, -2.3959072, -9.27851, -1.1617898]"
a partner bought us a machine .,the employee drew the motor for him .,DO,PD,BUY,DRAW,A,THE,for,for,-41.22176361083984,"[-3.2355278, -9.537313, -7.9715557, -2.3350935, -9.142944, -4.163484, -3.5874028, -1.2484417]"
a partner bought us a machine .,the employee drew him the motor .,DO,DO,BUY,DRAW,A,THE,for,for,-41.50439453125,"[-3.2355278, -9.537313, -7.9715557, -5.351306, -3.8094125, -9.3477125, -2.2515683]"
a partner bought you a key .,the winner designed the gun for him .,DO,PD,BUY,DESIGN,A,THE,for,for,-39.0206298828125,"[-3.2038958, -8.167616, -12.686033, -0.7958617, -7.0081367, -2.8184505, -3.5869184, -0.7537176]"
a partner bought you a key .,the winner designed him the gun .,DO,DO,BUY,DESIGN,A,THE,for,for,-43.33141708374024,"[-3.2038958, -8.167616, -12.686033, -7.7521415, -4.7481985, -5.8632402, -0.91029274]"
a partner bought you a meal .,the hero showed the pie to him .,DO,PD,BUY,SHOW,A,THE,for,to,-42.92837142944336,"[-3.2524648, -9.84144, -8.7906685, -2.965506, -10.782898, -2.2904744, -4.0504546, -0.9544666]"
a partner bought you a meal .,the hero showed him the pie .,DO,DO,BUY,SHOW,A,THE,for,to,-38.26643371582031,"[-3.2524648, -9.84144, -8.7906685, -4.1353345, -1.7348909, -9.552421, -0.95921636]"
a partner brought a chocolate to you .,the daughter found the meal for her .,PD,PD,BRING,FIND,A,THE,to,for,-40.02862548828125,"[-3.1816342, -9.378069, -8.130954, -1.9302226, -8.777339, -4.1258163, -1.3103387, -3.1942492]"
a partner brought a chocolate to you .,the daughter found her the meal .,PD,DO,BRING,FIND,A,THE,to,for,-41.26468276977539,"[-3.1816342, -9.378069, -8.130954, -2.7912464, -6.7706895, -9.491196, -1.5208943]"
a partner brought a coffee to you .,the king delivered the plate for us .,PD,PD,BRING,DELIVER,A,THE,to,for,-42.35674285888672,"[-3.1883204, -8.29161, -9.55495, -1.9393675, -11.094688, -4.4948444, -3.048049, -0.7449141]"
a partner brought a coffee to you .,the king delivered us the plate .,PD,DO,BRING,DELIVER,A,THE,to,for,-40.91865539550781,"[-3.1883204, -8.29161, -9.55495, -6.4020853, -2.0338953, -9.96758, -1.4802166]"
a partner brought a juice to you .,the lawyer saved the newspaper for them .,PD,PD,BRING,SAVE,A,THE,to,for,-43.28215026855469,"[-3.2010522, -9.230513, -12.053004, -1.2907209, -8.107466, -3.3899496, -5.3452315, -0.6642118]"
a partner brought a juice to you .,the lawyer saved them the newspaper .,PD,DO,BRING,SAVE,A,THE,to,for,-47.03557586669922,"[-3.2010522, -9.230513, -12.053004, -5.4357033, -3.6992207, -11.937541, -1.4785447]"
a partner brought you a chocolate .,the daughter found the meal for her .,DO,PD,BRING,FIND,A,THE,to,for,-41.07900238037109,"[-3.1670215, -9.3151245, -7.990823, -1.9288529, -9.117518, -4.1553354, -1.4849645, -3.9193642]"
a partner brought you a chocolate .,the daughter found her the meal .,DO,DO,BRING,FIND,A,THE,to,for,-40.855430603027344,"[-3.1670215, -9.3151245, -7.990823, -2.615425, -6.8520217, -9.535234, -1.3797822]"
a partner brought you a coffee .,the king delivered the plate for us .,DO,PD,BRING,DELIVER,A,THE,to,for,-42.157447814941406,"[-3.1910152, -8.237144, -9.582598, -1.9530045, -10.847147, -4.253393, -3.3224096, -0.7707384]"
a partner brought you a coffee .,the king delivered us the plate .,DO,DO,BRING,DELIVER,A,THE,to,for,-39.14518737792969,"[-3.1910152, -8.237144, -9.582598, -5.2338777, -2.1593754, -9.492109, -1.2490709]"
a partner brought you a juice .,the lawyer saved the newspaper for them .,DO,PD,BRING,SAVE,A,THE,to,for,-44.09648895263672,"[-3.1968565, -9.216631, -12.172898, -1.3718498, -8.167046, -3.400886, -5.8563166, -0.7140048]"
a partner brought you a juice .,the lawyer saved them the newspaper .,DO,DO,BRING,SAVE,A,THE,to,for,-46.735050201416016,"[-3.1968565, -9.216631, -12.172898, -5.421465, -3.558445, -11.801503, -1.3672485]"
a partner caught a ball for him .,the parent threw the beer to you .,PD,PD,CATCH,THROW,A,THE,for,to,-42.25008773803711,"[-3.216786, -9.056737, -10.713071, -2.009347, -6.6571274, -3.7973237, -6.041559, -0.7581376]"
a partner caught a ball for him .,the parent threw you the beer .,PD,DO,CATCH,THROW,A,THE,for,to,-40.498008728027344,"[-3.216786, -9.056737, -10.713071, -6.8635683, -2.3127818, -7.3163505, -1.0187153]"
a partner caught a ball for me .,the opponent saved the meal for them .,PD,PD,CATCH,SAVE,A,THE,for,for,-41.92506408691406,"[-3.2205732, -10.107422, -10.247518, -1.2890546, -10.81408, -1.9516122, -3.6335216, -0.661281]"
a partner caught a ball for me .,the opponent saved them the meal .,PD,DO,CATCH,SAVE,A,THE,for,for,-44.82005310058594,"[-3.2205732, -10.107422, -10.247518, -5.1542635, -4.390372, -10.837394, -0.8625076]"
a partner caught a ball for me .,the secretary showed the tea to them .,PD,PD,CATCH,SHOW,A,THE,for,to,-45.090293884277344,"[-3.2205732, -9.621137, -10.614092, -2.3350534, -9.232862, -2.662556, -6.1471033, -1.2569188]"
a partner caught a ball for me .,the secretary showed them the tea .,PD,DO,CATCH,SHOW,A,THE,for,to,-40.417118072509766,"[-3.2205732, -9.621137, -10.614092, -4.9658422, -1.6141597, -8.641346, -1.7399716]"
a partner caught a ball for them .,the chief gave the instrument to me .,PD,PD,CATCH,GIVE,A,THE,for,to,-43.45531463623047,"[-3.208818, -7.4756703, -11.436739, -1.9882236, -11.980798, -2.0675666, -3.896418, -1.4010788]"
a partner caught a ball for them .,the chief gave me the instrument .,PD,DO,CATCH,GIVE,A,THE,for,to,-41.45371627807617,"[-3.208818, -7.4756703, -11.436739, -4.4594865, -2.1386821, -10.276943, -2.4573772]"
a partner caught a gun for him .,the lady brought the cigarette to you .,PD,PD,CATCH,BRING,A,THE,for,to,-38.75048065185547,"[-3.228969, -9.823575, -7.8055725, -2.1583235, -7.6494517, -1.5908257, -5.727102, -0.76666313]"
a partner caught a gun for him .,the lady brought you the cigarette .,PD,DO,CATCH,BRING,A,THE,for,to,-36.38386154174805,"[-3.228969, -9.823575, -7.8055725, -3.9663155, -1.9757035, -8.516439, -1.0672858]"
a partner caught a gun for them .,the reader left the log for him .,PD,PD,CATCH,LEAVE,A,THE,for,for,-38.63179016113281,"[-3.218755, -9.322412, -8.520814, -1.7910346, -7.606806, -3.9145808, -3.1400952, -1.1172899]"
a partner caught a gun for them .,the reader left him the log .,PD,DO,CATCH,LEAVE,A,THE,for,for,-39.39288711547852,"[-3.218755, -9.322412, -8.520814, -4.1506767, -3.7804184, -8.342665, -2.0571465]"
a partner caught a key for me .,the husband brought the newspaper to us .,PD,PD,CATCH,BRING,A,THE,for,to,-36.719993591308594,"[-3.1840177, -9.103559, -8.41095, -1.6495292, -7.6607513, -1.3346599, -4.070733, -1.3057929]"
a partner caught a key for me .,the husband brought us the newspaper .,PD,DO,CATCH,BRING,A,THE,for,to,-35.91239547729492,"[-3.1840177, -9.103559, -8.41095, -3.661248, -1.8546999, -8.281758, -1.416164]"
a partner caught a knife for me .,the child purchased the chocolate for them .,PD,PD,CATCH,PURCHASE,A,THE,for,for,-42.08589553833008,"[-3.2383215, -8.375847, -12.690316, -1.2831695, -7.170346, -2.8683255, -5.339326, -1.1202437]"
a partner caught a knife for me .,the child purchased them the chocolate .,PD,DO,CATCH,PURCHASE,A,THE,for,for,-48.217247009277344,"[-3.2383215, -8.375847, -12.690316, -6.051527, -5.6163406, -10.318817, -1.9260808]"
a partner caught a knife for us .,the adult purchased the cigarette for it .,PD,PD,CATCH,PURCHASE,A,THE,for,for,-46.399662017822266,"[-3.2389524, -10.052916, -12.299445, -1.5210831, -7.6349688, -3.1406596, -6.801403, -1.7102342]"
a partner caught a knife for us .,the adult purchased it the cigarette .,PD,DO,CATCH,PURCHASE,A,THE,for,for,-48.561073303222656,"[-3.2389524, -10.052916, -12.299445, -3.6067078, -5.705006, -11.660565, -1.9974798]"
a partner caught a knife for us .,the daughter took the engine to them .,PD,PD,CATCH,TAKE,A,THE,for,to,-44.47664260864258,"[-3.2389524, -9.221099, -8.526875, -1.9701753, -9.998287, -1.9248765, -8.326141, -1.2702376]"
a partner caught a knife for us .,the daughter took them the engine .,PD,DO,CATCH,TAKE,A,THE,for,to,-45.30705261230469,"[-3.2389524, -9.221099, -8.526875, -5.856631, -5.8789964, -10.61546, -1.9690377]"
a partner caught him a ball .,the parent threw the beer to you .,DO,PD,CATCH,THROW,A,THE,for,to,-43.169551849365234,"[-3.2010171, -9.104486, -11.025351, -2.141023, -7.1644287, -3.6398563, -6.0627913, -0.8305977]"
a partner caught him a ball .,the parent threw you the beer .,DO,DO,CATCH,THROW,A,THE,for,to,-40.64131164550781,"[-3.2010171, -9.104486, -11.025351, -6.3213806, -2.2282548, -7.806625, -0.95420015]"
a partner caught him a gun .,the lady brought the cigarette to you .,DO,PD,CATCH,BRING,A,THE,for,to,-39.171173095703125,"[-3.1964533, -9.813627, -7.8012075, -2.3142204, -7.950007, -1.542945, -5.8070292, -0.7456863]"
a partner caught him a gun .,the lady brought you the cigarette .,DO,DO,CATCH,BRING,A,THE,for,to,-36.40396118164063,"[-3.1964533, -9.813627, -7.8012075, -3.8243017, -1.8983623, -8.927912, -0.9420968]"
a partner caught me a ball .,the opponent saved the meal for them .,DO,PD,CATCH,SAVE,A,THE,for,for,-42.35594940185547,"[-3.1844893, -10.137636, -10.2355995, -1.3493805, -11.05413, -2.3354375, -3.3530993, -0.7061758]"
a partner caught me a ball .,the opponent saved them the meal .,DO,DO,CATCH,SAVE,A,THE,for,for,-43.0462646484375,"[-3.1844893, -10.137636, -10.2355995, -4.654587, -3.4664984, -10.599732, -0.76772213]"
a partner caught me a ball .,the secretary showed the tea to them .,DO,PD,CATCH,SHOW,A,THE,for,to,-46.02935791015625,"[-3.1844893, -9.685622, -10.959889, -2.3024502, -9.370065, -2.7353458, -6.370138, -1.4213573]"
a partner caught me a ball .,the secretary showed them the tea .,DO,DO,CATCH,SHOW,A,THE,for,to,-40.32594680786133,"[-3.1844893, -9.685622, -10.959889, -4.9512014, -1.650174, -8.422479, -1.4720917]"
a partner caught me a key .,the husband brought the newspaper to us .,DO,PD,CATCH,BRING,A,THE,for,to,-37.30500793457031,"[-3.1483147, -9.203566, -8.2321415, -1.8117042, -7.7425013, -1.341208, -4.413147, -1.4124254]"
a partner caught me a key .,the husband brought us the newspaper .,DO,DO,CATCH,BRING,A,THE,for,to,-35.134368896484375,"[-3.1483147, -9.203566, -8.2321415, -3.4108453, -1.6893651, -8.147457, -1.3026785]"
a partner caught me a knife .,the child purchased the chocolate for them .,DO,PD,CATCH,PURCHASE,A,THE,for,for,-43.53269577026367,"[-3.202274, -8.386427, -12.694875, -1.3867913, -7.249457, -3.4442713, -5.812607, -1.355992]"
a partner caught me a knife .,the child purchased them the chocolate .,DO,DO,CATCH,PURCHASE,A,THE,for,for,-43.50373077392578,"[-3.202274, -8.386427, -12.694875, -5.9000645, -4.983643, -6.754295, -1.5821506]"
a partner caught them a ball .,the chief gave the instrument to me .,DO,PD,CATCH,GIVE,A,THE,for,to,-44.61214828491211,"[-3.1843443, -7.5027466, -11.538903, -1.9555562, -12.244094, -2.2845213, -4.111763, -1.7902205]"
a partner caught them a ball .,the chief gave me the instrument .,DO,DO,CATCH,GIVE,A,THE,for,to,-41.91310501098633,"[-3.1843443, -7.5027466, -11.538903, -4.478629, -2.1660602, -10.394366, -2.6480541]"
a partner caught them a gun .,the reader left the log for him .,DO,PD,CATCH,LEAVE,A,THE,for,for,-39.76578903198242,"[-3.1778104, -9.25812, -8.442678, -1.93794, -7.80521, -4.374754, -3.5084338, -1.2608438]"
