text,structure,verb,det,prep,SUBJ,VERB,DOBJ,IOBJ,PREP,EOS,sen_prob_nospace,perplexity_nospace
the attorney supplied the guitar to the administration .,PD,SUPPLY,THE,to,-11.001774787902832,-12.772037506103516,-14.343936920166016,-11.311539649963379,-2.7783315181732178,-2.949596881866455,-55.1572151184082,458.7839660644531
the attorney supplied the administration the guitar .,DO,SUPPLY,THE,to,-11.001774787902832,-12.772037506103516,-19.605894088745117,-11.152000427246094,0.0,-3.4695956707000732,-58.001304626464844,1408.33447265625
a chief designed a pot for a colonel .,PD,DESIGN,A,for,-12.514749526977539,-10.868143081665039,-10.728177070617676,-11.53708267211914,-5.32181453704834,-2.3464455604553223,-53.31641387939453,373.9215393066406
a chief designed a colonel a pot .,DO,DESIGN,A,for,-12.514749526977539,-10.868143081665039,-16.139480590820312,-13.977516174316406,0.0,-3.6757309436798096,-57.17562484741211,1270.229736328125
a corporation designed a key for a band .,PD,DESIGN,A,for,-13.6580171585083,-7.522266864776611,-15.388449668884277,-11.684300422668457,-5.414121150970459,-4.578185081481934,-58.245338439941406,646.584716796875
a corporation designed a band a key .,DO,DESIGN,A,for,-13.6580171585083,-7.522266864776611,-15.179253578186035,-17.837995529174805,0.0,-3.7632904052734375,-57.96082305908203,1401.22607421875
a guy designed a computer for a lawyer .,PD,DESIGN,A,for,-10.12066650390625,-9.872639656066895,-5.812410354614258,-10.261089324951172,-3.2262744903564453,-1.9956408739089966,-41.28872299194336,98.26185607910156
a guy designed a lawyer a computer .,DO,DESIGN,A,for,-10.12066650390625,-9.872639656066895,-13.976768493652344,-12.02043342590332,0.0,-2.7078018188476562,-48.69831085205078,440.2262878417969
a club designed a key for a corporation .,PD,DESIGN,A,for,-12.05069351196289,-7.700166702270508,-16.7947998046875,-11.959773063659668,-3.3128042221069336,-2.6256062984466553,-54.44384765625,423.8232116699219
a club designed a corporation a key .,DO,DESIGN,A,for,-12.05069351196289,-7.700166702270508,-15.510698318481445,-20.66083526611328,0.0,-5.620715141296387,-61.54310989379883,2192.699462890625
a son designed an engine for a captain .,PD,DESIGN,A,for,-11.964584350585938,-10.867778778076172,-9.593929290771484,-12.522273063659668,-1.5866687297821045,-3.2099390029907227,-49.74517059326172,251.44924926757812
a son designed a captain an engine .,DO,DESIGN,A,for,-11.964584350585938,-10.867778778076172,-17.09166717529297,-13.007015228271484,0.0,-3.75303053855896,-56.68407440185547,1194.531494140625
an administration designed a pot for a club .,PD,DESIGN,A,for,-13.331722259521484,-9.654993057250977,-17.724647521972656,-12.3877534866333,-5.488282203674316,-3.6191885471343994,-62.20658493041992,1004.0958251953125
an administration designed a club a pot .,DO,DESIGN,A,for,-13.331722259521484,-9.654993057250977,-18.071918487548828,-20.176300048828125,0.0,-4.521258354187012,-65.75619506835938,3712.736083984375
a club designed a ball for an army .,PD,DESIGN,A,for,-12.05069351196289,-7.700166702270508,-15.292667388916016,-9.355051040649414,-2.666644334793091,-3.106004238128662,-50.171226501464844,263.6390075683594
a club designed an army a ball .,DO,DESIGN,A,for,-12.05069351196289,-7.700166702270508,-16.184005737304688,-17.974180221557617,0.0,-2.6208412647247314,-56.52988815307617,1171.7293701171875
an attorney designed a flower for an opponent .,PD,DESIGN,A,for,-11.66619873046875,-12.086308479309082,-11.926907539367676,-10.530141830444336,-4.443163871765137,-3.480313777923584,-54.13303756713867,409.4365539550781
an attorney designed an opponent a flower .,DO,DESIGN,A,for,-11.66619873046875,-12.086308479309082,-17.5798397064209,-12.282425880432129,0.0,-3.3259365558624268,-56.940704345703125,1233.4718017578125
a corporation designed a gun for an administration .,PD,DESIGN,A,for,-13.6580171585083,-7.522266864776611,-14.730216979980469,-11.6951904296875,-2.5148797035217285,-3.338934898376465,-53.45950698852539,379.91412353515625
a corporation designed an administration a gun .,DO,DESIGN,A,for,-13.6580171585083,-7.522266864776611,-18.72137451171875,-18.462575912475586,0.0,-2.822298526763916,-61.1865348815918,2097.11279296875
a band designed a key for a corporation .,PD,DESIGN,A,for,-11.28170108795166,-9.561814308166504,-16.069499969482422,-12.076986312866211,-5.0807037353515625,-2.770179033279419,-56.84088134765625,553.1634521484375
a band designed a corporation a key .,DO,DESIGN,A,for,-11.28170108795166,-9.561814308166504,-16.158344268798828,-19.439027786254883,0.0,-4.959806442260742,-61.40069580078125,2154.010986328125
an uncle designed an iron for a manager .,PD,DESIGN,A,for,-13.840133666992188,-11.561771392822266,-8.738166809082031,-12.294588088989258,-7.576879501342773,-2.5054492950439453,-56.51699447631836,533.6104125976562
an uncle designed a manager an iron .,DO,DESIGN,A,for,-13.840133666992188,-11.561771392822266,-15.886251449584961,-13.692066192626953,0.0,-5.583185195922852,-60.56340789794922,1939.966552734375
a child designed a bell for an uncle .,PD,DESIGN,A,for,-9.992891311645508,-9.326255798339844,-12.066792488098145,-10.134908676147461,-2.5692687034606934,-2.5242743492126465,-46.61438751220703,177.57203674316406
a child designed an uncle a bell .,DO,DESIGN,A,for,-9.992891311645508,-9.326255798339844,-18.065122604370117,-15.097257614135742,0.0,-2.677738666534424,-55.15926742553711,987.2352905273438
a business designed a crystal for a club .,PD,DESIGN,A,for,-11.44775676727295,-8.856854438781738,-17.712121963500977,-9.121530532836914,-5.722723484039307,-2.93833065032959,-55.799320220947266,492.7118225097656
a business designed a club a crystal .,DO,DESIGN,A,for,-11.44775676727295,-8.856854438781738,-20.433969497680664,-17.799123764038086,0.0,-5.376043796539307,-63.91374969482422,2948.991943359375
a club designed a hat for a business .,PD,DESIGN,A,for,-12.05069351196289,-7.700166702270508,-16.670616149902344,-9.673019409179688,-1.4868583679199219,-3.562990665435791,-51.144344329833984,293.742919921875
a club designed a business a hat .,DO,DESIGN,A,for,-12.05069351196289,-7.700166702270508,-16.81336784362793,-15.49947738647461,0.0,-2.8954570293426514,-54.959163665771484,962.847900390625
an administration designed a cup for a band .,PD,DESIGN,A,for,-13.331722259521484,-9.654993057250977,-19.011804580688477,-10.819337844848633,-3.134946346282959,-3.5115511417388916,-59.46435546875,740.3704223632812
an administration designed a band a cup .,DO,DESIGN,A,for,-13.331722259521484,-9.654993057250977,-16.56226921081543,-19.445140838623047,0.0,-4.023181915283203,-63.017303466796875,2636.38232421875
a business designed a motor for a band .,PD,DESIGN,A,for,-11.44775676727295,-8.856854438781738,-16.86465072631836,-10.616936683654785,-4.368976593017578,-3.346086025238037,-55.501258850097656,476.6614685058594
a business designed a band a motor .,DO,DESIGN,A,for,-11.44775676727295,-8.856854438781738,-15.230491638183594,-18.549997329711914,0.0,-4.32844877243042,-58.41354751586914,1482.808837890625
a candidate designed a coat for a sheriff .,PD,DESIGN,A,for,-11.735186576843262,-10.423832893371582,-10.81555461883545,-9.336044311523438,-1.7611706256866455,-3.717524528503418,-47.78931427001953,202.33480834960938
a candidate designed a sheriff a coat .,DO,DESIGN,A,for,-11.735186576843262,-10.423832893371582,-17.46346664428711,-13.034221649169922,0.0,-3.8486649990081787,-56.50537109375,1168.1439208984375
an administration designed an anchor for a company .,PD,DESIGN,A,for,-13.331722259521484,-9.654993057250977,-21.307662963867188,-9.086618423461914,-2.2478585243225098,-4.576050758361816,-60.20490646362305,803.8671875
an administration designed a company an anchor .,DO,DESIGN,A,for,-13.331722259521484,-9.654993057250977,-18.105432510375977,-16.894821166992188,0.0,-4.060378551483154,-62.04734802246094,2335.353271484375
a hero designed a bottle for a king .,PD,DESIGN,A,for,-11.998435020446777,-9.641402244567871,-13.679184913635254,-10.244857788085938,-2.7476577758789062,-1.7244497537612915,-50.035987854003906,259.70703125
a hero designed a king a bottle .,DO,DESIGN,A,for,-11.998435020446777,-9.641402244567871,-14.649003982543945,-15.776152610778809,0.0,-2.934274673461914,-54.999267578125,967.686767578125
a princess designed a jacket for a prince .,PD,DESIGN,A,for,-13.73668098449707,-9.505996704101562,-10.256484985351562,-4.950435638427734,-1.2798585891723633,-2.3819451332092285,-42.11140060424805,107.66714477539062
a princess designed a prince a jacket .,DO,DESIGN,A,for,-13.73668098449707,-9.505996704101562,-16.946613311767578,-10.329599380493164,0.0,-2.7788429260253906,-53.297733306884766,782.2830810546875
a corporation designed a box for a business .,PD,DESIGN,A,for,-13.6580171585083,-7.522266864776611,-15.69875717163086,-7.107680320739746,-2.1608505249023438,-2.8180413246154785,-48.965614318847656,230.5859832763672
a corporation designed a business a box .,DO,DESIGN,A,for,-13.6580171585083,-7.522266864776611,-17.008506774902344,-12.673157691955566,0.0,-2.512280225753784,-53.374229431152344,789.7991333007812
a scientist designed a box for a prince .,PD,DESIGN,A,for,-11.533391952514648,-9.149834632873535,-8.902751922607422,-11.299237251281738,-2.902313709259033,-3.182481288909912,-46.97001266479492,184.7290802001953
a scientist designed a prince a box .,DO,DESIGN,A,for,-11.533391952514648,-9.149834632873535,-15.716679573059082,-14.428196907043457,0.0,-3.270582675933838,-54.09869384765625,864.6603393554688
an opponent designed a coat for a nurse .,PD,DESIGN,A,for,-13.504322052001953,-10.375843048095703,-12.31944465637207,-10.711309432983398,-2.502357006072998,-2.5555593967437744,-51.96883773803711,321.9239501953125
an opponent designed a nurse a coat .,DO,DESIGN,A,for,-13.504322052001953,-10.375843048095703,-14.427578926086426,-13.86534309387207,0.0,-3.3271610736846924,-55.500244140625,1030.222900390625
a candidate designed a key for a kid .,PD,DESIGN,A,for,-11.735186576843262,-10.423832893371582,-9.808030128479004,-11.754284858703613,-5.310580253601074,-4.2181525230407715,-53.250064849853516,371.1750793457031
a candidate designed a kid a key .,DO,DESIGN,A,for,-11.735186576843262,-10.423832893371582,-14.907868385314941,-12.412673950195312,0.0,-3.8690242767333984,-53.34858703613281,787.2716674804688
an opponent designed an anchor for a chief .,PD,DESIGN,A,for,-13.504322052001953,-10.375843048095703,-13.756733894348145,-12.860932350158691,-2.5253236293792725,-4.659002304077148,-57.682151794433594,607.3638305664062
an opponent designed a chief an anchor .,DO,DESIGN,A,for,-13.504322052001953,-10.375843048095703,-15.530888557434082,-13.377949714660645,0.0,-3.788332462310791,-56.577335357666016,1178.699462890625
the administration designed the coat for the club .,PD,DESIGN,THE,for,-10.199262619018555,-10.850480079650879,-14.764874458312988,-10.667086601257324,-3.1365838050842285,-3.4547576904296875,-53.07304382324219,363.9457702636719
the administration designed the club the coat .,DO,DESIGN,THE,for,-10.199262619018555,-10.850480079650879,-20.119016647338867,-11.419845581054688,0.0,-4.9362592697143555,-57.52486801147461,1326.910400390625
the army designed the engine for the band .,PD,DESIGN,THE,for,-11.050434112548828,-9.518135070800781,-9.564732551574707,-12.400952339172363,-2.0455808639526367,-3.9532558917999268,-48.53308868408203,219.76644897460938
the army designed the band the engine .,DO,DESIGN,THE,for,-11.050434112548828,-9.518135070800781,-17.429367065429688,-11.043802261352539,0.0,-4.153621673583984,-53.19536209106445,772.33642578125
the band designed the bell for the administration .,PD,DESIGN,THE,for,-10.359535217285156,-10.480960845947266,-11.727439880371094,-12.981489181518555,-2.4923295974731445,-3.6810035705566406,-51.722755432128906,313.2409973144531
the band designed the administration the bell .,DO,DESIGN,THE,for,-10.359535217285156,-10.480960845947266,-18.623489379882812,-12.910609245300293,0.0,-3.6690969467163086,-56.04369354248047,1102.6390380859375
the captain designed the bell for the author .,PD,DESIGN,THE,for,-11.256135940551758,-10.835710525512695,-11.35706615447998,-11.787191390991211,-2.6247198581695557,-3.1018848419189453,-50.96270751953125,287.8740539550781
the captain designed the author the bell .,DO,DESIGN,THE,for,-11.256135940551758,-10.835710525512695,-17.250965118408203,-13.0873384475708,0.0,-3.0538387298583984,-55.483985900878906,1028.13134765625
the band designed the cup for the administration .,PD,DESIGN,THE,for,-10.359535217285156,-10.480960845947266,-11.518427848815918,-12.98850154876709,-2.6682329177856445,-4.070268154144287,-52.0859260559082,326.13946533203125
the band designed the administration the cup .,DO,DESIGN,THE,for,-10.359535217285156,-10.480960845947266,-17.72809600830078,-12.910609245300293,0.0,-4.437407493591309,-55.91661071777344,1085.2615966796875
the administration designed the cigarette for the club .,PD,DESIGN,THE,for,-10.199262619018555,-10.850480079650879,-12.287313461303711,-12.790958404541016,-6.931222915649414,-3.361875295639038,-56.42110824584961,527.9555053710938
the administration designed the club the cigarette .,DO,DESIGN,THE,for,-10.199262619018555,-10.850480079650879,-20.171871185302734,-11.419845581054688,0.0,-5.304436683654785,-57.94589614868164,1398.614013671875
the business designed the gun for the corporation .,PD,DESIGN,THE,for,-10.624890327453613,-10.86016845703125,-11.458721160888672,-11.59935188293457,-2.1102755069732666,-2.552611827850342,-49.206016540527344,236.8282470703125
the business designed the corporation the gun .,DO,DESIGN,THE,for,-10.624890327453613,-10.86016845703125,-17.274396896362305,-14.074499130249023,0.0,-3.862157106399536,-56.69611358642578,1196.3304443359375
the band designed the card for the business .,PD,DESIGN,THE,for,-10.359535217285156,-10.480960845947266,-8.893376350402832,-9.739639282226562,-2.187915563583374,-5.024569511413574,-46.685997009277344,178.9905548095703
the band designed the business the card .,DO,DESIGN,THE,for,-10.359535217285156,-10.480960845947266,-17.787723541259766,-10.164268493652344,0.0,-4.308603763580322,-53.10109329223633,763.2889404296875
the writer designed the machine for the bishop .,PD,DESIGN,THE,for,-10.293893814086914,-10.79170036315918,-10.451766967773438,-13.698598861694336,-2.5119152069091797,-3.295954704284668,-51.04383087158203,290.4805908203125
the writer designed the bishop the machine .,DO,DESIGN,THE,for,-10.293893814086914,-10.79170036315918,-17.930469512939453,-14.115728378295898,0.0,-3.0956296920776367,-56.227420806884766,1128.255126953125
the administration designed the jacket for the band .,PD,DESIGN,THE,for,-10.199262619018555,-10.850480079650879,-14.264832496643066,-9.83733081817627,-2.644029378890991,-3.525240421295166,-51.321170806884766,299.5712585449219
the administration designed the band the jacket .,DO,DESIGN,THE,for,-10.199262619018555,-10.850480079650879,-19.099760055541992,-12.12906551361084,0.0,-5.401613235473633,-57.68018341064453,1352.92333984375
the husband designed the card for the physician .,PD,DESIGN,THE,for,-10.889007568359375,-12.738862037658691,-8.306087493896484,-13.064372062683105,-2.76881742477417,-2.961228847503662,-50.72837829589844,280.47552490234375
the husband designed the physician the card .,DO,DESIGN,THE,for,-10.889007568359375,-12.738862037658691,-14.86074161529541,-14.140899658203125,0.0,-3.231712818145752,-55.86122512817383,1077.7740478515625
the administration designed the bag for the club .,PD,DESIGN,THE,for,-10.199262619018555,-10.850480079650879,-12.896088600158691,-10.827845573425293,-3.141807794570923,-3.568836212158203,-51.48432159423828,305.0513610839844
the administration designed the club the bag .,DO,DESIGN,THE,for,-10.199262619018555,-10.850480079650879,-18.966522216796875,-11.419845581054688,0.0,-5.284487247467041,-56.72060012817383,1199.997802734375
the company designed the ball for the business .,PD,DESIGN,THE,for,-8.862627029418945,-8.690315246582031,-9.025264739990234,-10.073697090148926,-3.1797285079956055,-4.182638168334961,-44.01427459716797,133.01673889160156
the company designed the business the ball .,DO,DESIGN,THE,for,-8.862627029418945,-8.690315246582031,-15.900300025939941,-8.976114273071289,0.0,-4.490591049194336,-46.919944763183594,352.479736328125
the guest designed the crystal for the adult .,PD,DESIGN,THE,for,-11.779205322265625,-10.82559871673584,-9.84103775024414,-11.745129585266113,-4.009106636047363,-4.16336727142334,-52.363441467285156,336.3526611328125
the guest designed the adult the crystal .,DO,DESIGN,THE,for,-11.779205322265625,-10.82559871673584,-18.37849235534668,-11.848461151123047,0.0,-3.924989938735962,-56.75674819946289,1205.4322509765625
the mother designed the glass for the attorney .,PD,DESIGN,THE,for,-9.259241104125977,-13.8441162109375,-8.787320137023926,-12.761087417602539,-3.9721927642822266,-3.2949416637420654,-51.91889953613281,320.14263916015625
the mother designed the attorney the glass .,DO,DESIGN,THE,for,-9.259241104125977,-13.8441162109375,-16.617847442626953,-14.807965278625488,0.0,-4.855223655700684,-59.384395599365234,1674.130859375
the club designed the flower for the band .,PD,DESIGN,THE,for,-10.433777809143066,-10.316719055175781,-11.863011360168457,-8.52635669708252,-4.1705322265625,-3.869446039199829,-49.179847717285156,236.140625
the club designed the band the flower .,DO,DESIGN,THE,for,-10.433777809143066,-10.316719055175781,-18.329105377197266,-9.78135871887207,0.0,-4.881444454193115,-53.74240493774414,826.9966430664062
the company designed the iron for the corporation .,PD,DESIGN,THE,for,-8.862627029418945,-8.690315246582031,-10.12017822265625,-12.271971702575684,-6.492718696594238,-3.5209779739379883,-49.95878601074219,257.4888000488281
the company designed the corporation the iron .,DO,DESIGN,THE,for,-8.862627029418945,-8.690315246582031,-17.898269653320312,-13.367512702941895,0.0,-5.145145416259766,-53.963871002197266,850.21044921875
the prince designed the card for the buddy .,PD,DESIGN,THE,for,-12.192008972167969,-11.064053535461426,-8.261689186096191,-13.852670669555664,-2.632742166519165,-4.8329362869262695,-52.836097717285156,354.48907470703125
the prince designed the buddy the card .,DO,DESIGN,THE,for,-12.192008972167969,-11.064053535461426,-17.527616500854492,-15.413818359375,0.0,-4.558733940124512,-60.756229400634766,1987.29296875
the manager designed the camera for the attorney .,PD,DESIGN,THE,for,-11.040495872497559,-12.593835830688477,-9.068450927734375,-12.40225601196289,-2.599886894226074,-3.8120434284210205,-51.5169677734375,306.159912109375
the manager designed the attorney the camera .,DO,DESIGN,THE,for,-11.040495872497559,-12.593835830688477,-16.867387771606445,-13.97503662109375,0.0,-4.4305315017700195,-58.90728759765625,1577.2071533203125
the winner designed the hat for the physician .,PD,DESIGN,THE,for,-10.144432067871094,-12.920553207397461,-9.664887428283691,-15.43061637878418,-1.9962354898452759,-3.0244040489196777,-53.181129455566406,368.3429260253906
the winner designed the physician the hat .,DO,DESIGN,THE,for,-10.144432067871094,-12.920553207397461,-15.965789794921875,-15.398805618286133,0.0,-2.486495018005371,-56.91607666015625,1229.680419921875
the band designed the gun for the administration .,PD,DESIGN,THE,for,-10.359535217285156,-10.480960845947266,-10.655518531799316,-12.980137825012207,-1.7670667171478271,-3.6036150455474854,-49.846832275390625,254.3056640625
the band designed the administration the gun .,DO,DESIGN,THE,for,-10.359535217285156,-10.480960845947266,-17.267166137695312,-12.910609245300293,0.0,-3.5655899047851562,-54.5838623046875,918.7212524414062
the club designed the engine for the band .,PD,DESIGN,THE,for,-10.433777809143066,-10.316719055175781,-9.55549144744873,-11.971281051635742,-2.229403257369995,-4.218554496765137,-48.7252311706543,224.50872802734375
the club designed the band the engine .,DO,DESIGN,THE,for,-10.433777809143066,-10.316719055175781,-16.701093673706055,-9.78135871887207,0.0,-4.8939104080200195,-52.12685775756836,675.7730102539062
the champion designed the coat for the princess .,PD,DESIGN,THE,for,-12.580184936523438,-10.659870147705078,-9.679910659790039,-9.942598342895508,-1.8643090724945068,-2.0144646167755127,-46.7413330078125,180.09445190429688
the champion designed the princess the coat .,DO,DESIGN,THE,for,-12.580184936523438,-10.659870147705078,-17.029632568359375,-12.692468643188477,0.0,-3.077958583831787,-56.04011535644531,1102.14599609375
the author designed the instrument for the colonel .,PD,DESIGN,THE,for,-9.116205215454102,-10.379351615905762,-8.793059349060059,-13.418187141418457,-2.478006362915039,-3.2677533626556396,-47.45256423950195,194.9040069580078
the author designed the colonel the instrument .,DO,DESIGN,THE,for,-9.116205215454102,-10.379351615905762,-16.49636459350586,-14.927848815917969,0.0,-3.1002132892608643,-54.019981384277344,856.194580078125
the winner designed the gun for the president .,PD,DESIGN,THE,for,-10.144432067871094,-12.920553207397461,-9.800451278686523,-7.3582539558410645,-2.3820323944091797,-2.0780882835388184,-44.683815002441406,143.28968811035156
the winner designed the president the gun .,DO,DESIGN,THE,for,-10.144432067871094,-12.920553207397461,-16.915851593017578,-10.817009925842285,0.0,-2.102017879486084,-52.89986801147461,744.3292846679688
a pilot took a bag to a mayor .,PD,TAKE,A,to,-10.891104698181152,-6.290300369262695,-10.257040977478027,-12.252357482910156,-4.642794132232666,-5.377883434295654,-49.711483001708984,250.5098114013672
a pilot took a mayor a bag .,DO,TAKE,A,to,-10.891104698181152,-6.290300369262695,-16.44915008544922,-14.556671142578125,0.0,-6.203041076660156,-54.39026641845703,896.7555541992188
a prince took a box to a guy .,PD,TAKE,A,to,-13.386516571044922,-6.739152431488037,-9.393056869506836,-9.431056022644043,-3.9633944034576416,-4.271562099456787,-47.18473815917969,189.1894073486328
a prince took a guy a box .,DO,TAKE,A,to,-13.386516571044922,-6.739152431488037,-14.371204376220703,-10.787949562072754,0.0,-4.990381240844727,-50.27519989013672,536.1425170898438
a winner took a television to a pilot .,PD,TAKE,A,to,-13.055392265319824,-6.714038848876953,-13.255241394042969,-11.268973350524902,-6.052203178405762,-3.5053131580352783,-53.851158142089844,396.811767578125
a winner took a pilot a television .,DO,TAKE,A,to,-13.055392265319824,-6.714038848876953,-19.702953338623047,-13.189743041992188,0.0,-4.914411544799805,-57.57654571533203,1335.5096435546875
a colonel took a button to a soldier .,PD,TAKE,A,to,-14.578892707824707,-6.734038352966309,-11.627925872802734,-4.429220199584961,-2.8215677738189697,-3.7911839485168457,-43.98283004760742,132.5528106689453
a colonel took a soldier a button .,DO,TAKE,A,to,-14.578892707824707,-6.734038352966309,-18.893142700195312,-7.765845775604248,0.0,-4.086015701293945,-52.05793762207031,669.9761962890625
a colonel took a telephone to a pilot .,PD,TAKE,A,to,-14.578892707824707,-6.734038352966309,-9.435453414916992,-9.897539138793945,-5.725741863250732,-4.429876804351807,-50.801544189453125,282.76495361328125
a colonel took a pilot a telephone .,DO,TAKE,A,to,-14.578892707824707,-6.734038352966309,-16.18318748474121,-11.28639030456543,0.0,-5.590641498565674,-54.37314987182617,894.8389282226562
an adult took a book to a priest .,PD,TAKE,A,to,-12.267441749572754,-8.14745807647705,-10.346823692321777,-10.644111633300781,-2.961395025253296,-3.8359193801879883,-48.203155517578125,211.85586547851562
an adult took a priest a book .,DO,TAKE,A,to,-12.267441749572754,-8.14745807647705,-13.540513038635254,-12.449408531188965,0.0,-4.506936073303223,-50.91175842285156,580.5464477539062
an opponent took a glass to a scientist .,PD,TAKE,A,to,-13.504322052001953,-6.817411422729492,-12.243343353271484,-11.081542015075684,-3.4946324825286865,-3.3568782806396484,-50.498130798339844,273.39111328125
an opponent took a scientist a glass .,DO,TAKE,A,to,-13.504322052001953,-6.817411422729492,-17.961788177490234,-15.32868766784668,0.0,-6.709601402282715,-60.32181167602539,1882.2562255859375
a secretary took a coat to an actor .,PD,TAKE,A,to,-13.954526901245117,-7.30095100402832,-10.726873397827148,-10.289522171020508,-3.465869903564453,-3.980896472930908,-49.71864318847656,250.70919799804688
a secretary took an actor a coat .,DO,TAKE,A,to,-13.954526901245117,-7.30095100402832,-15.458232879638672,-13.4197998046875,0.0,-3.9951577186584473,-54.12866973876953,867.90625
an employee took a jacket to a winner .,PD,TAKE,A,to,-10.643842697143555,-7.027929782867432,-10.671672821044922,-12.952442169189453,-3.5932281017303467,-4.897739410400391,-49.7868537902832,252.6165313720703
an employee took a winner a jacket .,DO,TAKE,A,to,-10.643842697143555,-7.027929782867432,-18.261356353759766,-13.466611862182617,0.0,-4.086780071258545,-53.48651885986328,800.9630737304688
a colonel took a knife to a priest .,PD,TAKE,A,to,-14.578892707824707,-6.734038352966309,-7.523901462554932,-8.320290565490723,-0.4175683259963989,-4.420770168304443,-41.99545669555664,106.28900909423828
a colonel took a priest a knife .,DO,TAKE,A,to,-14.578892707824707,-6.734038352966309,-15.560437202453613,-12.074747085571289,0.0,-4.907135963439941,-53.855255126953125,838.7451171875
a princess took a knife to an employer .,PD,TAKE,A,to,-13.73668098449707,-6.837693214416504,-7.933084487915039,-10.489216804504395,-0.26364031434059143,-3.471424102783203,-42.73173904418945,115.3499984741211
a princess took an employer a knife .,DO,TAKE,A,to,-13.73668098449707,-6.837693214416504,-16.07009506225586,-13.365493774414062,0.0,-4.587059020996094,-54.597023010253906,920.23388671875
a reader took a newspaper to a scientist .,PD,TAKE,A,to,-10.035541534423828,-6.504802703857422,-13.386250495910645,-12.474658966064453,-3.8776931762695312,-3.481409788131714,-49.76035690307617,251.8739013671875
a reader took a scientist a newspaper .,DO,TAKE,A,to,-10.035541534423828,-6.504802703857422,-16.896183013916016,-14.17741870880127,0.0,-6.574306011199951,-54.18825149536133,874.394287109375
an attorney took a book to an actor .,PD,TAKE,A,to,-11.66619873046875,-8.324301719665527,-10.89354419708252,-10.77181625366211,-3.0570926666259766,-4.08497428894043,-48.79792022705078,226.32933044433594
an attorney took an actor a book .,DO,TAKE,A,to,-11.66619873046875,-8.324301719665527,-15.244233131408691,-14.864154815673828,0.0,-4.749667167663574,-54.84855651855469,949.6272583007812
a cop took an iron to a king .,PD,TAKE,A,to,-11.776559829711914,-6.343583583831787,-11.736177444458008,-10.444092750549316,-5.998527526855469,-3.8839828968048096,-50.18292236328125,263.9818115234375
a cop took a king an iron .,DO,TAKE,A,to,-11.776559829711914,-6.343583583831787,-17.617843627929688,-13.072234153747559,0.0,-4.2688679695129395,-53.07908630371094,761.192138671875
a reader took a flower to a lawyer .,PD,TAKE,A,to,-10.035541534423828,-6.504802703857422,-14.277533531188965,-8.913862228393555,-3.511429786682129,-3.293732166290283,-46.53689956665039,176.04974365234375
a reader took a lawyer a flower .,DO,TAKE,A,to,-10.035541534423828,-6.504802703857422,-17.845760345458984,-13.733336448669434,0.0,-3.732464551925659,-51.851905822753906,652.9419555664062
a friend took an engine to a hero .,PD,TAKE,A,to,-9.261883735656738,-5.972787380218506,-12.996051788330078,-13.029545783996582,-2.8809823989868164,-2.6850156784057617,-46.826263427734375,181.802001953125
a friend took a hero an engine .,DO,TAKE,A,to,-9.261883735656738,-5.972787380218506,-21.21709442138672,-14.260321617126465,0.0,-3.455887794494629,-54.167972564697266,872.1806640625
a sheriff took a book to a president .,PD,TAKE,A,to,-11.962423324584961,-7.405278205871582,-11.279376029968262,-11.265283584594727,-3.3837552070617676,-3.297936201095581,-48.59405517578125,221.26022338867188
a sheriff took a president a book .,DO,TAKE,A,to,-11.962423324584961,-7.405278205871582,-16.1706600189209,-11.575552940368652,0.0,-3.4181532859802246,-50.532066345214844,553.636474609375
a brother took a key to a doctor .,PD,TAKE,A,to,-12.518869400024414,-6.627464294433594,-10.391366004943848,-8.921468734741211,-1.269328236579895,-5.5228095054626465,-45.251304626464844,152.61566162109375
a brother took a doctor a key .,DO,TAKE,A,to,-12.518869400024414,-6.627464294433594,-17.331275939941406,-11.09863567352295,0.0,-4.431938171386719,-52.008182525634766,665.8223266601562
a husband took a bottle to a doctor .,PD,TAKE,A,to,-11.798192977905273,-5.871940612792969,-9.266069412231445,-4.512962341308594,-3.785418748855591,-5.026124477386475,-40.26070785522461,87.65528869628906
a husband took a doctor a bottle .,DO,TAKE,A,to,-11.798192977905273,-5.871940612792969,-13.448766708374023,-10.638750076293945,0.0,-7.547903060913086,-49.30555725097656,474.94293212890625
a singer took a hat to an author .,PD,TAKE,A,to,-12.701311111450195,-6.651420593261719,-9.895475387573242,-11.890069961547852,-5.307224750518799,-4.34138298034668,-50.786888122558594,282.30487060546875
a singer took an author a hat .,DO,TAKE,A,to,-12.701311111450195,-6.651420593261719,-15.650684356689453,-15.468235969543457,0.0,-6.871893405914307,-57.34354782104492,1297.1741943359375
a soldier took a bowl to a secretary .,PD,TAKE,A,to,-10.697359085083008,-6.339344024658203,-12.22670841217041,-12.005176544189453,-3.722773313522339,-4.258179664611816,-49.249542236328125,237.9763641357422
a soldier took a secretary a bowl .,DO,TAKE,A,to,-10.697359085083008,-6.339344024658203,-18.222423553466797,-13.744431495666504,0.0,-6.82919979095459,-55.832759857177734,1073.946044921875
a princess took a plate to a minister .,PD,TAKE,A,to,-13.73668098449707,-6.837693214416504,-11.971626281738281,-9.801111221313477,-3.221855640411377,-3.123809814453125,-48.69277572631836,223.70057678222656
a princess took a minister a plate .,DO,TAKE,A,to,-13.73668098449707,-6.837693214416504,-18.538829803466797,-13.821990966796875,0.0,-4.298740863800049,-57.23393630981445,1279.522216796875
