text,structure,verb,det,prep,SUBJ,VERB,DOBJ,IOBJ,PREP,EOS,sen_prob_nospace,perplexity_nospace
a mayor promised a juice to a reader .,PD,PROMISE,A,to,-13.140932083129883,-9.359992980957031,-14.704636573791504,-11.455912590026855,-6.419261932373047,-3.0799386501312256,-58.160675048828125,640.5308227539062
a mayor promised a reader a juice .,DO,PROMISE,A,to,-13.140932083129883,-9.359992980957031,-13.30284595489502,-14.942028999328613,0.0,-5.308691024780273,-56.05448913574219,1104.1279296875
a child promised a beer to a scientist .,PD,PROMISE,A,to,-10.422547340393066,-11.876388549804688,-9.474864959716797,-11.092100143432617,-2.7939486503601074,-2.80598521232605,-48.46583938598633,218.1304473876953
a child promised a scientist a beer .,DO,PROMISE,A,to,-10.422547340393066,-11.876388549804688,-8.142751693725586,-11.987295150756836,0.0,-2.937638521194458,-45.36661911010742,290.27459716796875
an aunt promised a meal to an author .,PD,PROMISE,A,to,-14.620113372802734,-9.779500007629395,-10.768863677978516,-12.599996566772461,-1.26673424243927,-3.83620548248291,-52.87141418457031,355.8828430175781
an aunt promised an author a meal .,DO,PROMISE,A,to,-14.620113372802734,-9.779500007629395,-10.113312721252441,-12.887361526489258,0.0,-4.915691375732422,-52.315975189208984,691.9383544921875
the cop brought the coffee to the company .,PD,BRING,THE,to,-12.855621337890625,-9.283276557922363,-8.662764549255371,-8.473089218139648,-2.2130186557769775,-2.9883358478546143,-44.476112365722656,140.0207061767578
the cop brought the company the coffee .,DO,BRING,THE,to,-12.855621337890625,-9.283276557922363,-13.195810317993164,-10.623414039611816,0.0,-2.0743470191955566,-48.032470703125,405.069580078125
the father brought the beer to the prince .,PD,BRING,THE,to,-9.765106201171875,-11.566959381103516,-9.834123611450195,-10.839973449707031,-1.267815113067627,-2.2219371795654297,-45.49591827392578,156.82052612304688
the father brought the prince the beer .,DO,BRING,THE,to,-9.765106201171875,-11.566959381103516,-10.990074157714844,-11.586511611938477,0.0,-2.0077757835388184,-45.91642379760742,310.9253845214844
the chief brought the tea to the army .,PD,BRING,THE,to,-9.993579864501953,-12.260150909423828,-9.930896759033203,-9.116889953613281,-1.5964583158493042,-4.009686470031738,-46.90766143798828,183.45370483398438
the chief brought the army the tea .,DO,BRING,THE,to,-9.993579864501953,-12.260150909423828,-16.289676666259766,-9.087488174438477,0.0,-2.5502538681030273,-50.18115234375,529.8765258789062
the buddy brought the candy to the winner .,PD,BRING,THE,to,-14.756977081298828,-13.583333969116211,-10.347399711608887,-11.093199729919434,-2.145555019378662,-1.9419792890548706,-53.868446350097656,397.5747375488281
the buddy brought the winner the candy .,DO,BRING,THE,to,-14.756977081298828,-13.583333969116211,-13.393610000610352,-10.945150375366211,0.0,-1.9133577346801758,-54.592430114746094,919.7057495117188
the kid brought the juice to the mayor .,PD,BRING,THE,to,-12.62399673461914,-7.787827014923096,-9.454866409301758,-11.460509300231934,-2.6408910751342773,-1.3771508932113647,-45.345245361328125,154.21697998046875
the kid brought the mayor the juice .,DO,BRING,THE,to,-12.62399673461914,-7.787827014923096,-13.559049606323242,-12.231098175048828,0.0,-1.2935974597930908,-47.495567321777344,378.7763366699219
the father brought the machine to the band .,PD,BRING,THE,to,-9.765106201171875,-11.566959381103516,-10.863534927368164,-9.936229705810547,-1.4123533964157104,-3.666276454925537,-47.21045684814453,189.73081970214844
the father brought the band the machine .,DO,BRING,THE,to,-9.765106201171875,-11.566959381103516,-14.655250549316406,-9.805540084838867,0.0,-4.071327209472656,-49.86418151855469,509.2926025390625
the buddy brought the beer to the mayor .,PD,BRING,THE,to,-14.756977081298828,-13.583333969116211,-7.713301658630371,-10.123710632324219,-2.1496644020080566,-2.045271873474121,-50.37226104736328,269.5942077636719
the buddy brought the mayor the beer .,DO,BRING,THE,to,-14.756977081298828,-13.583333969116211,-10.208036422729492,-12.019396781921387,0.0,-1.2901835441589355,-51.85792922973633,653.4337768554688
the mayor brought the wire to the club .,PD,BRING,THE,to,-9.704353332519531,-9.621816635131836,-13.09930419921875,-8.134733200073242,-1.3003058433532715,-3.0114059448242188,-44.87192153930664,146.31605529785156
the mayor brought the club the wire .,DO,BRING,THE,to,-9.704353332519531,-9.621816635131836,-17.170108795166016,-9.166402816772461,0.0,-2.8168697357177734,-48.47955322265625,428.35150146484375
the president brought the coffee to the king .,PD,BRING,THE,to,-8.833036422729492,-9.170130729675293,-12.184505462646484,-10.795628547668457,-1.4065049886703491,-2.1203317642211914,-44.51013946533203,140.55108642578125
the president brought the king the coffee .,DO,BRING,THE,to,-8.833036422729492,-9.170130729675293,-12.731430053710938,-11.311454772949219,0.0,-1.915154218673706,-43.961204528808594,243.50819396972656
the worker brought the beer to the secretary .,PD,BRING,THE,to,-12.851316452026367,-8.266728401184082,-8.6419677734375,-9.554011344909668,-1.0776262283325195,-2.745671272277832,-43.13732147216797,120.66712188720703
the worker brought the secretary the beer .,DO,BRING,THE,to,-12.851316452026367,-8.266728401184082,-11.028968811035156,-12.286355972290039,0.0,-1.5539665222167969,-45.98733901977539,313.6938171386719
the leader brought the candy to the army .,PD,BRING,THE,to,-9.704940795898438,-12.521334648132324,-12.66598892211914,-9.583885192871094,-1.6884464025497437,-3.0218873023986816,-49.186485290527344,236.31484985351562
the leader brought the army the candy .,DO,BRING,THE,to,-9.704940795898438,-12.521334648132324,-17.93899917602539,-8.937583923339844,0.0,-2.9666926860809326,-52.06955337524414,670.94970703125
the writer brought the chicken to the winner .,PD,BRING,THE,to,-10.567461013793945,-9.966987609863281,-12.585763931274414,-12.2871732711792,-1.5414174795150757,-3.2616982460021973,-50.21049880981445,264.79193115234375
the writer brought the winner the chicken .,DO,BRING,THE,to,-10.567461013793945,-9.966987609863281,-16.24298095703125,-10.780088424682617,0.0,-2.49340558052063,-50.05092239379883,521.3206176757812
the physician brought the beer to the band .,PD,BRING,THE,to,-13.516719818115234,-8.275351524353027,-10.345560073852539,-8.837864875793457,-1.1737971305847168,-2.2509021759033203,-44.40019226074219,138.84451293945312
the physician brought the band the beer .,DO,BRING,THE,to,-13.516719818115234,-8.275351524353027,-17.241130828857422,-9.081215858459473,0.0,-1.8020567893981934,-49.916473388671875,512.6325073242188
the candidate brought the camera to the band .,PD,BRING,THE,to,-11.937124252319336,-8.722823143005371,-9.37704086303711,-10.477827072143555,-1.03572678565979,-3.1072888374328613,-44.6578369140625,142.87667846679688
the candidate brought the band the camera .,DO,BRING,THE,to,-11.937124252319336,-8.722823143005371,-13.091543197631836,-9.813176155090332,0.0,-2.8157477378845215,-46.38041305541992,329.4918518066406
the reader brought the ball to the adult .,PD,BRING,THE,to,-12.02133560180664,-9.058692932128906,-10.441755294799805,-12.882926940917969,-2.197514057159424,-3.8433847427368164,-50.44561004638672,271.80035400390625
the reader brought the adult the ball .,DO,BRING,THE,to,-12.02133560180664,-9.058692932128906,-14.980171203613281,-15.2462158203125,0.0,-2.2206645011901855,-53.52708053588867,805.034423828125
the minister brought the coffee to the army .,PD,BRING,THE,to,-11.48491096496582,-10.075174331665039,-11.223806381225586,-9.413607597351074,-1.5104256868362427,-4.100169658660889,-47.80809783935547,202.75753784179688
the minister brought the army the coffee .,DO,BRING,THE,to,-11.48491096496582,-10.075174331665039,-17.046218872070312,-9.4572172164917,0.0,-2.9713692665100098,-51.03489303588867,589.5512084960938
the friend brought the beer to the uncle .,PD,BRING,THE,to,-12.190423965454102,-9.144294738769531,-7.394684791564941,-10.853399276733398,-1.776843786239624,-2.0651931762695312,-43.424842834472656,124.58428955078125
the friend brought the uncle the beer .,DO,BRING,THE,to,-12.190423965454102,-9.144294738769531,-8.862524032592773,-12.232808113098145,0.0,-1.1829280853271484,-43.61297607421875,233.13600158691406
the chief brought the key to the army .,PD,BRING,THE,to,-9.993579864501953,-12.260150909423828,-9.838977813720703,-9.800841331481934,-1.0450776815414429,-3.9080591201782227,-46.84668731689453,182.21502685546875
the chief brought the army the key .,DO,BRING,THE,to,-9.993579864501953,-12.260150909423828,-13.481739044189453,-9.087488174438477,0.0,-3.973149299621582,-48.796104431152344,445.6407165527344
the hero brought the chocolate to the company .,PD,BRING,THE,to,-12.702859878540039,-8.516819953918457,-11.8728609085083,-9.259745597839355,-2.305518865585327,-2.6232030391693115,-47.281005859375,191.2239227294922
the hero brought the company the chocolate .,DO,BRING,THE,to,-12.702859878540039,-8.516819953918457,-14.084997177124023,-9.567131996154785,0.0,-3.207047462463379,-48.078853607177734,407.4249267578125
the aunt brought the hat to the worker .,PD,BRING,THE,to,-13.844532012939453,-11.910968780517578,-10.142257690429688,-11.522510528564453,-1.4581986665725708,-2.1373019218444824,-51.015769958496094,289.5763244628906
the aunt brought the worker the hat .,DO,BRING,THE,to,-13.844532012939453,-11.910968780517578,-12.036401748657227,-13.866070747375488,0.0,-2.129668712615967,-53.78764724731445,831.686767578125
the mayor brought the engine to the son .,PD,BRING,THE,to,-9.704353332519531,-9.621816635131836,-11.917675018310547,-12.343108177185059,-2.203113555908203,-3.31734299659729,-49.1074104309082,234.24766540527344
the mayor brought the son the engine .,DO,BRING,THE,to,-9.704353332519531,-9.621816635131836,-17.848968505859375,-10.572750091552734,0.0,-3.1051039695739746,-50.85299301147461,576.2975463867188
the president brought the coffee to the band .,PD,BRING,THE,to,-8.833036422729492,-9.170130729675293,-12.184505462646484,-11.468433380126953,-1.4065049886703491,-2.589517116546631,-45.652130126953125,159.5662078857422
the president brought the band the coffee .,DO,BRING,THE,to,-8.833036422729492,-9.170130729675293,-16.353015899658203,-10.428278923034668,0.0,-2.3803741931915283,-47.164833068847656,363.43634033203125
the winner brought the salad to the father .,PD,BRING,THE,to,-10.441667556762695,-10.93879508972168,-12.737996101379395,-11.160211563110352,-1.2754884958267212,-2.3396663665771484,-48.893829345703125,228.75411987304688
the winner brought the father the salad .,DO,BRING,THE,to,-10.441667556762695,-10.93879508972168,-14.821803092956543,-11.510990142822266,0.0,-1.9337400197982788,-49.646995544433594,495.6521911621094
an uncle brought a coffee to a pilot .,PD,BRING,A,to,-14.346532821655273,-7.561369895935059,-10.134173393249512,-11.996335983276367,-2.126477003097534,-4.427554607391357,-50.592445373535156,276.2711486816406
an uncle brought a pilot a coffee .,DO,BRING,A,to,-14.346532821655273,-7.561369895935059,-12.205182075500488,-11.713594436645508,0.0,-2.6217780113220215,-48.448455810546875,426.6896667480469
a wife brought a motor to a singer .,PD,BRING,A,to,-13.141233444213867,-9.19796085357666,-9.991853713989258,-13.119598388671875,-6.398930549621582,-4.3022685050964355,-56.15184020996094,512.3937377929688
a wife brought a singer a motor .,DO,BRING,A,to,-13.141233444213867,-9.19796085357666,-14.704794883728027,-12.677285194396973,0.0,-8.539966583251953,-58.2612419128418,1454.8458251953125
a manager brought a cup to a corporation .,PD,BRING,A,to,-12.572315216064453,-8.92829418182373,-7.72364616394043,-12.508393287658691,-3.7863237857818604,-3.7338144779205322,-49.252784729003906,238.06211853027344
a manager brought a corporation a cup .,DO,BRING,A,to,-12.572315216064453,-8.92829418182373,-10.240281105041504,-12.422082901000977,0.0,-6.104104042053223,-50.26707458496094,535.5982055664062
a cop brought a chocolate to a business .,PD,BRING,A,to,-12.426267623901367,-9.12267017364502,-9.770896911621094,-9.198278427124023,-5.432111740112305,-4.547993183135986,-50.49822235107422,273.3938903808594
a cop brought a business a chocolate .,DO,BRING,A,to,-12.426267623901367,-9.12267017364502,-14.647302627563477,-9.922137260437012,0.0,-5.651905059814453,-51.770286560058594,646.314208984375
a manager brought a salad to a teacher .,PD,BRING,A,to,-12.572315216064453,-8.92829418182373,-9.461776733398438,-9.147018432617188,-0.7411909699440002,-3.3455605506896973,-44.1961555480957,135.7322235107422
a manager brought a teacher a salad .,DO,BRING,A,to,-12.572315216064453,-8.92829418182373,-10.557013511657715,-11.022058486938477,0.0,-2.2457807064056396,-45.325462341308594,288.78509521484375
a writer brought a candy to an actress .,PD,BRING,A,to,-11.439092636108398,-9.029478073120117,-13.150260925292969,-8.971799850463867,-3.6117396354675293,-3.0179977416992188,-49.220367431640625,237.2061767578125
a writer brought an actress a candy .,DO,BRING,A,to,-11.439092636108398,-9.029478073120117,-13.939407348632812,-12.121079444885254,0.0,-4.361933708190918,-50.890987396240234,579.0410766601562
a guest brought a coffee to a corporation .,PD,BRING,A,to,-11.367416381835938,-12.710885047912598,-9.035785675048828,-14.187920570373535,-2.029761791229248,-2.876706838607788,-52.208473205566406,330.61065673828125
a guest brought a corporation a coffee .,DO,BRING,A,to,-11.367416381835938,-12.710885047912598,-12.540769577026367,-13.936179161071777,0.0,-2.4150846004486084,-52.9703369140625,750.9147338867188
a chief brought a book to a leader .,PD,BRING,A,to,-12.695049285888672,-11.66374683380127,-8.714678764343262,-9.516458511352539,-1.0510408878326416,-2.899665355682373,-46.5406379699707,176.12289428710938
a chief brought a leader a book .,DO,BRING,A,to,-12.695049285888672,-11.66374683380127,-11.029350280761719,-11.501949310302734,0.0,-1.6619840860366821,-48.55207824707031,432.25244140625
a guy brought a candy to an army .,PD,BRING,A,to,-10.960908889770508,-7.427711009979248,-9.925586700439453,-10.986161231994629,-3.7289512157440186,-6.806540489196777,-49.83586120605469,253.995849609375
a guy brought an army a candy .,DO,BRING,A,to,-10.960908889770508,-7.427711009979248,-18.28278923034668,-9.80498218536377,0.0,-4.485140800476074,-50.9615364074707,584.1699829101562
a writer brought a tea to a partner .,PD,BRING,A,to,-11.439092636108398,-9.029478073120117,-12.511125564575195,-11.041518211364746,-3.4709620475769043,-3.313115119934082,-50.805294036865234,282.8828125
a writer brought a partner a tea .,DO,BRING,A,to,-11.439092636108398,-9.029478073120117,-14.063994407653809,-13.255480766296387,0.0,-2.5970306396484375,-50.385074615478516,543.556884765625
a captain brought a coffee to a business .,PD,BRING,A,to,-13.643659591674805,-8.463432312011719,-10.126858711242676,-10.12032413482666,-1.6245228052139282,-6.59424352645874,-50.57304382324219,275.6762390136719
a captain brought a business a coffee .,DO,BRING,A,to,-13.643659591674805,-8.463432312011719,-14.650800704956055,-10.17156982421875,0.0,-2.169963836669922,-49.099430084228516,462.8619079589844
a lady brought a tea to a teacher .,PD,BRING,A,to,-13.002620697021484,-8.294351577758789,-9.61686897277832,-8.673931121826172,-2.9659414291381836,-2.8731489181518555,-45.42686080932617,155.62184143066406
a lady brought a teacher a tea .,DO,BRING,A,to,-13.002620697021484,-8.294351577758789,-9.209571838378906,-10.920156478881836,0.0,-3.7903313636779785,-45.21703338623047,284.8974304199219
an employer brought a juice to a hero .,PD,BRING,A,to,-13.422576904296875,-10.676025390625,-14.531620025634766,-12.50831413269043,-5.624452114105225,-2.686652421951294,-59.44963836669922,739.1607055664062
an employer brought a hero a juice .,DO,BRING,A,to,-13.422576904296875,-10.676025390625,-19.19002914428711,-12.427614212036133,0.0,-4.091907501220703,-59.80815505981445,1765.2001953125
a wife brought a juice to a business .,PD,BRING,A,to,-13.141233444213867,-9.19796085357666,-13.550082206726074,-8.381393432617188,-4.1470627784729,-6.727017402648926,-55.144752502441406,458.14910888671875
a wife brought a business a juice .,DO,BRING,A,to,-13.141233444213867,-9.19796085357666,-20.407337188720703,-9.756107330322266,0.0,-4.244339942932129,-56.746978759765625,1203.961181640625
an aunt brought a cup to a company .,PD,BRING,A,to,-14.620113372802734,-9.46393871307373,-8.353520393371582,-10.567434310913086,-3.7989869117736816,-6.21337890625,-53.01737976074219,361.7017517089844
an aunt brought a company a cup .,DO,BRING,A,to,-14.620113372802734,-9.46393871307373,-13.326423645019531,-11.08796215057373,0.0,-6.222307205200195,-54.720741271972656,934.5757446289062
a reader brought a chicken to a boy .,PD,BRING,A,to,-9.969507217407227,-6.54989767074585,-13.456811904907227,-12.20964241027832,-1.5638304948806763,-5.054710865020752,-48.80440139770508,226.49237060546875
a reader brought a boy a chicken .,DO,BRING,A,to,-9.969507217407227,-6.54989767074585,-12.72791576385498,-14.559867858886719,0.0,-2.7612838745117188,-46.56847381591797,337.32916259765625
a minister brought a coffee to an employee .,PD,BRING,A,to,-12.727184295654297,-9.312554359436035,-10.283040046691895,-9.016134262084961,-1.2809711694717407,-4.795690536499023,-47.41557693481445,194.10464477539062
a minister brought an employee a coffee .,DO,BRING,A,to,-12.727184295654297,-9.312554359436035,-11.154683113098145,-11.787252426147461,0.0,-3.033594846725464,-48.0152702331543,404.1995849609375
a chief brought a chocolate to a pilot .,PD,BRING,A,to,-12.695049285888672,-11.66374683380127,-11.335070610046387,-10.727593421936035,-4.832420825958252,-3.8290767669677734,-55.08296203613281,455.0144348144531
a chief brought a pilot a chocolate .,DO,BRING,A,to,-12.695049285888672,-11.66374683380127,-10.683053970336914,-11.280515670776367,0.0,-5.96598482131958,-52.28834915161133,689.5530395507812
a bishop brought a key to a scientist .,PD,BRING,A,to,-13.14527702331543,-9.713655471801758,-8.761436462402344,-12.735176086425781,-4.493408679962158,-5.039498329162598,-53.888450622558594,398.45941162109375
a bishop brought a scientist a key .,DO,BRING,A,to,-13.14527702331543,-9.713655471801758,-12.169441223144531,-12.584030151367188,0.0,-6.695972442626953,-54.30837631225586,887.6229248046875
a chief brought a chicken to a teacher .,PD,BRING,A,to,-12.695049285888672,-11.66374683380127,-10.229515075683594,-8.547025680541992,-1.2078801393508911,-3.749187469482422,-48.092403411865234,209.26478576660156
a chief brought a teacher a chicken .,DO,BRING,A,to,-12.695049285888672,-11.66374683380127,-11.658720016479492,-11.542510032653809,0.0,-3.0528481006622314,-50.612876892089844,559.2572631835938
an author brought a button to a club .,PD,BRING,A,to,-12.604131698608398,-8.770502090454102,-13.373228073120117,-8.317596435546875,-1.4741686582565308,-3.388021469116211,-47.927642822265625,205.46868896484375
an author brought a club a button .,DO,BRING,A,to,-12.604131698608398,-8.770502090454102,-17.422698974609375,-13.46408748626709,0.0,-2.44456148147583,-54.70598220825195,932.8531494140625
a writer brought a camera to a husband .,PD,BRING,A,to,-11.439092636108398,-9.029478073120117,-8.439558029174805,-11.437052726745605,-0.6985138654708862,-5.776498794555664,-46.8201904296875,181.6793670654297
a writer brought a husband a camera .,DO,BRING,A,to,-11.439092636108398,-9.029478073120117,-11.914939880371094,-11.198698997497559,0.0,-2.536144256591797,-46.118350982666016,318.8733215332031
the girl found the computer for the club .,PD,FIND,THE,for,-10.731172561645508,-6.348208427429199,-11.277544021606445,-8.78587818145752,-6.5861334800720215,-2.7073068618774414,-46.436241149902344,174.09173583984375
the girl found the club the computer .,DO,FIND,THE,for,-10.731172561645508,-6.348208427429199,-15.79854679107666,-12.870218276977539,0.0,-3.1085147857666016,-48.856658935546875,449.0267028808594
the author found the juice for the opponent .,PD,FIND,THE,for,-9.194877624511719,-7.416557312011719,-12.56360912322998,-13.17910385131836,-4.592961311340332,-2.6587255001068115,-49.6058349609375,247.5863494873047
the author found the opponent the juice .,DO,FIND,THE,for,-9.194877624511719,-7.416557312011719,-16.840648651123047,-13.113964080810547,0.0,-3.643204689025879,-50.209251403808594,531.740966796875
the cop found the chocolate for the singer .,PD,FIND,THE,for,-12.855621337890625,-6.638055324554443,-11.165392875671387,-11.195699691772461,-6.44989013671875,-3.9319238662719727,-52.2365837097168,331.6448974609375
the cop found the singer the chocolate .,DO,FIND,THE,for,-12.855621337890625,-6.638055324554443,-18.837547302246094,-11.220438957214355,0.0,-4.632076263427734,-54.183738708496094,873.9011840820312
the hero found the motor for the club .,PD,FIND,THE,for,-12.702859878540039,-7.344204902648926,-12.823491096496582,-9.313310623168945,-5.312279224395752,-3.608644962310791,-51.104793548583984,292.4548645019531
the hero found the club the motor .,DO,FIND,THE,for,-12.702859878540039,-7.344204902648926,-17.20700454711914,-11.750138282775879,0.0,-5.799868583679199,-54.804080963134766,944.362548828125
the mayor found the cigarette for the company .,PD,FIND,THE,for,-9.704353332519531,-9.199511528015137,-12.057260513305664,-9.236625671386719,-6.773109436035156,-2.9863173961639404,-49.957176208496094,257.4427490234375
the mayor found the company the cigarette .,DO,FIND,THE,for,-9.704353332519531,-9.199511528015137,-16.320791244506836,-8.745290756225586,0.0,-7.748081207275391,-51.71802520751953,642.1058349609375
the lady found the pie for the administration .,PD,FIND,THE,for,-12.358362197875977,-6.685422897338867,-12.95041275024414,-14.004617691040039,-5.596149444580078,-2.842750072479248,-54.43771743774414,423.5346374511719
the lady found the administration the pie .,DO,FIND,THE,for,-12.358362197875977,-6.685422897338867,-19.097217559814453,-14.997159957885742,0.0,-2.2694132328033447,-55.40757751464844,1018.3583984375
the buddy found the salad for the chief .,PD,FIND,THE,for,-14.756977081298828,-10.054025650024414,-13.977664947509766,-11.786394119262695,-4.546842575073242,-2.092205762863159,-57.214111328125,576.5853881835938
the buddy found the chief the salad .,DO,FIND,THE,for,-14.756977081298828,-10.054025650024414,-19.81785011291504,-12.653459548950195,0.0,-1.756057858467102,-59.03837203979492,1603.263427734375
the captain found the juice for the band .,PD,FIND,THE,for,-11.359079360961914,-7.434098720550537,-12.961501121520996,-8.845805168151855,-5.106129169464111,-3.155255079269409,-48.86186981201172,227.9432373046875
the captain found the band the juice .,DO,FIND,THE,for,-11.359079360961914,-7.434098720550537,-18.47918701171875,-9.8735990524292,0.0,-3.078671455383301,-50.22463607788086,532.7645263671875
the woman found the coffee for the club .,PD,FIND,THE,for,-9.412955284118652,-5.215498924255371,-15.147085189819336,-9.428581237792969,-6.4113450050354,-3.6008963584899902,-49.21636199951172,237.1006317138672
the woman found the club the coffee .,DO,FIND,THE,for,-9.412955284118652,-5.215498924255371,-16.562471389770508,-15.445138931274414,0.0,-4.994321823120117,-51.63038635253906,635.1100463867188
the opponent found the juice for the army .,PD,FIND,THE,for,-13.569015502929688,-7.82943058013916,-11.858142852783203,-10.587654113769531,-4.41105842590332,-1.9229192733764648,-50.17822265625,263.8440246582031
the opponent found the army the juice .,DO,FIND,THE,for,-13.569015502929688,-7.82943058013916,-19.06006622314453,-12.30866813659668,0.0,-1.7593599557876587,-54.52653884887695,912.1618041992188
the employee found the guitar for the wife .,PD,FIND,THE,for,-12.451026916503906,-6.4576802253723145,-9.980953216552734,-9.603509902954102,-6.466367721557617,-2.9178314208984375,-47.87736511230469,204.3240509033203
the employee found the wife the guitar .,DO,FIND,THE,for,-12.451026916503906,-6.4576802253723145,-19.075462341308594,-10.354625701904297,0.0,-2.5431647300720215,-50.8819580078125,578.3878784179688
the professor found the meal for the business .,PD,FIND,THE,for,-11.71632194519043,-6.291699409484863,-12.37274169921875,-10.511659622192383,-5.770323753356934,-5.0455732345581055,-51.70832443237305,312.7391357421875
the professor found the business the meal .,DO,FIND,THE,for,-11.71632194519043,-6.291699409484863,-17.311248779296875,-10.28127670288086,0.0,-4.388631820678711,-49.98918151855469,517.3128051757812
the prince found the pie for the father .,PD,FIND,THE,for,-12.584436416625977,-7.72818660736084,-13.36454963684082,-9.365019798278809,-5.262004375457764,-2.4910061359405518,-50.795204162597656,282.5658264160156
the prince found the father the pie .,DO,FIND,THE,for,-12.584436416625977,-7.72818660736084,-18.468828201293945,-9.586877822875977,0.0,-2.131680488586426,-50.50000762939453,551.4223022460938
the author found the juice for the cop .,PD,FIND,THE,for,-9.194877624511719,-7.416557312011719,-12.56360912322998,-11.971285820007324,-4.592961311340332,-4.48466157913208,-50.22394943237305,265.1879577636719
the author found the cop the juice .,DO,FIND,THE,for,-9.194877624511719,-7.416557312011719,-17.471715927124023,-11.449800491333008,0.0,-2.7118523120880127,-48.24480438232422,415.9647521972656
the princess found the guitar for the lawyer .,PD,FIND,THE,for,-13.224624633789062,-7.291979789733887,-11.16584587097168,-13.666969299316406,-5.1901445388793945,-2.3113605976104736,-52.85092544555664,355.0735778808594
the princess found the lawyer the guitar .,DO,FIND,THE,for,-13.224624633789062,-7.291979789733887,-18.385507583618164,-13.914671897888184,0.0,-2.5070912837982178,-55.32387924194336,1007.7595825195312
the kid found the chocolate for the band .,PD,FIND,THE,for,-12.62399673461914,-7.6830878257751465,-9.759897232055664,-9.482905387878418,-6.068550109863281,-2.4406495094299316,-48.05908203125,208.49143981933594
the kid found the band the chocolate .,DO,FIND,THE,for,-12.62399673461914,-7.6830878257751465,-15.803662300109863,-9.461017608642578,0.0,-3.827120065689087,-49.398887634277344,480.5162048339844
the friend found the juice for the woman .,PD,FIND,THE,for,-12.190423965454102,-7.778653144836426,-12.140083312988281,-7.2582502365112305,-5.739274978637695,-3.020905017852783,-48.127586364746094,210.08445739746094
the friend found the woman the juice .,DO,FIND,THE,for,-12.190423965454102,-7.778653144836426,-20.83885383605957,-5.662260055541992,0.0,-5.549466133117676,-52.019657135009766,666.7780151367188
the doctor found the coffee for the corporation .,PD,FIND,THE,for,-11.580667495727539,-5.888025760650635,-11.45779037475586,-13.464103698730469,-6.761569023132324,-2.263441324234009,-51.41559982299805,302.7309265136719
the doctor found the corporation the coffee .,DO,FIND,THE,for,-11.580667495727539,-5.888025760650635,-16.04606819152832,-15.131902694702148,0.0,-6.237030029296875,-54.883689880371094,953.806884765625
the physician found the candy for the army .,PD,FIND,THE,for,-13.516719818115234,-6.757000923156738,-14.058961868286133,-10.718481063842773,-5.886170864105225,-3.1860315799713135,-54.12336730957031,408.9968566894531
the physician found the army the candy .,DO,FIND,THE,for,-13.516719818115234,-6.757000923156738,-19.434999465942383,-12.93498420715332,0.0,-3.5019853115081787,-56.14568328857422,1116.7862548828125
the mayor found the pie for the princess .,PD,FIND,THE,for,-9.704353332519531,-9.199511528015137,-13.636119842529297,-10.778338432312012,-5.515695095062256,-2.8195459842681885,-51.653564453125,310.8420715332031
the mayor found the princess the pie .,DO,FIND,THE,for,-9.704353332519531,-9.199511528015137,-17.971906661987305,-12.751134872436523,0.0,-3.221759557723999,-52.84866714477539,739.5806884765625
the son found the tea for the business .,PD,FIND,THE,for,-10.414406776428223,-10.170380592346191,-16.94718360900879,-10.707130432128906,-5.914750099182129,-3.341461181640625,-57.49530792236328,594.8846435546875
the son found the business the tea .,DO,FIND,THE,for,-10.414406776428223,-10.170380592346191,-17.895112991333008,-13.030205726623535,0.0,-6.968287467956543,-58.4783935546875,1494.876953125
the student found the candy for the corporation .,PD,FIND,THE,for,-11.213048934936523,-7.681063652038574,-11.986370086669922,-13.837244033813477,-6.257050037384033,-3.4365947246551514,-54.411373138427734,422.29669189453125
the student found the corporation the candy .,DO,FIND,THE,for,-11.213048934936523,-7.681063652038574,-18.879833221435547,-16.109201431274414,0.0,-4.246372699737549,-58.129520416259766,1431.087646484375
the secretary found the box for the manager .,PD,FIND,THE,for,-11.960212707519531,-10.001967430114746,-9.56008243560791,-10.314216613769531,-5.121451377868652,-2.773344039916992,-49.73127365112305,251.061279296875
the secretary found the manager the box .,DO,FIND,THE,for,-11.960212707519531,-10.001967430114746,-15.721033096313477,-10.033660888671875,0.0,-3.0751209259033203,-50.79199981689453,571.9204711914062
a wife found a chicken for a club .,PD,FIND,A,for,-13.141233444213867,-5.612257957458496,-9.736940383911133,-12.88620376586914,-5.862982749938965,-4.455775737762451,-51.69538879394531,312.2899475097656
a wife found a club a chicken .,DO,FIND,A,for,-13.141233444213867,-5.612257957458496,-15.449999809265137,-12.15169620513916,0.0,-4.609345436096191,-50.96453094482422,584.3887329101562
an uncle found a book for a son .,PD,FIND,A,for,-14.346532821655273,-6.448057174682617,-8.576910972595215,-6.79564094543457,-4.598500728607178,-4.026675224304199,-44.79231643676758,145.02760314941406
an uncle found a son a book .,DO,FIND,A,for,-14.346532821655273,-6.448057174682617,-14.01536750793457,-8.705192565917969,0.0,-3.124216318130493,-46.63936996459961,340.3318786621094
a king found a cheese for an opponent .,PD,FIND,A,for,-13.00537109375,-8.0760498046875,-13.238816261291504,-11.791393280029297,-5.464468002319336,-2.3464725017547607,-53.92257308959961,399.9729919433594
a king found an opponent a cheese .,DO,FIND,A,for,-13.00537109375,-8.0760498046875,-17.58740234375,-12.879903793334961,0.0,-2.414964199066162,-53.96369171142578,850.1913452148438
