text,structure,verb,det,prep,SUBJ,VERB,DOBJ,IOBJ,PREP,EOS,sen_prob_nospace,perplexity_nospace
an actress bought a coffee for you .,PD,BUY,A,for,-13.111106872558594,-10.08740520477295,-8.724945068359375,-8.81570816040039,-3.397779703140259,-2.9148616790771484,-47.05181121826172,358.337890625
an actress bought you a coffee .,DO,BUY,A,for,-13.111106872558594,-10.08740520477295,-5.920722961425781,-9.381879806518555,0.0,-2.6950902938842773,-41.196205139160156,359.6646728515625
an attorney bought a salad for you .,PD,BUY,A,for,-11.66619873046875,-11.410346984863281,-11.175118446350098,-8.719749450683594,-2.719975471496582,-2.477515935897827,-48.16890335083008,412.0368957519531
an attorney bought you a salad .,DO,BUY,A,for,-11.66619873046875,-11.410346984863281,-8.481487274169922,-8.300348281860352,0.0,-2.3166515827178955,-42.17503356933594,413.64361572265625
a president bought an anchor for them .,PD,BUY,A,for,-12.226216316223145,-10.266341209411621,-11.452108383178711,-8.844361305236816,-2.6249704360961914,-1.8373103141784668,-47.25130844116211,367.38616943359375
a president bought them an anchor .,DO,BUY,A,for,-12.226216316223145,-10.266341209411621,-12.78571891784668,-6.072136878967285,0.0,-2.409292697906494,-43.75970458984375,518.7315063476562
a bishop bought a chocolate for us .,PD,BUY,A,for,-13.25314998626709,-10.475223541259766,-8.711925506591797,-8.683835983276367,-7.259738922119141,-2.7268712520599365,-51.11074447631836,595.1676025390625
a bishop bought us a chocolate .,DO,BUY,A,for,-13.25314998626709,-10.475223541259766,-7.5651397705078125,-8.705314636230469,0.0,-5.621240615844727,-45.62006759643555,676.6488647460938
an adult bought a salad for you .,PD,BUY,A,for,-12.267441749572754,-11.426740646362305,-10.742581367492676,-9.467018127441406,-2.284071922302246,-2.708420753479004,-48.89627456665039,451.2557678222656
an adult bought you a salad .,DO,BUY,A,for,-12.267441749572754,-11.426740646362305,-7.984771251678467,-8.57370662689209,0.0,-2.33243727684021,-42.58509826660156,438.5989685058594
a cop bought a coffee for me .,PD,BUY,A,for,-11.776559829711914,-9.377493858337402,-8.333108901977539,-5.757850646972656,-3.3094418048858643,-2.7698826789855957,-41.324337005615234,175.1323699951172
a cop bought me a coffee .,DO,BUY,A,for,-11.776559829711914,-9.377493858337402,-5.116020202636719,-6.605014801025391,0.0,-2.076327323913574,-34.951416015625,147.38665771484375
an adult bought an engine for me .,PD,BUY,A,for,-12.267441749572754,-11.426740646362305,-11.630424499511719,-9.348322868347168,-1.8803904056549072,-2.7675857543945312,-49.32090759277344,475.8551330566406
an adult bought me an engine .,DO,BUY,A,for,-12.267441749572754,-11.426740646362305,-12.29065227508545,-6.306943416595459,0.0,-2.9011402130126953,-45.19292068481445,636.5936279296875
a champion bought a pot for me .,PD,BUY,A,for,-12.635618209838867,-11.433971405029297,-10.4668607711792,-6.959354877471924,-3.772897720336914,-1.830736756324768,-47.09944152832031,360.47772216796875
a champion bought me a pot .,DO,BUY,A,for,-12.635618209838867,-11.433971405029297,-9.459248542785645,-4.542835235595703,0.0,-3.2606749534606934,-41.33234786987305,366.7282409667969
an actor bought a coffee for you .,PD,BUY,A,for,-11.816638946533203,-9.792820930480957,-8.827229499816895,-8.571662902832031,-4.043927192687988,-2.733535051345825,-45.78581237792969,305.8902893066406
an actor bought you a coffee .,DO,BUY,A,for,-11.816638946533203,-9.792820930480957,-6.118834018707275,-9.229389190673828,0.0,-2.3621015548706055,-39.31978225708008,275.09368896484375
the attorney bought the pie for us .,PD,BUY,THE,for,-11.001774787902832,-12.918389320373535,-11.923913955688477,-8.34500503540039,-2.3473961353302,-2.3516440391540527,-48.88812255859375,450.7961730957031
the attorney bought us the pie .,DO,BUY,THE,for,-11.001774787902832,-12.918389320373535,-12.36264419555664,-8.284529685974121,0.0,-1.6769280433654785,-46.244266510009766,739.7584838867188
the writer bought the motor for me .,PD,BUY,THE,for,-10.293893814086914,-10.266400337219238,-10.74236011505127,-6.901497840881348,-4.092536926269531,-2.4774169921875,-44.774105072021484,269.552490234375
the writer bought me the motor .,DO,BUY,THE,for,-10.293893814086914,-10.266400337219238,-12.010917663574219,-6.396284580230713,0.0,-3.8828344345092773,-42.85033416748047,455.5367126464844
the boy bought the coat for them .,PD,BUY,THE,for,-10.196694374084473,-8.600419044494629,-8.73917007446289,-7.668288230895996,-2.337705373764038,-2.520504951477051,-40.062782287597656,149.58245849609375
the boy bought them the coat .,DO,BUY,THE,for,-10.196694374084473,-8.600419044494629,-11.80084228515625,-5.36262845993042,0.0,-3.1079182624816895,-39.06850051879883,265.3937072753906
the leader bought the tea for us .,PD,BUY,THE,for,-9.348226547241211,-15.602405548095703,-9.680721282958984,-7.325140476226807,-3.0851781368255615,-2.342271327972412,-47.38394546508789,373.528076171875
the leader bought us the tea .,DO,BUY,THE,for,-9.348226547241211,-15.602405548095703,-9.820979118347168,-6.788555145263672,0.0,-1.936375617980957,-43.49654006958008,499.5918273925781
the worker bought the beer for them .,PD,BUY,THE,for,-12.315877914428711,-8.727667808532715,-6.623579025268555,-7.483463287353516,-2.842899799346924,-2.5705509185791016,-40.56403350830078,159.25460815429688
the worker bought them the beer .,DO,BUY,THE,for,-12.315877914428711,-8.727667808532715,-7.93987512588501,-5.989092826843262,0.0,-2.7111287117004395,-37.68364334106445,217.75653076171875
the writer bought the pie for us .,PD,BUY,THE,for,-10.293893814086914,-10.266400337219238,-11.97997760772705,-7.9068922996521,-2.6710712909698486,-2.302278995513916,-45.42051315307617,292.2367248535156
the writer bought us the pie .,DO,BUY,THE,for,-10.293893814086914,-10.266400337219238,-12.096988677978516,-7.810080051422119,0.0,-1.763037085533142,-42.23040008544922,416.9283142089844
the writer bought the meal for them .,PD,BUY,THE,for,-10.293893814086914,-10.266400337219238,-10.331767082214355,-8.010305404663086,-2.6340725421905518,-2.271174907684326,-43.807613372802734,238.877685546875
the writer bought them the meal .,DO,BUY,THE,for,-10.293893814086914,-10.266400337219238,-13.33586597442627,-6.647013187408447,0.0,-2.477191686630249,-43.02036666870117,466.7373352050781
the author bought the card for us .,PD,BUY,THE,for,-9.116205215454102,-10.437241554260254,-7.621112823486328,-8.472236633300781,-2.3547470569610596,-2.8379876613616943,-40.83953094482422,164.83441162109375
the author bought us the card .,DO,BUY,THE,for,-9.116205215454102,-10.437241554260254,-8.829877853393555,-7.494846343994141,0.0,-3.043562650680542,-38.92173385620117,259.88720703125
the father bought the juice for him .,PD,BUY,THE,for,-9.416177749633789,-11.69056224822998,-12.759336471557617,-5.4640302658081055,-2.505317211151123,-2.90286922454834,-44.7382926940918,268.3485107421875
the father bought him the juice .,DO,BUY,THE,for,-9.416177749633789,-11.69056224822998,-12.321426391601562,-5.798096656799316,0.0,-2.8734307289123535,-42.099693298339844,409.2154846191406
the king bought the crystal for me .,PD,BUY,THE,for,-10.47532844543457,-9.207599639892578,-10.470345497131348,-6.867980003356934,-3.4177629947662354,-1.7903563976287842,-42.229373931884766,196.10922241210938
the king bought me the crystal .,DO,BUY,THE,for,-10.47532844543457,-9.207599639892578,-10.619033813476562,-5.385430335998535,0.0,-2.613159656524658,-38.30055236816406,237.8184356689453
the employer bought the pie for you .,PD,BUY,THE,for,-12.980731010437012,-10.923700332641602,-11.680937767028809,-5.177535533905029,-3.0494613647460938,-1.6991684436798096,-45.51153564453125,295.5807189941406
the employer bought you the pie .,DO,BUY,THE,for,-12.980731010437012,-10.923700332641602,-12.591302871704102,-5.262292385101318,0.0,-1.7839490175247192,-43.54197692871094,502.84521484375
the man bought the meal for them .,PD,BUY,THE,for,-8.027935028076172,-8.709263801574707,-9.370196342468262,-7.517417907714844,-2.268284320831299,-2.6661763191223145,-38.55927276611328,123.95381927490234
the man bought them the meal .,DO,BUY,THE,for,-8.027935028076172,-8.709263801574707,-11.19898509979248,-5.7514872550964355,0.0,-2.5958573818206787,-36.28352737426758,178.28102111816406
the brother bought the bowl for them .,PD,BUY,THE,for,-11.395406723022461,-13.16697883605957,-11.699641227722168,-6.997554302215576,-2.649507522583008,-2.7238478660583496,-48.632938385009766,436.6435852050781
the brother bought them the bowl .,DO,BUY,THE,for,-11.395406723022461,-13.16697883605957,-12.438937187194824,-5.45214319229126,0.0,-3.0283517837524414,-45.48181915283203,663.4163208007812
the minister bought the chicken for him .,PD,BUY,THE,for,-10.783834457397461,-10.329716682434082,-8.987337112426758,-5.274880409240723,-3.1336302757263184,-2.7327325344085693,-41.24212646484375,173.3418731689453
the minister bought him the chicken .,DO,BUY,THE,for,-10.783834457397461,-10.329716682434082,-10.062520980834961,-5.714134216308594,0.0,-2.6339595317840576,-39.524166107177734,283.24420166015625
the kid bought the cigarette for you .,PD,BUY,THE,for,-12.159673690795898,-8.275997161865234,-10.391776084899902,-5.044361591339111,-3.7110939025878906,-1.4416104555130005,-41.02451705932617,168.69032287597656
the kid bought you the cigarette .,DO,BUY,THE,for,-12.159673690795898,-8.275997161865234,-10.774645805358887,-5.403891563415527,0.0,-1.6508146524429321,-38.26502227783203,236.6143798828125
the manager bought the cheese for me .,PD,BUY,THE,for,-11.040495872497559,-10.629217147827148,-10.328214645385742,-5.578458309173584,-2.686230421066284,-2.5547049045562744,-42.81732177734375,211.06480407714844
the manager bought me the cheese .,DO,BUY,THE,for,-11.040495872497559,-10.629217147827148,-10.57831859588623,-5.032341957092285,0.0,-2.534646987915039,-39.81501770019531,295.260986328125
the soldier bought the candy for me .,PD,BUY,THE,for,-11.958478927612305,-8.579330444335938,-9.166184425354004,-6.427612781524658,-2.6511917114257812,-2.2724339962005615,-41.055233001708984,169.33924865722656
the soldier bought me the candy .,DO,BUY,THE,for,-11.958478927612305,-8.579330444335938,-10.183399200439453,-6.464972019195557,0.0,-2.0055160522460938,-39.19169616699219,270.1058044433594
the buddy bought the coffee for me .,PD,BUY,THE,for,-14.564889907836914,-11.225913047790527,-8.752552032470703,-1.4631223678588867,-2.88370418548584,-2.22837495803833,-41.11855697631836,170.6849822998047
the buddy bought me the coffee .,DO,BUY,THE,for,-14.564889907836914,-11.225913047790527,-8.704869270324707,-1.5627613067626953,0.0,-2.2496497631073,-38.308082580566406,238.07440185546875
the colonel bought the candy for me .,PD,BUY,THE,for,-13.743368148803711,-8.874429702758789,-9.444108009338379,-5.155545234680176,-2.716002941131592,-2.1577913761138916,-42.091243743896484,192.75221252441406
the colonel bought me the candy .,DO,BUY,THE,for,-13.743368148803711,-8.874429702758789,-10.498817443847656,-5.2139058113098145,0.0,-1.981162428855896,-40.311683654785156,316.9715270996094
the wife bought the chicken for me .,PD,BUY,THE,for,-10.11125373840332,-13.226354598999023,-8.577327728271484,-5.47788667678833,-2.646919012069702,-2.64880633354187,-42.68854904174805,207.694580078125
the wife bought me the chicken .,DO,BUY,THE,for,-10.11125373840332,-13.226354598999023,-9.70687484741211,-4.517704963684082,0.0,-3.276337146759033,-40.838523864746094,341.7484130859375
the scientist bought the salad for me .,PD,BUY,THE,for,-12.298612594604492,-10.889341354370117,-11.259668350219727,-5.870516777038574,-2.655580997467041,-2.580101490020752,-45.55382537841797,297.1473693847656
the scientist bought me the salad .,DO,BUY,THE,for,-12.298612594604492,-10.889341354370117,-11.938222885131836,-6.459962368011475,0.0,-2.3031699657440186,-43.889305114746094,528.4249267578125
the daughter bought the tea for them .,PD,BUY,THE,for,-10.575634002685547,-14.42284870147705,-9.956098556518555,-7.554049968719482,-2.6252498626708984,-2.544952630996704,-47.678836822509766,387.55377197265625
the daughter bought them the tea .,DO,BUY,THE,for,-10.575634002685547,-14.42284870147705,-10.079095840454102,-5.708596706390381,0.0,-2.6674306392669678,-43.45360565185547,496.5369567871094
the friend bought the beer for you .,PD,BUY,THE,for,-11.595418930053711,-9.312894821166992,-6.304872512817383,-5.590470314025879,-2.0093295574188232,-1.7192848920822144,-36.53226852416992,96.21002197265625
the friend bought you the beer .,DO,BUY,THE,for,-11.595418930053711,-9.312894821166992,-6.869891166687012,-4.957040786743164,0.0,-1.774376630783081,-34.509620666503906,138.37200927734375
the child bought the candy for them .,PD,BUY,THE,for,-10.751296997070312,-10.328496932983398,-7.000493049621582,-7.198235988616943,-3.140763759613037,-1.884656548500061,-40.30393981933594,154.16021728515625
the child bought them the candy .,DO,BUY,THE,for,-10.751296997070312,-10.328496932983398,-8.611391067504883,-5.30322265625,0.0,-2.0993335247039795,-37.09374237060547,200.1577911376953
the lady bought the cup for me .,PD,BUY,THE,for,-11.508102416992188,-9.255261421203613,-8.11870288848877,-3.0887081623077393,-3.610436201095581,-2.4585072994232178,-38.03971481323242,116.15950775146484
the lady bought me the cup .,DO,BUY,THE,for,-11.508102416992188,-9.255261421203613,-8.801848411560059,-3.0969152450561523,0.0,-4.150659561157227,-36.81278610229492,192.28323364257812
a kid caught a hat for you .,PD,CATCH,A,for,-12.01465129852295,-5.682199478149414,-11.946945190429688,-7.870487689971924,-8.357274055480957,-2.061394453048706,-47.93294906616211,400.0616455078125
a kid caught you a hat .,DO,CATCH,A,for,-12.01465129852295,-5.682199478149414,-15.393321990966797,-8.323518753051758,0.0,-3.0021753311157227,-44.415863037109375,569.7076416015625
a bishop caught a log for him .,PD,CATCH,A,for,-13.25314998626709,-8.52177619934082,-15.765669822692871,-6.736620903015137,-5.732115268707275,-2.2481820583343506,-52.25751495361328,686.9004516601562
a bishop caught him a log .,DO,CATCH,A,for,-13.25314998626709,-8.52177619934082,-19.13932228088379,-6.9423112869262695,0.0,-3.185689926147461,-51.0422477722168,1468.13720703125
a bishop caught a wire for them .,PD,CATCH,A,for,-13.25314998626709,-8.52177619934082,-13.399063110351562,-8.826032638549805,-4.028804302215576,-1.9369863271713257,-49.9658088684082,515.8035888671875
a bishop caught them a wire .,DO,CATCH,A,for,-13.25314998626709,-8.52177619934082,-16.158191680908203,-7.930876731872559,0.0,-2.4140868186950684,-48.27808380126953,989.1728515625
an aunt caught a computer for you .,PD,CATCH,A,for,-14.843006134033203,-7.688883304595947,-12.19951057434082,-8.311890602111816,-7.485939979553223,-2.1202049255371094,-52.64943313598633,721.3894653320312
an aunt caught you a computer .,DO,CATCH,A,for,-14.843006134033203,-7.688883304595947,-16.36819076538086,-7.818721771240234,0.0,-4.529855728149414,-51.2486572265625,1512.0728759765625
a mother caught an engine for us .,PD,CATCH,A,for,-9.506073951721191,-6.244946002960205,-16.082460403442383,-9.70087718963623,-6.821001052856445,-2.9660069942474365,-51.32136535644531,611.0450439453125
a mother caught us an engine .,DO,CATCH,A,for,-9.506073951721191,-6.244946002960205,-18.444154739379883,-8.895451545715332,0.0,-5.2700700759887695,-48.360694885253906,1000.9158325195312
a teacher caught a glass for it .,PD,CATCH,A,for,-10.483430862426758,-6.760811805725098,-12.63099479675293,-7.224839687347412,-7.776054859161377,-3.445281982421875,-48.321414947509766,419.9673156738281
a teacher caught it a glass .,DO,CATCH,A,for,-10.483430862426758,-6.760811805725098,-15.752944946289062,-8.006778717041016,0.0,-5.150991439819336,-46.15495681762695,730.3802490234375
a minister caught a newspaper for us .,PD,CATCH,A,for,-12.239104270935059,-7.768451690673828,-13.539003372192383,-9.137358665466309,-6.117641448974609,-1.9927864074707031,-50.794349670410156,572.0885009765625
a minister caught us a newspaper .,DO,CATCH,A,for,-12.239104270935059,-7.768451690673828,-14.732107162475586,-8.685253143310547,0.0,-4.492071151733398,-47.916988372802734,939.4401245117188
a child caught a telephone for us .,PD,CATCH,A,for,-9.992891311645508,-6.4433722496032715,-14.985884666442871,-8.328954696655273,-7.224376678466797,-2.467679500579834,-49.44315719604492,483.1826171875
a child caught us a telephone .,DO,CATCH,A,for,-9.992891311645508,-6.4433722496032715,-16.12004280090332,-10.420519828796387,0.0,-6.498302459716797,-49.475128173828125,1173.65185546875
a candidate caught a newspaper for him .,PD,CATCH,A,for,-11.735186576843262,-8.194049835205078,-14.536711692810059,-7.716975212097168,-6.239034175872803,-2.1562254428863525,-50.57818603515625,556.83740234375
a candidate caught him a newspaper .,DO,CATCH,A,for,-11.735186576843262,-8.194049835205078,-16.94945526123047,-9.471951484680176,0.0,-3.3070156574249268,-49.657657623291016,1204.6580810546875
a princess caught a coat for you .,PD,CATCH,A,for,-13.73668098449707,-6.388726234436035,-12.348304748535156,-7.101493835449219,-5.831399917602539,-2.2201168537139893,-47.62672424316406,385.03741455078125
a princess caught you a coat .,DO,CATCH,A,for,-13.73668098449707,-6.388726234436035,-14.978926658630371,-7.658676624298096,0.0,-2.838512420654297,-45.601524353027344,674.8587646484375
a guy caught a jacket for her .,PD,CATCH,A,for,-10.12066650390625,-6.382739067077637,-13.638178825378418,-7.521854400634766,-5.116184234619141,-3.6481614112854004,-46.42778778076172,331.4488525390625
a guy caught her a jacket .,DO,CATCH,A,for,-10.12066650390625,-6.382739067077637,-17.597110748291016,-6.36046028137207,0.0,-2.8200478553771973,-43.28102111816406,484.444580078125
a singer caught a book for us .,PD,CATCH,A,for,-12.701311111450195,-6.8248491287231445,-14.026044845581055,-8.87238597869873,-6.653406143188477,-2.9879696369171143,-52.06596755981445,670.6490478515625
a singer caught us a book .,DO,CATCH,A,for,-12.701311111450195,-6.8248491287231445,-14.840710639953613,-8.838918685913086,0.0,-3.840010643005371,-47.045799255371094,829.5044555664062
a king caught a book for him .,PD,CATCH,A,for,-12.598464965820312,-6.671229839324951,-14.131489753723145,-6.05318546295166,-5.917755126953125,-1.9148348569869995,-47.286956787109375,369.02691650390625
a king caught him a book .,DO,CATCH,A,for,-12.598464965820312,-6.671229839324951,-14.096515655517578,-7.372468948364258,0.0,-2.0324199199676514,-42.771095275878906,450.4091796875
an employee caught an iron for us .,PD,CATCH,A,for,-10.643842697143555,-8.75421142578125,-12.26334285736084,-8.37784194946289,-8.071927070617676,-2.457944869995117,-50.56910705566406,556.205810546875
an employee caught us an iron .,DO,CATCH,A,for,-10.643842697143555,-8.75421142578125,-15.871341705322266,-8.123669624328613,0.0,-4.807720184326172,-48.20078659057617,978.31005859375
a princess caught a motor for us .,PD,CATCH,A,for,-13.73668098449707,-6.388726234436035,-11.305797576904297,-9.30823040008545,-10.195281028747559,-2.1619789600372314,-53.09669876098633,762.8697509765625
a princess caught us a motor .,DO,CATCH,A,for,-13.73668098449707,-6.388726234436035,-14.872373580932617,-7.442932605743408,0.0,-7.078148365020752,-49.51885986328125,1181.007080078125
a husband caught a flower for it .,PD,CATCH,A,for,-11.798192977905273,-6.970832824707031,-14.362058639526367,-7.7151007652282715,-5.305062294006348,-3.2502291202545166,-49.40147399902344,480.67156982421875
a husband caught it a flower .,DO,CATCH,A,for,-11.798192977905273,-6.970832824707031,-16.235069274902344,-7.097612380981445,0.0,-2.9814276695251465,-45.08313751220703,626.6876220703125
a prince caught a log for them .,PD,CATCH,A,for,-13.386516571044922,-7.337515354156494,-14.815465927124023,-8.407903671264648,-5.519720077514648,-2.141148328781128,-51.608272552490234,633.3568725585938
a prince caught them a log .,DO,CATCH,A,for,-13.386516571044922,-7.337515354156494,-17.389841079711914,-7.775857448577881,0.0,-2.831580400466919,-48.7213134765625,1053.831298828125
a reader caught a box for it .,PD,CATCH,A,for,-10.035541534423828,-8.156206130981445,-12.401256561279297,-7.256086349487305,-6.165191173553467,-2.6945419311523438,-46.708824157714844,343.2994384765625
a reader caught it a box .,DO,CATCH,A,for,-10.035541534423828,-8.156206130981445,-16.763160705566406,-5.2132673263549805,0.0,-3.914398431777954,-44.082576751708984,543.2181396484375
a physician caught a bag for you .,PD,CATCH,A,for,-12.110325813293457,-8.688254356384277,-10.937864303588867,-8.574966430664062,-8.447775840759277,-2.4409713745117188,-51.200157165527344,601.8568725585938
a physician caught you a bag .,DO,CATCH,A,for,-12.110325813293457,-8.688254356384277,-13.359152793884277,-9.09844970703125,0.0,-4.849295616149902,-48.1054801940918,965.0804443359375
a doctor caught a television for them .,PD,CATCH,A,for,-10.418859481811523,-8.406394958496094,-12.087093353271484,-9.884140014648438,-7.917186737060547,-2.232895851135254,-50.946571350097656,583.0782470703125
a doctor caught them a television .,DO,CATCH,A,for,-10.418859481811523,-8.406394958496094,-15.828962326049805,-7.865170478820801,0.0,-4.293801307678223,-46.81318283081055,802.3922119140625
a chief caught a newspaper for us .,PD,CATCH,A,for,-12.514749526977539,-11.420961380004883,-13.681135177612305,-8.701444625854492,-5.808205604553223,-1.7939105033874512,-53.920406341552734,845.6036987304688
a chief caught us a newspaper .,DO,CATCH,A,for,-12.514749526977539,-11.420961380004883,-14.821393013000488,-7.826531410217285,0.0,-4.000906944274902,-50.58454132080078,1375.2117919921875
a doctor caught a book for us .,PD,CATCH,A,for,-10.418859481811523,-8.406394958496094,-14.31566047668457,-9.353686332702637,-6.573903560638428,-3.0152413845062256,-52.083744049072266,672.1409301757812
a doctor caught us a book .,DO,CATCH,A,for,-10.418859481811523,-8.406394958496094,-13.703636169433594,-8.883854866027832,0.0,-3.5756468772888184,-44.9883918762207,618.2625122070312
a lawyer caught an engine for it .,PD,CATCH,A,for,-10.275622367858887,-10.135444641113281,-16.457565307617188,-7.790436267852783,-6.24410343170166,-3.4974303245544434,-54.40060043334961,897.9146728515625
a lawyer caught it an engine .,DO,CATCH,A,for,-10.275622367858887,-10.135444641113281,-18.932382583618164,-8.489326477050781,0.0,-4.113265037536621,-51.946041107177734,1670.4744873046875
a manager caught a bottle for it .,PD,CATCH,A,for,-12.079994201660156,-7.8221435546875,-9.51325798034668,-7.163114070892334,-7.243987083435059,-2.8422083854675293,-46.664703369140625,341.41131591796875
a manager caught it a bottle .,DO,CATCH,A,for,-12.079994201660156,-7.8221435546875,-13.846116065979004,-7.327548027038574,0.0,-3.9803552627563477,-45.056156158447266,624.2767333984375
an opponent caught an anchor for me .,PD,CATCH,A,for,-13.504322052001953,-7.950216293334961,-12.248769760131836,-7.198838710784912,-4.879003524780273,-2.529907703399658,-48.311058044433594,419.4239501953125
an opponent caught me an anchor .,DO,CATCH,A,for,-13.504322052001953,-7.950216293334961,-16.787830352783203,-4.057998180389404,0.0,-3.1039392948150635,-45.40430450439453,656.1104736328125
the chief caught the bag for us .,PD,CATCH,THE,for,-9.451821327209473,-12.365349769592285,-9.788049697875977,-5.878740310668945,-5.094092845916748,-1.8524876832962036,-44.430545806884766,258.22161865234375
the chief caught us the bag .,DO,CATCH,THE,for,-9.451821327209473,-12.365349769592285,-15.516965866088867,-5.91811466217041,0.0,-2.528744697570801,-45.7809944152832,692.3849487304688
the worker caught the camera for you .,PD,CATCH,THE,for,-12.315877914428711,-7.941162586212158,-8.091510772705078,-6.427026271820068,-6.093488693237305,-1.894180178642273,-42.76324462890625,209.6428985595703
the worker caught you the camera .,DO,CATCH,THE,for,-12.315877914428711,-7.941162586212158,-13.144872665405273,-8.824725151062012,0.0,-3.1996841430664062,-45.42632293701172,658.1775512695312
the reader caught the guitar for you .,PD,CATCH,THE,for,-11.219213485717773,-7.704322814941406,-13.460115432739258,-5.901117324829102,-5.091564178466797,-1.4977481365203857,-44.87408447265625,272.9423522949219
the reader caught you the guitar .,DO,CATCH,THE,for,-11.219213485717773,-7.704322814941406,-15.837712287902832,-6.814912796020508,0.0,-2.6923229694366455,-44.26848602294922,557.8384399414062
the guest caught the bag for him .,PD,CATCH,THE,for,-11.779205322265625,-10.340567588806152,-9.869346618652344,-5.011958122253418,-5.130019187927246,-1.6073232889175415,-43.73842239379883,236.82057189941406
the guest caught him the bag .,DO,CATCH,THE,for,-11.779205322265625,-10.340567588806152,-15.743661880493164,-5.011955261230469,0.0,-2.0730817317962646,-44.94847106933594,614.74658203125
the partner caught the box for them .,PD,CATCH,THE,for,-12.604497909545898,-9.343866348266602,-11.314766883850098,-6.451571464538574,-4.647492408752441,-1.9952588081359863,-46.357452392578125,328.54754638671875
the partner caught them the box .,DO,CATCH,THE,for,-12.604497909545898,-9.343866348266602,-17.32984161376953,-5.866070747375488,0.0,-2.2680630683898926,-47.41233444213867,874.0963745117188
the employer caught the cup for us .,PD,CATCH,THE,for,-12.980731010437012,-9.58502197265625,-14.47612190246582,-5.886468410491943,-5.086551189422607,-1.491409182548523,-49.50630569458008,487.01171875
the employer caught us the cup .,DO,CATCH,THE,for,-12.980731010437012,-9.58502197265625,-18.289222717285156,-5.309762954711914,0.0,-3.0663881301879883,-49.23112487792969,1133.446044921875
the father caught the pot for her .,PD,CATCH,THE,for,-9.416177749633789,-9.639566421508789,-12.21442985534668,-5.922720432281494,-6.568195819854736,-3.3177731037139893,-47.07886505126953,359.5517578125
the father caught her the pot .,DO,CATCH,THE,for,-9.416177749633789,-9.639566421508789,-18.49234390258789,-6.144247055053711,0.0,-3.128448963165283,-46.82078552246094,803.26416015625
the uncle caught the gun for me .,PD,CATCH,THE,for,-13.178227424621582,-8.979841232299805,-6.996622085571289,-4.314865589141846,-5.120186805725098,-1.3042148351669312,-39.89395523071289,146.45883178710938
the uncle caught me the gun .,DO,CATCH,THE,for,-13.178227424621582,-8.979841232299805,-14.234886169433594,-4.906772613525391,0.0,-2.0667643547058105,-43.36648941040039,490.3957824707031
the president caught the coat for her .,PD,CATCH,THE,for,-8.553340911865234,-9.220328330993652,-13.741767883300781,-6.035904407501221,-5.140483856201172,-4.798151016235352,-47.48997497558594,378.51165771484375
the president caught her the coat .,DO,CATCH,THE,for,-8.553340911865234,-9.220328330993652,-18.175708770751953,-4.1045823097229,0.0,-2.813044309616089,-42.86700439453125,456.6228332519531
the bishop caught the flower for him .,PD,CATCH,THE,for,-12.751842498779297,-9.136544227600098,-12.963438034057617,-5.381834983825684,-4.797786712646484,-1.672013282775879,-46.70345687866211,343.0691833496094
the bishop caught him the flower .,DO,CATCH,THE,for,-12.751842498779297,-9.136544227600098,-18.363386154174805,-4.491453170776367,0.0,-2.4126803874969482,-47.155906677246094,842.6553955078125
the opponent caught the hat for us .,PD,CATCH,THE,for,-12.808481216430664,-7.998128890991211,-11.237221717834473,-5.461220741271973,-4.933319091796875,-1.7221242189407349,-44.16049575805664,249.6505126953125
the opponent caught us the hat .,DO,CATCH,THE,for,-12.808481216430664,-7.998128890991211,-15.772119522094727,-5.4490966796875,0.0,-2.964503288269043,-44.99232864379883,618.6102905273438
the teacher caught the wire for it .,PD,CATCH,THE,for,-11.356250762939453,-6.759921073913574,-12.700437545776367,-6.0900959968566895,-4.544322967529297,-1.9771902561187744,-43.428218841552734,227.81350708007812
the teacher caught it the wire .,DO,CATCH,THE,for,-11.356250762939453,-6.759921073913574,-17.427186965942383,-6.322798252105713,0.0,-2.189202070236206,-44.05535888671875,541.1100463867188
the mayor caught the button for you .,PD,CATCH,THE,for,-9.358541488647461,-9.91345500946045,-13.971907615661621,-6.572186470031738,-4.213260650634766,-1.5486615896224976,-45.57801055908203,298.0470275878906
the mayor caught you the button .,DO,CATCH,THE,for,-9.358541488647461,-9.91345500946045,-16.657150268554688,-6.304886817932129,0.0,-2.2867274284362793,-44.52075958251953,578.30908203125
the girl caught the bag for it .,PD,CATCH,THE,for,-10.104911804199219,-6.733513832092285,-9.91374397277832,-5.933141231536865,-5.774155139923096,-2.024264097213745,-40.48373031616211,157.6640167236328
the girl caught it the bag .,DO,CATCH,THE,for,-10.104911804199219,-6.733513832092285,-16.499956130981445,-5.652094841003418,0.0,-2.859687089920044,-41.85016632080078,394.8852233886719
the nurse caught the telephone for him .,PD,CATCH,THE,for,-12.305749893188477,-7.4645280838012695,-12.655174255371094,-4.143937110900879,-5.90235710144043,-1.629717469215393,-44.10146713256836,247.81521606445312
the nurse caught him the telephone .,DO,CATCH,THE,for,-12.305749893188477,-7.4645280838012695,-17.533519744873047,-4.76733922958374,0.0,-2.3131866455078125,-44.38432312011719,567.146484375
the colonel caught the cup for them .,PD,CATCH,THE,for,-13.743368148803711,-7.972522735595703,-12.438847541809082,-6.321110248565674,-5.346602439880371,-1.706535816192627,-47.528987884521484,380.3620300292969
