prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
the aunt brought me the hat .,BRING,THE,to,a parent drew you an instrument .,DRAW,A,for,-44.61268997192383,-43.29449844360352,-43.722843170166016,-42.525386810302734
the mayor brought us the engine .,BRING,THE,to,a colonel drew me a bag .,DRAW,A,for,-39.31443405151367,-37.80113220214844,-42.891395568847656,-40.53832244873047
the president brought us the coffee .,BRING,THE,to,a worker drew you an engine .,DRAW,A,for,-45.048099517822266,-43.55522537231445,-45.659915924072266,-44.07438659667969
the winner brought you the salad .,BRING,THE,to,a cousin drew us a camera .,DRAW,A,for,-39.791446685791016,-39.944915771484375,-41.23979568481445,-39.22364807128906
an uncle brought her a coffee .,BRING,A,to,the friend drew him the log .,DRAW,THE,for,-39.42304611206055,-37.08803939819336,-39.35198974609375,-36.78677368164063
a wife brought you a motor .,BRING,A,to,the attorney drew me the telephone .,DRAW,THE,for,-41.944297790527344,-41.26456069946289,-42.27040100097656,-39.90071868896485
a manager brought him a cup .,BRING,A,to,the leader drew you the telephone .,DRAW,THE,for,-42.535282135009766,-42.26152420043945,-41.70538711547852,-40.60328674316406
a wife brought you a motor .,BRING,A,to,the girl drew us the instrument .,DRAW,THE,for,-39.031524658203125,-38.542137145996094,-38.25132369995117,-35.44681167602539
an uncle brought us an anchor .,BRING,A,to,the employer drew me the telephone .,DRAW,THE,for,-42.70384216308594,-44.18707275390625,-42.74127578735352,-42.85001754760742
a cop brought me a chocolate .,BRING,A,to,the hero drew you the machine .,DRAW,THE,for,-45.43098831176758,-44.058929443359375,-45.68593597412109,-42.85609436035156
a manager brought them a salad .,BRING,A,to,the father drew you the bell .,DRAW,THE,for,-40.28711318969727,-39.15242767333984,-40.57383728027344,-38.888790130615234
a writer brought me a candy .,BRING,A,to,the guy drew us the iron .,DRAW,THE,for,-43.195404052734375,-42.762054443359375,-43.51412963867188,-42.05831146240234
an aunt brought it a jacket .,BRING,A,to,the bishop drew them the bell .,DRAW,THE,for,-38.86920928955078,-41.64060592651367,-38.74043655395508,-39.877098083496094
a guest brought you a coffee .,BRING,A,to,the nurse drew them the log .,DRAW,THE,for,-44.33260726928711,-43.86576843261719,-44.06340408325195,-44.022117614746094
a chief brought you a book .,BRING,A,to,the champion drew us the knife .,DRAW,THE,for,-41.47920227050781,-41.09619522094727,-40.44386672973633,-37.768653869628906
a guy brought it a candy .,BRING,A,to,the captain drew us the guitar .,DRAW,THE,for,-41.12245178222656,-42.77946090698242,-41.01290130615234,-42.50654220581055
a writer brought her a tea .,BRING,A,to,the father drew us the card .,DRAW,THE,for,-38.613651275634766,-38.7446403503418,-37.53294372558594,-37.39572525024414
a captain brought them a coffee .,BRING,A,to,the employee drew him the motor .,DRAW,THE,for,-38.93135070800781,-39.55033874511719,-39.71647262573242,-39.55702972412109
a lady brought me a tea .,BRING,A,to,the adult drew you the bell .,DRAW,THE,for,-47.20740509033203,-46.93449020385742,-45.76409912109375,-45.10805130004883
an employer brought me a juice .,BRING,A,to,the scientist drew him the telephone .,DRAW,THE,for,-45.25200653076172,-45.80343246459961,-45.75965118408203,-45.22606658935547
a wife brought us a juice .,BRING,A,to,the physician drew you the bottle .,DRAW,THE,for,-37.61782836914063,-39.35714721679688,-38.55993270874024,-39.33853912353516
an aunt brought you a cup .,BRING,A,to,the lawyer drew us the flower .,DRAW,THE,for,-43.022422790527344,-42.21681213378906,-41.78572082519531,-39.8713493347168
a reader brought you a chicken .,BRING,A,to,the man drew them the coat .,DRAW,THE,for,-43.28181457519531,-44.96112060546875,-43.11909866333008,-44.94758605957031
a minister brought it a coffee .,BRING,A,to,the lady drew you the telephone .,DRAW,THE,for,-40.01626205444336,-40.435691833496094,-40.39786529541016,-39.564361572265625
a chief brought me a chocolate .,BRING,A,to,the nurse drew you the anchor .,DRAW,THE,for,-43.59373474121094,-42.8978271484375,-44.26565170288086,-43.12500762939453
a bishop brought me a key .,BRING,A,to,the princess drew you the telephone .,DRAW,THE,for,-47.598087310791016,-47.42892837524414,-46.232051849365234,-44.69907760620117
a chief brought them a chicken .,BRING,A,to,the cousin drew her the log .,DRAW,THE,for,-41.97053909301758,-43.333778381347656,-41.780723571777344,-41.58288192749024
an author brought you a button .,BRING,A,to,the soldier drew them the crystal .,DRAW,THE,for,-46.20693588256836,-48.68365478515625,-44.35519409179688,-47.023658752441406
a writer brought me a camera .,BRING,A,to,the guy drew him the newspaper .,DRAW,THE,for,-35.4622917175293,-34.21051025390625,-37.70102691650391,-35.070438385009766
the girl found it the computer .,FIND,THE,for,a sheriff drew him a knife .,DRAW,A,for,-40.24421691894531,-37.1174430847168,-41.01223373413086,-38.09700012207031
the teacher found them the instrument .,FIND,THE,for,an uncle drew us a card .,DRAW,A,for,-38.25646209716797,-36.880104064941406,-38.250484466552734,-36.20207977294922
the author found her the juice .,FIND,THE,for,a prince drew us a wire .,DRAW,A,for,-47.18527221679688,-45.48383712768555,-47.74755096435547,-45.24287796020508
the cop found him the chocolate .,FIND,THE,for,a writer drew it a motor .,DRAW,A,for,-40.784793853759766,-44.41705322265625,-41.68351364135742,-45.92757415771485
the hero found it the motor .,FIND,THE,for,an opponent drew them a card .,DRAW,A,for,-35.57754135131836,-34.48641586303711,-37.332740783691406,-35.63953399658203
the mayor found me the cigarette .,FIND,THE,for,a nurse drew them a bell .,DRAW,A,for,-42.55820083618164,-44.34375381469727,-42.29209518432617,-43.89624786376953
the lady found me the pie .,FIND,THE,for,a mother drew us a crystal .,DRAW,A,for,-39.45452880859375,-39.52557373046875,-40.25550079345703,-39.17625045776367
the buddy found them the salad .,FIND,THE,for,a champion drew him a bottle .,DRAW,A,for,-42.41328430175781,-38.80770492553711,-42.30429458618164,-37.89180755615234
the captain found him the juice .,FIND,THE,for,a mother drew us an iron .,DRAW,A,for,-44.29300308227539,-43.1634635925293,-45.26839447021485,-43.56626129150391
the kid found her the juice .,FIND,THE,for,a priest drew us a key .,DRAW,A,for,-43.05242919921875,-41.513633728027344,-44.44783782958984,-42.05206298828125
the woman found it the coffee .,FIND,THE,for,a brother drew me a jacket .,DRAW,A,for,-39.94009399414063,-37.987918853759766,-41.9554328918457,-39.25817489624024
the opponent found me the juice .,FIND,THE,for,a candidate drew you a flower .,DRAW,A,for,-43.28608322143555,-42.3524169921875,-45.38094329833984,-42.72649383544922
the employee found us the guitar .,FIND,THE,for,a reader drew you a gun .,DRAW,A,for,-43.705078125,-41.60192108154297,-44.19444274902344,-41.14014434814453
the professor found us the meal .,FIND,THE,for,a chief drew you a telephone .,DRAW,A,for,-48.911842346191406,-47.367794036865234,-49.0665397644043,-46.88290786743164
the prince found her the pie .,FIND,THE,for,a worker drew you a log .,DRAW,A,for,-42.42805099487305,-40.134395599365234,-43.36326599121094,-39.85411834716797
the author found us the juice .,FIND,THE,for,a cousin drew you a crystal .,DRAW,A,for,-43.91470718383789,-43.93512725830078,-43.681602478027344,-42.32196807861328
the princess found you the guitar .,FIND,THE,for,a nurse drew it a newspaper .,DRAW,A,for,-41.2149543762207,-43.11897277832031,-40.45459747314453,-42.15998077392578
the kid found him the chocolate .,FIND,THE,for,a woman drew them a bag .,DRAW,A,for,-37.34882354736328,-38.98690032958984,-37.59712219238281,-37.910770416259766
the friend found her the juice .,FIND,THE,for,a nurse drew you a knife .,DRAW,A,for,-39.21989440917969,-37.58691787719727,-39.10673522949219,-36.6926155090332
the doctor found you the coffee .,FIND,THE,for,a man drew me a card .,DRAW,A,for,-33.016822814941406,-31.54123878479004,-34.185791015625,-30.31450462341309
the physician found it the candy .,FIND,THE,for,a winner drew us a computer .,DRAW,A,for,-46.72578811645508,-45.49460983276367,-47.581634521484375,-46.11894226074219
the mayor found them the pie .,FIND,THE,for,a parent drew you an instrument .,DRAW,A,for,-44.2587890625,-43.3545150756836,-44.8109130859375,-43.17008972167969
the son found us the tea .,FIND,THE,for,a colonel drew me a bag .,DRAW,A,for,-39.91167068481445,-38.21403503417969,-40.21787643432617,-37.18688201904297
the student found her the candy .,FIND,THE,for,a worker drew you an engine .,DRAW,A,for,-45.81481170654297,-42.791500091552734,-46.378150939941406,-43.0578498840332
the secretary found them the box .,FIND,THE,for,a cousin drew us a camera .,DRAW,A,for,-41.69886779785156,-43.5413932800293,-41.7698974609375,-42.98188018798828
a wife found them a chicken .,FIND,A,for,the friend drew him the log .,DRAW,THE,for,-41.22164916992188,-40.21699905395508,-42.06749725341797,-39.37239837646485
an uncle found us a book .,FIND,A,for,the attorney drew me the telephone .,DRAW,THE,for,-44.41733932495117,-47.07578659057617,-44.888458251953125,-46.19951248168945
a king found it a cheese .,FIND,A,for,the leader drew you the telephone .,DRAW,THE,for,-44.04985427856445,-45.47064971923828,-44.64430236816406,-44.58936309814453
an actress found them a hat .,FIND,A,for,the girl drew us the instrument .,DRAW,THE,for,-39.77904891967773,-39.97477722167969,-40.71095657348633,-40.09024810791016
a worker found you a guitar .,FIND,A,for,the employer drew me the telephone .,DRAW,THE,for,-43.76204299926758,-45.15380859375,-44.310691833496094,-43.571533203125
a mother found me a chocolate .,FIND,A,for,the hero drew you the machine .,DRAW,THE,for,-47.32954788208008,-46.54986572265625,-47.30047607421875,-45.3558349609375
a guy found them a log .,FIND,A,for,the father drew you the bell .,DRAW,THE,for,-41.58898162841797,-41.66940307617188,-42.08062744140625,-41.345497131347656
a student found it a beer .,FIND,A,for,the guy drew us the iron .,DRAW,THE,for,-40.73751068115234,-41.54476165771485,-41.84642028808594,-42.63917922973633
a reader found you a television .,FIND,A,for,the bishop drew them the bell .,DRAW,THE,for,-46.4387321472168,-49.33280944824219,-45.7684326171875,-48.39141845703125
a doctor found you a camera .,FIND,A,for,the nurse drew them the log .,DRAW,THE,for,-41.82271957397461,-43.06679916381836,-41.6126708984375,-40.97052001953125
a buddy found him a jacket .,FIND,A,for,the champion drew us the knife .,DRAW,THE,for,-42.32899475097656,-43.91379928588867,-42.46922302246094,-42.88884735107422
a boy found me a pie .,FIND,A,for,the captain drew us the guitar .,DRAW,THE,for,-41.44796371459961,-44.35039520263672,-41.8117561340332,-44.24150085449219
a woman found him a coffee .,FIND,A,for,the father drew us the card .,DRAW,THE,for,-38.1423454284668,-38.598426818847656,-39.30349349975586,-39.24567031860352
a president found us a tea .,FIND,A,for,the employee drew him the motor .,DRAW,THE,for,-42.328372955322266,-44.11311340332031,-42.57266998291016,-42.86652374267578
a partner found us a machine .,FIND,A,for,the adult drew you the bell .,DRAW,THE,for,-44.22428512573242,-45.26622009277344,-45.11586380004883,-45.24356842041016
a captain found me a ball .,FIND,A,for,the scientist drew him the telephone .,DRAW,THE,for,-42.957740783691406,-46.431400299072266,-43.2718391418457,-46.07355880737305
a winner found me a salad .,FIND,A,for,the physician drew you the bottle .,DRAW,THE,for,-43.17312240600586,-44.87970733642578,-44.13741683959961,-44.94565582275391
an employer found it a salad .,FIND,A,for,the lawyer drew us the flower .,DRAW,THE,for,-41.73622894287109,-41.945682525634766,-42.86006546020508,-41.84255599975586
a teacher found us a knife .,FIND,A,for,the man drew them the coat .,DRAW,THE,for,-43.54206085205078,-45.98372650146485,-44.47129440307617,-45.23409652709961
a president found her a salad .,FIND,A,for,the lady drew you the telephone .,DRAW,THE,for,-42.01483154296875,-42.958251953125,-41.83039474487305,-41.95134353637695
a minister found me a meal .,FIND,A,for,the nurse drew you the anchor .,DRAW,THE,for,-46.76397705078125,-47.29171371459961,-46.753196716308594,-46.75101852416992
a guy found him a juice .,FIND,A,for,the princess drew you the telephone .,DRAW,THE,for,-46.33079528808594,-47.65132141113281,-47.92223358154297,-47.75429534912109
a chief found us a beer .,FIND,A,for,the cousin drew her the log .,DRAW,THE,for,-45.41060256958008,-45.710105895996094,-45.48101425170898,-44.22956085205078
a pilot found me an iron .,FIND,A,for,the soldier drew them the crystal .,DRAW,THE,for,-41.93724060058594,-43.42489242553711,-43.343746185302734,-44.297401428222656
an adult found her a juice .,FIND,A,for,the guy drew him the newspaper .,DRAW,THE,for,-36.91705322265625,-35.29361724853516,-38.51262664794922,-35.575653076171875
the priest got us the cheese .,GET,THE,for,a sheriff drew him a knife .,DRAW,A,for,-35.755374908447266,-34.54671859741211,-36.36513519287109,-33.275856018066406
the minister got you the bottle .,GET,THE,for,an uncle drew us a card .,DRAW,A,for,-35.46800231933594,-34.719581604003906,-37.6636962890625,-35.84018325805664
the guest got me the plate .,GET,THE,for,a prince drew us a wire .,DRAW,A,for,-44.82646942138672,-45.16517639160156,-46.58658981323242,-45.01509094238281
the minister got them the cheese .,GET,THE,for,a writer drew it a motor .,DRAW,A,for,-42.33087921142578,-46.34607696533203,-43.036651611328125,-46.82929229736328
the guest got us the machine .,GET,THE,for,an opponent drew them a card .,DRAW,A,for,-36.30880737304688,-38.34782028198242,-37.15434646606445,-38.14471435546875
the buddy got him the coat .,GET,THE,for,a nurse drew them a bell .,DRAW,A,for,-38.770877838134766,-38.84303283691406,-39.789669036865234,-38.41497039794922
the writer got him the key .,GET,THE,for,a mother drew us a crystal .,DRAW,A,for,-42.36747741699219,-40.4213752746582,-43.98440933227539,-41.09427261352539
the scientist got us the candy .,GET,THE,for,a champion drew him a bottle .,DRAW,A,for,-40.3967170715332,-38.657901763916016,-41.92002487182617,-38.28205108642578
the physician got them the machine .,GET,THE,for,a mother drew us an iron .,DRAW,A,for,-43.01129150390625,-42.05736923217773,-44.01223373413086,-41.776493072509766
the daughter got me the tea .,GET,THE,for,a priest drew us a key .,DRAW,A,for,-41.06620407104492,-41.57283020019531,-41.508277893066406,-40.9072380065918
the uncle got it the pie .,GET,THE,for,a brother drew me a jacket .,DRAW,A,for,-35.24293518066406,-34.3475341796875,-35.46031951904297,-33.93488693237305
the colonel got us the newspaper .,GET,THE,for,a candidate drew you a flower .,DRAW,A,for,-44.68177795410156,-44.00774765014648,-44.8546142578125,-43.60677337646485
the man got him the cup .,GET,THE,for,a reader drew you a gun .,DRAW,A,for,-40.77433013916016,-39.23890686035156,-42.94000625610352,-39.72282791137695
the professor got her the juice .,GET,THE,for,a chief drew you a telephone .,DRAW,A,for,-46.82407760620117,-46.35397338867188,-48.64507675170898,-46.710548400878906
the actor got it the bag .,GET,THE,for,a worker drew you a log .,DRAW,A,for,-42.21275329589844,-40.22764587402344,-42.54938125610352,-39.80305480957031
the pilot got us the meal .,GET,THE,for,a cousin drew you a crystal .,DRAW,A,for,-45.46734237670898,-44.44676208496094,-45.633888244628906,-43.9409408569336
the guy got him the juice .,GET,THE,for,a nurse drew it a newspaper .,DRAW,A,for,-42.0864143371582,-43.19451522827149,-42.2158317565918,-43.45661926269531
the sheriff got it the chocolate .,GET,THE,for,a woman drew them a bag .,DRAW,A,for,-35.91643524169922,-38.31285858154297,-37.34662628173828,-37.47542572021485
the secretary got me the motor .,GET,THE,for,a nurse drew you a knife .,DRAW,A,for,-39.15589904785156,-38.01643371582031,-39.64316940307617,-36.87076568603516
the guy got you the bowl .,GET,THE,for,a man drew me a card .,DRAW,A,for,-31.99738883972168,-31.562442779541016,-34.73455047607422,-32.38425827026367
the princess got him the hat .,GET,THE,for,a winner drew us a computer .,DRAW,A,for,-48.61240005493164,-47.35600280761719,-49.62683868408203,-47.11339569091797
the singer got us the juice .,GET,THE,for,a parent drew you an instrument .,DRAW,A,for,-45.538692474365234,-44.0950927734375,-46.01628112792969,-43.20264434814453
the author got him the juice .,GET,THE,for,a colonel drew me a bag .,DRAW,A,for,-41.59069442749024,-39.26530075073242,-42.662410736083984,-39.2049446105957
the adult got me the television .,GET,THE,for,a worker drew you an engine .,DRAW,A,for,-48.51980972290039,-47.08293151855469,-48.839141845703125,-46.43555450439453
the husband got me the telephone .,GET,THE,for,a cousin drew us a camera .,DRAW,A,for,-40.80169677734375,-42.44417953491211,-41.15633392333984,-42.27732849121094
a president got me a tea .,GET,A,for,the friend drew him the log .,DRAW,THE,for,-42.80122756958008,-41.90862274169922,-43.62100982666016,-41.0930290222168
a minister got you a log .,GET,A,for,the attorney drew me the telephone .,DRAW,THE,for,-41.18684005737305,-43.17496490478516,-43.31755065917969,-41.35456085205078
a president got us a camera .,GET,A,for,the leader drew you the telephone .,DRAW,THE,for,-39.996124267578125,-41.91221618652344,-40.083621978759766,-37.308929443359375
an opponent got him a coffee .,GET,A,for,the girl drew us the instrument .,DRAW,THE,for,-42.2425651550293,-41.949363708496094,-42.61155319213867,-41.72548294067383
a winner got him a bag .,GET,A,for,the employer drew me the telephone .,DRAW,THE,for,-44.63561630249024,-46.688270568847656,-45.28474426269531,-45.80245208740234
a manager got us a beer .,GET,A,for,the hero drew you the machine .,DRAW,THE,for,-44.95801544189453,-43.63938903808594,-44.87678527832031,-42.58404541015625
a hero got him a television .,GET,A,for,the father drew you the bell .,DRAW,THE,for,-43.574337005615234,-43.51757049560547,-41.95515823364258,-40.757789611816406
a doctor got him a key .,GET,A,for,the guy drew us the iron .,DRAW,THE,for,-41.91291427612305,-41.82506942749024,-41.091102600097656,-40.71430969238281
an actor got us a salad .,GET,A,for,the bishop drew them the bell .,DRAW,THE,for,-44.64299774169922,-48.30999374389648,-45.38827133178711,-46.97011566162109
a king got you a pot .,GET,A,for,the nurse drew them the log .,DRAW,THE,for,-45.54461288452149,-46.61572265625,-44.19275665283203,-44.438209533691406
a colonel got me a meal .,GET,A,for,the champion drew us the knife .,DRAW,THE,for,-42.415157318115234,-43.347618103027344,-42.97998809814453,-42.64388275146485
a girl got them a motor .,GET,A,for,the captain drew us the guitar .,DRAW,THE,for,-40.45256423950195,-42.540489196777344,-41.43780899047852,-42.42570877075195
a kid got me a television .,GET,A,for,the father drew us the card .,DRAW,THE,for,-34.15766525268555,-35.10953521728516,-34.6954231262207,-34.776947021484375
a mayor got you a bag .,GET,A,for,the employee drew him the motor .,DRAW,THE,for,-41.103763580322266,-43.61867904663086,-40.56267547607422,-41.33570861816406
a hero got me a hat .,GET,A,for,the adult drew you the bell .,DRAW,THE,for,-45.2177848815918,-45.43870544433594,-45.399993896484375,-44.41108322143555
an attorney got her an instrument .,GET,A,for,the scientist drew him the telephone .,DRAW,THE,for,-40.58356857299805,-42.19982147216797,-41.16048049926758,-41.6027946472168
a teacher got them a button .,GET,A,for,the physician drew you the bottle .,DRAW,THE,for,-42.36981964111328,-43.78646087646485,-44.02291488647461,-42.94020080566406
a singer got her a cigarette .,GET,A,for,the lawyer drew us the flower .,DRAW,THE,for,-43.18342971801758,-43.2822265625,-43.670658111572266,-42.499698638916016
a colonel got you a cup .,GET,A,for,the man drew them the coat .,DRAW,THE,for,-37.94515609741211,-43.35090637207031,-39.48847961425781,-42.01774597167969
a writer got us an instrument .,GET,A,for,the lady drew you the telephone .,DRAW,THE,for,-42.35956573486328,-41.6287841796875,-42.96417236328125,-41.29730987548828
a winner got us a pie .,GET,A,for,the nurse drew you the anchor .,DRAW,THE,for,-44.00007247924805,-44.79890060424805,-45.30019378662109,-44.93542098999024
a pilot got me a hat .,GET,A,for,the princess drew you the telephone .,DRAW,THE,for,-47.25547790527344,-47.9066047668457,-47.487548828125,-47.028358459472656
a parent got them a salad .,GET,A,for,the cousin drew her the log .,DRAW,THE,for,-43.69649505615234,-45.04849243164063,-45.38091659545898,-43.86817932128906
a doctor got me a hat .,GET,A,for,the soldier drew them the crystal .,DRAW,THE,for,-46.03691101074219,-49.824806213378906,-47.62190246582031,-49.852840423583984
an aunt got her a tea .,GET,A,for,the guy drew him the newspaper .,DRAW,THE,for,-37.24496078491211,-36.507320404052734,-37.65909194946289,-35.668025970458984
the leader gave you the crystal .,GIVE,THE,to,a sheriff drew him a knife .,DRAW,A,for,-38.72966384887695,-39.57308578491211,-39.622291564941406,-38.11833190917969
the father gave them the salad .,GIVE,THE,to,an uncle drew us a card .,DRAW,A,for,-33.73052215576172,-32.46149063110352,-33.673954010009766,-32.247745513916016
the guy gave it the candy .,GIVE,THE,to,a prince drew us a wire .,DRAW,A,for,-45.19498443603516,-43.96086883544922,-45.21981430053711,-43.76118469238281
the actress gave them the cheese .,GIVE,THE,to,a writer drew it a motor .,DRAW,A,for,-41.85003280639648,-46.41465377807617,-42.70568084716797,-47.11270523071289
the buddy gave me the juice .,GIVE,THE,to,an opponent drew them a card .,DRAW,A,for,-37.35660934448242,-37.53551483154297,-37.95626449584961,-37.67529678344727
the captain gave you the juice .,GIVE,THE,to,a nurse drew them a bell .,DRAW,A,for,-41.688941955566406,-42.06492233276367,-42.46828079223633,-41.565528869628906
the professor gave them the card .,GIVE,THE,to,a mother drew us a crystal .,DRAW,A,for,-39.77941131591797,-39.309844970703125,-41.04233932495117,-39.66391754150391
the father gave us the salad .,GIVE,THE,to,a champion drew him a bottle .,DRAW,A,for,-42.491355895996094,-39.27248764038086,-43.12018203735352,-38.7540283203125
the daughter gave you the beer .,GIVE,THE,to,a mother drew us an iron .,DRAW,A,for,-41.361427307128906,-39.22397613525391,-41.25999450683594,-38.4278678894043
the actress gave you the tea .,GIVE,THE,to,a priest drew us a key .,DRAW,A,for,-42.82992935180664,-42.12202072143555,-42.66579055786133,-40.80771255493164
the chief gave him the meal .,GIVE,THE,to,a brother drew me a jacket .,DRAW,A,for,-38.32820892333984,-37.00678634643555,-38.72330093383789,-36.91427993774414
the aunt gave us the juice .,GIVE,THE,to,a candidate drew you a flower .,DRAW,A,for,-46.316162109375,-44.40414810180664,-47.78424072265625,-44.78679275512695
the actor gave her the pie .,GIVE,THE,to,a reader drew you a gun .,DRAW,A,for,-42.786842346191406,-39.06413650512695,-43.86883544921875,-38.99290084838867
the attorney gave us the beer .,GIVE,THE,to,a chief drew you a telephone .,DRAW,A,for,-46.23937225341797,-45.62063980102539,-47.62775802612305,-44.94482803344727
the president gave it the chicken .,GIVE,THE,to,a worker drew you a log .,DRAW,A,for,-41.791648864746094,-40.0759391784668,-44.83530807495117,-42.27561569213867
the scientist gave him the meal .,GIVE,THE,to,a cousin drew you a crystal .,DRAW,A,for,-44.86027526855469,-42.74219512939453,-45.512882232666016,-43.01312255859375
the mayor gave you the telephone .,GIVE,THE,to,a nurse drew it a newspaper .,DRAW,A,for,-39.969539642333984,-40.49408721923828,-41.81718444824219,-41.775184631347656
the chief gave me the instrument .,GIVE,THE,to,a woman drew them a bag .,DRAW,A,for,-37.93305969238281,-40.01050567626953,-39.53753662109375,-41.79140472412109
the aunt gave them the juice .,GIVE,THE,to,a nurse drew you a knife .,DRAW,A,for,-38.162376403808594,-36.32474136352539,-39.0494499206543,-36.6923942565918
the mother gave you the guitar .,GIVE,THE,to,a man drew me a card .,DRAW,A,for,-32.88591003417969,-29.275665283203125,-33.09199905395508,-29.121318817138672
the lady gave you the tea .,GIVE,THE,to,a winner drew us a computer .,DRAW,A,for,-48.8159294128418,-47.740379333496094,-49.61997985839844,-47.30461883544922
the author gave her the chicken .,GIVE,THE,to,a parent drew you an instrument .,DRAW,A,for,-44.3303108215332,-42.97206878662109,-44.32908630371094,-43.58518600463867
the actress gave you the meal .,GIVE,THE,to,a colonel drew me a bag .,DRAW,A,for,-44.259986877441406,-41.94571685791016,-45.178016662597656,-41.47926712036133
the candidate gave us the juice .,GIVE,THE,to,a worker drew you an engine .,DRAW,A,for,-45.264305114746094,-43.197303771972656,-45.89271545410156,-43.31636428833008
the uncle gave me the tea .,GIVE,THE,to,a cousin drew us a camera .,DRAW,A,for,-40.642696380615234,-41.347755432128906,-41.031925201416016,-40.71593475341797
an employee gave me a camera .,GIVE,A,to,the friend drew him the log .,DRAW,THE,for,-42.71728515625,-41.25381851196289,-42.62577438354492,-40.74797821044922
an opponent gave it a beer .,GIVE,A,to,the attorney drew me the telephone .,DRAW,THE,for,-40.544803619384766,-41.07991790771485,-40.08683013916016,-40.85429000854492
a champion gave me a television .,GIVE,A,to,the leader drew you the telephone .,DRAW,THE,for,-42.84518814086914,-41.53501129150391,-44.22368240356445,-40.1092643737793
an adult gave you a coffee .,GIVE,A,to,the girl drew us the instrument .,DRAW,THE,for,-41.76923370361328,-41.43937301635742,-42.396446228027344,-41.03476333618164
a champion gave you a knife .,GIVE,A,to,the employer drew me the telephone .,DRAW,THE,for,-46.97352600097656,-45.39165115356445,-47.40815353393555,-43.79356384277344
a candidate gave them a juice .,GIVE,A,to,the hero drew you the machine .,DRAW,THE,for,-42.73573684692383,-42.85761260986328,-42.76705932617188,-41.73968505859375
a princess gave him a beer .,GIVE,A,to,the father drew you the bell .,DRAW,THE,for,-41.616641998291016,-39.477783203125,-42.46903610229492,-39.63417053222656
a teacher gave it a cheese .,GIVE,A,to,the guy drew us the iron .,DRAW,THE,for,-41.4366340637207,-41.578216552734375,-39.99165725708008,-39.91591644287109
a man gave you a card .,GIVE,A,to,the bishop drew them the bell .,DRAW,THE,for,-45.0497932434082,-46.339962005615234,-45.85309982299805,-46.35082244873047
a son gave me a button .,GIVE,A,to,the nurse drew them the log .,DRAW,THE,for,-45.03215408325195,-44.83567428588867,-45.677879333496094,-45.70091247558594
a sheriff gave it an engine .,GIVE,A,to,the champion drew us the knife .,DRAW,THE,for,-43.146785736083984,-41.95424270629883,-43.26351547241211,-40.88887023925781
a bishop gave you a beer .,GIVE,A,to,the captain drew us the guitar .,DRAW,THE,for,-42.1005973815918,-41.87660598754883,-42.22977828979492,-39.42815399169922
a pilot gave you a bowl .,GIVE,A,to,the father drew us the card .,DRAW,THE,for,-39.0001220703125,-39.566402435302734,-40.433380126953125,-39.51923370361328
a guest gave us a coffee .,GIVE,A,to,the employee drew him the motor .,DRAW,THE,for,-41.78461837768555,-41.659271240234375,-41.75583267211914,-41.6898193359375
a cop gave him a telephone .,GIVE,A,to,the adult drew you the bell .,DRAW,THE,for,-43.62451171875,-42.73439407348633,-43.44526290893555,-43.05973434448242
a minister gave me a coat .,GIVE,A,to,the scientist drew him the telephone .,DRAW,THE,for,-42.905879974365234,-43.14824295043945,-42.17748260498047,-42.0627555847168
a pilot gave her a coat .,GIVE,A,to,the physician drew you the bottle .,DRAW,THE,for,-42.26892852783203,-41.43304443359375,-42.22471237182617,-40.84400939941406
a secretary gave you a candy .,GIVE,A,to,the lawyer drew us the flower .,DRAW,THE,for,-42.94253158569336,-41.852874755859375,-42.9452018737793,-40.42486572265625
a kid gave us a candy .,GIVE,A,to,the man drew them the coat .,DRAW,THE,for,-38.162506103515625,-41.13515472412109,-38.526145935058594,-41.41633224487305
a buddy gave us a pie .,GIVE,A,to,the lady drew you the telephone .,DRAW,THE,for,-42.68727493286133,-43.309967041015625,-43.12211990356445,-43.658451080322266
a sheriff gave me a juice .,GIVE,A,to,the nurse drew you the anchor .,DRAW,THE,for,-46.06808090209961,-44.5899772644043,-45.78116607666016,-44.34762954711914
a lawyer gave us a glass .,GIVE,A,to,the princess drew you the telephone .,DRAW,THE,for,-46.23497772216797,-44.91962814331055,-45.32952880859375,-43.51673889160156
a mayor gave you a ball .,GIVE,A,to,the cousin drew her the log .,DRAW,THE,for,-48.650611877441406,-49.98138046264648,-50.12425231933594,-49.879390716552734
a priest gave her a salad .,GIVE,A,to,the soldier drew them the crystal .,DRAW,THE,for,-43.40530014038086,-43.16637802124024,-43.33901977539063,-42.411598205566406
a scientist gave me a chicken .,GIVE,A,to,the guy drew him the newspaper .,DRAW,THE,for,-39.86994171142578,-38.587520599365234,-40.35107421875,-38.5073471069336
the adult kept you the pie .,KEEP,THE,for,a sheriff drew him a knife .,DRAW,A,for,-37.69010543823242,-37.278350830078125,-37.20641326904297,-36.35456085205078
the captain kept you the anchor .,KEEP,THE,for,an uncle drew us a card .,DRAW,A,for,-36.692909240722656,-35.570884704589844,-37.6209602355957,-36.7747802734375
the secretary kept him the coffee .,KEEP,THE,for,a prince drew us a wire .,DRAW,A,for,-44.18118667602539,-44.30801773071289,-46.11130905151367,-44.19949722290039
